@relation 'gesture-weka.filters.unsupervised.attribute.Remove-V-R3,12-17,22'

@attribute ratio numeric
@attribute fingertipAngles_f1 numeric
@attribute fingertipAngles_f2 numeric
@attribute fingertipAngles_f3 numeric
@attribute fingertipAngles_f4 numeric
@attribute fingertipAngles_f5 numeric
@attribute fingertipElevation_f1 numeric
@attribute class {G1,G2,G3,G4,G5,G6,G7,G8,G9,G0}

@data
1,0,75.674873,0,0,0,0,G2
0,0,92.032608,0,0,0,0,G2
1,0,125.290977,0,0,0,0,G2
0.017633,0,151.297195,0,0,0,0,G2
1,0,167.342712,0,0,0,0,G2
1,0,162.079803,0,0,0,0,G2
1,0,0,0,0,143.203934,0,G3
1,0,0,0,0,168.147675,0,G3
0.017241,0,0,0,0,119.441948,0,G3
0.017467,0,0,0,0,95.306549,0,G3
1,0,0,0,0,31.804642,0,G3
1,0,0,0,0,35.852303,0,G3
1,0,0,0,0,148.338348,0,G3
0.016905,0,0,0,0,150.288666,0,G3
0.018043,0,0,0,0,41.171528,0,G3
1,0,0,0,0,166.415863,0,G3
0.017477,75.896088,54.903709,0,0,0,0.498381,G4
0.011343,149.604828,149.911621,0,0,0,2.101819,G4
0.017351,136.10257,154.380905,0,0,0,1.872597,G4
0.01216,146.069656,153.186752,0,0,0,1.845348,G4
0.01233,156.757156,158.127731,0,0,0,2.369941,G4
0.012639,109.359612,108.74099,0,0,0,1.05186,G4
0.012517,98.547623,99.986206,0,0,0,0.906013,G4
0.012831,89.615326,89.532028,0,0,0,0.767631,G4
0.014258,89.344574,89.119637,0,0,0,0.766812,G4
0.017062,76.678116,64.727356,0,0,0,0.60677,G4
0.021052,0,171.717514,172.945724,0,0,0,G5
0.022052,0,171.135605,171.612167,0,0,0,G5
0.022395,0,171.422699,172.0513,0,0,0,G5
0.031525,0,152.3255,162.845322,0,0,0,G5
0.021207,0,156.101257,158.454224,0,0,0,G5
0.020503,0,162.446182,161.748016,0,0,0,G5
0.02077,0,167.357513,172.288345,0,0,0,G5
0.020459,0,169.327805,174.147827,0,0,0,G5
0.021021,0,172.756775,173.390564,0,0,0,G5
0.02039,0,172.002792,173.594467,0,0,0,G5
0.015135,0,34.834393,12.722005,33.660618,0,0,G6
0.014573,0,149.250412,176.273788,149.920166,0,0,G6
0.013595,0,147.243607,174.394989,142.506714,0,0,G6
0.013738,0,154.332474,172.637848,153.92366,0,0,G6
0.013736,0,149.185211,173.787872,148.370224,0,0,G6
0.013928,0,151.334518,173.53688,151.213486,0,0,G6
0.013876,0,156.124237,175.924545,155.403091,0,0,G6
0.013807,0,162.251755,177.34613,160.792664,0,0,G6
0.01415,0,133.359482,172.38913,133.015472,0,0,G6
0.014919,0,45.478302,13.80197,45.613586,0,0,G6
0.011148,66.975769,0,0,0,26.135939,0.400902,G7
0.011434,64.830879,0,0,0,64.355995,0.087632,G7
0.011219,72.999245,0,0,0,72.901688,0.418244,G7
0.010902,88.573601,0,0,0,88.483589,0.784499,G7
0.010432,95.756348,0,0,0,95.949142,1.013742,G7
0.010954,57.354908,0,0,0,8.70211,0.23357,G7
0.011662,49.811981,0,0,0,52.287605,0.298597,G7
0.011852,53.982948,0,0,0,53.931431,0.30107,G7
0.011112,76.374542,0,0,0,38.376884,0.658959,G7
0.010802,78.978119,0,0,0,40.783569,0.632291,G7
0.009672,147.393204,176.763184,0,0,146.263794,2.184069,G8
0.009761,116.228928,171.350555,0,0,115.948372,1.072995,G8
0.009541,110.822693,161.412094,0,0,110.82785,1.01373,G8
0.009822,126.885773,172.451385,0,0,125.822937,1.439148,G8
0.009685,143.358109,177.665192,0,0,144.300797,2.265675,G8
0.009611,133.278732,171.584915,0,0,131.639328,1.743786,G8
0.009718,137.789841,171.835403,0,0,137.991196,2.031006,G8
0.009771,115.834625,160.142258,0,0,116.919647,1.10119,G8
0.009682,93.377518,107.203545,0,0,93.410728,0.55934,G8
0.009763,126.097778,173.113571,0,0,126.253975,1.370372,G8
0.008987,138.349426,163.104401,170.327118,159.372253,143.312241,1.492289,G9
0.008941,126.173294,161.07103,166.501831,151.779694,134.465271,0.966312,G9
0.008827,135.505264,164.302216,169.187805,157.205276,142.974747,1.330727,G9
1,136.794678,105.560562,105.560562,105.560562,105.560562,1.419443,G9
0.008749,127.468376,154.395416,168.753952,149.806717,129.724609,0.935492,G9
0.008624,131.931885,159.93541,168.903717,153.802948,136.938431,1.269589,G9
0.008786,132.311508,158.360794,166.183228,153.713531,136.35585,1.179058,G9
0.008948,152.271393,170.096451,175.255661,167.412613,155.902893,2.384876,G9
0.008825,150.84613,170.042786,172.825012,165.365067,154.215775,2.35301,G9
0.008881,150.664581,169.450546,174.796356,166.914536,154.933899,2.334261,G9
0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,G1
0.013042,0,163.697708,163.622513,0,130.884628,0,G0
0.011495,0,152.3423,168.278625,0,160.481247,0,G0
0.010895,0,131.111145,152.385956,0,159.855103,0,G0
0.016768,0,161.21904,162.602097,0,117.193008,0,G0
0.012894,0,155.92421,155.962509,0,119.488953,0,G0
0.012687,0,153.656494,173.019684,0,154.079178,0,G0
0.016537,0,162.137329,157.30069,0,114.803497,0,G0
0.012489,0,156.117722,173.00415,0,154.311249,0,G0
0.012102,0,153.314026,173.334381,0,152.11937,0,G0
0.011832,0,150.374832,170.019012,0,151.532181,0,G0
1,0,91.217468,0,0,0,0,G2
0,0,108.243057,0,0,0,0,G2
0,0,107.309753,0,0,0,0,G2
1,0,55.379917,0,0,0,0,G2
1,0,92.503281,0,0,0,0,G2
1,0,93.380966,0,0,0,0,G2
1,0,26.064676,0,0,0,0,G2
0,0,83.305435,0,0,0,0,G2
1,0,34.136799,0,0,0,0,G2
1,0,65.393684,0,0,0,0,G2
0.02319,0,0,0,0,167.863953,0,G3
0.016277,0,0,0,0,88.159348,0,G3
0,0,0,0,0,84.395744,0,G3
0.014628,0,0,0,0,79.971703,0,G3
0.01504,0,0,0,0,104.788605,0,G3
1,0,0,0,0,115.748306,0,G3
1,0,0,0,0,150.301651,0,G3
0.02276,0,0,0,0,117.971382,0,G3
0.022718,0,0,0,0,84.735298,0,G3
0.024239,0,0,0,0,142.2285,0,G3
0.012037,119.3041,124.459007,0,0,0,1.260336,G4
0.018735,123.852036,136.959,0,0,0,1.549639,G4
0.012,137.625656,142.153061,0,0,0,1.74298,G4
0.011555,144.905853,144.741196,0,0,0,1.978431,G4
0.011652,146.47226,147.020325,0,0,0,2.043352,G4
0.011781,136.859177,138.054749,0,0,0,1.699464,G4
0.011935,135.090927,134.973709,0,0,0,1.64371,G4
0.011958,131.452194,133.011429,0,0,0,1.55097,G4
0.018791,111.643913,131.731537,0,0,0,1.166019,G4
0.017666,116.672371,148.552414,0,0,0,1.243752,G4
0.019785,0,149.858078,159.62265,0,0,0,G5
0.020119,0,152.462936,148.48822,0,0,0,G5
0.01997,0,142.574768,146.523254,0,0,0,G5
0.020287,0,144.243668,148.256744,0,0,0,G5
0.020168,0,160.108444,163.124893,0,0,0,G5
0.019834,0,151.57991,155.168442,0,0,0,G5
0.019846,0,152.773972,145.389755,0,0,0,G5
0.020116,0,153.492386,149.763214,0,0,0,G5
0.020067,0,157.542816,154.934418,0,0,0,G5
0.019847,0,142.773071,148.855392,0,0,0,G5
0.014743,0,131.619598,137.667084,133.601089,0,0,G6
0.015098,0,138.085953,138.372543,137.655609,0,0,G6
0.014547,0,131.736755,136.854767,131.867508,0,0,G6
0.014449,0,139.519928,150.453323,141.150391,0,0,G6
0.014934,0,145.514252,161.324448,146.647049,0,0,G6
0.014813,0,143.023148,160.310516,145.152069,0,0,G6
0.015164,0,131.538254,145.985291,135.684311,0,0,G6
0.014885,0,131.11377,147.87059,134.060883,0,0,G6
0.015116,0,142.925644,158.232574,145.629501,0,0,G6
0.014977,0,139.844498,144.734329,142.523407,0,0,G6
0.010438,152.536057,0,0,0,173.192322,3.562905,G7
0.010795,146.258652,0,0,0,145.27504,3.202497,G7
0.010652,146.869156,0,0,0,146.36264,3.203683,G7
0.010717,148.957001,0,0,0,149.239166,3.426316,G7
0.011471,150.557571,0,0,0,152.372345,3.735155,G7
0.011236,150.665634,0,0,0,149.2845,3.544746,G7
0.010897,149.321579,0,0,0,148.169296,3.313067,G7
0.010884,148.510986,0,0,0,167.428192,3.313694,G7
0.010807,151.567459,0,0,0,172.708603,3.493379,G7
0.011076,153.43161,0,0,0,152.890732,3.873001,G7
0.011049,161.528351,175.102661,0,0,161.185776,5.048294,G8
0.0108,150.767807,178.173172,0,0,150.673141,3.260478,G8
0.011102,152.583389,177.220322,0,0,150.322662,3.302397,G8
0.011007,156.060669,175.43425,0,0,153.983643,3.768217,G8
0.010856,156.971634,174.843185,0,0,156.80336,4.181109,G8
0.009815,157.498322,174.514725,0,0,159.016907,3.636021,G8
0.012549,162.832214,166.141495,0,0,131.223846,3.023587,G8
0.012129,165.455566,163.303879,0,0,129.141281,3.086752,G8
0.01254,163.420197,159.632507,0,0,121.42952,2.742208,G8
0.00966,156.386108,174.202438,0,0,156.423523,3.540725,G8
0.009456,153.674866,170.151398,177.077789,168.311295,158.518723,2.671059,G9
0.009113,140.797333,163.129532,175.397751,161.551239,145.956879,1.599653,G9
0.008982,140.769897,164.2099,174.234344,160.389008,145.495758,1.63007,G9
0.009393,142.974442,165.26947,174.354675,160.741837,145.842255,1.677662,G9
0.010939,151.316803,169.384048,172.801254,150.567596,114.443176,2.044147,G9
0.009364,142.975693,161.139526,177.569473,165.564362,149.232285,1.668764,G9
0.009404,141.675491,164.847626,174.239014,160.284805,146.03772,1.695457,G9
0.009125,147.899078,168.345673,175.308517,163.939743,151.867661,2.132339,G9
0.009162,149.200424,168.636124,175.562164,164.610992,152.670929,2.160825,G9
0.011123,169.012329,178.74617,169.30777,157.90358,129.156998,2.946394,G9
0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,G1
1,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,G1
0.015583,0,164.923004,158.629379,0,118.488052,0,G0
0.011402,0,156.458832,173.615173,0,159.911652,0,G0
0.011398,0,155.307053,170.639374,0,160.806503,0,G0
0.011594,0,145.855743,163.199554,0,148.587677,0,G0
0.013536,0,143.210922,162.337173,0,164.623367,0,G0
0.011151,0,154.849014,171.687241,0,156.92659,0,G0
0.011191,0,149.108963,170.3396,0,153.909775,0,G0
0.011357,0,131.872131,154.264023,0,134.141129,0,G0
0.010831,0,143.960419,163.527176,0,144.438583,0,G0
0.013881,0,114.123497,159.74823,0,116.50386,0,G0
1,0,164.310043,0,0,0,0,G2
0.020163,0,122.295212,0,0,0,0,G2
1,0,53.539627,0,0,0,0,G2
1,0,49.720741,0,0,0,0,G2
0.02079,0,126.290962,0,0,0,0,G2
1,0,163.832886,0,0,0,0,G2
1,0,64.850212,0,0,0,0,G2
1,0,49.586391,0,0,0,0,G2
1,0,170.055008,0,0,0,0,G2
1,0,165.11116,0,0,0,0,G2
1,0,0,0,0,63.260212,0,G3
0,0,0,0,0,93.702011,0,G3
1,0,0,0,0,150.177231,0,G3
1,0,0,0,0,161.133209,0,G3
1,0,0,0,0,34.848694,0,G3
1,0,0,0,0,36.497093,0,G3
0.015459,0,0,0,0,60.913883,0,G3
0.024163,0,0,0,0,55.504688,0,G3
1,0,0,0,0,113.518822,0,G3
1,0,0,0,0,61.691441,0,G3
0.01132,113.930145,124.451363,0,0,0,1.155483,G4
0.010736,89.14183,88.944038,0,0,0,0.674921,G4
0.011071,74.50074,70.958481,0,0,0,0.358706,G4
0.0114,129.41188,132.303879,0,0,0,1.455882,G4
0.011556,88.892715,87.963791,0,0,0,0.448366,G4
0.017567,147.259857,165.287186,0,0,0,2.720075,G4
0.011834,53.65781,48.520836,0,0,0,0.131814,G4
0.011023,132.566666,137.768768,0,0,0,1.55987,G4
0.017425,144.731918,163.360046,0,0,0,2.513832,G4
0.011751,82.358871,80.325844,0,0,0,0.535324,G4
0.015008,0,153.475861,156.706421,0,0,0,G5
0.014457,0,154.161118,158.511673,0,0,0,G5
0.014868,0,152.570435,158.821259,0,0,0,G5
0.013079,0,131.77095,173.140411,0,0,0,G5
0.015642,0,131.541336,165.422379,0,0,0,G5
0.014786,0,144.246185,155.262634,0,0,0,G5
0.01504,0,153.295731,154.390106,0,0,0,G5
0.02011,0,150.091949,150.130539,0,0,0,G5
0.02342,0,129.384811,147.467514,0,0,0,G5
0.015389,0,127.401306,172.518265,0,0,0,G5
0.015161,0,137.37532,175.008743,142.387985,0,0,G6
0.013325,0,152.599869,179.210678,156.144089,0,0,G6
0.013629,0,150.612564,177.003372,154.164261,0,0,G6
0.014153,0,149.373184,175.43425,155.76506,0,0,G6
0.014974,0,140.004929,176.013779,145.373032,0,0,G6
0.014878,0,138.00853,172.371429,140.201187,0,0,G6
0.014263,0,151.263367,174.746735,152.521637,0,0,G6
0.01452,0,143.210724,172.663559,149.74971,0,0,G6
0.014403,0,139.58931,175.29335,144.994766,0,0,G6
0.015611,0,118.167664,168.171844,124.508644,0,0,G6
0.011984,141.598282,0,0,0,168.377045,2.244642,G7
0.011156,121.663002,0,0,0,118.544846,1.65417,G7
0.010727,127.591919,0,0,0,122.509598,1.851077,G7
0.011904,120.070976,0,0,0,155.30748,1.802288,G7
0.011072,133.250488,0,0,0,162.12384,2.035718,G7
0.011558,136.495224,0,0,0,168.947296,2.024161,G7
0.010878,117.378815,0,0,0,113.861374,1.486085,G7
0.010501,144.79425,0,0,0,141.778183,2.209105,G7
0.010635,151.946167,0,0,0,150.91275,2.518244,G7
0.011445,119.986214,0,0,0,167.308914,1.610447,G7
0.012229,136.99057,169.488785,0,0,136.844696,1.656034,G8
0.011917,159.860458,174.835236,0,0,163.098602,3.707415,G8
0.011702,163.400681,176.874054,0,0,164.518204,4.741362,G8
0.011597,155.806549,175.437378,0,0,160.432251,3.299943,G8
0.010948,148.030655,174.729004,0,0,152.311691,2.459407,G8
0.01127,144.689194,172.34552,0,0,146.792999,2.134292,G8
0.011619,147.934967,169.271179,0,0,148.847534,2.327548,G8
0.011397,156.800934,175.578094,0,0,159.515579,3.156363,G8
0.011659,161.121643,177.285522,0,0,163.376114,3.921999,G8
0.015045,174.644821,159.91098,0,0,128.676559,3.030581,G8
0.011028,154.358139,166.260818,173.724457,162.718124,157.308395,2.368447,G9
0.009949,154.561661,166.593948,175.270966,165.154221,157.012833,2.516562,G9
0.010189,158.330048,167.784729,175.207397,167.162384,160.809296,2.883016,G9
0.011212,147.873489,160.89711,172.040237,159.222672,150.079544,1.934019,G9
0.010182,145.935913,161.945877,170.213364,157.686768,149.963776,1.863873,G9
0.009492,155.021362,167.447128,172.989609,164.791809,158.239944,2.524503,G9
0.009211,156.432953,167.96846,174.329468,167.522934,161.558914,2.832803,G9
0.010216,154.916885,167.389832,172.414352,162.997559,158.380646,2.540183,G9
0.010888,137.638916,156.601837,163.922012,147.753815,139.985428,1.379543,G9
0.010339,140.883362,159.139923,167.735382,152.966934,145.266541,1.582164,G9
0.018991,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,G1
1,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,G1
0.011154,0,154.122269,170.167465,0,156.488541,0,G0
0.01162,0,168.136581,172.851959,0,168.481216,0,G0
0.011376,0,166.525543,175.597717,0,167.37468,0,G0
0.016074,0,168.016556,169.249466,0,125.021286,0,G0
0.011033,0,151.506546,169.742203,0,158.700272,0,G0
0.01112,0,160.175446,171.99086,0,157.529907,0,G0
0.011141,0,166.332611,174.941681,0,166.031998,0,G0
0.016025,0,170.713669,169.932724,0,134.579407,0,G0
0.01572,0,165.676575,168.117294,0,122.829323,0,G0
0.010908,0,162.547333,173.113556,0,162.185196,0,G0
0.036082,0,166.547562,0,0,0,0,G2
0,0,107.363403,0,0,0,0,G2
0,0,112.215393,0,0,0,0,G2
1,0,159.299759,0,0,0,0,G2
0,0,99.661827,0,0,0,0,G2
1,0,150.216522,0,0,0,0,G2
1,0,169.971802,0,0,0,0,G2
1,0,106.31881,0,0,0,0,G2
1,0,109.882843,0,0,0,0,G2
1,0,173.111725,0,0,0,0,G2
1,0,0,0,0,175.820023,0,G3
0.017628,0,0,0,0,161.300705,0,G3
0,0,0,0,0,135.181717,0,G3
1,0,0,0,0,173.141449,0,G3
1,0,0,0,0,169.925491,0,G3
1,0,0,0,0,173.279419,0,G3
1,0,0,0,0,174.364746,0,G3
1,0,0,0,0,173.829559,0,G3
1,0,0,0,0,172.951065,0,G3
1,0,0,0,0,176.13385,0,G3
0.027495,78.728546,73.748123,0,0,0,0.585526,G4
0.012179,145.29306,143.988113,0,0,0,1.764192,G4
0.023979,116.60202,128.062225,0,0,0,1.267566,G4
0.012371,126.377518,124.027527,0,0,0,1.271936,G4
0.011632,152.182861,155.0448,0,0,0,2.215299,G4
0.011963,145.205994,137.005981,0,0,0,1.57859,G4
0.012571,145.838303,144.215149,0,0,0,1.699088,G4
0.022713,113.503105,102.750938,0,0,0,2.559346,G4
0.012888,156.441376,152.595688,0,0,0,2.19769,G4
0.034152,40.616817,74.060524,0,0,0,1.31712,G4
0.02039,0,154.806351,151.61351,0,0,0,G5
0.019394,0,170.202332,171.661713,0,0,0,G5
0.019014,0,166.674881,170.749756,0,0,0,G5
0.019206,0,170.982254,171.902161,0,0,0,G5
0.019641,0,166.227875,164.490799,0,0,0,G5
0.020034,0,169.23439,171.27066,0,0,0,G5
0.018406,0,165.901169,171.566986,0,0,0,G5
0.015375,0,169.013885,168.233932,0,0,0,G5
0.019417,0,160.946457,152.877472,0,0,0,G5
0.019508,0,152.442642,143.103531,0,0,0,G5
0.02997,0,162.051117,174.954956,155.064331,0,0,G6
0.015697,0,168.724319,175.118393,169.509323,0,0,G6
0.015816,0,168.912598,176.403702,170.455811,0,0,G6
0.015631,0,163.943893,177.846588,166.408035,0,0,G6
0.052611,0,171.123428,174.264404,158.922302,0,0,G6
0.016834,0,159.935852,165.910141,161.432892,0,0,G6
0.018884,0,111.049095,123.321022,115.31826,0,0,G6
0.016977,0,165.421783,169.937515,166.405899,0,0,G6
0.033821,0,168.835236,166.647171,113.990913,0,0,G6
0.01103,0,154.183548,176.884354,155.529785,0,0,G6
0.013018,144.65451,0,0,0,172.557816,2.093726,G7
0.011292,117.142258,0,0,0,114.218857,1.352113,G7
0.012412,73.504158,0,0,0,22.896309,0.824675,G7
0.011606,141.146194,0,0,0,138.477829,1.873512,G7
0.011732,144.242599,0,0,0,127.305099,1.90088,G7
0.011921,104.331917,0,0,0,146.566849,1.236203,G7
0.011871,157.877914,0,0,0,156.469452,2.775181,G7
0.011567,158.404495,0,0,0,157.817093,2.820745,G7
0.050177,168.786209,0,0,0,160.769516,13.889446,G7
0.046378,160.819458,0,0,0,156.548462,10.251035,G7
0.012986,162.668106,171.017395,0,0,159.147995,2.964543,G8
0.011998,165.697296,178.308105,0,0,163.763596,3.436529,G8
0.012695,165.836121,176.295181,0,0,164.775314,3.472267,G8
0.012879,164.533005,172.644012,0,0,160.077835,3.076502,G8
0.013162,164.818039,172.335571,0,0,159.965302,3.20736,G8
0.012941,164.985367,174.526642,0,0,162.711639,3.057622,G8
0.01283,164.802856,177.692841,0,0,162.964188,2.902701,G8
0.012804,165.476425,176.30571,0,0,162.547943,2.978501,G8
0.013011,162.991501,172.701797,0,0,159.044312,2.715345,G8
0.013227,150.79068,162.162964,0,0,144.001129,1.944539,G8
0.009618,148.491348,162.115601,175.56778,159.933792,147.28833,1.976339,G9
0.00954,156.149673,169.698471,176.964813,165.238373,155.472275,2.555644,G9
0.009611,156.044464,167.416458,177.039902,164.997086,154.90596,2.504286,G9
0.009665,144.694855,160.131271,175.545609,157.117538,143.664566,1.74757,G9
0.009683,141.023453,156.347931,174.193985,154.901611,139.787582,1.537501,G9
0.009614,149.576828,163.396423,176.257126,161.226257,148.859222,2.009431,G9
0.009669,145.436874,159.484955,176.802841,159.122498,145.249481,1.732327,G9
0.009657,157.420654,167.310272,177.420624,166.29187,156.274414,2.507942,G9
0.009594,157.619202,167.379517,177.940887,166.419388,156.132828,2.618022,G9
0.009706,150.222702,162.945938,175.490372,161.173416,148.758865,2.077683,G9
