@relation 'gesture-weka.filters.unsupervised.attribute.Remove-V-R2,3,4,5,7-11,17-21,22'

@attribute fingersExtended numeric
@attribute ratio numeric
@attribute Max_X numeric
@attribute Max_Y numeric
@attribute newFingerTipDistRefined_f1 numeric
@attribute newFingerTipDistRefined_f2 numeric
@attribute newFingerTipDistRefined_f3 numeric
@attribute newFingerTipDistRefined_f4 numeric
@attribute newFingerTipDistRefined_f5 numeric
@attribute fingertipElevation_f1 numeric
@attribute fingertipElevation_f2 numeric
@attribute fingertipElevation_f3 numeric
@attribute fingertipElevation_f4 numeric
@attribute fingertipElevation_f5 numeric
@attribute class {G1,G2,G3,G4,G5,G6,G7,G8,G9,G0}

@data
1000,0,0,0,0,0,0,0,0,0,0,0,0,0,G2
1000,0,0,0,0,0,0,0,0,0,0,0,0,0,G2
1000,0,0,0,0,0,0,0,0,0,0,0,0,0,G2
1,1,0.467396,0.606668,0,0,0,0,1.000003,0,0,0,0,1.608688,G3
1,1,0.461049,0.674613,0,0,0,0,0.999997,0,0,0,0,2.254209,G3
1,1,0.486204,0.695482,0,0,0,0,1,0,0,0,0,2.441876,G3
1,1,0.466035,0.661723,0,0,0,0,1.000002,0,0,0,0,2.032701,G3
1,0,0,0,0,0,0,0,0,0,0,0,0,0,G3
1,0,0,0,0,0,0,0,0,0,0,0,0,0,G3
1,0,0,0,0,0,0,0,0,0,0,0,0,0,G3
1,1,0.270761,0.709123,0,0,0,0,1.000001,0,0,0,0,2.326077,G3
1,1,0.231942,0.704317,0,0,0,0,1.000002,0,0,0,0,2.131044,G3
1,1,0.384351,0.690093,0,0,0,0,0.999994,0,0,0,0,2.366603,G3
11000,0.010671,-0.009127,1.031965,1.132738,1.300698,0,0,0,1.833169,2.137151,0,0,0,G4
11000,0.010359,-0.182513,1.126038,1.189796,1.363944,0,0,0,1.966945,2.314631,0,0,0,G4
11000,0.011767,-0.239257,1.089101,1.239399,1.365749,0,0,0,2.453563,2.880613,0,0,0,G4
11000,1,-0.890757,0.076166,1.000005,0,0,0,0,1.284406,0,0,0,0,G4
11000,0.015074,0.274832,1.300608,1.372583,1.650121,0,0,0,1.931542,2.476516,0,0,0,G4
11000,1,-0.968462,0.04864,1,0,0,0,0,1.361327,0,0,0,0,G4
11000,0.010832,0.182582,1.123193,1.151952,1.426916,0,0,0,0.997638,1.133746,0,0,0,G4
11000,0.009896,-0.090671,1.058137,1.041693,1.330722,0,0,0,1.679981,2.040292,0,0,0,G4
11000,0.010102,-0.064743,1.041764,1.208348,1.375295,0,0,0,1.817721,2.142984,0,0,0,G4
11000,0.010755,0.172381,1.156947,1.134478,1.444546,0,0,0,1.355574,1.551723,0,0,0,G4
1100,0.019291,0.552577,0.766375,0,1.026048,1.035624,0,0,0,1.355692,1.286835,0,0,G5
1100,1,0.234747,0.769145,0,0.999994,0,0,0,0,1.31139,0,0,0,G5
1100,1,0.347492,0.712485,0,1.000002,0,0,0,0,1.855923,0,0,0,G5
1100,0,0,0,0,0,0,0,0,0,0,0,0,0,G5
1100,0.017318,0.402656,0.898188,0,1.090127,1.003513,0,0,0,1.780371,1.721081,0,0,G5
1100,0.016626,0.407046,0.951567,0,1.115822,0.985227,0,0,0,1.84666,1.734795,0,0,G5
1100,0.01844,0.239673,0.747147,0,1.042479,1.028126,0,0,0,1.234023,1.294113,0,0,G5
1100,0.020647,0.312447,0.746853,0,1.015934,1.041754,0,0,0,1.244284,1.305939,0,0,G5
1100,0,0,0,0,0,0,0,0,0,0,0,0,0,G5
1100,0.018844,0.415659,0.807061,0,1.02692,1.038733,0,0,0,1.181218,1.25409,0,0,G5
1110,0.013852,0.582497,0.974883,0,1.064651,1.104632,1.012888,0,0,2.006508,2.153533,1.995845,0,G6
1110,0.013305,0.59541,0.941199,0,1.085523,1.107346,1.008321,0,0,2.311925,2.442055,2.246718,0,G6
1110,0.014167,0.532532,0.919969,0,1.075459,1.080453,1.00948,0,0,2.017834,2.077801,1.916269,0,G6
1110,0.014455,0.623132,0.912956,0,1.084311,1.097829,0.983892,0,0,2.236663,2.298096,2.077478,0,G6
1110,0.013917,0.4485,0.886854,0,1.100736,1.108565,0.968007,0,0,1.517597,1.66833,1.480218,0,G6
1110,0.01544,0.62582,0.844682,0,1.075617,1.098641,0.961276,0,0,2.019006,2.019825,1.759594,0,G6
1110,0.020546,0.483239,0.845279,0,1.095581,1.006722,0.972298,0,0,1.352494,1.310956,1.256135,0,G6
1110,0.012939,0.740884,0.74577,0,1.085219,1.098258,1.041239,0,0,1.642932,1.775795,1.605941,0,G6
1110,0.013425,0.750233,0.954471,0,1.140257,1.162838,1.055852,0,0,1.35763,1.584066,1.294743,0,G6
1110,0.014434,0.791949,1.030164,0,1.101779,1.164798,1.033622,0,0,1.981714,2.251905,1.984155,0,G6
10001,0.010607,0.943968,0.900033,1.441407,0,0,0,1.435959,3.339941,0,0,0,3.142388,G7
10001,0.010792,1.077569,1.191589,1.512567,0,0,0,0.945885,2.726612,0,0,0,2.653922,G7
10001,0.039201,3.403178,2.90838,4.990539,0,0,0,4.886368,7.899304,0,0,0,0.964787,G7
10001,0.011007,1.058594,1.082551,1.529192,0,0,0,0.947719,2.926727,0,0,0,2.764261,G7
10001,0.010328,1.095505,1.098608,1.378714,0,0,0,1.468358,2.593138,0,0,0,2.570461,G7
10001,0.011457,1.006503,1.010494,1.491614,0,0,0,0.907181,4.11634,0,0,0,3.983932,G7
10001,0.012013,1.069142,0.976073,1.463503,0,0,0,1.604004,3.792433,0,0,0,3.9326,G7
10001,0.010542,0.981127,1.038161,1.384676,0,0,0,1.407997,2.945276,0,0,0,2.684536,G7
10001,0.011021,0.885921,0.942478,1.377965,0,0,0,1.434741,3.113246,0,0,0,3.192102,G7
10001,0.010978,0.849016,0.882407,1.40404,0,0,0,1.458801,2.266715,0,0,0,2.425123,G7
11001,0.011977,1.227301,1.255788,1.513531,1.713955,0,0,0.817845,3.803804,4.764359,0,0,3.880919,G8
11001,0.010943,0.992309,1.308586,1.347121,1.627224,0,0,1.385166,3.288351,4.097537,0,0,3.117222,G8
11001,0.010353,0.677979,0.996916,1.363561,1.561824,0,0,1.378832,3.106524,4.031798,0,0,3.459741,G8
11001,0.011148,1.123231,1.182118,1.190617,1.580868,0,0,1.514345,3.275122,4.222198,0,0,3.638376,G8
11001,0.010735,0.974945,1.202946,1.345059,1.558688,0,0,1.352466,3.630464,4.287391,0,0,3.475688,G8
11001,0.011378,1.000095,1.189858,1.34382,1.60452,0,0,1.389918,3.10248,3.915275,0,0,3.114105,G8
11001,0.010599,0.930347,1.188416,1.423092,1.545567,0,0,1.269851,3.32514,3.855591,0,0,2.969091,G8
11001,0.010973,0.750694,1.178473,1.361962,1.55208,0,0,1.238892,3.234271,3.97739,0,0,3.212373,G8
11001,0.010902,0.791638,1.195559,1.344062,1.543994,0,0,1.279367,3.933917,4.61943,0,0,3.876088,G8
11001,0.01119,0.925355,0.970092,1.440779,1.543733,0,0,1.336294,2.693324,3.191657,0,0,2.373737,G8
11111,0.00869,1.127704,1.287582,1.246743,1.452819,1.500554,1.225822,1.48086,1.500124,2.649596,2.737096,1.964551,2.425604,G9
11111,0.008805,1.1819,1.328144,1.302738,1.510524,1.530773,1.266141,1.520128,1.264069,2.549188,2.719091,1.952886,2.46722,G9
11111,0.00888,1.383087,1.31177,1.31206,1.510784,1.538225,1.282076,1.50265,1.686696,2.785559,2.799219,1.841744,2.370723,G9
11111,0.008157,1.049647,1.216364,1.230415,1.420938,1.401083,1.363209,0,1.461024,2.495109,2.557856,2.205323,0,G9
11111,0.008863,1.346604,1.365156,1.355041,1.537422,1.556531,1.289242,1.513748,1.459282,2.684768,2.793168,1.872318,2.433289,G9
11111,0.008569,1.247788,1.366577,1.245336,1.471763,1.512222,1.276404,1.530633,2.232434,3.487632,3.696452,2.991677,3.503557,G9
11111,0.008891,1.202673,1.346891,1.293504,1.482531,1.562533,1.120492,1.54004,2.020572,3.255954,3.460378,2.607853,3.168638,G9
11111,0.008414,0.883985,1.306442,1.217344,1.391759,1.441124,1.271749,0,2.253848,3.248523,3.31209,2.819771,0,G9
11111,0.008162,1.361782,1.33326,1.188197,1.440188,1.500533,1.454931,1.443262,2.016058,3.25262,3.401956,3.194432,2.644456,G9
11111,0.008259,1.007664,1.23662,1.13986,1.347402,1.410245,1.318829,0,2.400728,3.201528,3.13351,2.643073,0,G9
0,0,0,0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,G1
1101,0.010997,0.597382,1.090625,0,1.211881,1.24072,0,0.923508,0,2.186371,2.331832,0,1.754914,G0
1101,0.010501,0.681706,1.115472,0,1.236499,1.242323,0,0.937168,0,2.209571,2.427099,0,1.933388,G0
1101,0.010776,0.686494,1.112508,0,1.242307,1.264151,0,0.943157,0,2.318259,2.528678,0,1.965183,G0
1101,0.011858,0.505489,0.98304,0,1.36152,1.035003,0,0,0,2.283682,1.949924,0,0,G0
1101,0.01071,0.809986,1.013495,0,1.214831,1.244301,0,1.009818,0,2.525307,2.668672,0,2.077415,G0
1101,0.010442,0.848038,0.979701,0,1.229102,1.261844,0,0.998297,0,2.273007,2.462442,0,1.884354,G0
1101,0.010727,0.606749,1.070896,0,1.227677,1.254226,0,0.942421,0,2.268166,2.474867,0,1.965286,G0
1101,0.011027,0.564187,1.072848,0,1.229199,1.232997,0,0.922552,0,2.313964,2.480407,0,1.967646,G0
1101,1,-0.360713,0.796177,0,0.999995,0,0,0,0,1.671627,0,0,0,G0
1101,0.011043,0.68375,1.139601,0,1.215578,1.236248,0,0.9329,0,2.46249,2.587882,0,1.998994,G0
1000,1,-0.324908,0.904879,0,1.000007,0,0,0,0,0.635119,0,0,0,G2
1000,1,-0.244712,0.830004,0,1.000002,0,0,0,0,0.955509,0,0,0,G2
1000,1,-0.085464,0.933874,0,0.999998,0,0,0,0,0.818895,0,0,0,G2
1000,1,-0.302308,0.834286,0,1.000004,0,0,0,0,0.890876,0,0,0,G2
1000,0,0,0,0,0,0,0,0,0,0,0,0,0,G2
1000,1,-0.20352,0.941433,0,1.000002,0,0,0,0,1.074743,0,0,0,G2
1000,1,-0.217339,0.958562,0,1.000004,0,0,0,0,0.829774,0,0,0,G2
1000,0,0,0,0,0,0,0,0,0,0,0,0,0,G2
1000,0.016282,0.074399,1.373732,0,1.461845,0,0,0,0,2.555643,0,0,0,G2
1000,1,-0.157849,0.851933,0,0.999997,0,0,0,0,0.869108,0,0,0,G2
1,1,0.330429,0.688457,0,0,0,0,0.999991,0,0,0,0,0.940439,G3
1,1,0.174462,0.968013,0,0,0,0,1.000002,0,0,0,0,2.48596,G3
1,1,0.285143,0.931877,0,0,0,0,1.000004,0,0,0,0,2.216718,G3
1,1,0.411038,0.877188,0,0,0,0,0.999995,0,0,0,0,2.063697,G3
1,1,0.234592,0.89396,0,0,0,0,0.999996,0,0,0,0,1.884531,G3
1,1,0.134083,0.867564,0,0,0,0,1.000001,0,0,0,0,1.674197,G3
1,1,0.04225,0.848933,0,0,0,0,0.999997,0,0,0,0,1.57501,G3
1,1,0.286535,0.843853,0,0,0,0,0.999997,0,0,0,0,1.653526,G3
1,1,0.382666,0.771164,0,0,0,0,1,0,0,0,0,1.809224,G3
1,1,0.296203,0.754998,0,0,0,0,1.000009,0,0,0,0,1.55895,G3
11000,1,-0.965539,0.259996,1.000001,0,0,0,0,1.764658,0,0,0,0,G4
11000,0.014551,0.119147,1.471787,1.372331,1.668,0,0,0,1.913408,2.763506,0,0,0,G4
11000,0.014566,0.231276,1.474227,1.383623,1.664197,0,0,0,1.746719,2.481959,0,0,0,G4
11000,0.010941,-0.14338,1.251474,1.126141,1.363223,0,0,0,1.491161,1.903705,0,0,0,G4
11000,0.011182,-0.373114,1.230959,1.020673,1.343447,0,0,0,1.439109,1.909232,0,0,0,G4
11000,0.011336,-0.547359,1.153618,0.94005,1.333877,0,0,0,1.268384,1.774987,0,0,0,G4
11000,0.011666,-0.176782,1.184002,1.017405,1.317151,0,0,0,1.460993,1.817703,0,0,0,G4
11000,0.011657,0.001529,1.113585,1.06515,1.362235,0,0,0,1.109057,1.506748,0,0,0,G4
11000,0.01138,-0.272443,1.165923,1.080464,1.357243,0,0,0,1.407744,1.917948,0,0,0,G4
11000,0.011634,-0.230886,1.181201,1.062843,1.344985,0,0,0,1.768279,2.214837,0,0,0,G4
1100,0.019664,0.092056,0.831786,0,1.013643,1.050725,0,0,0,1.619893,1.650699,0,0,G5
1100,0.014532,0.274169,0.943422,0,1.032925,1.083044,0,0,0,1.821331,1.923573,0,0,G5
1100,0.015604,0.224598,0.910117,0,1.030936,1.066185,0,0,0,1.718175,1.820373,0,0,G5
1100,1,-0.106119,0.920849,0,1.000002,0,0,0,0,0.953621,0,0,0,G5
1100,0.020069,0.08176,0.927262,0,1.009389,1.04801,0,0,0,1.80261,1.869305,0,0,G5
1100,0.021022,0.301604,0.943595,0,0.999942,1.049372,0,0,0,1.56352,1.607996,0,0,G5
1100,1,0.170835,0.887789,0,1,0,0,0,0,1.032645,0,0,0,G5
1100,0.019412,0.11474,0.879447,0,1.013852,1.049536,0,0,0,1.732994,1.798481,0,0,G5
1100,0.01963,0.10985,0.876255,0,1.00959,1.051953,0,0,0,1.668959,1.733206,0,0,G5
1100,0.019562,0.018719,0.855967,0,1.011949,1.050462,0,0,0,1.565563,1.642731,0,0,G5
1110,0.013107,0.413602,0.942145,0,1.069799,1.140531,1.024656,0,0,1.985085,2.201002,1.982784,0,G6
1110,0.01544,0.377758,0.95909,0,1.053839,1.111896,1.003719,0,0,2.432953,2.608777,2.453556,0,G6
1110,0.015718,0.298367,0.924589,0,1.064541,1.119344,0.979428,0,0,1.935969,2.11624,1.918045,0,G6
1110,0.014902,0.459313,1.004657,0,1.031419,1.130795,1.022165,0,0,2.313797,2.530725,2.330842,0,G6
1110,0.015318,0.491706,1.007633,0,1.022672,1.12598,1.018385,0,0,2.430544,2.629942,2.44507,0,G6
1110,0.01588,0.256337,1.007552,0,1.066802,1.089841,0.964393,0,0,2.335258,2.457115,2.297291,0,G6
1110,0.013119,0.488008,0.99553,0,1.064239,1.118604,1.029358,0,0,2.245775,2.403111,2.196668,0,G6
1110,0.011717,0.50416,0.996446,0,1.110473,1.14987,1.040125,0,0,2.050643,2.286544,2.063041,0,G6
1110,0.012431,0.457934,1.047211,0,1.086356,1.142374,1.031407,0,0,2.336784,2.531724,2.296187,0,G6
1110,0.01289,0.374892,1.049552,0,1.063441,1.134378,1.008969,0,0,1.969477,2.13933,1.900911,0,G6
10001,0.0116,0.701891,1.119819,1.287261,0,0,0,1.554972,2.457427,0,0,0,2.737714,G7
10001,1,-0.820075,0.519808,1.000002,0,0,0,0,2.00795,0,0,0,0,G7
10001,1,-0.818262,0.50776,0.999996,0,0,0,0,1.861342,0,0,0,0,G7
10001,0.011294,0.768414,1.142831,1.326048,0,0,0,1.579405,2.50839,0,0,0,2.5989,G7
10001,0.010973,0.785725,1.131886,1.3565,0,0,0,1.601107,2.437953,0,0,0,2.74876,G7
10001,0.011744,1.105771,1.018693,1.267816,0,0,0,1.653403,2.764261,0,0,0,3.073532,G7
10001,0.011559,0.548605,1.210535,1.283911,0,0,0,1.53341,2.644329,0,0,0,2.993518,G7
10001,0.011198,0.248988,1.114058,1.238984,0,0,0,1.478871,2.150742,0,0,0,2.465016,G7
10001,0.011495,0.527894,1.129908,1.278292,0,0,0,1.534693,2.337716,0,0,0,2.564542,G7
10001,0.01161,0.619472,1.119336,1.289287,0,0,0,1.552414,2.408868,0,0,0,2.686135,G7
11001,0.01214,0.485468,1.378346,1.178685,1.736476,0,0,0.867912,2.364511,3.499493,0,0,2.401753,G8
11001,0.010342,0.955128,1.278494,1.233031,1.643405,0,0,1.501615,2.257071,3.340404,0,0,2.497936,G8
11001,0.010344,0.766878,1.114626,1.124914,1.58808,0,0,1.423372,1.818459,2.820648,0,0,2.086836,G8
11001,0.01162,1.305254,1.448913,1.32966,1.814506,0,0,0.955745,2.434068,3.620735,0,0,2.371606,G8
11001,0.010689,0.937405,1.252518,1.22103,1.65086,0,0,1.479502,2.376041,3.513155,0,0,2.780068,G8
11001,0.010542,0.633478,1.08734,1.167591,1.616635,0,0,1.445318,2.091201,3.115993,0,0,2.311466,G8
11001,0.010133,0.961441,1.031569,1.202169,1.619527,0,0,1.44999,1.574285,2.535746,0,0,1.64341,G8
11001,0.010362,1.20847,1.123564,1.220998,1.654456,0,0,1.512553,1.472061,2.50407,0,0,1.585721,G8
11001,0.011198,1.363419,1.225177,1.316147,1.766464,0,0,0.894245,1.593968,2.814799,0,0,1.813369,G8
11001,0.010683,0.977304,1.226979,1.17992,1.608859,0,0,1.442896,2.084312,3.111614,0,0,2.325379,G8
11111,0.009401,0.835729,1.077653,1.063504,1.348024,1.453747,1.335135,1.218678,1.239722,2.295031,2.456929,2.271876,1.747492,G9
11111,0.009056,0.911842,1.01224,1.085752,1.351897,1.465063,1.350076,1.239822,1.47153,2.568736,2.714351,2.519471,2.006902,G9
11111,0.00916,1.011594,0.98381,1.060902,1.340021,1.454921,1.351085,1.234772,1.357605,2.435565,2.577415,2.393749,1.891648,G9
11111,0.009228,0.799858,0.955558,1.088503,1.355894,1.467672,1.346907,1.227257,1.137495,2.247694,2.411663,2.225646,1.710008,G9
11111,0.00918,0.800566,1.18467,1.028739,1.343699,1.45118,1.346142,1.224102,1.821177,2.900245,3.049588,2.873989,2.364183,G9
11111,0.009104,0.98364,1.163117,1.037378,1.340765,1.449316,1.364342,1.242078,1.841502,2.869842,2.977826,2.789334,2.22542,G9
11111,0.009687,0.788263,1.348693,0.881227,1.329795,1.382041,1.271313,1.145699,2.481262,3.435466,3.509477,3.323218,2.884544,G9
11111,0.009032,0.839511,0.946905,1.070383,1.343419,1.438622,1.339336,1.22052,1.339436,2.36952,2.5109,2.3356,1.822936,G9
11111,0.009112,0.599558,0.801616,1.03408,1.348917,1.455608,1.333432,1.22539,0.850618,1.909025,2.067713,1.870655,1.363011,G9
11111,0.009408,0.929799,0.942135,1.096098,1.359502,1.471292,1.360793,1.273123,0.542044,1.566091,1.692943,1.463166,0.870503,G9
0,0,0,0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,G1
1101,0.010461,0.445864,0.910312,0,1.303218,1.226671,0,0.942775,0,2.329199,2.46029,0,1.921464,G0
1101,0.010363,0.479034,1.084308,0,1.285272,1.220221,0,0.948577,0,2.161692,2.313767,0,1.812873,G0
1101,0.010171,0.726965,1.193354,0,1.303376,1.23341,0,0.964646,0,2.510314,2.666554,0,2.133013,G0
1101,0.015402,0.67259,0.906126,0,1.231206,0.910355,0,0,0,1.876821,1.576564,0,0,G0
1101,0.010308,0.543432,1.018818,0,1.327047,1.234098,0,0.958288,0,2.456724,2.585765,0,2.025676,G0
1101,0.010317,0.349437,0.830391,0,1.285273,1.221248,0,0.954208,0,2.170595,2.311467,0,1.794502,G0
1101,0.010817,0.598121,0.959786,0,1.353405,1.255785,0,1.010981,0,1.739213,1.871524,0,1.276168,G0
1101,0.010496,0.796306,1.082352,0,1.321475,1.255165,0,1.055646,0,1.930357,2.100502,0,1.545845,G0
1101,0.010388,0.769418,1.114782,0,1.309733,1.247805,0,0.995379,0,2.221273,2.41489,0,1.872662,G0
1101,0.010418,0.614263,1.065401,0,1.309379,1.236583,0,0.946313,0,2.354919,2.518441,0,1.986993,G0
1000,1,-0.012735,0.940489,0,1.000006,0,0,0,0,1.350897,0,0,0,G2
1000,1,0.005355,0.902595,0,0.999997,0,0,0,0,0.922587,0,0,0,G2
1000,1,0.202659,0.856856,0,1,0,0,0,0,0.833086,0,0,0,G2
1000,1,-0.297177,0.799869,0,0.999996,0,0,0,0,0.972287,0,0,0,G2
1000,1,-0.127664,0.904606,0,0.999996,0,0,0,0,1.338842,0,0,0,G2
1000,1,-0.005915,0.992813,0,0.999999,0,0,0,0,1.430212,0,0,0,G2
1000,0,0,0,0,0,0,0,0,0,0,0,0,0,G2
1000,0,0,0,0,0,0,0,0,0,0,0,0,0,G2
1000,1,-0.106377,0.805535,0,1.000003,0,0,0,0,0.893258,0,0,0,G2
1000,1,0.159143,0.808621,0,0.999998,0,0,0,0,0.781765,0,0,0,G2
1,1,0.382613,0.428554,0,0,0,0,1.000001,0,0,0,0,1.009142,G3
1,1,0.214919,0.776599,0,0,0,0,1.000003,0,0,0,0,1.82482,G3
1,1,0.182696,0.594295,0,0,0,0,0.999997,0,0,0,0,1.858459,G3
1,1,-0.280551,0.586515,0,0,0,0,1.000003,0,0,0,0,1.956282,G3
1,1,0.305531,0.478185,0,0,0,0,1,0,0,0,0,1.826247,G3
1,1,0.417575,0.360722,0,0,0,0,1.000002,0,0,0,0,1.3172,G3
1,1,0.412537,0.407221,0,0,0,0,1.000002,0,0,0,0,0.694113,G3
1,1,-0.067955,0.629562,0,0,0,0,1.000003,0,0,0,0,1.303099,G3
1,1,0.042513,0.652679,0,0,0,0,0.999998,0,0,0,0,1.860177,G3
1,1,0.380809,0.53114,0,0,0,0,0.999995,0,0,0,0,1.907171,G3
11000,0.011639,-0.909986,0.859095,1.403771,1.077859,0,0,0,2.71989,2.226848,0,0,0,G4
11000,0.011862,0.087269,1.282806,1.046382,1.425747,0,0,0,1.772093,2.091455,0,0,0,G4
11000,0.011523,-0.486802,1.160692,1.010197,1.387631,0,0,0,1.95555,2.309088,0,0,0,G4
11000,0.011721,-0.045499,1.05981,1.017092,1.426804,0,0,0,1.699678,2.10137,0,0,0,G4
11000,0.012125,0.10864,0.677994,1.010686,1.432176,0,0,0,1.184319,1.629287,0,0,0,G4
11000,0.011791,-0.06354,1.268584,1.064425,1.41397,0,0,0,1.582806,1.988332,0,0,0,G4
11000,0.011351,-0.314816,1.308857,0.965168,1.369175,0,0,0,1.702291,1.993403,0,0,0,G4
11000,0.011431,-0.289388,1.104593,1.03537,1.38954,0,0,0,1.558091,1.887173,0,0,0,G4
11000,0.011824,0.413275,1.065004,0.994258,1.408788,0,0,0,1.504868,1.825598,0,0,0,G4
11000,0.011446,-0.778183,0.934078,1.065706,1.385733,0,0,0,1.610083,2.089965,0,0,0,G4
1100,0.016832,0.168277,0.900112,0,1.057805,1.023961,0,0,0,1.691089,1.696082,0,0,G5
1100,0.016675,0.433333,0.901322,0,1.013185,1.055659,0,0,0,1.457577,1.612026,0,0,G5
1100,0.017061,-0.012718,0.709856,0,1.028368,1.043869,0,0,0,1.881676,1.956828,0,0,G5
1100,1,0.181923,0.829421,0,0.999996,0,0,0,0,1.601533,0,0,0,G5
1100,0.016956,0.490639,0.932993,0,1.021789,1.042627,0,0,0,1.421956,1.485219,0,0,G5
1100,0.016701,0.315048,0.945703,0,1.039431,1.04055,0,0,0,1.72959,1.79561,0,0,G5
1100,0.016971,-0.059789,0.802615,0,1.027695,1.039031,0,0,0,1.424375,1.55432,0,0,G5
1100,0,0,0,0,0,0,0,0,0,0,0,0,0,G5
1100,1,0.287377,0.721637,0,1.000004,0,0,0,0,1.161865,0,0,0,G5
1100,1,0.480632,0.638595,0,1.000002,0,0,0,0,1.310807,0,0,0,G5
1110,0.012424,0.081234,0.928371,0,1.071071,1.157179,0.980482,0,0,1.786001,1.935494,1.740907,0,G6
1110,0.012309,0.42676,1.103648,0,1.066721,1.160053,0.992422,0,0,2.056832,2.233067,1.997889,0,G6
1110,0.012357,0.172185,0.961613,0,1.074112,1.138883,0.998003,0,0,2.030972,2.168793,1.965827,0,G6
1110,0.012571,0.608557,0.988794,0,1.071811,1.160296,1.012179,0,0,2.262521,2.436686,2.202429,0,G6
1110,0.012763,0.46298,1.02717,0,1.096332,1.18411,1.001411,0,0,1.807229,2.018919,1.673655,0,G6
1110,0.012316,0.092397,0.936006,0,1.088513,1.162346,0.97149,0,0,1.538464,1.681442,1.389185,0,G6
1110,0.012485,0.192309,0.686904,0,1.17806,1.035573,0,0,0,2.148839,2.028868,0,0,G6
1110,0.012216,0.647684,0.855413,0,1.088253,1.164755,1.02189,0,0,2.223527,2.391707,2.120616,0,G6
1110,0.012516,0.65487,0.941777,0,1.10577,1.195883,1.037228,0,0,1.824067,2.04029,1.663921,0,G6
1110,0.012445,0.141944,0.963241,0,1.10952,1.172951,0.981334,0,0,1.608488,1.785106,1.438898,0,G6
10001,0.010801,0.840307,0.687236,1.405632,0,0,0,1.586898,2.843188,0,0,0,3.133171,G7
10001,0.011388,0.516876,1.055557,1.343488,0,0,0,1.676114,2.092726,0,0,0,2.594362,G7
10001,1,0.521569,0.392595,0.999995,0,0,0,0,2.119057,0,0,0,0,G7
10001,0.0107,0.103685,0.898498,1.375523,0,0,0,1.614831,2.339879,0,0,0,2.82082,G7
10001,0.011124,0.331051,1.059316,1.361859,0,0,0,1.652639,1.962626,0,0,0,2.46161,G7
10001,0.011312,0.845901,0.705152,1.358044,0,0,0,1.644154,2.434276,0,0,0,2.845204,G7
10001,0.011173,0.720649,0.637664,1.392347,0,0,0,1.654037,3.047875,0,0,0,3.41128,G7
10001,0.010702,0.146131,0.786996,1.365423,0,0,0,1.587286,3.07845,0,0,0,3.56129,G7
10001,0.010932,0.524327,0.666335,1.352644,0,0,0,1.577676,2.424756,0,0,0,2.794676,G7
10001,0.010848,0.922788,0.926507,1.395535,0,0,0,1.576573,2.37546,0,0,0,2.61602,G7
11001,0.008996,0.238445,0.746876,1.233086,1.517702,0,0,1.361919,1.657535,2.624343,0,0,2.042938,G8
11001,0.009281,0.282635,0.66335,1.168471,1.539806,0,0,1.426647,1.435573,2.447461,0,0,1.868098,G8
11001,0.011168,1.082419,1.009961,1.480942,1.823011,0,0,0.767173,2.379813,3.949168,0,0,2.764974,G8
11001,0.010148,0.97525,0.750555,1.301037,1.643125,0,0,1.528457,2.070174,3.400753,0,0,2.810094,G8
11001,0.010693,0.529585,0.965698,1.273307,1.716989,0,0,0.779932,1.483056,2.7427,0,0,1.688276,G8
11001,0.009052,0.034141,0.650669,1.194585,1.50724,0,0,1.377956,1.6683,2.628447,0,0,2.078841,G8
11001,0.008512,0.226677,0.595711,1.278336,1.462534,0,0,1.345177,2.363547,3.194303,0,0,2.670617,G8
11001,0.011354,0.948481,0.822748,1.385692,1.829914,0,0,0.77344,2.493868,3.969992,0,0,2.720676,G8
11001,0.010163,0.915602,0.851607,1.274838,1.63541,0,0,1.5327,1.336743,2.487278,0,0,1.777734,G8
11001,0.009547,0.51753,0.770491,1.256732,1.600498,0,0,1.488192,0.689022,1.884584,0,0,1.286888,G8
11111,0.008783,0.779635,1.438505,1.04522,1.413022,1.555251,1.41744,1.301486,2.249883,3.425827,3.667395,3.412279,2.819075,G9
11111,0.008426,0.971793,1.202741,1.1132,1.44218,1.553687,1.467115,1.385741,1.114731,2.381643,2.581324,2.343382,1.746534,G9
