@relation 'gesture-weka.filters.unsupervised.attribute.Remove-V-R1,4,6,12-17,22'

@attribute numFingers numeric
@attribute Max_X numeric
@attribute fingersAreas numeric
@attribute fingertipAngles_f1 numeric
@attribute fingertipAngles_f2 numeric
@attribute fingertipAngles_f3 numeric
@attribute fingertipAngles_f4 numeric
@attribute fingertipAngles_f5 numeric
@attribute fingertipElevation_f1 numeric
@attribute class {G1,G2,G3,G4,G5,G6,G7,G8,G9,G0}

@data
3,0.627897,24.130436,0,164.182129,174.35054,0,161.032059,0,G0
3,0.637064,24.313951,0,163.607239,173.943329,0,159.627289,0,G0
3,0.565185,24.521149,0,153.623901,170.138519,0,151.100006,0,G0
3,0.76783,24.014828,0,145.07692,162.141937,0,142.040039,0,G0
3,0.718374,23.529587,0,152.240524,166.745941,0,149.380859,0,G0
3,0.639895,23.898355,0,164.076157,171.779388,0,163.16539,0,G0
1,-0.186933,1,0,157.296005,0,0,0,0,G2
0,0,0,0,109.814468,0,0,0,0,G2
0,0,0,0,108.567009,0,0,0,0,G2
1,-0.209282,1,0,162.70639,0,0,0,0,G2
1,-0.284805,1,0,161.797882,0,0,0,0,G2
1,-0.217091,1,0,151.024033,0,0,0,0,G2
1,-0.27134,1,0,140.342773,0,0,0,0,G2
1,-0.238138,1,0,135.834869,0,0,0,0,G2
1,-0.139853,1,0,146.959106,0,0,0,0,G2
1,-0.073909,1,0,166.021713,0,0,0,0,G2
2,0.344561,8.506701,0,0,0,0,163.649704,0,G3
2,0.398717,7.927714,0,0,0,0,177.886765,0,G3
2,0.487774,10.126935,0,0,0,0,177.153183,0,G3
1,0.449431,1,0,0,0,0,171.506561,0,G3
1,0.213496,1,0,0,0,0,174.895111,0,G3
1,0.262937,1,0,0,0,0,174.891174,0,G3
1,0.214955,1,0,0,0,0,163.366943,0,G3
1,0.449552,1,0,0,0,0,119.09742,0,G3
3,1.710599,23.497416,0,0,0,0,18.644205,0,G3
2,0.708482,5.273829,0,0,0,0,55.218674,0,G3
2,-0.426197,59.469852,129.285919,138.336121,0,0,0,1.419267,G4
2,-0.069536,61.977364,160.464996,162.809982,0,0,0,3.048718,G4
3,0.022753,17.686871,135.445175,155.483444,0,0,0,1.87831,G4
3,0.059144,16.85124,139.398102,160.485596,0,0,0,2.023882,G4
2,-0.263844,59.102325,151.633301,158.923752,0,0,0,2.271867,G4
2,-0.3073,58.927902,148.185226,155.825806,0,0,0,2.047539,G4
2,-0.275646,55.643902,33.455364,28.33226,0,0,0,0.73462,G4
3,0.023907,16.527731,81.81707,72.161972,0,0,0,0.577558,G4
3,0.069277,16.144819,113.152206,139.096649,0,0,0,1.175649,G4
2,-0.38037,58.243668,123.611679,128.819275,0,0,0,1.291662,G4
3,0.288046,11.685607,0,157.322037,169.118546,0,0,0,G5
3,0.317447,12.096399,0,166.508057,174.650589,0,0,0,G5
2,0.074045,20.38121,0,168.981995,170.749817,0,0,0,G5
3,0.209435,13.059745,0,163.111115,171.683517,0,0,0,G5
2,-0.005151,18.398626,0,166.27475,165.905624,0,0,0,G5
2,-0.069441,20.161581,0,165.063629,166.400436,0,0,0,G5
2,-0.034059,20.579874,0,165.949646,168.05275,0,0,0,G5
2,0.042963,21.918484,0,148.145294,144.631378,0,0,0,G5
2,0.084807,21.838837,0,162.577728,160.291977,0,0,0,G5
2,0.041713,22.028656,0,163.670395,163.348419,0,0,0,G5
3,0.199688,16.657824,0,101.043854,157.21637,101.784325,0,0,G6
3,0.187067,17.518053,0,168.06868,176.964478,168.646957,0,0,G6
3,0.369454,18.369394,0,158.142014,172.355759,157.698914,0,0,G6
3,0.352403,17.416874,0,147.260864,172.22226,146.605148,0,0,G6
3,0.266749,17.6022,0,162.207825,174.699402,162.610794,0,0,G6
3,0.20345,17.486063,0,165.263382,174.925446,166.161316,0,0,G6
3,0.146607,17.368622,0,166.055908,179.074646,165.715683,0,0,G6
3,0.219407,16.699467,0,155.580383,179.418854,157.456482,0,0,G6
3,0.332046,16.363829,0,76.782265,52.488419,75.640358,0,0,G6
3,0.30911,16.45619,0,106.691628,143.283234,105.905281,0,0,G6
2,0.850724,70.715561,147.239105,0,0,0,146.161774,2.441465,G7
2,1.075712,75.25396,149.884735,0,0,0,148.098679,2.898259,G7
2,1.098629,74.476662,155.848587,0,0,0,155.267761,3.48885,G7
2,1.016533,74.238731,137.741837,0,0,0,137.237549,2.14554,G7
3,1.116785,38.641808,104.060066,0,0,0,129.37352,1.310523,G7
3,1.353137,38.536831,93.149887,0,0,0,99.399506,1.142563,G7
3,1.241883,38.583569,102.822296,0,0,0,122.64193,1.32374,G7
2,1.089298,74.622139,126.412689,0,0,0,123.27182,1.756464,G7
2,0.953686,73.155258,139.598236,0,0,0,136.768402,2.118911,G7
2,0.885284,71.551888,148.094772,0,0,0,147.073456,2.517555,G7
3,0.580094,26.781996,158.480637,176.085068,0,0,155.626785,2.95488,G8
3,0.478482,28.80545,149.907608,178.674545,0,0,152.011536,2.537693,G8
3,0.647255,28.613096,137.267517,174.866577,0,0,139.512024,1.916413,G8
3,0.676838,27.207085,148.49733,174.560974,0,0,149.212677,2.369776,G8
3,0.713781,27.657455,155.612701,175.714432,0,0,155.168549,3.012095,G8
3,0.707518,27.518652,155.606888,176.425812,0,0,154.876266,3.005118,G8
3,0.809132,27.286549,137.38147,171.604599,0,0,136.647079,1.841751,G8
3,0.647453,28.26943,119.251945,162.857666,0,0,119.555695,1.294873,G8
4,0.671939,22.030617,145.856598,168.216858,0,0,163.80484,2.413974,G8
4,0.809869,19.272738,105.361229,123.62587,0,0,120.353752,0.771953,G8
5,1.007206,8.117502,89.999756,89.999458,89.999298,89.999619,89.999756,0.174774,G9
5,0.834694,10.38061,155.253113,170.444336,173.939453,167.271011,158.543335,2.643448,G9
5,0.855786,10.620007,128.507248,155.721542,161.872971,148.446762,133.622025,1.201961,G9
5,0.914123,10.668647,147.790207,167.516266,171.039551,162.523392,151.586609,2.046345,G9
5,0.938263,10.380974,120.306122,148.841354,156.972763,140.336182,124.915314,0.94206,G9
5,0.866689,10.107798,115.468849,140.062988,149.177109,134.8992,119.705872,0.804654,G9
5,0.844801,10.786802,140.598892,162.170227,166.559143,157.991989,145.019211,1.646035,G9
5,0.877421,10.873189,150.684158,167.883575,170.556549,164.196899,154.064987,2.231783,G9
5,0.827236,10.106714,150.660873,166.730942,170.687378,164.652679,154.545059,2.234489,G9
5,0.825258,8.679494,125.240036,148.63356,155.559708,142.707886,127.203087,0.93039,G9
0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,G1
2,0.697043,38.291283,0,163.313141,157.572006,0,112.381203,0,G0
3,0.355125,18.480722,0,153.959274,169.990997,0,165.125107,0,G0
3,0.061216,19.38308,0,159.629929,169.093124,0,163.434418,0,G0
3,0.555953,20.122631,0,156.659882,174.244995,0,163.506058,0,G0
3,0.52277,16.8874,0,154.977585,176.342056,0,167.394043,0,G0
3,0.292447,17.594244,0,164.294754,175.276642,0,163.801163,0,G0
3,0.213229,17.135557,0,162.750473,172.860138,0,161.783951,0,G0
3,0.544974,24.73082,0,150.473404,163.456894,0,150.234329,0,G0
3,0.659414,24.597374,0,161.838943,173.370743,0,160.200562,0,G0
3,0.45662,23.893164,0,163.904968,170.908859,0,160.845108,0,G0
0,0,0,0,127.964478,0,0,0,0,G2
1,-0.423096,1,0,169.988449,0,0,0,0,G2
4,0.81831,13.236033,0,164.400253,0,0,0,0,G2
0,0,0,0,133.505859,0,0,0,0,G2
0,0,0,0,130.991837,0,0,0,0,G2
2,-0.144776,31.299549,0,171.377441,0,0,0,0,G2
0,0,0,0,132.267334,0,0,0,0,G2
1,-0.572159,1,0,173.683914,0,0,0,0,G2
1,-0.433531,1,0,169.609329,0,0,0,0,G2
1,-0.089519,1,0,170.278381,0,0,0,0,G2
1,0.258719,1,0,0,0,0,173.300598,0,G3
1,0.242,1,0,0,0,0,168.734695,0,G3
1,0.098345,1,0,0,0,0,171.00441,0,G3
1,0.004216,1,0,0,0,0,171.001312,0,G3
1,0.38494,1,0,0,0,0,164.872604,0,G3
1,0.549606,1,0,0,0,0,165.899384,0,G3
1,0.19082,1,0,0,0,0,171.651367,0,G3
1,-0.10305,1,0,0,0,0,173.262527,0,G3
1,0.435361,1,0,0,0,0,169.016296,0,G3
1,0.591228,1,0,0,0,0,169.171112,0,G3
2,-0.412135,65.318405,109.204361,114.115898,0,0,0,1.017553,G4
2,0.03018,65.491806,157.163895,155.012054,0,0,0,2.798666,G4
2,-0.259703,65.689003,142.87532,146.652206,0,0,0,1.939546,G4
2,-0.219504,65.159004,126.600418,128.648697,0,0,0,1.390816,G4
2,0.053486,65.979103,143.8629,146.420197,0,0,0,1.934932,G4
2,-0.247856,66.501663,141.976425,145.376938,0,0,0,1.840978,G4
2,-0.551376,64.783302,122.437637,131.706284,0,0,0,1.265163,G4
2,-0.395145,64.950844,122.251381,127.043343,0,0,0,1.290655,G4
3,0.214681,16.796658,134.402847,153.865128,0,0,0,1.890787,G4
3,0.042194,18.161686,102.188873,115.340996,0,0,0,0.902407,G4
2,0.041601,31.326227,0,156.728836,157.763153,0,0,0,G5
2,0.078482,31.055428,0,168.98143,168.635223,0,0,0,G5
2,0.294631,30.137165,0,168.317612,168.511566,0,0,0,G5
3,0.21038,13.325322,0,149.981369,175.711517,0,0,0,G5
2,0.427865,31.824545,0,164.476639,163.448318,0,0,0,G5
2,0.006204,31.048302,0,152.275177,158.358612,0,0,0,G5
2,-0.143872,31.270361,0,116.658279,135.784607,0,0,0,G5
2,0.101422,28.455935,0,170.061966,172.484558,0,0,0,G5
2,0.569412,29.550285,0,163.876434,168.40979,0,0,0,G5
2,0.213745,30.557974,0,164.235016,165.507813,0,0,0,G5
3,0.224582,16.533199,0,138.211761,171.83847,137.981613,0,0,G6
3,0.13325,16.692812,0,149.618286,167.49527,160.396805,0,0,G6
3,0.241294,16.806068,0,164.68425,176.311234,166.636063,0,0,G6
3,0.11027,18.324083,0,162.709,173.865051,164.862595,0,0,G6
3,0.106367,18.348501,0,94.128799,98.312462,94.991013,0,0,G6
3,0.621728,20.432085,0,153.437592,172.336411,155.097672,0,0,G6
3,0.52339,20.292376,0,161.439697,174.80191,161.476852,0,0,G6
3,0.442841,19.460609,0,164.131226,175.652222,164.972198,0,0,G6
4,0.556809,10.994694,0,115.063995,132.807144,152.381256,0,0,G6
3,0.5139,18.556179,0,165.078522,176.044708,165.642166,0,0,G6
3,0.730335,35.495674,137.425369,0,0,0,172.701981,2.33742,G7
3,-0.055232,35.866348,144.95314,0,0,0,175.115402,2.436615,G7
2,-0.074309,75.422852,154.325699,0,0,0,154.0159,3.351578,G7
2,0.459548,74.180641,154.423309,0,0,0,156.210602,3.344792,G7
2,0.156306,74.219231,145.399094,0,0,0,150.443222,2.615469,G7
2,-0.011124,74.716354,148.308945,0,0,0,142.893677,2.716789,G7
3,0.05508,36.625576,147.573318,0,0,0,174.962601,2.669241,G7
3,0.818824,37.01638,156.227722,0,0,0,175.998642,4.139066,G7
3,0.268694,36.231289,129.131973,0,0,0,177.246353,1.855858,G7
3,0.520851,35.962658,112.155945,0,0,0,173.972748,1.419323,G7
3,0.443635,27.756029,146.550705,163.570297,0,0,149.973877,2.297894,G8
3,0.09077,29.875498,155.074615,167.062149,0,0,155.797607,2.767782,G8
3,0.468985,29.024912,155.126083,167.427872,0,0,156.861847,3.041061,G8
3,-0.164005,29.770184,133.264969,155.18512,0,0,134.640335,1.562639,G8
3,0.428036,29.067978,149.671906,163.21315,0,0,151.209747,2.51206,G8
3,0.147076,28.48715,136.591568,158.855927,0,0,138.992142,1.703199,G8
3,0.576803,27.552652,146.596649,161.371613,0,0,148.357452,2.351192,G8
3,0.1909,27.772738,136.047607,152.707016,0,0,138.286896,1.76306,G8
3,0.145891,27.101961,127.731041,144.199234,0,0,128.436478,1.480163,G8
3,0.510261,27.459078,148.128326,163.506897,0,0,150.566574,2.486948,G8
5,1.06497,10.199184,138.654678,163.387695,173.650223,156.365814,145.343475,1.531672,G9
5,0.895018,9.973606,143.722519,167.816238,175.519089,161.139465,151.216568,1.770014,G9
5,0.595696,9.548086,137.295746,164.595673,175.088028,158.451981,146.128571,1.445141,G9
5,1.069266,9.867544,146.417358,168.718384,175.517059,162.581223,152.874191,1.942096,G9
5,0.8561,10.096302,138.432236,163.403839,175.131546,158.541183,146.605347,1.415563,G9
5,0.490497,11.216157,139.377716,165.295532,176.544342,160.007858,148.250595,1.555959,G9
5,1.025218,10.16984,136.194504,167.98584,168.691528,151.093994,141.294708,1.458093,G9
5,0.925737,10.423194,149.768112,168.683075,177.104172,165.125702,156.197403,2.197734,G9
5,0.775444,10.940663,144.141785,167.175308,175.697296,160.717194,150.751556,1.803062,G9
5,1.016059,9.712573,146.83577,167.954468,175.162354,161.709534,152.199478,1.985048,G9
0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,G1
2,-0.008628,21.734158,0,171.544647,176.717163,0,125.928978,0,G0
3,0.509244,19.993917,0,163.625015,174.354645,0,165.139648,0,G0
3,0.594434,19.555384,0,160.086807,173.97673,0,162.229675,0,G0
3,0.44082,19.365208,0,165.686432,174.89653,0,167.78476,0,G0
3,0.351001,20.266689,0,165.114899,176.808853,0,166.764359,0,G0
3,0.321227,19.79883,0,154.619171,174.109283,0,156.546158,0,G0
3,0.324205,20.033066,0,153.145767,173.657135,0,153.839874,0,G0
3,0.545601,19.965027,0,121.333176,153.840942,0,120.798889,0,G0
3,0.559776,19.920025,0,155.591034,174.128189,0,158.559586,0,G0
3,0.567607,19.343338,0,164.628204,176.796249,0,165.029724,0,G0
0,0,0,0,100.948578,0,0,0,0,G2
0,0,0,0,106.038559,0,0,0,0,G2
0,0,0,0,106.402267,0,0,0,0,G2
1,-0.248304,1,0,151.340164,0,0,0,0,G2
1,-0.362474,1,0,75.674873,0,0,0,0,G2
0,0,0,0,92.032608,0,0,0,0,G2
1,-0.351167,1,0,125.290977,0,0,0,0,G2
2,-0.078576,28.548655,0,151.297195,0,0,0,0,G2
1,-0.133472,1,0,167.342712,0,0,0,0,G2
1,-0.251653,1,0,162.079803,0,0,0,0,G2
1,0.190275,1,0,0,0,0,143.203934,0,G3
1,0.187176,1,0,0,0,0,168.147675,0,G3
2,0.325798,34.765259,0,0,0,0,119.441948,0,G3
2,0.436097,34.224747,0,0,0,0,95.306549,0,G3
1,0.1556,1,0,0,0,0,31.804642,0,G3
1,0.222859,1,0,0,0,0,35.852303,0,G3
1,0.309264,1,0,0,0,0,148.338348,0,G3
2,0.511787,36.180531,0,0,0,0,150.288666,0,G3
2,0.472732,36.066982,0,0,0,0,41.171528,0,G3
1,0.25354,1,0,0,0,0,166.415863,0,G3
3,-0.000021,16.175514,75.896088,54.903709,0,0,0,0.498381,G4
2,-0.102365,60.70116,149.604828,149.911621,0,0,0,2.101819,G4
3,0.120058,17.382874,136.10257,154.380905,0,0,0,1.872597,G4
2,-0.286956,54.685745,146.069656,153.186752,0,0,0,1.845348,G4
2,-0.310827,53.386639,156.757156,158.127731,0,0,0,2.369941,G4
2,-0.230822,51.185894,109.359612,108.74099,0,0,0,1.05186,G4
2,-0.228206,51.708252,98.547623,99.986206,0,0,0,0.906013,G4
2,-0.186455,51.193108,89.615326,89.532028,0,0,0,0.767631,G4
2,-0.296336,44.698925,89.344574,89.119637,0,0,0,0.766812,G4
3,0.03582,16.62011,76.678116,64.727356,0,0,0,0.60677,G4
2,0.139558,25.002468,0,171.717514,172.945724,0,0,0,G5
2,0.147804,23.565407,0,171.135605,171.612167,0,0,0,G5
2,0.222824,23.554926,0,171.422699,172.0513,0,0,0,G5
3,0.347617,15.145056,0,152.3255,162.845322,0,0,0,G5
2,0.102128,24.546116,0,156.101257,158.454224,0,0,0,G5
2,-0.028735,25.215828,0,162.446182,161.748016,0,0,0,G5
2,-0.027244,24.850992,0,167.357513,172.288345,0,0,0,G5
2,-0.057109,25.214664,0,169.327805,174.147827,0,0,0,G5
2,0.043641,24.994553,0,172.756775,173.390564,0,0,0,G5
2,0.054236,25.369968,0,172.002792,173.594467,0,0,0,G5
3,0.389652,18.557529,0,34.834393,12.722005,33.660618,0,0,G6
3,0.350061,18.255926,0,149.250412,176.273788,149.920166,0,0,G6
3,0.478049,19.867907,0,147.243607,174.394989,142.506714,0,0,G6
3,0.492278,19.679625,0,154.332474,172.637848,153.92366,0,0,G6
3,0.141816,19.505756,0,149.185211,173.787872,148.370224,0,0,G6
3,0.147993,19.208815,0,151.334518,173.53688,151.213486,0,0,G6
3,0.180721,19.328939,0,156.124237,175.924545,155.403091,0,0,G6
3,0.414376,19.36241,0,162.251755,177.34613,160.792664,0,0,G6
3,0.364131,19.149912,0,133.359482,172.38913,133.015472,0,0,G6
3,0.470769,18.686802,0,45.478302,13.80197,45.613586,0,0,G6
3,1.317109,41.65036,66.975769,0,0,0,26.135939,0.400902,G7
2,1.153869,82.720444,64.830879,0,0,0,64.355995,0.087632,G7
2,1.214387,81.116119,72.999245,0,0,0,72.901688,0.418244,G7
2,1.065491,80.926994,88.573601,0,0,0,88.483589,0.784499,G7
2,0.879429,80.907379,95.756348,0,0,0,95.949142,1.013742,G7
3,1.01482,41.784081,57.354908,0,0,0,8.70211,0.23357,G7
2,1.369463,82.205833,49.811981,0,0,0,52.287605,0.298597,G7
2,1.432197,81.500969,53.982948,0,0,0,53.931431,0.30107,G7
3,1.249366,41.573215,76.374542,0,0,0,38.376884,0.658959,G7
3,1.081735,40.703354,78.978119,0,0,0,40.783569,0.632291,G7
3,0.545486,28.566439,147.393204,176.763184,0,0,146.263794,2.184069,G8
3,0.99161,28.018316,116.228928,171.350555,0,0,115.948372,1.072995,G8
3,1.115991,28.954542,110.822693,161.412094,0,0,110.82785,1.01373,G8
3,0.982328,27.851723,126.885773,172.451385,0,0,125.822937,1.439148,G8
3,0.803399,28.691843,143.358109,177.665192,0,0,144.300797,2.265675,G8
3,1.208049,28.550556,133.278732,171.584915,0,0,131.639328,1.743786,G8
3,1.180364,28.659933,137.789841,171.835403,0,0,137.991196,2.031006,G8
3,1.076684,28.599651,115.834625,160.142258,0,0,116.919647,1.10119,G8
3,0.999644,28.649254,93.377518,107.203545,0,0,93.410728,0.55934,G8
3,0.707696,28.403507,126.097778,173.113571,0,0,126.253975,1.370372,G8
5,1.027946,9.350569,138.349426,163.104401,170.327118,159.372253,143.312241,1.492289,G9
5,0.892321,9.392378,126.173294,161.07103,166.501831,151.779694,134.465271,0.966312,G9
5,0.872778,10.128499,135.505264,164.302216,169.187805,157.205276,142.974747,1.330727,G9
1,-0.985285,1,136.794678,105.560562,105.560562,105.560562,105.560562,1.419443,G9
5,0.988456,8.479247,127.468376,154.395416,168.753952,149.806717,129.724609,0.935492,G9
5,0.866844,9.791775,131.931885,159.93541,168.903717,153.802948,136.938431,1.269589,G9
5,0.99683,9.295431,132.311508,158.360794,166.183228,153.713531,136.35585,1.179058,G9
5,0.891538,9.519137,152.271393,170.096451,175.255661,167.412613,155.902893,2.384876,G9
5,1.019123,9.536864,150.84613,170.042786,172.825012,165.365067,154.215775,2.35301,G9
5,1.063152,9.057203,150.664581,169.450546,174.796356,166.914536,154.933899,2.334261,G9
0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,G1
2,0.886732,53.716637,0,163.697708,163.622513,0,130.884628,0,G0
3,0.547338,24.80554,0,152.3423,168.278625,0,160.481247,0,G0
3,0.351789,25.275877,0,131.111145,152.385956,0,159.855103,0,G0
2,0.546105,34.194141,0,161.21904,162.602097,0,117.193008,0,G0
2,0.874791,51.504112,0,155.92421,155.962509,0,119.488953,0,G0
3,0.72639,21.811625,0,153.656494,173.019684,0,154.079178,0,G0
2,0.537521,35.102348,0,162.137329,157.30069,0,114.803497,0,G0
3,0.671723,21.862902,0,156.117722,173.00415,0,154.311249,0,G0
3,0.73589,22.217758,0,153.314026,173.334381,0,152.11937,0,G0
3,0.455441,22.614595,0,150.374832,170.019012,0,151.532181,0,G0
1,-0.395436,1,0,91.217468,0,0,0,0,G2
0,0,0,0,108.243057,0,0,0,0,G2
0,0,0,0,107.309753,0,0,0,0,G2
1,-0.266284,1,0,55.379917,0,0,0,0,G2
1,-0.467012,1,0,92.503281,0,0,0,0,G2
1,-0.568667,1,0,93.380966,0,0,0,0,G2
1,-0.449082,1,0,26.064676,0,0,0,0,G2
0,0,0,0,83.305435,0,0,0,0,G2
1,-0.292297,1,0,34.136799,0,0,0,0,G2
1,-0.468907,1,0,65.393684,0,0,0,0,G2
2,0.439831,16.691147,0,0,0,0,167.863953,0,G3
3,0.448974,24.849894,0,0,0,0,88.159348,0,G3
0,0,0,0,0,0,0,84.395744,0,G3
2,0.350008,45.526752,0,0,0,0,79.971703,0,G3
2,0.473491,44.197433,0,0,0,0,104.788605,0,G3
1,0.117314,1,0,0,0,0,115.748306,0,G3
1,0.036763,1,0,0,0,0,150.301651,0,G3
2,0.189415,17.939102,0,0,0,0,117.971382,0,G3
2,0.369277,17.850607,0,0,0,0,84.735298,0,G3
2,0.465191,15.450723,0,0,0,0,142.2285,0,G3
2,-0.228333,57.733547,119.3041,124.459007,0,0,0,1.260336,G4
3,0.188088,16.182154,123.852036,136.959,0,0,0,1.549639,G4
2,-0.181789,58.437904,137.625656,142.153061,0,0,0,1.74298,G4
2,-0.336539,59.786705,144.905853,144.741196,0,0,0,1.978431,G4
2,-0.375696,58.666309,146.47226,147.020325,0,0,0,2.043352,G4
2,-0.30021,57.534866,136.859177,138.054749,0,0,0,1.699464,G4
2,-0.217853,58.0098,135.090927,134.973709,0,0,0,1.64371,G4
2,-0.25502,57.87122,131.452194,133.011429,0,0,0,1.55097,G4
3,0.12973,15.781429,111.643913,131.731537,0,0,0,1.166019,G4
3,0.112282,16.716682,116.672371,148.552414,0,0,0,1.243752,G4
2,-0.063756,26.799511,0,149.858078,159.62265,0,0,0,G5
2,0.19679,26.523029,0,152.462936,148.48822,0,0,0,G5
2,0.059605,26.755264,0,142.574768,146.523254,0,0,0,G5
2,0.042598,26.244251,0,144.243668,148.256744,0,0,0,G5
2,-0.126182,26.312979,0,160.108444,163.124893,0,0,0,G5
2,-0.051169,26.717085,0,151.57991,155.168442,0,0,0,G5
2,0.168148,26.890064,0,152.773972,145.389755,0,0,0,G5
2,0.135939,26.496378,0,153.492386,149.763214,0,0,0,G5
2,0.143817,26.524305,0,157.542816,154.934418,0,0,0,G5
2,-0.004519,26.826714,0,142.773071,148.855392,0,0,0,G5
3,0.352671,18.025486,0,131.619598,137.667084,133.601089,0,0,G6
3,0.217343,17.637281,0,138.085953,138.372543,137.655609,0,0,G6
3,0.277276,18.207529,0,131.736755,136.854767,131.867508,0,0,G6
3,0.315888,18.219372,0,139.519928,150.453323,141.150391,0,0,G6
3,0.373073,17.69631,0,145.514252,161.324448,146.647049,0,0,G6
3,0.34865,17.821014,0,143.023148,160.310516,145.152069,0,0,G6
3,0.178631,17.335661,0,131.538254,145.985291,135.684311,0,0,G6
3,0.194414,17.592731,0,131.11377,147.87059,134.060883,0,0,G6
3,0.374784,17.603882,0,142.925644,158.232574,145.629501,0,0,G6
3,0.331614,17.810316,0,139.844498,144.734329,142.523407,0,0,G6
3,1.210704,39.861755,152.536057,0,0,0,173.192322,3.562905,G7
2,1.430695,82.571655,146.258652,0,0,0,145.27504,3.202497,G7
2,1.418604,82.437241,146.869156,0,0,0,146.36264,3.203683,G7
2,1.433596,82.739212,148.957001,0,0,0,149.239166,3.426316,G7
2,1.528859,80.042664,150.557571,0,0,0,152.372345,3.735155,G7
2,1.484964,78.914314,150.665634,0,0,0,149.2845,3.544746,G7
2,1.29005,78.811905,149.321579,0,0,0,148.169296,3.313067,G7
3,1.387429,40.46273,148.510986,0,0,0,167.428192,3.313694,G7
3,1.302124,39.887405,151.567459,0,0,0,172.708603,3.493379,G7
2,1.287866,79.482819,153.43161,0,0,0,152.890732,3.873001,G7
3,1.13941,26.204308,161.528351,175.102661,0,0,161.185776,5.048294,G8
3,1.244691,24.79183,150.767807,178.173172,0,0,150.673141,3.260478,G8
3,1.38209,24.118744,152.583389,177.220322,0,0,150.322662,3.302397,G8
3,1.287421,25.001337,156.060669,175.43425,0,0,153.983643,3.768217,G8
3,1.18762,25.581793,156.971634,174.843185,0,0,156.80336,4.181109,G8
3,0.568574,28.661814,157.498322,174.514725,0,0,159.016907,3.636021,G8
2,0.143787,47.382343,162.832214,166.141495,0,0,131.223846,3.023587,G8
2,0.362933,48.159908,165.455566,163.303879,0,0,129.141281,3.086752,G8
2,0.717445,47.962708,163.420197,159.632507,0,0,121.42952,2.742208,G8
3,0.756468,29.155731,156.386108,174.202438,0,0,156.423523,3.540725,G8
5,0.930666,9.527705,153.674866,170.151398,177.077789,168.311295,158.518723,2.671059,G9
5,0.984521,8.633718,140.797333,163.129532,175.397751,161.551239,145.956879,1.599653,G9
5,0.96534,8.977702,140.769897,164.2099,174.234344,160.389008,145.495758,1.63007,G9
5,1.020055,8.315694,142.974442,165.26947,174.354675,160.741837,145.842255,1.677662,G9
4,0.606628,15.491269,151.316803,169.384048,172.801254,150.567596,114.443176,2.044147,G9
5,0.964729,9.337612,142.975693,161.139526,177.569473,165.564362,149.232285,1.668764,G9
5,0.968442,9.314081,141.675491,164.847626,174.239014,160.284805,146.03772,1.695457,G9
5,0.984573,9.637558,147.899078,168.345673,175.308517,163.939743,151.867661,2.132339,G9
5,1.063021,9.212627,149.200424,168.636124,175.562164,164.610992,152.670929,2.160825,G9
4,0.893148,15.011228,169.012329,178.74617,169.30777,157.90358,129.156998,2.946394,G9
0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,G1
1,-0.123649,1,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,G1
2,0.560978,36.431053,0,164.923004,158.629379,0,118.488052,0,G0
3,0.700698,23.114275,0,156.458832,173.615173,0,159.911652,0,G0
3,0.649385,23.020868,0,155.307053,170.639374,0,160.806503,0,G0
3,0.754909,24.162859,0,145.855743,163.199554,0,148.587677,0,G0
4,0.983468,19.540651,0,143.210922,162.337173,0,164.623367,0,G0
3,0.766188,24.14156,0,154.849014,171.687241,0,156.92659,0,G0
3,0.677561,24.249035,0,149.108963,170.3396,0,153.909775,0,G0
3,0.782363,24.816206,0,131.872131,154.264023,0,134.141129,0,G0
3,0.935835,26.016773,0,143.960419,163.527176,0,144.438583,0,G0
3,1.042902,21.662022,0,114.123497,159.74823,0,116.50386,0,G0
