@relation 'gesture-weka.filters.unsupervised.attribute.Remove-V-R4,7-11,12-16,22'

@attribute Max_X numeric
@attribute newFingerTipDistRefined_f1 numeric
@attribute newFingerTipDistRefined_f2 numeric
@attribute newFingerTipDistRefined_f3 numeric
@attribute newFingerTipDistRefined_f4 numeric
@attribute newFingerTipDistRefined_f5 numeric
@attribute fingertipAngles_f1 numeric
@attribute fingertipAngles_f2 numeric
@attribute fingertipAngles_f3 numeric
@attribute fingertipAngles_f4 numeric
@attribute fingertipAngles_f5 numeric
@attribute class {G1,G2,G3,G4,G5,G6,G7,G8,G9,G0}

@data
0.785725,1.3565,0,0,0,1.601107,146.320358,0,0,0,145.153534,G7
1.105771,1.267816,0,0,0,1.653403,153.694443,0,0,0,148.26355,G7
0.548605,1.283911,0,0,0,1.53341,151.601334,0,0,0,151.544617,G7
0.248988,1.238984,0,0,0,1.478871,145.224747,0,0,0,144.845673,G7
0.527894,1.278292,0,0,0,1.534693,147.57576,0,0,0,143.927277,G7
0.619472,1.289287,0,0,0,1.552414,148.184067,0,0,0,145.682709,G7
0.485468,1.178685,1.736476,0,0,0.867912,150.131882,166.04747,0,0,160.463821,G8
0.955128,1.233031,1.643405,0,0,1.501615,147.091049,177.272507,0,0,143.190796,G8
0.766878,1.124914,1.58808,0,0,1.423372,142.125412,172.072464,0,0,137.313522,G8
1.305254,1.32966,1.814506,0,0,0.955745,147.119446,169.16481,0,0,156.647369,G8
0.937405,1.22103,1.65086,0,0,1.479502,149.366379,170.140472,0,0,147.967316,G8
0.633478,1.167591,1.616635,0,0,1.445318,146.151352,173.200562,0,0,141.460373,G8
0.961441,1.202169,1.619527,0,0,1.44999,132.364365,173.690338,0,0,126.198151,G8
1.20847,1.220998,1.654456,0,0,1.512553,129.088806,169.878281,0,0,122.88015,G8
1.363419,1.316147,1.766464,0,0,0.894245,131.42363,168.193863,0,0,155.442154,G8
0.977304,1.17992,1.608859,0,0,1.442896,145.678482,174.788452,0,0,141.746063,G8
0.835729,1.063504,1.348024,1.453747,1.335135,1.218678,134.220596,157.9496,171.711044,156.565216,136.155518,G9
0.911842,1.085752,1.351897,1.465063,1.350076,1.239822,139.812759,164.794678,171.657211,158.81192,141.854996,G9
1.011594,1.060902,1.340021,1.454921,1.351085,1.234772,137.609558,163.820618,169.864365,156.453339,139.31813,G9
0.799858,1.088503,1.355894,1.467672,1.346907,1.227257,131.569824,157.356689,171.353546,155.391479,134.600113,G9
0.800566,1.028739,1.343699,1.45118,1.346142,1.224102,147.912994,167.590988,175.581238,164.474091,149.115067,G9
0.98364,1.037378,1.340765,1.449316,1.364342,1.242078,147.308411,170.897018,170.428162,159.656448,146.080673,G9
0.788263,0.881227,1.329795,1.382041,1.271313,1.145699,159.218933,172.949188,176.958496,168.227814,157.941162,G9
0.839511,1.070383,1.343419,1.438622,1.339336,1.22052,136.216583,160.100632,170.111938,156.184235,138.138382,G9
0.599558,1.03408,1.348917,1.455608,1.333432,1.22539,121.427231,148.172119,171.098495,143.845367,122.36618,G9
0.929799,1.096098,1.359502,1.471292,1.360793,1.273123,102.866615,128.490097,135.547409,111.932724,102.274124,G9
0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,G1
0.445864,0,1.303218,1.226671,0,0.942775,0,149.990082,173.954575,0,152.270142,G0
0.479034,0,1.285272,1.220221,0,0.948577,0,146.6875,174.466568,0,150.405289,G0
0.726965,0,1.303376,1.23341,0,0.964646,0,152.700775,175.074478,0,155.026413,G0
0.67259,0,1.231206,0.910355,0,0,0,148.338196,155.210953,0,105.026192,G0
0.543432,0,1.327047,1.234098,0,0.958288,0,151.211426,173.936127,0,153.118301,G0
0.349437,0,1.285273,1.221248,0,0.954208,0,147.304459,174.858505,0,149.360184,G0
0.598121,0,1.353405,1.255785,0,1.010981,0,128.9758,155.731644,0,129.321793,G0
0.796306,0,1.321475,1.255165,0,1.055646,0,137.456039,158.5625,0,137.122009,G0
0.769418,0,1.309733,1.247805,0,0.995379,0,145.999115,170.643005,0,148.76207,G0
0.614263,0,1.309379,1.236583,0,0.946313,0,149.279236,171.825882,0,153.487,G0
-0.012735,0,1.000006,0,0,0,0,144.276566,0,0,0,G2
0.005355,0,0.999997,0,0,0,0,100.217102,0,0,0,G2
0.202659,0,1,0,0,0,0,95.298439,0,0,0,G2
-0.297177,0,0.999996,0,0,0,0,105.239433,0,0,0,G2
-0.127664,0,0.999996,0,0,0,0,145.279572,0,0,0,G2
-0.005915,0,0.999999,0,0,0,0,136.597031,0,0,0,G2
0,0,0,0,0,0,0,98.594231,0,0,0,G2
0,0,0,0,0,0,0,99.170425,0,0,0,G2
-0.106377,0,1.000003,0,0,0,0,94.985977,0,0,0,G2
0.159143,0,0.999998,0,0,0,0,85.743286,0,0,0,G2
0.382613,0,0,0,0,1.000001,0,0,0,0,98.407837,G3
0.214919,0,0,0,0,1.000003,0,0,0,0,171.740891,G3
0.182696,0,0,0,0,0.999997,0,0,0,0,170.013168,G3
-0.280551,0,0,0,0,1.000003,0,0,0,0,173.550735,G3
0.305531,0,0,0,0,1,0,0,0,0,165.628265,G3
0.417575,0,0,0,0,1.000002,0,0,0,0,150.836395,G3
0.412537,0,0,0,0,1.000002,0,0,0,0,35.816788,G3
-0.067955,0,0,0,0,1.000003,0,0,0,0,170.748322,G3
0.042513,0,0,0,0,0.999998,0,0,0,0,168.562042,G3
0.380809,0,0,0,0,0.999995,0,0,0,0,167.101837,G3
-0.909986,1.403771,1.077859,0,0,0,156.178024,152.339569,0,0,0,G4
0.087269,1.046382,1.425747,0,0,0,145.743668,138.045349,0,0,0,G4
-0.486802,1.010197,1.387631,0,0,0,151.880783,146.253922,0,0,0,G4
-0.045499,1.017092,1.426804,0,0,0,144.876694,139.253571,0,0,0,G4
0.10864,1.010686,1.432176,0,0,0,122.254471,118.618935,0,0,0,G4
-0.06354,1.064425,1.41397,0,0,0,138.020248,136.403076,0,0,0,G4
-0.314816,0.965168,1.369175,0,0,0,149.026505,137.463791,0,0,0,G4
-0.289388,1.03537,1.38954,0,0,0,139.443619,133.388092,0,0,0,G4
0.413275,0.994258,1.408788,0,0,0,140.394547,129.601028,0,0,0,G4
-0.778183,1.065706,1.385733,0,0,0,138.66539,143.67424,0,0,0,G4
0.168277,0,1.057805,1.023961,0,0,0,152.712128,162.438721,0,0,G5
0.433333,0,1.013185,1.055659,0,0,0,137.044556,147.886658,0,0,G5
-0.012718,0,1.028368,1.043869,0,0,0,156.314102,166.016556,0,0,G5
0.181923,0,0.999996,0,0,0,0,148.139496,109.551384,0,0,G5
0.490639,0,1.021789,1.042627,0,0,0,135.560577,139.314056,0,0,G5
0.315048,0,1.039431,1.04055,0,0,0,152.000656,165.203598,0,0,G5
-0.059789,0,1.027695,1.039031,0,0,0,135.273224,152.177521,0,0,G5
0,0,0,0,0,0,0,107.944557,107.944557,0,0,G5
0.287377,0,1.000004,0,0,0,0,120.664711,99.334045,0,0,G5
0.480632,0,1.000002,0,0,0,0,139.480194,101.178261,0,0,G5
0.081234,0,1.071071,1.157179,0.980482,0,0,149.810684,157.619553,156.401718,0,G6
0.42676,0,1.066721,1.160053,0.992422,0,0,157.000397,167.89502,159.208145,0,G6
0.172185,0,1.074112,1.138883,0.998003,0,0,156.783646,166.78569,158.661575,0,G6
0.608557,0,1.071811,1.160296,1.012179,0,0,159.976028,169.576782,160.491562,0,G6
0.46298,0,1.096332,1.18411,1.001411,0,0,148.478943,173.050964,146.585007,0,G6
0.092397,0,1.088513,1.162346,0.97149,0,0,141.592667,159.518143,139.051895,0,G6
0.192309,0,1.17806,1.035573,0,0,0,154.568298,158.059708,112.539734,0,G6
0.647684,0,1.088253,1.164755,1.02189,0,0,159.037033,170.570984,157.041183,0,G6
0.65487,0,1.10577,1.195883,1.037228,0,0,148.319366,171.640869,142.875366,0,G6
0.141944,0,1.10952,1.172951,0.981334,0,0,141.105408,170.384827,139.014694,0,G6
0.840307,1.405632,0,0,0,1.586898,150.668594,0,0,0,150.995514,G7
0.516876,1.343488,0,0,0,1.676114,140.308167,0,0,0,140.288681,G7
0.521569,0.999995,0,0,0,0,161.851349,0,0,0,117.43277,G7
0.103685,1.375523,0,0,0,1.614831,144.037247,0,0,0,146.765549,G7
0.331051,1.361859,0,0,0,1.652639,136.850311,0,0,0,138.251663,G7
0.845901,1.358044,0,0,0,1.644154,146.105255,0,0,0,145.654678,G7
0.720649,1.392347,0,0,0,1.654037,153.144135,0,0,0,152.452271,G7
0.146131,1.365423,0,0,0,1.587286,153.899704,0,0,0,156.791107,G7
0.524327,1.352644,0,0,0,1.577676,146.143143,0,0,0,147.031784,G7
0.922788,1.395535,0,0,0,1.576573,144.07576,0,0,0,143.409134,G7
0.238445,1.233086,1.517702,0,0,1.361919,135.183563,172.424942,0,0,138.202881,G8
0.282635,1.168471,1.539806,0,0,1.426647,131.409119,164.853638,0,0,130.854996,G8
1.082419,1.480942,1.823011,0,0,0.767173,146.205414,167.223846,0,0,166.823456,G8
0.97525,1.301037,1.643125,0,0,1.528457,144.602264,170.183136,0,0,147.566315,G8
0.529585,1.273307,1.716989,0,0,0.779932,131.46283,161.778687,0,0,156.37558,G8
0.034141,1.194585,1.50724,0,0,1.377956,136.684204,170.869324,0,0,138.510498,G8
0.226677,1.278336,1.462534,0,0,1.345177,147.342651,172.890701,0,0,150.749207,G8
0.948481,1.385692,1.829914,0,0,0.77344,148.180847,171.064087,0,0,165.906509,G8
0.915602,1.274838,1.63541,0,0,1.5327,126.685814,158.627579,0,0,125.453072,G8
0.51753,1.256732,1.600498,0,0,1.488192,104.501297,137.263962,0,0,105.432472,G8
0.779635,1.04522,1.413022,1.555251,1.41744,1.301486,153.900742,165.932053,177.010559,164.834259,152.633743,G9
0.971793,1.1132,1.44218,1.553687,1.467115,1.385741,133.000458,153.450333,171.449402,147.304703,131.042282,G9
1.335971,1.175203,1.475616,1.580913,1.52406,1.483663,150.800247,165.302719,178.403442,161.183517,148.188446,G9
1.170982,1.216934,1.526029,1.469726,1.446932,1.518048,160.543762,171.148972,178.936508,168.700562,159.054871,G9
0.487906,1.06558,1.376368,1.395556,1.301326,1.251492,150.1259,164.402603,172.989182,165.311371,153.017151,G9
0.951539,1.167193,1.429559,1.591377,1.515261,1.434195,152.219299,166.76535,179.301987,162.070877,150.289688,G9
1.292913,1.194579,1.476707,1.589409,1.548754,1.504313,154.400238,168.150208,179.499924,162.267639,151.272141,G9
1.302239,1.125199,1.416304,1.612269,1.455944,1.386305,156.454681,172.142029,176.217773,162.327774,153.205521,G9
1.366719,1.202069,1.537737,1.620034,1.296048,1.479903,162.086365,171.351151,179.085068,171.103348,161.267334,G9
1.255683,1.395627,1.546052,1.643775,1.50005,1.45338,155.372482,168.001755,179.053329,166.948303,156.316177,G9
-0.659883,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,G1
-0.536885,0,0,0,0,0,0,0,0,0,0,G1
0.607003,0,1.19084,1.221115,0,0.9991,0,161.340622,172.317764,0,158.97493,G0
0.621065,0,1.197044,1.215434,0,1.011723,0,164.759888,173.767715,0,162.431763,G0
0.710747,0,1.209893,1.239591,0,1.015398,0,163.000961,171.998108,0,162.200592,G0
0.714895,0,1.207392,1.23818,0,1.021106,0,164.015533,172.588409,0,162.815109,G0
0.627897,0,1.196595,1.216493,0,0.996668,0,164.182129,174.35054,0,161.032059,G0
0.637064,0,1.198102,1.215108,0,0.989863,0,163.607239,173.943329,0,159.627289,G0
0.565185,0,1.190695,1.21742,0,0.99819,0,153.623901,170.138519,0,151.100006,G0
0.76783,0,1.215419,1.239138,0,1.037843,0,145.07692,162.141937,0,142.040039,G0
0.718374,0,1.196238,1.244584,0,1.028053,0,152.240524,166.745941,0,149.380859,G0
0.639895,0,1.214795,1.238471,0,1.011251,0,164.076157,171.779388,0,163.16539,G0
-0.186933,0,1.000001,0,0,0,0,157.296005,0,0,0,G2
0,0,0,0,0,0,0,109.814468,0,0,0,G2
0,0,0,0,0,0,0,108.567009,0,0,0,G2
-0.209282,0,0.999997,0,0,0,0,162.70639,0,0,0,G2
-0.284805,0,0.999997,0,0,0,0,161.797882,0,0,0,G2
-0.217091,0,0.999999,0,0,0,0,151.024033,0,0,0,G2
-0.27134,0,1.000001,0,0,0,0,140.342773,0,0,0,G2
-0.238138,0,1.000007,0,0,0,0,135.834869,0,0,0,G2
-0.139853,0,0.999998,0,0,0,0,146.959106,0,0,0,G2
-0.073909,0,0.999996,0,0,0,0,166.021713,0,0,0,G2
0.344561,0,0,0,0,0.677421,0,0,0,0,163.649704,G3
0.398717,0,0,0,0,0.676001,0,0,0,0,177.886765,G3
0.487774,0,0,0,0,0.63883,0,0,0,0,177.153183,G3
0.449431,0,0,0,0,1.000005,0,0,0,0,171.506561,G3
0.213496,0,0,0,0,1.000011,0,0,0,0,174.895111,G3
0.262937,0,0,0,0,0.999991,0,0,0,0,174.891174,G3
0.214955,0,0,0,0,0.999996,0,0,0,0,163.366943,G3
0.449552,0,0,0,0,0.999998,0,0,0,0,119.09742,G3
1.710599,0,0,0,0,1.873151,0,0,0,0,18.644205,G3
0.708482,0,0,0,0,0.513303,0,0,0,0,55.218674,G3
-0.426197,1.102458,1.321397,0,0,0,129.285919,138.336121,0,0,0,G4
-0.069536,1.111164,1.427663,0,0,0,160.464996,162.809982,0,0,0,G4
0.022753,1.353226,1.734763,0,0,0,135.445175,155.483444,0,0,0,G4
0.059144,1.332774,1.728884,0,0,0,139.398102,160.485596,0,0,0,G4
-0.263844,1.109319,1.380263,0,0,0,151.633301,158.923752,0,0,0,G4
-0.3073,1.106926,1.337163,0,0,0,148.185226,155.825806,0,0,0,G4
-0.275646,1.206625,1.483582,0,0,0,33.455364,28.33226,0,0,0,G4
0.023907,1.319394,1.722002,0,0,0,81.81707,72.161972,0,0,0,G4
0.069277,1.358606,1.761272,0,0,0,113.152206,139.096649,0,0,0,G4
-0.38037,1.090415,1.347179,0,0,0,123.611679,128.819275,0,0,0,G4
0.288046,0,1.398993,1.428231,0,0,0,157.322037,169.118546,0,0,G5
0.317447,0,1.368965,1.440696,0,0,0,166.508057,174.650589,0,0,G5
0.074045,0,0.985748,1.052272,0,0,0,168.981995,170.749817,0,0,G5
0.209435,0,1.381444,1.420506,0,0,0,163.111115,171.683517,0,0,G5
-0.005151,0,0.99319,1.039758,0,0,0,166.27475,165.905624,0,0,G5
-0.069441,0,1.011551,1.023963,0,0,0,165.063629,166.400436,0,0,G5
-0.034059,0,0.995072,1.042732,0,0,0,165.949646,168.05275,0,0,G5
0.042963,0,1.011494,1.032752,0,0,0,148.145294,144.631378,0,0,G5
0.084807,0,1.013098,1.030199,0,0,0,162.577728,160.291977,0,0,G5
0.041713,0,1.014149,1.031285,0,0,0,163.670395,163.348419,0,0,G5
0.199688,0,1.07362,1.116843,0.989378,0,0,101.043854,157.21637,101.784325,0,G6
0.187067,0,1.046032,1.119525,0.977637,0,0,168.06868,176.964478,168.646957,0,G6
0.369454,0,1.046189,1.107841,1.01633,0,0,158.142014,172.355759,157.698914,0,G6
0.352403,0,1.095198,1.144728,1.005334,0,0,147.260864,172.22226,146.605148,0,G6
0.266749,0,1.042029,1.117519,0.997253,0,0,162.207825,174.699402,162.610794,0,G6
0.20345,0,1.052884,1.09585,0.996856,0,0,165.263382,174.925446,166.161316,0,G6
0.146607,0,1.053466,1.107623,0.987629,0,0,166.055908,179.074646,165.715683,0,G6
0.219407,0,1.060614,1.130924,0.977485,0,0,155.580383,179.418854,157.456482,0,G6
0.332046,0,1.111569,1.153283,1.017258,0,0,76.782265,52.488419,75.640358,0,G6
0.30911,0,1.09891,1.126585,1.000797,0,0,106.691628,143.283234,105.905281,0,G6
0.850724,1.336326,0,0,0,1.517225,147.239105,0,0,0,146.161774,G7
1.075712,1.480992,0,0,0,1.577947,149.884735,0,0,0,148.098679,G7
1.098629,1.485256,0,0,0,1.56257,155.848587,0,0,0,155.267761,G7
1.016533,1.443483,0,0,0,1.540926,137.741837,0,0,0,137.237549,G7
1.116785,1.520005,0,0,0,0.951243,104.060066,0,0,0,129.37352,G7
1.353137,1.660867,0,0,0,0.971611,93.149887,0,0,0,99.399506,G7
1.241883,1.573264,0,0,0,0.966584,102.822296,0,0,0,122.64193,G7
1.089298,1.441291,0,0,0,1.576434,126.412689,0,0,0,123.27182,G7
0.953686,1.374609,0,0,0,1.533905,139.598236,0,0,0,136.768402,G7
0.885284,1.346359,0,0,0,1.537203,148.094772,0,0,0,147.073456,G7
0.580094,1.119401,1.506353,0,0,1.333788,158.480637,176.085068,0,0,155.626785,G8
0.478482,1.272457,1.511529,0,0,1.30644,149.907608,178.674545,0,0,152.011536,G8
0.647255,1.330734,1.525214,0,0,1.324132,137.267517,174.866577,0,0,139.512024,G8
0.676838,1.238372,1.540898,0,0,1.320113,148.49733,174.560974,0,0,149.212677,G8
0.713781,1.252033,1.536799,0,0,1.359814,155.612701,175.714432,0,0,155.168549,G8
0.707518,1.253103,1.530535,0,0,1.352227,155.606888,176.425812,0,0,154.876266,G8
0.809132,1.271468,1.551594,0,0,1.356553,137.38147,171.604599,0,0,136.647079,G8
0.647453,1.297893,1.53716,0,0,1.349271,119.251945,162.857666,0,0,119.555695,G8
0.671939,1.369603,1.661861,0,0,0.829099,145.856598,168.216858,0,0,163.80484,G8
0.809869,1.326226,1.798756,0,0,0.840919,105.361229,123.62587,0,0,120.353752,G8
1.007206,1.141037,1.426816,1.464755,1.40156,1.285651,89.999756,89.999458,89.999298,89.999619,89.999756,G9
0.834694,1.121219,1.335734,1.411441,1.359949,1.180722,155.253113,170.444336,173.939453,167.271011,158.543335,G9
0.855786,1.152194,1.352653,1.398616,1.336037,1.189417,128.507248,155.721542,161.872971,148.446762,133.622025,G9
0.914123,1.140257,1.334394,1.3984,1.35906,1.214767,147.790207,167.516266,171.039551,162.523392,151.586609,G9
0.938263,1.181397,1.366407,1.411318,1.356203,1.22109,120.306122,148.841354,156.972763,140.336182,124.915314,G9
0.866689,1.186563,1.388522,1.422032,1.354662,1.225709,115.468849,140.062988,149.177109,134.8992,119.705872,G9
0.844801,1.14078,1.349767,1.388204,1.341968,1.203915,140.598892,162.170227,166.559143,157.991989,145.019211,G9
0.877421,1.124799,1.341841,1.387015,1.340088,1.208225,150.684158,167.883575,170.556549,164.196899,154.064987,G9
0.827236,1.134763,1.372696,1.403017,1.359743,1.193802,150.660873,166.730942,170.687378,164.652679,154.545059,G9
0.825258,1.056555,1.403303,1.435419,1.369715,1.223765,125.240036,148.63356,155.559708,142.707886,127.203087,G9
0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,G1
0.697043,0,1.263169,0.905441,0,0,0,163.313141,157.572006,0,112.381203,G0
0.355125,0,1.174808,1.154556,0,0.851191,0,153.959274,169.990997,0,165.125107,G0
0.061216,0,1.235251,1.207741,0,0.85527,0,159.629929,169.093124,0,163.434418,G0
0.555953,0,1.203603,1.147921,0,0.873536,0,156.659882,174.244995,0,163.506058,G0
0.52277,0,1.191399,1.172425,0,0.805135,0,154.977585,176.342056,0,167.394043,G0
0.292447,0,1.229783,1.208255,0,0.789636,0,164.294754,175.276642,0,163.801163,G0
0.213229,0,1.240689,1.205644,0,0.776974,0,162.750473,172.860138,0,161.783951,G0
0.544974,0,1.248703,1.221396,0,0.980485,0,150.473404,163.456894,0,150.234329,G0
0.659414,0,1.231143,1.206665,0,0.959572,0,161.838943,173.370743,0,160.200562,G0
0.45662,0,1.282822,1.216554,0,0.908363,0,163.904968,170.908859,0,160.845108,G0
0,0,0,0,0,0,0,127.964478,0,0,0,G2
-0.423096,0,0.999997,0,0,0,0,169.988449,0,0,0,G2
0.81831,0,1.124412,0,0,0,0,164.400253,0,0,0,G2
0,0,0,0,0,0,0,133.505859,0,0,0,G2
0,0,0,0,0,0,0,130.991837,0,0,0,G2
-0.144776,0,0.98697,0,0,0,0,171.377441,0,0,0,G2
0,0,0,0,0,0,0,132.267334,0,0,0,G2
-0.572159,0,1,0,0,0,0,173.683914,0,0,0,G2
-0.433531,0,0.999997,0,0,0,0,169.609329,0,0,0,G2
-0.089519,0,1.000006,0,0,0,0,170.278381,0,0,0,G2
0.258719,0,0,0,0,1.000001,0,0,0,0,173.300598,G3
0.242,0,0,0,0,0.999998,0,0,0,0,168.734695,G3
0.098345,0,0,0,0,0.999996,0,0,0,0,171.00441,G3
0.004216,0,0,0,0,0.999995,0,0,0,0,171.001312,G3
0.38494,0,0,0,0,1.000006,0,0,0,0,164.872604,G3
0.549606,0,0,0,0,1.000002,0,0,0,0,165.899384,G3
0.19082,0,0,0,0,1.000007,0,0,0,0,171.651367,G3
-0.10305,0,0,0,0,1.000003,0,0,0,0,173.262527,G3
0.435361,0,0,0,0,1.000001,0,0,0,0,169.016296,G3
0.591228,0,0,0,0,1.000003,0,0,0,0,169.171112,G3
-0.412135,1.127723,1.438707,0,0,0,109.204361,114.115898,0,0,0,G4
0.03018,1.20265,1.413028,0,0,0,157.163895,155.012054,0,0,0,G4
-0.259703,1.176158,1.41139,0,0,0,142.87532,146.652206,0,0,0,G4
-0.219504,1.131922,1.428605,0,0,0,126.600418,128.648697,0,0,0,G4
0.053486,1.152086,1.411474,0,0,0,143.8629,146.420197,0,0,0,G4
-0.247856,1.137274,1.432004,0,0,0,141.976425,145.376938,0,0,0,G4
-0.551376,1.127271,1.418403,0,0,0,122.437637,131.706284,0,0,0,G4
-0.395145,1.135166,1.421814,0,0,0,122.251381,127.043343,0,0,0,G4
0.214681,1.402959,1.786024,0,0,0,134.402847,153.865128,0,0,0,G4
0.042194,1.367277,1.779258,0,0,0,102.188873,115.340996,0,0,0,G4
0.041601,0,1.037004,1.052154,0,0,0,156.728836,157.763153,0,0,G5
0.078482,0,1.04892,1.039455,0,0,0,168.98143,168.635223,0,0,G5
0.294631,0,1.046127,1.034091,0,0,0,168.317612,168.511566,0,0,G5
0.21038,0,1.467118,1.407771,0,0,0,149.981369,175.711517,0,0,G5
0.427865,0,1.04881,1.042575,0,0,0,164.476639,163.448318,0,0,G5
0.006204,0,1.044513,1.046121,0,0,0,152.275177,158.358612,0,0,G5
-0.143872,0,1.041604,1.051411,0,0,0,116.658279,135.784607,0,0,G5
0.101422,0,1.010867,1.059051,0,0,0,170.061966,172.484558,0,0,G5
0.569412,0,1.015758,1.053766,0,0,0,163.876434,168.40979,0,0,G5
0.213745,0,1.02888,1.054142,0,0,0,164.235016,165.507813,0,0,G5
0.224582,0,1.078599,1.087119,0.970918,0,0,138.211761,171.83847,137.981613,0,G6
0.13325,0,1.05309,1.13072,1.001226,0,0,149.618286,167.49527,160.396805,0,G6
0.241294,0,1.053491,1.088464,1.009859,0,0,164.68425,176.311234,166.636063,0,G6
0.11027,0,1.081533,1.074064,1.015262,0,0,162.709,173.865051,164.862595,0,G6
0.106367,0,1.07571,1.120029,0.999058,0,0,94.128799,98.312462,94.991013,0,G6
0.621728,0,1.089879,1.113773,1.021398,0,0,153.437592,172.336411,155.097672,0,G6
0.52339,0,1.091211,1.083944,1.026483,0,0,161.439697,174.80191,161.476852,0,G6
0.442841,0,1.10358,1.046821,1.026198,0,0,164.131226,175.652222,164.972198,0,G6
0.556809,0,1.408338,1.424996,1.268972,0,0,115.063995,132.807144,152.381256,0,G6
0.5139,0,1.084698,1.084577,0.997604,0,0,165.078522,176.044708,165.642166,0,G6
0.730335,1.581852,0,0,0,1.082564,137.425369,0,0,0,172.701981,G7
-0.055232,1.400468,0,0,0,1.028768,144.95314,0,0,0,175.115402,G7
-0.074309,1.474611,0,0,0,1.566145,154.325699,0,0,0,154.0159,G7
0.459548,1.476698,0,0,0,1.486528,154.423309,0,0,0,156.210602,G7
0.156306,1.485398,0,0,0,1.479544,145.399094,0,0,0,150.443222,G7
-0.011124,1.466047,0,0,0,1.524135,148.308945,0,0,0,142.893677,G7
0.05508,1.434894,0,0,0,1.086611,147.573318,0,0,0,174.962601,G7
0.818824,1.715083,0,0,0,1.019161,156.227722,0,0,0,175.998642,G7
0.268694,1.48921,0,0,0,1.102805,129.131973,0,0,0,177.246353,G7
0.520851,1.532255,0,0,0,1.101625,112.155945,0,0,0,173.972748,G7
0.443635,1.268949,1.461206,0,0,1.205943,146.550705,163.570297,0,0,149.973877,G8
0.09077,1.190495,1.407987,0,0,1.241253,155.074615,167.062149,0,0,155.797607,G8
0.468985,1.285364,1.456353,0,0,1.284125,155.126083,167.427872,0,0,156.861847,G8
-0.164005,1.155763,1.388171,0,0,1.214401,133.264969,155.18512,0,0,134.640335,G8
0.428036,1.268601,1.431441,0,0,1.281823,149.671906,163.21315,0,0,151.209747,G8
0.147076,1.186135,1.420753,0,0,1.211725,136.591568,158.855927,0,0,138.992142,G8
0.576803,1.294464,1.461876,0,0,1.214533,146.596649,161.371613,0,0,148.357452,G8
0.1909,1.247345,1.437789,0,0,1.184131,136.047607,152.707016,0,0,138.286896,G8
0.145891,1.223435,1.438795,0,0,1.172831,127.731041,144.199234,0,0,128.436478,G8
0.510261,1.313305,1.46953,0,0,1.196964,148.128326,163.506897,0,0,150.566574,G8
1.06497,1.358985,1.468,1.510537,1.474162,1.317961,138.654678,163.387695,173.650223,156.365814,145.343475,G9
0.895018,1.25838,1.43771,1.439377,1.458293,1.222226,143.722519,167.816238,175.519089,161.139465,151.216568,G9
0.595696,1.384144,1.468371,1.484027,1.478218,1.284123,137.295746,164.595673,175.088028,158.451981,146.128571,G9
1.069266,1.274776,1.416999,1.474249,1.473401,1.261477,146.417358,168.718384,175.517059,162.581223,152.874191,G9
0.8561,1.278242,1.432227,1.470419,1.458413,1.258567,138.432236,163.403839,175.131546,158.541183,146.605347,G9
0.490497,1.277438,1.38925,1.452144,1.423291,1.234741,139.377716,165.295532,176.544342,160.007858,148.250595,G9
1.025218,1.292867,1.429027,1.472295,1.473101,1.292767,136.194504,167.98584,168.691528,151.093994,141.294708,G9
0.925737,1.299005,1.445554,1.451764,1.466053,1.293662,149.768112,168.683075,177.104172,165.125702,156.197403,G9
0.775444,1.270524,1.407146,1.472081,1.439067,1.280406,144.141785,167.175308,175.697296,160.717194,150.751556,G9
1.016059,1.318799,1.431288,1.494535,1.513928,1.332446,146.83577,167.954468,175.162354,161.709534,152.199478,G9
0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,G1
