@relation 'gesture-weka.filters.unsupervised.attribute.Remove-V-R2,3,5,18-22'

@attribute fingersExtended numeric
@attribute ratio numeric
@attribute Max_Y numeric
@attribute fingertipElevation_f2 numeric
@attribute fingertipElevation_f3 numeric
@attribute fingertipElevation_f4 numeric
@attribute fingertipElevation_f5 numeric
@attribute class {G1,G2,G3,G4,G5,G6,G7,G8,G9,G0}

@data
11000,0.011343,1.318317,2.519146,0,0,0,G4
11000,0.017351,1.510522,2.75031,1.723997,0,0,G4
11000,0.01216,1.153748,2.395666,0,0,0,G4
11000,0.01233,1.121304,2.815108,0,0,0,G4
11000,0.012639,1.026543,1.393766,0,0,0,G4
11000,0.012517,0.980889,1.300148,0,0,0,G4
11000,0.012831,1.011124,1.216594,0,0,0,G4
11000,0.014258,0.892096,1.197391,0,0,0,G4
11000,0.017062,1.138649,1.29919,0.383091,0,0,G4
1100,0.021052,0.853475,2.986548,0,0,0,G5
1100,0.022052,0.914233,2.595356,0,0,0,G5
1100,0.022395,0.908718,2.719604,0,0,0,G5
1100,0.031525,1.090106,1.520247,2.604178,0,0,G5
1100,0.021207,0.808731,1.674201,0,0,0,G5
1100,0.020503,0.800222,1.848292,0,0,0,G5
1100,0.02077,0.857413,2.322742,0,0,0,G5
1100,0.020459,0.866703,2.705819,0,0,0,G5
1100,0.021021,0.865421,3.202811,0,0,0,G5
1100,0.02039,0.852607,3.100928,0,0,0,G5
1110,0.015135,0.915078,0.199118,0.123678,0,0,G6
1110,0.014573,0.973619,1.965673,1.707701,0,0,G6
1110,0.013595,0.992767,1.892295,1.599661,0,0,G6
1110,0.013738,0.996788,2.206771,1.941365,0,0,G6
1110,0.013736,0.903235,1.941874,1.681604,0,0,G6
1110,0.013928,0.916604,1.992829,1.736571,0,0,G6
1110,0.013876,0.963934,2.19402,1.922534,0,0,G6
1110,0.013807,0.991339,2.664763,2.43194,0,0,G6
1110,0.01415,0.964287,1.671507,1.365915,0,0,G6
1110,0.014919,0.938965,0.550751,0.184963,0,0,G6
10001,0.011148,0.424214,0.384534,0.373431,0,0,G7
10001,0.011434,0.479772,0.493516,0,0,0,G7
10001,0.011219,0.405363,0.694488,0,0,0,G7
10001,0.010902,0.457093,1.143306,0,0,0,G7
10001,0.010432,0.508598,1.247574,0,0,0,G7
10001,0.010954,0.399364,0.106801,0.179195,0,0,G7
10001,0.011662,0.384122,0.232696,0,0,0,G7
10001,0.011852,0.383998,0.037135,0,0,0,G7
10001,0.011112,0.454909,0.612904,0.680129,0,0,G7
10001,0.010802,0.513884,0.775925,0.788083,0,0,G7
11001,0.009672,0.786356,3.204638,2.588875,0,0,G8
11001,0.009761,0.962037,2.305337,1.558511,0,0,G8
11001,0.009541,0.882369,2.158606,1.375083,0,0,G8
11001,0.009822,0.873196,2.635837,1.837766,0,0,G8
11001,0.009685,0.907886,3.376349,2.591346,0,0,G8
11001,0.009611,0.819426,2.905275,2.092289,0,0,G8
11001,0.009718,0.688344,3.16208,2.312677,0,0,G8
11001,0.009771,0.8349,2.230921,1.542498,0,0,G8
11001,0.009682,0.773971,1.665813,0.958638,0,0,G8
11001,0.009763,0.747363,2.453095,1.781299,0,0,G8
11111,0.008987,1.080613,2.757621,2.938242,2.803932,2.219361,G9
11111,0.008941,0.968518,2.303982,2.440433,2.29634,1.776484,G9
11111,0.008827,0.861062,2.548765,2.698264,2.565171,2.085964,G9
11111,1,-0.004083,0,0,0,0,G9
11111,0.008749,0.835181,2.306974,2.492724,2.341148,1.723,G9
11111,0.008624,0.713481,2.469249,2.63335,2.481777,1.916036,G9
11111,0.008786,0.685098,2.455916,2.642896,2.49847,1.939686,G9
11111,0.008948,1.174421,3.636585,3.818588,3.671304,3.11106,G9
11111,0.008825,1.128191,3.58542,3.74994,3.623787,3.021146,G9
11111,0.008881,1.200381,3.666045,3.86179,3.729032,3.115675,G9
0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,G1
1101,0.013042,0.927925,3.809917,0,0,0,G0
1101,0.011495,1.02856,2.639111,2.249943,0,0,G0
1101,0.010895,0.978688,1.861239,1.610192,0,0,G0
1101,0.016768,0.995054,2.132315,0,0,0,G0
1101,0.012894,0.972794,2.471603,0,0,0,G0
1101,0.012687,1.10794,2.752664,2.156658,0,0,G0
1101,0.016537,0.954092,1.958569,0,0,0,G0
1101,0.012489,1.050902,2.710219,2.109083,0,0,G0
1101,0.012102,0.834918,2.570628,2.039878,0,0,G0
1101,0.011832,0.875696,2.417647,1.897843,0,0,G0
1000,1,0.124494,0,0,0,0,G2
1000,0,0,0,0,0,0,G2
1000,0,0,0,0,0,0,G2
1000,1,0.092887,0,0,0,0,G2
1000,1,-0.033828,0,0,0,0,G2
1000,1,-0.068894,0,0,0,0,G2
1000,1,0.069475,0,0,0,0,G2
1000,0,0,0,0,0,0,G2
1000,1,0.004645,0,0,0,0,G2
1000,1,-0.02539,0,0,0,0,G2
1,0.02319,0.884812,1.789255,0,0,0,G3
1,0.016277,1.168917,0.779619,1.341192,0,0,G3
1,0,0,0,0,0,0,G3
1,0.014628,0.892521,1.07211,0,0,0,G3
1,0.01504,0.958842,1.337974,0,0,0,G3
1,1,0.593769,0,0,0,0,G3
1,1,0.533063,0,0,0,0,G3
1,0.02276,0.71201,1.310912,0,0,0,G3
1,0.022718,0.734343,1.253729,0,0,0,G3
1,0.024239,0.752641,1.354273,0,0,0,G3
11000,0.012037,0.915433,1.714143,0,0,0,G4
11000,0.018735,1.434125,2.399213,1.396729,0,0,G4
11000,0.012,1.1645,2.195871,0,0,0,G4
11000,0.011555,1.10203,2.306665,0,0,0,G4
11000,0.011652,1.047006,2.36277,0,0,0,G4
11000,0.011781,1.002143,1.996894,0,0,0,G4
11000,0.011935,1.116914,1.970028,0,0,0,G4
11000,0.011958,1.006149,1.905056,0,0,0,G4
11000,0.018791,1.151243,2.199822,1.106381,0,0,G4
11000,0.017666,1.142098,2.408094,1.332826,0,0,G4
1100,0.019785,0.800326,1.719043,0,0,0,G5
1100,0.020119,0.862742,1.679568,0,0,0,G5
1100,0.01997,0.866905,1.602602,0,0,0,G5
1100,0.020287,0.851129,1.611276,0,0,0,G5
1100,0.020168,0.794684,1.909074,0,0,0,G5
1100,0.019834,0.834876,1.713301,0,0,0,G5
1100,0.019846,0.836722,1.610795,0,0,0,G5
1100,0.020116,0.827602,1.66416,0,0,0,G5
1100,0.020067,0.821288,1.77677,0,0,0,G5
1100,0.019847,0.816408,1.581132,0,0,0,G5
1110,0.014743,0.817734,1.450669,1.281818,0,0,G6
1110,0.015098,0.859687,1.497299,1.346642,0,0,G6
1110,0.014547,0.827682,1.436411,1.282059,0,0,G6
1110,0.014449,0.816859,1.575881,1.411345,0,0,G6
1110,0.014934,0.783414,1.751137,1.559753,0,0,G6
1110,0.014813,0.783798,1.698875,1.507171,0,0,G6
1110,0.015164,0.722558,1.455152,1.274632,0,0,G6
1110,0.014885,0.711204,1.447757,1.26137,0,0,G6
1110,0.015116,0.780966,1.707485,1.516865,0,0,G6
1110,0.014977,0.863926,1.580609,1.412423,0,0,G6
10001,0.010438,0.894478,3.681969,3.847264,0,0,G7
10001,0.010795,0.93806,2.946744,0,0,0,G7
10001,0.010652,0.936678,2.998811,0,0,0,G7
10001,0.010717,0.934665,3.292067,0,0,0,G7
10001,0.011471,0.917572,3.810102,0,0,0,G7
10001,0.011236,0.958126,3.469804,0,0,0,G7
10001,0.010897,0.923267,3.25412,0,0,0,G7
10001,0.010884,1.018662,3.200303,3.226197,0,0,G7
10001,0.010807,0.905767,3.626636,3.857832,0,0,G7
10001,0.011076,0.914272,3.748755,0,0,0,G7
11001,0.011049,1.333848,6.283594,5.479455,0,0,G8
11001,0.0108,1.297401,4.651743,3.63243,0,0,G8
11001,0.011102,1.376521,4.642641,3.629433,0,0,G8
11001,0.011007,1.322932,5.036147,4.089,0,0,G8
11001,0.010856,1.304092,5.490388,4.574145,0,0,G8
11001,0.009815,1.124813,4.662253,3.982023,0,0,G8
11001,0.012549,0.758516,2.907346,0,0,0,G8
11001,0.012129,0.769346,2.967525,0,0,0,G8
11001,0.01254,0.725014,2.827115,0,0,0,G8
11001,0.00966,1.133924,4.522438,3.792587,0,0,G8
11111,0.009456,1.27794,3.7999,4.004097,3.830438,3.310155,G9
11111,0.009113,1.179577,2.945883,3.105919,2.964248,2.414811,G9
11111,0.008982,1.170372,2.928238,3.065292,2.930815,2.390457,G9
11111,0.009393,1.182465,2.96248,3.114193,2.960878,2.410872,G9
11111,0.010939,0.869348,2.266222,2.218778,1.928026,0,G9
11111,0.009364,1.150829,2.855092,3.101118,2.989568,2.504358,G9
11111,0.009404,1.1299,2.822205,3.036373,2.87299,2.335129,G9
11111,0.009125,1.166982,3.24059,3.40203,3.290971,2.755993,G9
11111,0.009162,1.185761,3.349482,3.481277,3.36743,2.849082,G9
11111,0.011123,0.952632,3.097968,3.023722,2.658804,0,G9
0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,G1
0,1,0.874282,0,0,0,0,G1
0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,G1
1101,0.015583,1.167571,1.98976,0,0,0,G0
1101,0.011402,1.122981,3.20416,2.461845,0,0,G0
1101,0.011398,1.076474,3.055864,2.419631,0,0,G0
1101,0.011594,0.998972,2.502074,1.850251,0,0,G0
1101,0.013536,1.236716,2.988656,1.91733,2.369823,0,G0
1101,0.011151,1.040268,2.865042,2.254971,0,0,G0
1101,0.011191,1.013315,2.610252,2.013928,0,0,G0
1101,0.011357,1.02419,1.993155,1.356946,0,0,G0
1101,0.010831,1.021352,2.36433,1.800614,0,0,G0
1101,0.013881,1.121071,1.970152,0.978485,0,0,G0
1000,1,0.840151,0,0,0,0,G2
1000,0.020163,1.344259,0.920387,0,0,0,G2
1000,1,0.885657,0,0,0,0,G2
1000,1,0.881814,0,0,0,0,G2
1000,0.02079,1.27485,0.917084,0,0,0,G2
1000,1,0.8538,0,0,0,0,G2
1000,1,0.879004,0,0,0,0,G2
1000,1,0.85692,0,0,0,0,G2
1000,1,0.880106,0,0,0,0,G2
1000,1,0.900084,0,0,0,0,G2
1,1,0.726551,0,0,0,0,G3
1,0,0,0,0,0,0,G3
1,1,0.956751,0,0,0,0,G3
1,1,0.962371,0,0,0,0,G3
1,1,0.680975,0,0,0,0,G3
1,1,0.709663,0,0,0,0,G3
1,0.015459,1.009762,0.901687,0,0,0,G3
1,0.024163,0.908979,1.09813,0,0,0,G3
1,1,0.728388,0,0,0,0,G3
1,1,0.696982,0,0,0,0,G3
11000,0.01132,1.053698,1.785772,0,0,0,G4
11000,0.010736,0.976454,1.280858,0,0,0,G4
11000,0.011071,1.001867,1.004498,0,0,0,G4
11000,0.0114,0.959754,2.042272,0,0,0,G4
11000,0.011556,0.94222,1.401508,0,0,0,G4
11000,0.017567,1.444253,4.029541,2.687808,0,0,G4
11000,0.011834,0.888666,0.457432,0,0,0,G4
11000,0.011023,0.90677,2.075738,0,0,0,G4
11000,0.017425,1.630031,3.696465,2.458309,0,0,G4
11000,0.011751,1.141769,1.144982,0,0,0,G4
1100,0.015008,0.946597,1.816245,0,0,0,G5
1100,0.014457,0.925658,1.860711,0,0,0,G5
1100,0.014868,0.927572,1.858965,0,0,0,G5
1100,0.013079,1.199853,2.338717,1.173219,0,0,G5
1100,0.015642,0.83953,1.798915,0,0,0,G5
1100,0.014786,0.885411,1.909549,0,0,0,G5
1100,0.01504,0.941837,1.780497,0,0,0,G5
1100,0.02011,1.144473,1.248664,2.344054,0,0,G5
1100,0.02342,1.293859,1.158152,2.723112,0,0,G5
1100,0.015389,1.377801,2.532689,1.143299,0,0,G5
1110,0.015161,1.036278,1.96919,1.589761,0,0,G6
1110,0.013325,0.94036,2.135509,1.936107,0,0,G6
1110,0.013629,0.906906,1.994321,1.801929,0,0,G6
1110,0.014153,0.87662,1.921056,1.771123,0,0,G6
1110,0.014974,0.952347,1.827847,1.54008,0,0,G6
1110,0.014878,0.959195,1.756764,1.494779,0,0,G6
1110,0.014263,0.923365,1.906356,1.705583,0,0,G6
1110,0.01452,0.89911,1.751175,1.551385,0,0,G6
1110,0.014403,0.919454,1.795738,1.508183,0,0,G6
1110,0.015611,0.956043,1.590309,1.243001,0,0,G6
10001,0.011984,0.825058,1.999654,2.011295,0,0,G7
10001,0.011156,0.78721,1.705775,0,0,0,G7
10001,0.010727,0.813854,1.717888,0,0,0,G7
10001,0.011904,0.843,1.520037,1.52356,0,0,G7
10001,0.011072,0.827463,1.917698,2.06951,0,0,G7
10001,0.011558,0.790766,1.806338,1.826169,0,0,G7
10001,0.010878,0.73595,1.37007,0,0,0,G7
10001,0.010501,0.795184,2.017808,0,0,0,G7
10001,0.010635,0.796316,2.422347,0,0,0,G7
10001,0.011445,0.783412,1.390132,1.455146,0,0,G7
11001,0.012229,1.268532,2.646246,1.849942,0,0,G8
11001,0.011917,1.550729,4.854231,4.078568,0,0,G8
11001,0.011702,1.598437,5.807872,4.858295,0,0,G8
11001,0.011597,1.461919,4.383067,3.523525,0,0,G8
11001,0.010948,1.361272,3.381474,2.580142,0,0,G8
11001,0.01127,1.388609,3.098134,2.294698,0,0,G8
11001,0.011619,1.454884,3.361227,2.561757,0,0,G8
11001,0.011397,1.496487,4.202931,3.434555,0,0,G8
11001,0.011659,1.535446,4.994956,4.152629,0,0,G8
11001,0.015045,1.068791,2.496996,0,0,0,G8
11111,0.011028,1.427015,3.674808,3.784061,3.378028,2.918843,G9
11111,0.009949,1.413689,3.632619,3.795228,3.502339,2.980148,G9
11111,0.010189,1.36548,3.984668,4.100236,3.837862,3.340853,G9
11111,0.011212,1.483501,3.256173,3.430293,3.099514,2.536885,G9
11111,0.010182,1.304054,2.991236,3.110813,2.795954,2.336367,G9
11111,0.009492,1.361284,3.690811,3.834839,3.600015,3.186671,G9
11111,0.009211,1.341811,3.93583,4.084382,3.87824,3.450444,G9
11111,0.010216,1.319125,3.668078,3.733304,3.421971,2.961751,G9
11111,0.010888,1.343428,2.699836,2.79611,2.410121,1.910989,G9
11111,0.010339,1.295975,2.794431,2.91388,2.562673,2.113498,G9
0,0.018991,-1.17359,0.750697,0,0,0,G1
0,0,0,0,0,0,0,G1
0,1,-0.706407,0,0,0,0,G1
0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,G1
1101,0.011154,0.736359,2.532731,2.073618,0,0,G0
1101,0.01162,1.034234,4.403193,3.902009,0,0,G0
1101,0.011376,0.983857,4.036168,3.518292,0,0,G0
1101,0.016074,0.9458,2.836219,0,0,0,G0
1101,0.011033,0.949965,2.512621,2.108184,0,0,G0
1101,0.01112,0.97247,2.961737,2.464311,0,0,G0
1101,0.011141,1.031809,3.890916,3.405363,0,0,G0
1101,0.016025,0.913151,3.349275,0,0,0,G0
1101,0.01572,0.924732,2.617632,0,0,0,G0
1101,0.010908,0.702197,3.187417,2.707933,0,0,G0
1000,0.036082,4.437551,2.371864,0,0,0,G2
1000,0,0,0,0,0,0,G2
1000,0,0,0,0,0,0,G2
1000,1,-0.500419,0,0,0,0,G2
1000,0,0,0,0,0,0,G2
1000,1,-0.790939,0,0,0,0,G2
1000,1,0.648214,0,0,0,0,G2
1000,1,0.695994,0,0,0,0,G2
1000,1,0.680582,0,0,0,0,G2
1000,1,0.662175,0,0,0,0,G2
1,1,0.73561,0,0,0,0,G3
1,0.017628,1.139866,3.003875,0,0,0,G3
1,0,0,0,0,0,0,G3
1,1,0.883641,0,0,0,0,G3
1,1,0.879319,0,0,0,0,G3
1,1,0.833071,0,0,0,0,G3
1,1,0.845208,0,0,0,0,G3
1,1,0.860605,0,0,0,0,G3
1,1,0.841087,0,0,0,0,G3
1,1,0.755256,0,0,0,0,G3
11000,0.027495,1.53506,1.508702,0.348343,0,0,G4
11000,0.012179,1.391002,2.376202,0,0,0,G4
11000,0.023979,1.564538,2.246101,1.064484,0,0,G4
11000,0.012371,1.238433,1.775503,0,0,0,G4
11000,0.011632,1.116702,2.696558,0,0,0,G4
11000,0.011963,1.072066,1.894687,0,0,0,G4
11000,0.012571,1.131225,2.155454,0,0,0,G4
11000,0.022713,2.852303,3.088927,1.600538,0,0,G4
11000,0.012888,1.283077,2.679899,0,0,0,G4
11000,0.034152,3.320397,2.952057,1.339858,0,0,G4
1100,0.02039,0.714377,1.720098,0,0,0,G5
1100,0.019394,0.945916,2.668509,0,0,0,G5
1100,0.019014,0.900844,2.511825,0,0,0,G5
1100,0.019206,0.891132,2.788701,0,0,0,G5
1100,0.019641,0.813929,2.140681,0,0,0,G5
1100,0.020034,0.809435,2.446493,0,0,0,G5
1100,0.018406,0.792402,2.3425,0,0,0,G5
1100,0.015375,2.213762,6.520558,0.567594,0,0,G5
1100,0.019417,0.836541,1.740856,0,0,0,G5
1100,0.019508,0.741945,1.631936,0,0,0,G5
1110,0.02997,1.581077,5.318959,0.260904,4.736605,0,G6
1110,0.015697,0.827264,3.086457,2.910534,0,0,G6
1110,0.015816,0.760551,3.024344,2.858088,0,0,G6
1110,0.015631,0.568608,2.318944,2.147071,0,0,G6
1110,0.052611,1.883136,6.921296,1.31241,6.485574,0,G6
1110,0.016834,0.792017,2.124966,1.978572,0,0,G6
1110,0.018884,0.799378,1.278009,1.057071,0,0,G6
1110,0.016977,0.839703,2.509493,2.366792,0,0,G6
1110,0.033821,0.638898,2.17878,0,0,0,G6
1110,0.01103,0.877654,2.339657,2.051948,0,0,G6
10001,0.013018,1.032663,1.927939,2.205177,0,0,G7
10001,0.011292,0.723627,1.460773,0,0,0,G7
10001,0.012412,0.696,0.691008,0.807164,0,0,G7
10001,0.011606,0.817296,2.012805,0,0,0,G7
10001,0.011732,0.748672,1.698868,0,0,0,G7
10001,0.011921,0.633878,1.130914,1.23091,0,0,G7
10001,0.011871,1.066187,3.010971,0,0,0,G7
10001,0.011567,1.006429,3.029893,0,0,0,G7
10001,0.050177,4.407277,4.90577,13.095601,0,0,G7
10001,0.046378,4.139905,2.00298,10.297478,0,0,G7
11001,0.012986,1.104342,3.668756,3.193327,0,0,G8
11001,0.011998,1.251412,4.192065,3.666392,0,0,G8
11001,0.012695,1.173207,4.230053,3.700291,0,0,G8
11001,0.012879,1.148731,3.812274,3.30469,0,0,G8
11001,0.013162,1.155998,3.933349,3.398436,0,0,G8
11001,0.012941,1.043317,3.81933,3.356642,0,0,G8
11001,0.01283,0.956007,3.623254,3.169623,0,0,G8
11001,0.012804,1.040511,3.670811,3.23271,0,0,G8
11001,0.013011,1.111945,3.457265,2.981282,0,0,G8
11001,0.013227,1.013234,2.646977,2.135363,0,0,G8
11111,0.009618,1.157735,3.062286,3.213935,2.961429,2.355674,G9
11111,0.00954,1.255594,3.675258,3.813145,3.565082,2.955591,G9
11111,0.009611,1.184164,3.585953,3.756645,3.500747,2.903466,G9
11111,0.009665,1.250833,2.868926,3.010063,2.74509,2.126699,G9
11111,0.009683,1.220477,2.69657,2.829509,2.58122,1.969107,G9
11111,0.009614,1.088166,3.015776,3.199347,2.939293,2.362875,G9
11111,0.009669,1.085197,2.785489,2.923,2.66829,2.10814,G9
11111,0.009657,1.063287,3.540558,3.681621,3.432266,2.912088,G9
11111,0.009594,1.087691,3.673217,3.852635,3.631503,3.052096,G9
11111,0.009706,1.177329,3.192233,3.353548,3.1159,2.488692,G9
