@relation 'gesture-weka.filters.unsupervised.attribute.Remove-V-R1,2,5,6,7-11,12-17,22'

@attribute numFingers numeric
@attribute fingersExtended numeric
@attribute Max_Y numeric
@attribute fingersAreas numeric
@attribute newFingerTipDistRefined_f1 numeric
@attribute newFingerTipDistRefined_f2 numeric
@attribute newFingerTipDistRefined_f3 numeric
@attribute newFingerTipDistRefined_f4 numeric
@attribute newFingerTipDistRefined_f5 numeric
@attribute fingertipAngles_f1 numeric
@attribute fingertipAngles_f2 numeric
@attribute fingertipAngles_f3 numeric
@attribute fingertipAngles_f4 numeric
@attribute fingertipAngles_f5 numeric
@attribute fingertipElevation_f1 numeric
@attribute class {G1,G2,G3,G4,G5,G6,G7,G8,G9,G0}

@data
3,1101,1.15498,22.240541,0,1.199541,1.24791,0,0.880722,0,160.930649,165.638809,0,152.706314,0,G0
3,1101,1.150069,20.829376,0,1.212121,1.231711,0,0.82093,0,131.014282,146.538208,0,163.073898,0,G0
3,1101,1.096475,21.165833,0,1.229028,1.165187,0,0.869909,0,151.760895,174.467575,0,156.389694,0,G0
3,1101,1.04504,21.224251,0,1.234574,1.191104,0,0.844482,0,136.631256,159.077454,0,153.921677,0,G0
3,1101,1.052926,22.230488,0,1.186335,1.214395,0,0.897114,0,151.930908,166.597595,0,152.433441,0,G0
0,1000,0,0,0,0,0,0,0,0,117.830872,0,0,0,0,G2
0,1000,0,0,0,0,0,0,0,0,124.01622,0,0,0,0,G2
0,1000,0,0,0,0,0,0,0,0,99.012184,0,0,0,0,G2
0,1000,0,0,0,0,0,0,0,0,108.854836,0,0,0,0,G2
0,1000,0,0,0,0,0,0,0,0,116.867622,0,0,0,0,G2
0,1000,0,0,0,0,0,0,0,0,123.869484,0,0,0,0,G2
0,1000,0,0,0,0,0,0,0,0,108.005997,0,0,0,0,G2
0,1000,0,0,0,0,0,0,0,0,123.10746,0,0,0,0,G2
0,1000,0,0,0,0,0,0,0,0,117.661293,0,0,0,0,G2
0,1000,0,0,0,0,0,0,0,0,120.214607,0,0,0,0,G2
1,1,0.606668,1,0,0,0,0,1.000003,0,0,0,0,153.240005,0,G3
1,1,0.674613,1,0,0,0,0,0.999997,0,0,0,0,164.761154,0,G3
1,1,0.695482,1,0,0,0,0,1,0,0,0,0,168.078766,0,G3
1,1,0.661723,1,0,0,0,0,1.000002,0,0,0,0,162.679443,0,G3
0,1,0,0,0,0,0,0,0,0,0,0,0,127.188194,0,G3
0,1,0,0,0,0,0,0,0,0,0,0,0,122.43148,0,G3
0,1,0,0,0,0,0,0,0,0,0,0,0,117.232765,0,G3
1,1,0.709123,1,0,0,0,0,1.000001,0,0,0,0,174.11467,0,G3
1,1,0.704317,1,0,0,0,0,1.000002,0,0,0,0,165.992081,0,G3
1,1,0.690093,1,0,0,0,0,0.999994,0,0,0,0,168.846268,0,G3
2,11000,1.031965,60.291145,1.132738,1.300698,0,0,0,142.608719,148.192383,0,0,0,1.833169,G4
2,11000,1.126038,65.190086,1.189796,1.363944,0,0,0,143.073486,148.448898,0,0,0,1.966945,G4
2,11000,1.089101,57.752979,1.239399,1.365749,0,0,0,150.040131,158.813202,0,0,0,2.453563,G4
1,11000,0.076166,1,1.000005,0,0,0,0,129.370483,101.740036,0,0,0,1.284406,G4
3,11000,1.300608,19.895859,1.372583,1.650121,0,0,0,134.741409,144.302246,0,0,0,1.931542,G4
1,11000,0.04864,1,1,0,0,0,0,132.729446,111.045799,0,0,0,1.361327,G4
2,11000,1.123193,64.328163,1.151952,1.426916,0,0,0,96.190529,94.471046,0,0,0,0.997638,G4
2,11000,1.058137,64.884415,1.041693,1.330722,0,0,0,143.167068,144.280884,0,0,0,1.679981,G4
2,11000,1.041764,67.481865,1.208348,1.375295,0,0,0,138.369598,143.082077,0,0,0,1.817721,G4
2,11000,1.156947,65.172585,1.134478,1.444546,0,0,0,123.471497,115.99469,0,0,0,1.355574,G4
2,1100,0.766375,26.83696,0,1.026048,1.035624,0,0,0,164.772385,129.48732,0,0,0,G5
1,1100,0.769145,1,0,0.999994,0,0,0,0,132.595245,104.473389,0,0,0,G5
1,1100,0.712485,1,0,1.000002,0,0,0,0,156.009399,117.700005,0,0,0,G5
0,1100,0,0,0,0,0,0,0,0,106.560127,106.560127,0,0,0,G5
2,1100,0.898188,31.140699,0,1.090127,1.003513,0,0,0,151.676117,156.951569,0,0,0,G5
2,1100,0.951567,32.815556,0,1.115822,0.985227,0,0,0,153.199265,157.496521,0,0,0,G5
2,1100,0.747147,28.256777,0,1.042479,1.028126,0,0,0,123.998909,155.115494,0,0,0,G5
2,1100,0.746853,25.189964,0,1.015934,1.041754,0,0,0,131.238403,147.297638,0,0,0,G5
0,1100,0,0,0,0,0,0,0,0,97.212585,97.212585,0,0,0,G5
2,1100,0.807061,27.55373,0,1.02692,1.038733,0,0,0,120.572609,140.596344,0,0,0,G5
3,1110,0.974883,18.980923,0,1.064651,1.104632,1.012888,0,0,155.762787,174.664612,160.603378,0,0,G6
3,1110,0.941199,19.703587,0,1.085523,1.107346,1.008321,0,0,160.43277,177.964325,162.069748,0,0,G6
3,1110,0.919969,18.328455,0,1.075459,1.080453,1.00948,0,0,160.042892,172.119171,156.519913,0,0,G6
3,1110,0.912956,17.970846,0,1.084311,1.097829,0.983892,0,0,163.955414,173.238983,159.029388,0,0,G6
3,1110,0.886854,18.655182,0,1.100736,1.108565,0.968007,0,0,135.691483,169.216309,150.836426,0,0,G6
3,1110,0.844682,16.783241,0,1.075617,1.098641,0.961276,0,0,168.189804,162.794006,150.833344,0,0,G6
3,1110,0.845279,12.948482,0,1.095581,1.006722,0.972298,0,0,132.141464,157.12915,142.97287,0,0,G6
3,1110,0.74577,20.249958,0,1.085219,1.098258,1.041239,0,0,143.782425,177.435913,145.139389,0,0,G6
3,1110,0.954471,20.156908,0,1.140257,1.162838,1.055852,0,0,122.926132,171.615631,125.376953,0,0,G6
3,1110,1.030164,18.80793,0,1.101779,1.164798,1.033622,0,0,149.371735,177.947098,154.68045,0,0,G6
2,10001,0.900033,67.945549,1.441407,0,0,0,1.435959,157.026794,0,0,0,153.350006,3.339941,G7
3,10001,1.191589,36.497276,1.512567,0,0,0,0.945885,146.514587,0,0,0,169.597565,2.726612,G7
3,10001,2.90838,124.514069,4.990539,0,0,0,4.886368,141.190231,0,0,0,156.662415,7.899304,G7
3,10001,1.082551,37.33736,1.529192,0,0,0,0.947719,149.355484,0,0,0,169.930374,2.926727,G7
2,10001,1.098608,70.948708,1.378714,0,0,0,1.468358,149.315277,0,0,0,145.518707,2.593138,G7
3,10001,1.010494,36.409126,1.491614,0,0,0,0.907181,160.500824,0,0,0,175.496185,4.11634,G7
2,10001,0.976073,66.473228,1.463503,0,0,0,1.604004,158.286575,0,0,0,157.155884,3.792433,G7
2,10001,1.038161,66.771965,1.384676,0,0,0,1.407997,155.760925,0,0,0,148.542328,2.945276,G7
2,10001,0.942478,65.038383,1.377965,0,0,0,1.434741,155.196793,0,0,0,155.151657,3.113246,G7
2,10001,0.882407,66.394348,1.40404,0,0,0,1.458801,141.745361,0,0,0,143.710739,2.266715,G7
4,11001,1.255788,20.396193,1.513531,1.713955,0,0,0.817845,156.632645,164.539246,0,0,169.881058,3.803804,G8
3,11001,1.308586,25.542887,1.347121,1.627224,0,0,1.385166,156.239243,170.082565,0,0,153.625641,3.288351,G8
3,11001,0.996916,27.315542,1.363561,1.561824,0,0,1.378832,154.044998,166.31398,0,0,157.448502,3.106524,G8
3,11001,1.182118,24.433315,1.190617,1.580868,0,0,1.514345,158.741974,167.550903,0,0,155.900726,3.275122,G8
3,11001,1.202946,26.35997,1.345059,1.558688,0,0,1.352466,158.98764,168.152054,0,0,157.186798,3.630464,G8
3,11001,1.189858,24.703197,1.34382,1.60452,0,0,1.389918,154.380402,165.007996,0,0,153.508881,3.10248,G8
3,11001,1.188416,26.63711,1.423092,1.545567,0,0,1.269851,155.433182,165.591232,0,0,154.681854,3.32514,G8
3,11001,1.178473,25.718967,1.361962,1.55208,0,0,1.238892,155.21788,166.664536,0,0,157.688614,3.234271,G8
3,11001,1.195559,25.982103,1.344062,1.543994,0,0,1.279367,160.601257,169.14827,0,0,161.239502,3.933917,G8
3,11001,0.970092,25.234972,1.440779,1.543733,0,0,1.336294,147.717117,157.342941,0,0,146.42836,2.693324,G8
5,11111,1.287582,15.185007,1.246743,1.452819,1.500554,1.225822,1.48086,135.905396,161.007889,167.39743,141.484726,144.005966,1.500124,G9
5,11111,1.328144,15.276175,1.302738,1.510524,1.530773,1.266141,1.520128,132.503952,150.907318,174.85965,139.668854,145.231857,1.264069,G9
5,11111,1.31177,15.187655,1.31206,1.510784,1.538225,1.282076,1.50265,136.413696,163.732773,161.655243,138.475006,140.840363,1.686696,G9
4,11111,1.216364,19.015265,1.230415,1.420938,1.401083,1.363209,0,134.754211,154.727402,165.713821,142.605804,113.121742,1.461024,G9
5,11111,1.365156,15.613431,1.355041,1.537422,1.556531,1.289242,1.513748,133.168564,155.615891,168.761368,137.969986,142.84166,1.459282,G9
5,11111,1.366577,15.682833,1.245336,1.471763,1.512222,1.276404,1.530633,150.341232,162.578293,178.439911,155.639862,160.404373,2.232434,G9
5,11111,1.346891,15.486366,1.293504,1.482531,1.562533,1.120492,1.54004,145.954193,162.125244,174.939102,155.371109,155.150055,2.020572,G9
4,11111,1.306442,18.255842,1.217344,1.391759,1.441124,1.271749,0,148.577805,168.449493,169.78627,155.011536,132.759094,2.253848,G9
5,11111,1.33326,9.37676,1.188197,1.440188,1.500533,1.454931,1.443262,148.169388,165.013672,176.554276,160.483398,146.952118,2.016058,G9
4,11111,1.23662,18.710051,1.13986,1.347402,1.410245,1.318829,0,151.653885,176.84465,162.058411,150.301941,128.089996,2.400728,G9
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G1
3,1101,1.090625,23.849249,0,1.211881,1.24072,0,0.923508,0,154.413986,176.052948,0,149.486053,0,G0
3,1101,1.115472,24.9988,0,1.236499,1.242323,0,0.937168,0,149.278839,171.116913,0,154.100296,0,G0
3,1101,1.112508,24.508358,0,1.242307,1.264151,0,0.943157,0,152.211761,173.655716,0,153.296646,0,G0
2,1101,0.98304,54.984791,0,1.36152,1.035003,0,0,0,147.701248,151.05748,0,115.968414,0,G0
3,1101,1.013495,25.160847,0,1.214831,1.244301,0,1.009818,0,159.827545,175.301086,0,151.545486,0,G0
3,1101,0.979701,25.775015,0,1.229102,1.261844,0,0.998297,0,152.920975,172.272614,0,148.671677,0,G0
3,1101,1.070896,24.676746,0,1.227677,1.254226,0,0.942421,0,151.555878,169.758896,0,154.090973,0,G0
3,1101,1.072848,23.645828,0,1.229199,1.232997,0,0.922552,0,153.505051,173.31575,0,154.941483,0,G0
1,1101,0.796177,1,0,0.999995,0,0,0,0,156.557526,113.655006,0,113.655006,0,G0
3,1101,1.139601,23.794411,0,1.215578,1.236248,0,0.9329,0,159.936279,179.567032,0,153.572815,0,G0
1,1000,0.904879,1,0,1.000007,0,0,0,0,79.437447,0,0,0,0,G2
1,1000,0.830004,1,0,1.000002,0,0,0,0,100.066063,0,0,0,0,G2
1,1000,0.933874,1,0,0.999998,0,0,0,0,94.925011,0,0,0,0,G2
1,1000,0.834286,1,0,1.000004,0,0,0,0,95.667381,0,0,0,0,G2
0,1000,0,0,0,0,0,0,0,0,95.155243,0,0,0,0,G2
1,1000,0.941433,1,0,1.000002,0,0,0,0,114.375816,0,0,0,0,G2
1,1000,0.958562,1,0,1.000004,0,0,0,0,93.815872,0,0,0,0,G2
0,1000,0,0,0,0,0,0,0,0,84.578339,0,0,0,0,G2
2,1000,1.373732,33.111378,0,1.461845,0,0,0,0,161.510056,0,0,0,0,G2
1,1000,0.851933,1,0,0.999997,0,0,0,0,86.919395,0,0,0,0,G2
1,1,0.688457,1,0,0,0,0,0.999991,0,0,0,0,81.015839,0,G3
1,1,0.968013,1,0,0,0,0,1.000002,0,0,0,0,169.886032,0,G3
1,1,0.931877,1,0,0,0,0,1.000004,0,0,0,0,168.192474,0,G3
1,1,0.877188,1,0,0,0,0,0.999995,0,0,0,0,162.216324,0,G3
1,1,0.89396,1,0,0,0,0,0.999996,0,0,0,0,165.645172,0,G3
1,1,0.867564,1,0,0,0,0,1.000001,0,0,0,0,165.02327,0,G3
1,1,0.848933,1,0,0,0,0,0.999997,0,0,0,0,162.323685,0,G3
1,1,0.843853,1,0,0,0,0,0.999997,0,0,0,0,155.098389,0,G3
1,1,0.771164,1,0,0,0,0,1,0,0,0,0,162.399307,0,G3
1,1,0.754998,1,0,0,0,0,1.000009,0,0,0,0,160.056046,0,G3
1,11000,0.259996,1,1.000001,0,0,0,0,148.391205,114.919281,0,0,0,1.764658,G4
3,11000,1.471787,20.527178,1.372331,1.668,0,0,0,135.580231,155.046463,0,0,0,1.913408,G4
3,11000,1.474227,20.604887,1.383623,1.664197,0,0,0,129.999664,145.751144,0,0,0,1.746719,G4
2,11000,1.251474,61.082603,1.126141,1.363223,0,0,0,131.238724,136.914108,0,0,0,1.491161,G4
2,11000,1.230959,57.431267,1.020673,1.343447,0,0,0,134.855652,140.517487,0,0,0,1.439109,G4
2,11000,1.153618,54.200619,0.94005,1.333877,0,0,0,132.316223,137.705414,0,0,0,1.268384,G4
2,11000,1.184002,54.161648,1.017405,1.317151,0,0,0,136.738449,137.165802,0,0,0,1.460993,G4
2,11000,1.113585,56.480007,1.06515,1.362235,0,0,0,113.796288,115.482895,0,0,0,1.109057,G4
2,11000,1.165923,57.925606,1.080464,1.357243,0,0,0,130.363647,141.108109,0,0,0,1.407744,G4
2,11000,1.181201,56.000134,1.062843,1.344985,0,0,0,143.686371,149.898972,0,0,0,1.768279,G4
2,1100,0.831786,26.642244,0,1.013643,1.050725,0,0,0,159.162155,156.901779,0,0,0,G5
2,1100,0.943422,37.154068,0,1.032925,1.083044,0,0,0,152.547195,158.476166,0,0,0,G5
2,1100,0.910117,34.104729,0,1.030936,1.066185,0,0,0,150.293945,160.575729,0,0,0,G5
1,1100,0.920849,1,0,1.000002,0,0,0,0,99.920685,93.288712,0,0,0,G5
2,1100,0.927262,26.021835,0,1.009389,1.04801,0,0,0,160.231628,167.005524,0,0,0,G5
2,1100,0.943595,24.800642,0,0.999942,1.049372,0,0,0,152.269592,150.652481,0,0,0,G5
1,1100,0.887789,1,0,1,0,0,0,0,107.296066,95.278168,0,0,0,G5
2,1100,0.879447,26.962458,0,1.013852,1.049536,0,0,0,157.955429,165.458786,0,0,0,G5
2,1100,0.876255,26.692886,0,1.00959,1.051953,0,0,0,157.247971,163.017258,0,0,0,G5
2,1100,0.855967,26.765795,0,1.011949,1.050462,0,0,0,151.761902,163.56308,0,0,0,G5
3,1110,0.942145,20.256214,0,1.069799,1.140531,1.024656,0,0,153.026871,177.035629,157.07312,0,0,G6
3,1110,0.95909,17.047852,0,1.053839,1.111896,1.003719,0,0,161.354996,173.432892,167.177094,0,0,G6
3,1110,0.924589,16.729675,0,1.064541,1.119344,0.979428,0,0,152.993439,173.979294,160.931259,0,0,G6
3,1110,1.004657,17.787954,0,1.031419,1.130795,1.022165,0,0,160.653336,174.30098,162.617111,0,0,G6
3,1110,1.007633,17.265451,0,1.022672,1.12598,1.018385,0,0,163.456039,175.007095,164.916046,0,0,G6
3,1110,1.007552,16.213783,0,1.066802,1.089841,0.964393,0,0,161.811981,178.691193,169.36496,0,0,G6
3,1110,0.99553,20.062643,0,1.064239,1.118604,1.029358,0,0,160.317123,177.33287,159.530838,0,0,G6
3,1110,0.996446,22.757629,0,1.110473,1.14987,1.040125,0,0,150.934616,177.395935,157.330917,0,0,G6
3,1110,1.047211,21.377962,0,1.086356,1.142374,1.031407,0,0,158.989349,177.59906,160.442383,0,0,G6
3,1110,1.049552,20.55521,0,1.063441,1.134378,1.008969,0,0,155.897583,177.293472,155.1492,0,0,G6
2,10001,1.119819,65.847382,1.287261,0,0,0,1.554972,149.040085,0,0,0,146.485718,2.457427,G7
1,10001,0.519808,1,1.000002,0,0,0,0,159.449646,0,0,0,115.350243,2.00795,G7
1,10001,0.50776,1,0.999996,0,0,0,0,156.616699,0,0,0,112.32476,1.861342,G7
2,10001,1.142831,68.86422,1.326048,0,0,0,1.579405,149.224228,0,0,0,142.65799,2.50839,G7
2,10001,1.131886,71.958382,1.3565,0,0,0,1.601107,146.320358,0,0,0,145.153534,2.437953,G7
2,10001,1.018693,67.966751,1.267816,0,0,0,1.653403,153.694443,0,0,0,148.26355,2.764261,G7
2,10001,1.210535,65.299904,1.283911,0,0,0,1.53341,151.601334,0,0,0,151.544617,2.644329,G7
2,10001,1.114058,65.007561,1.238984,0,0,0,1.478871,145.224747,0,0,0,144.845673,2.150742,G7
2,10001,1.129908,65.652946,1.278292,0,0,0,1.534693,147.57576,0,0,0,143.927277,2.337716,G7
2,10001,1.119336,65.71978,1.289287,0,0,0,1.552414,148.184067,0,0,0,145.682709,2.408868,G7
4,11001,1.378346,19.692427,1.178685,1.736476,0,0,0.867912,150.131882,166.04747,0,0,160.463821,2.364511,G8
3,11001,1.278494,26.485064,1.233031,1.643405,0,0,1.501615,147.091049,177.272507,0,0,143.190796,2.257071,G8
3,11001,1.114626,26.629318,1.124914,1.58808,0,0,1.423372,142.125412,172.072464,0,0,137.313522,1.818459,G8
4,11001,1.448913,20.762381,1.32966,1.814506,0,0,0.955745,147.119446,169.16481,0,0,156.647369,2.434068,G8
3,11001,1.252518,25.938713,1.22103,1.65086,0,0,1.479502,149.366379,170.140472,0,0,147.967316,2.376041,G8
3,11001,1.08734,26.409336,1.167591,1.616635,0,0,1.445318,146.151352,173.200562,0,0,141.460373,2.091201,G8
3,11001,1.031569,27.467936,1.202169,1.619527,0,0,1.44999,132.364365,173.690338,0,0,126.198151,1.574285,G8
3,11001,1.123564,26.583305,1.220998,1.654456,0,0,1.512553,129.088806,169.878281,0,0,122.88015,1.472061,G8
4,11001,1.225177,18.89397,1.316147,1.766464,0,0,0.894245,131.42363,168.193863,0,0,155.442154,1.593968,G8
3,11001,1.226979,25.939802,1.17992,1.608859,0,0,1.442896,145.678482,174.788452,0,0,141.746063,2.084312,G8
5,11111,1.077653,9.527532,1.063504,1.348024,1.453747,1.335135,1.218678,134.220596,157.9496,171.711044,156.565216,136.155518,1.239722,G9
5,11111,1.01224,9.668103,1.085752,1.351897,1.465063,1.350076,1.239822,139.812759,164.794678,171.657211,158.81192,141.854996,1.47153,G9
5,11111,0.98381,9.613049,1.060902,1.340021,1.454921,1.351085,1.234772,137.609558,163.820618,169.864365,156.453339,139.31813,1.357605,G9
5,11111,0.955558,9.570864,1.088503,1.355894,1.467672,1.346907,1.227257,131.569824,157.356689,171.353546,155.391479,134.600113,1.137495,G9
5,11111,1.18467,9.555344,1.028739,1.343699,1.45118,1.346142,1.224102,147.912994,167.590988,175.581238,164.474091,149.115067,1.821177,G9
5,11111,1.163117,9.51868,1.037378,1.340765,1.449316,1.364342,1.242078,147.308411,170.897018,170.428162,159.656448,146.080673,1.841502,G9
5,11111,1.348693,9.576638,0.881227,1.329795,1.382041,1.271313,1.145699,159.218933,172.949188,176.958496,168.227814,157.941162,2.481262,G9
5,11111,0.946905,9.988613,1.070383,1.343419,1.438622,1.339336,1.22052,136.216583,160.100632,170.111938,156.184235,138.138382,1.339436,G9
5,11111,0.801616,9.809388,1.03408,1.348917,1.455608,1.333432,1.22539,121.427231,148.172119,171.098495,143.845367,122.36618,0.850618,G9
5,11111,0.942135,9.195293,1.096098,1.359502,1.471292,1.360793,1.273123,102.866615,128.490097,135.547409,111.932724,102.274124,0.542044,G9
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G1
3,1101,0.910312,26.168962,0,1.303218,1.226671,0,0.942775,0,149.990082,173.954575,0,152.270142,0,G0
3,1101,1.084308,26.312696,0,1.285272,1.220221,0,0.948577,0,146.6875,174.466568,0,150.405289,0,G0
3,1101,1.193354,27.028696,0,1.303376,1.23341,0,0.964646,0,152.700775,175.074478,0,155.026413,0,G0
2,1101,0.906126,36.385403,0,1.231206,0.910355,0,0,0,148.338196,155.210953,0,105.026192,0,G0
3,1101,1.018818,26.946838,0,1.327047,1.234098,0,0.958288,0,151.211426,173.936127,0,153.118301,0,G0
3,1101,0.830391,26.449289,0,1.285273,1.221248,0,0.954208,0,147.304459,174.858505,0,149.360184,0,G0
3,1101,0.959786,26.165817,0,1.353405,1.255785,0,1.010981,0,128.9758,155.731644,0,129.321793,0,G0
3,1101,1.082352,26.78388,0,1.321475,1.255165,0,1.055646,0,137.456039,158.5625,0,137.122009,0,G0
3,1101,1.114782,26.587257,0,1.309733,1.247805,0,0.995379,0,145.999115,170.643005,0,148.76207,0,G0
3,1101,1.065401,26.258286,0,1.309379,1.236583,0,0.946313,0,149.279236,171.825882,0,153.487,0,G0
1,1000,0.940489,1,0,1.000006,0,0,0,0,144.276566,0,0,0,0,G2
1,1000,0.902595,1,0,0.999997,0,0,0,0,100.217102,0,0,0,0,G2
1,1000,0.856856,1,0,1,0,0,0,0,95.298439,0,0,0,0,G2
1,1000,0.799869,1,0,0.999996,0,0,0,0,105.239433,0,0,0,0,G2
1,1000,0.904606,1,0,0.999996,0,0,0,0,145.279572,0,0,0,0,G2
1,1000,0.992813,1,0,0.999999,0,0,0,0,136.597031,0,0,0,0,G2
0,1000,0,0,0,0,0,0,0,0,98.594231,0,0,0,0,G2
0,1000,0,0,0,0,0,0,0,0,99.170425,0,0,0,0,G2
1,1000,0.805535,1,0,1.000003,0,0,0,0,94.985977,0,0,0,0,G2
1,1000,0.808621,1,0,0.999998,0,0,0,0,85.743286,0,0,0,0,G2
1,1,0.428554,1,0,0,0,0,1.000001,0,0,0,0,98.407837,0,G3
1,1,0.776599,1,0,0,0,0,1.000003,0,0,0,0,171.740891,0,G3
1,1,0.594295,1,0,0,0,0,0.999997,0,0,0,0,170.013168,0,G3
1,1,0.586515,1,0,0,0,0,1.000003,0,0,0,0,173.550735,0,G3
1,1,0.478185,1,0,0,0,0,1,0,0,0,0,165.628265,0,G3
1,1,0.360722,1,0,0,0,0,1.000002,0,0,0,0,150.836395,0,G3
1,1,0.407221,1,0,0,0,0,1.000002,0,0,0,0,35.816788,0,G3
1,1,0.629562,1,0,0,0,0,1.000003,0,0,0,0,170.748322,0,G3
1,1,0.652679,1,0,0,0,0,0.999998,0,0,0,0,168.562042,0,G3
1,1,0.53114,1,0,0,0,0,0.999995,0,0,0,0,167.101837,0,G3
2,11000,0.859095,58.086987,1.403771,1.077859,0,0,0,156.178024,152.339569,0,0,0,2.71989,G4
2,11000,1.282806,57.091476,1.046382,1.425747,0,0,0,145.743668,138.045349,0,0,0,1.772093,G4
2,11000,1.160692,56.859406,1.010197,1.387631,0,0,0,151.880783,146.253922,0,0,0,1.95555,G4
2,11000,1.05981,57.191746,1.017092,1.426804,0,0,0,144.876694,139.253571,0,0,0,1.699678,G4
2,11000,0.677994,55.289829,1.010686,1.432176,0,0,0,122.254471,118.618935,0,0,0,1.184319,G4
2,11000,1.268584,57.419991,1.064425,1.41397,0,0,0,138.020248,136.403076,0,0,0,1.582806,G4
2,11000,1.308857,55.999855,0.965168,1.369175,0,0,0,149.026505,137.463791,0,0,0,1.702291,G4
2,11000,1.104593,57.919682,1.03537,1.38954,0,0,0,139.443619,133.388092,0,0,0,1.558091,G4
2,11000,1.065004,55.645729,0.994258,1.408788,0,0,0,140.394547,129.601028,0,0,0,1.504868,G4
2,11000,0.934078,58.284771,1.065706,1.385733,0,0,0,138.66539,143.67424,0,0,0,1.610083,G4
2,1100,0.900112,31.363859,0,1.057805,1.023961,0,0,0,152.712128,162.438721,0,0,0,G5
2,1100,0.901322,31.544939,0,1.013185,1.055659,0,0,0,137.044556,147.886658,0,0,0,G5
2,1100,0.709856,30.578329,0,1.028368,1.043869,0,0,0,156.314102,166.016556,0,0,0,G5
1,1100,0.829421,1,0,0.999996,0,0,0,0,148.139496,109.551384,0,0,0,G5
2,1100,0.932993,30.718582,0,1.021789,1.042627,0,0,0,135.560577,139.314056,0,0,0,G5
2,1100,0.945703,31.152681,0,1.039431,1.04055,0,0,0,152.000656,165.203598,0,0,0,G5
2,1100,0.802615,30.603867,0,1.027695,1.039031,0,0,0,135.273224,152.177521,0,0,0,G5
0,1100,0,0,0,0,0,0,0,0,107.944557,107.944557,0,0,0,G5
1,1100,0.721637,1,0,1.000004,0,0,0,0,120.664711,99.334045,0,0,0,G5
1,1100,0.638595,1,0,1.000002,0,0,0,0,139.480194,101.178261,0,0,0,G5
3,1110,0.928371,21.632675,0,1.071071,1.157179,0.980482,0,0,149.810684,157.619553,156.401718,0,0,G6
3,1110,1.103648,21.888054,0,1.066721,1.160053,0.992422,0,0,157.000397,167.89502,159.208145,0,0,G6
3,1110,0.961613,21.601242,0,1.074112,1.138883,0.998003,0,0,156.783646,166.78569,158.661575,0,0,G6
3,1110,0.988794,21.487022,0,1.071811,1.160296,1.012179,0,0,159.976028,169.576782,160.491562,0,0,G6
3,1110,1.02717,21.360723,0,1.096332,1.18411,1.001411,0,0,148.478943,173.050964,146.585007,0,0,G6
3,1110,0.936006,21.818707,0,1.088513,1.162346,0.97149,0,0,141.592667,159.518143,139.051895,0,0,G6
2,1110,0.686904,46.536037,0,1.17806,1.035573,0,0,0,154.568298,158.059708,112.539734,0,0,G6
3,1110,0.855413,22.232635,0,1.088253,1.164755,1.02189,0,0,159.037033,170.570984,157.041183,0,0,G6
3,1110,0.941777,22.062029,0,1.10577,1.195883,1.037228,0,0,148.319366,171.640869,142.875366,0,0,G6
3,1110,0.963241,21.714144,0,1.10952,1.172951,0.981334,0,0,141.105408,170.384827,139.014694,0,0,G6
2,10001,0.687236,72.915581,1.405632,0,0,0,1.586898,150.668594,0,0,0,150.995514,2.843188,G7
2,10001,1.055557,71.795464,1.343488,0,0,0,1.676114,140.308167,0,0,0,140.288681,2.092726,G7
1,10001,0.392595,1,0.999995,0,0,0,0,161.851349,0,0,0,117.43277,2.119057,G7
2,10001,0.898498,74.483971,1.375523,0,0,0,1.614831,144.037247,0,0,0,146.765549,2.339879,G7
2,10001,1.059316,72.88903,1.361859,0,0,0,1.652639,136.850311,0,0,0,138.251663,1.962626,G7
2,10001,0.705152,71.345612,1.358044,0,0,0,1.644154,146.105255,0,0,0,145.654678,2.434276,G7
2,10001,0.637664,72.90947,1.392347,0,0,0,1.654037,153.144135,0,0,0,152.452271,3.047875,G7
2,10001,0.786996,73.319832,1.365423,0,0,0,1.587286,153.899704,0,0,0,156.791107,3.07845,G7
2,10001,0.666335,71.310219,1.352644,0,0,0,1.577676,146.143143,0,0,0,147.031784,2.424756,G7
