@relation 'gesture-weka.filters.unsupervised.attribute.Remove-V-R1,2,4,12-16,22'

@attribute numFingers numeric
@attribute fingersExtended numeric
@attribute Max_X numeric
@attribute fingertipAngles_f1 numeric
@attribute fingertipAngles_f2 numeric
@attribute fingertipAngles_f3 numeric
@attribute fingertipAngles_f4 numeric
@attribute fingertipAngles_f5 numeric
@attribute class {G1,G2,G3,G4,G5,G6,G7,G8,G9,G0}

@data
2,11000,-0.412135,109.204361,114.115898,0,0,0,G4
2,11000,0.03018,157.163895,155.012054,0,0,0,G4
2,11000,-0.259703,142.87532,146.652206,0,0,0,G4
2,11000,-0.219504,126.600418,128.648697,0,0,0,G4
2,11000,0.053486,143.8629,146.420197,0,0,0,G4
2,11000,-0.247856,141.976425,145.376938,0,0,0,G4
2,11000,-0.551376,122.437637,131.706284,0,0,0,G4
2,11000,-0.395145,122.251381,127.043343,0,0,0,G4
3,11000,0.214681,134.402847,153.865128,0,0,0,G4
3,11000,0.042194,102.188873,115.340996,0,0,0,G4
2,1100,0.041601,0,156.728836,157.763153,0,0,G5
2,1100,0.078482,0,168.98143,168.635223,0,0,G5
2,1100,0.294631,0,168.317612,168.511566,0,0,G5
3,1100,0.21038,0,149.981369,175.711517,0,0,G5
2,1100,0.427865,0,164.476639,163.448318,0,0,G5
2,1100,0.006204,0,152.275177,158.358612,0,0,G5
2,1100,-0.143872,0,116.658279,135.784607,0,0,G5
2,1100,0.101422,0,170.061966,172.484558,0,0,G5
2,1100,0.569412,0,163.876434,168.40979,0,0,G5
2,1100,0.213745,0,164.235016,165.507813,0,0,G5
3,1110,0.224582,0,138.211761,171.83847,137.981613,0,G6
3,1110,0.13325,0,149.618286,167.49527,160.396805,0,G6
3,1110,0.241294,0,164.68425,176.311234,166.636063,0,G6
3,1110,0.11027,0,162.709,173.865051,164.862595,0,G6
3,1110,0.106367,0,94.128799,98.312462,94.991013,0,G6
3,1110,0.621728,0,153.437592,172.336411,155.097672,0,G6
3,1110,0.52339,0,161.439697,174.80191,161.476852,0,G6
3,1110,0.442841,0,164.131226,175.652222,164.972198,0,G6
4,1110,0.556809,0,115.063995,132.807144,152.381256,0,G6
3,1110,0.5139,0,165.078522,176.044708,165.642166,0,G6
3,10001,0.730335,137.425369,0,0,0,172.701981,G7
3,10001,-0.055232,144.95314,0,0,0,175.115402,G7
2,10001,-0.074309,154.325699,0,0,0,154.0159,G7
2,10001,0.459548,154.423309,0,0,0,156.210602,G7
2,10001,0.156306,145.399094,0,0,0,150.443222,G7
2,10001,-0.011124,148.308945,0,0,0,142.893677,G7
3,10001,0.05508,147.573318,0,0,0,174.962601,G7
3,10001,0.818824,156.227722,0,0,0,175.998642,G7
3,10001,0.268694,129.131973,0,0,0,177.246353,G7
3,10001,0.520851,112.155945,0,0,0,173.972748,G7
3,11001,0.443635,146.550705,163.570297,0,0,149.973877,G8
3,11001,0.09077,155.074615,167.062149,0,0,155.797607,G8
3,11001,0.468985,155.126083,167.427872,0,0,156.861847,G8
3,11001,-0.164005,133.264969,155.18512,0,0,134.640335,G8
3,11001,0.428036,149.671906,163.21315,0,0,151.209747,G8
3,11001,0.147076,136.591568,158.855927,0,0,138.992142,G8
3,11001,0.576803,146.596649,161.371613,0,0,148.357452,G8
3,11001,0.1909,136.047607,152.707016,0,0,138.286896,G8
3,11001,0.145891,127.731041,144.199234,0,0,128.436478,G8
3,11001,0.510261,148.128326,163.506897,0,0,150.566574,G8
5,11111,1.06497,138.654678,163.387695,173.650223,156.365814,145.343475,G9
5,11111,0.895018,143.722519,167.816238,175.519089,161.139465,151.216568,G9
5,11111,0.595696,137.295746,164.595673,175.088028,158.451981,146.128571,G9
5,11111,1.069266,146.417358,168.718384,175.517059,162.581223,152.874191,G9
5,11111,0.8561,138.432236,163.403839,175.131546,158.541183,146.605347,G9
5,11111,0.490497,139.377716,165.295532,176.544342,160.007858,148.250595,G9
5,11111,1.025218,136.194504,167.98584,168.691528,151.093994,141.294708,G9
5,11111,0.925737,149.768112,168.683075,177.104172,165.125702,156.197403,G9
5,11111,0.775444,144.141785,167.175308,175.697296,160.717194,150.751556,G9
5,11111,1.016059,146.83577,167.954468,175.162354,161.709534,152.199478,G9
0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,G1
2,1101,-0.008628,0,171.544647,176.717163,0,125.928978,G0
3,1101,0.509244,0,163.625015,174.354645,0,165.139648,G0
3,1101,0.594434,0,160.086807,173.97673,0,162.229675,G0
3,1101,0.44082,0,165.686432,174.89653,0,167.78476,G0
3,1101,0.351001,0,165.114899,176.808853,0,166.764359,G0
3,1101,0.321227,0,154.619171,174.109283,0,156.546158,G0
3,1101,0.324205,0,153.145767,173.657135,0,153.839874,G0
3,1101,0.545601,0,121.333176,153.840942,0,120.798889,G0
3,1101,0.559776,0,155.591034,174.128189,0,158.559586,G0
3,1101,0.567607,0,164.628204,176.796249,0,165.029724,G0
0,1000,0,0,100.948578,0,0,0,G2
0,1000,0,0,106.038559,0,0,0,G2
0,1000,0,0,106.402267,0,0,0,G2
1,1000,-0.248304,0,151.340164,0,0,0,G2
1,1000,-0.362474,0,75.674873,0,0,0,G2
0,1000,0,0,92.032608,0,0,0,G2
1,1000,-0.351167,0,125.290977,0,0,0,G2
2,1000,-0.078576,0,151.297195,0,0,0,G2
1,1000,-0.133472,0,167.342712,0,0,0,G2
1,1000,-0.251653,0,162.079803,0,0,0,G2
1,1,0.190275,0,0,0,0,143.203934,G3
1,1,0.187176,0,0,0,0,168.147675,G3
2,1,0.325798,0,0,0,0,119.441948,G3
2,1,0.436097,0,0,0,0,95.306549,G3
1,1,0.1556,0,0,0,0,31.804642,G3
1,1,0.222859,0,0,0,0,35.852303,G3
1,1,0.309264,0,0,0,0,148.338348,G3
2,1,0.511787,0,0,0,0,150.288666,G3
2,1,0.472732,0,0,0,0,41.171528,G3
1,1,0.25354,0,0,0,0,166.415863,G3
3,11000,-0.000021,75.896088,54.903709,0,0,0,G4
2,11000,-0.102365,149.604828,149.911621,0,0,0,G4
3,11000,0.120058,136.10257,154.380905,0,0,0,G4
2,11000,-0.286956,146.069656,153.186752,0,0,0,G4
2,11000,-0.310827,156.757156,158.127731,0,0,0,G4
2,11000,-0.230822,109.359612,108.74099,0,0,0,G4
2,11000,-0.228206,98.547623,99.986206,0,0,0,G4
2,11000,-0.186455,89.615326,89.532028,0,0,0,G4
2,11000,-0.296336,89.344574,89.119637,0,0,0,G4
3,11000,0.03582,76.678116,64.727356,0,0,0,G4
2,1100,0.139558,0,171.717514,172.945724,0,0,G5
2,1100,0.147804,0,171.135605,171.612167,0,0,G5
2,1100,0.222824,0,171.422699,172.0513,0,0,G5
3,1100,0.347617,0,152.3255,162.845322,0,0,G5
2,1100,0.102128,0,156.101257,158.454224,0,0,G5
2,1100,-0.028735,0,162.446182,161.748016,0,0,G5
2,1100,-0.027244,0,167.357513,172.288345,0,0,G5
2,1100,-0.057109,0,169.327805,174.147827,0,0,G5
2,1100,0.043641,0,172.756775,173.390564,0,0,G5
2,1100,0.054236,0,172.002792,173.594467,0,0,G5
3,1110,0.389652,0,34.834393,12.722005,33.660618,0,G6
3,1110,0.350061,0,149.250412,176.273788,149.920166,0,G6
3,1110,0.478049,0,147.243607,174.394989,142.506714,0,G6
3,1110,0.492278,0,154.332474,172.637848,153.92366,0,G6
3,1110,0.141816,0,149.185211,173.787872,148.370224,0,G6
3,1110,0.147993,0,151.334518,173.53688,151.213486,0,G6
3,1110,0.180721,0,156.124237,175.924545,155.403091,0,G6
3,1110,0.414376,0,162.251755,177.34613,160.792664,0,G6
3,1110,0.364131,0,133.359482,172.38913,133.015472,0,G6
3,1110,0.470769,0,45.478302,13.80197,45.613586,0,G6
3,10001,1.317109,66.975769,0,0,0,26.135939,G7
2,10001,1.153869,64.830879,0,0,0,64.355995,G7
2,10001,1.214387,72.999245,0,0,0,72.901688,G7
2,10001,1.065491,88.573601,0,0,0,88.483589,G7
2,10001,0.879429,95.756348,0,0,0,95.949142,G7
3,10001,1.01482,57.354908,0,0,0,8.70211,G7
2,10001,1.369463,49.811981,0,0,0,52.287605,G7
2,10001,1.432197,53.982948,0,0,0,53.931431,G7
3,10001,1.249366,76.374542,0,0,0,38.376884,G7
3,10001,1.081735,78.978119,0,0,0,40.783569,G7
3,11001,0.545486,147.393204,176.763184,0,0,146.263794,G8
3,11001,0.99161,116.228928,171.350555,0,0,115.948372,G8
3,11001,1.115991,110.822693,161.412094,0,0,110.82785,G8
3,11001,0.982328,126.885773,172.451385,0,0,125.822937,G8
3,11001,0.803399,143.358109,177.665192,0,0,144.300797,G8
3,11001,1.208049,133.278732,171.584915,0,0,131.639328,G8
3,11001,1.180364,137.789841,171.835403,0,0,137.991196,G8
3,11001,1.076684,115.834625,160.142258,0,0,116.919647,G8
3,11001,0.999644,93.377518,107.203545,0,0,93.410728,G8
3,11001,0.707696,126.097778,173.113571,0,0,126.253975,G8
5,11111,1.027946,138.349426,163.104401,170.327118,159.372253,143.312241,G9
5,11111,0.892321,126.173294,161.07103,166.501831,151.779694,134.465271,G9
5,11111,0.872778,135.505264,164.302216,169.187805,157.205276,142.974747,G9
1,11111,-0.985285,136.794678,105.560562,105.560562,105.560562,105.560562,G9
5,11111,0.988456,127.468376,154.395416,168.753952,149.806717,129.724609,G9
5,11111,0.866844,131.931885,159.93541,168.903717,153.802948,136.938431,G9
5,11111,0.99683,132.311508,158.360794,166.183228,153.713531,136.35585,G9
5,11111,0.891538,152.271393,170.096451,175.255661,167.412613,155.902893,G9
5,11111,1.019123,150.84613,170.042786,172.825012,165.365067,154.215775,G9
5,11111,1.063152,150.664581,169.450546,174.796356,166.914536,154.933899,G9
0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,G1
2,1101,0.886732,0,163.697708,163.622513,0,130.884628,G0
3,1101,0.547338,0,152.3423,168.278625,0,160.481247,G0
3,1101,0.351789,0,131.111145,152.385956,0,159.855103,G0
2,1101,0.546105,0,161.21904,162.602097,0,117.193008,G0
2,1101,0.874791,0,155.92421,155.962509,0,119.488953,G0
3,1101,0.72639,0,153.656494,173.019684,0,154.079178,G0
2,1101,0.537521,0,162.137329,157.30069,0,114.803497,G0
3,1101,0.671723,0,156.117722,173.00415,0,154.311249,G0
3,1101,0.73589,0,153.314026,173.334381,0,152.11937,G0
3,1101,0.455441,0,150.374832,170.019012,0,151.532181,G0
1,1000,-0.395436,0,91.217468,0,0,0,G2
0,1000,0,0,108.243057,0,0,0,G2
0,1000,0,0,107.309753,0,0,0,G2
1,1000,-0.266284,0,55.379917,0,0,0,G2
1,1000,-0.467012,0,92.503281,0,0,0,G2
1,1000,-0.568667,0,93.380966,0,0,0,G2
1,1000,-0.449082,0,26.064676,0,0,0,G2
0,1000,0,0,83.305435,0,0,0,G2
1,1000,-0.292297,0,34.136799,0,0,0,G2
1,1000,-0.468907,0,65.393684,0,0,0,G2
2,1,0.439831,0,0,0,0,167.863953,G3
3,1,0.448974,0,0,0,0,88.159348,G3
0,1,0,0,0,0,0,84.395744,G3
2,1,0.350008,0,0,0,0,79.971703,G3
2,1,0.473491,0,0,0,0,104.788605,G3
1,1,0.117314,0,0,0,0,115.748306,G3
1,1,0.036763,0,0,0,0,150.301651,G3
2,1,0.189415,0,0,0,0,117.971382,G3
2,1,0.369277,0,0,0,0,84.735298,G3
2,1,0.465191,0,0,0,0,142.2285,G3
2,11000,-0.228333,119.3041,124.459007,0,0,0,G4
3,11000,0.188088,123.852036,136.959,0,0,0,G4
2,11000,-0.181789,137.625656,142.153061,0,0,0,G4
2,11000,-0.336539,144.905853,144.741196,0,0,0,G4
2,11000,-0.375696,146.47226,147.020325,0,0,0,G4
2,11000,-0.30021,136.859177,138.054749,0,0,0,G4
2,11000,-0.217853,135.090927,134.973709,0,0,0,G4
2,11000,-0.25502,131.452194,133.011429,0,0,0,G4
3,11000,0.12973,111.643913,131.731537,0,0,0,G4
3,11000,0.112282,116.672371,148.552414,0,0,0,G4
2,1100,-0.063756,0,149.858078,159.62265,0,0,G5
2,1100,0.19679,0,152.462936,148.48822,0,0,G5
2,1100,0.059605,0,142.574768,146.523254,0,0,G5
2,1100,0.042598,0,144.243668,148.256744,0,0,G5
2,1100,-0.126182,0,160.108444,163.124893,0,0,G5
2,1100,-0.051169,0,151.57991,155.168442,0,0,G5
2,1100,0.168148,0,152.773972,145.389755,0,0,G5
2,1100,0.135939,0,153.492386,149.763214,0,0,G5
2,1100,0.143817,0,157.542816,154.934418,0,0,G5
2,1100,-0.004519,0,142.773071,148.855392,0,0,G5
3,1110,0.352671,0,131.619598,137.667084,133.601089,0,G6
3,1110,0.217343,0,138.085953,138.372543,137.655609,0,G6
3,1110,0.277276,0,131.736755,136.854767,131.867508,0,G6
3,1110,0.315888,0,139.519928,150.453323,141.150391,0,G6
3,1110,0.373073,0,145.514252,161.324448,146.647049,0,G6
3,1110,0.34865,0,143.023148,160.310516,145.152069,0,G6
3,1110,0.178631,0,131.538254,145.985291,135.684311,0,G6
3,1110,0.194414,0,131.11377,147.87059,134.060883,0,G6
3,1110,0.374784,0,142.925644,158.232574,145.629501,0,G6
3,1110,0.331614,0,139.844498,144.734329,142.523407,0,G6
3,10001,1.210704,152.536057,0,0,0,173.192322,G7
2,10001,1.430695,146.258652,0,0,0,145.27504,G7
2,10001,1.418604,146.869156,0,0,0,146.36264,G7
2,10001,1.433596,148.957001,0,0,0,149.239166,G7
2,10001,1.528859,150.557571,0,0,0,152.372345,G7
2,10001,1.484964,150.665634,0,0,0,149.2845,G7
2,10001,1.29005,149.321579,0,0,0,148.169296,G7
3,10001,1.387429,148.510986,0,0,0,167.428192,G7
3,10001,1.302124,151.567459,0,0,0,172.708603,G7
2,10001,1.287866,153.43161,0,0,0,152.890732,G7
3,11001,1.13941,161.528351,175.102661,0,0,161.185776,G8
3,11001,1.244691,150.767807,178.173172,0,0,150.673141,G8
3,11001,1.38209,152.583389,177.220322,0,0,150.322662,G8
3,11001,1.287421,156.060669,175.43425,0,0,153.983643,G8
3,11001,1.18762,156.971634,174.843185,0,0,156.80336,G8
3,11001,0.568574,157.498322,174.514725,0,0,159.016907,G8
2,11001,0.143787,162.832214,166.141495,0,0,131.223846,G8
2,11001,0.362933,165.455566,163.303879,0,0,129.141281,G8
2,11001,0.717445,163.420197,159.632507,0,0,121.42952,G8
3,11001,0.756468,156.386108,174.202438,0,0,156.423523,G8
5,11111,0.930666,153.674866,170.151398,177.077789,168.311295,158.518723,G9
5,11111,0.984521,140.797333,163.129532,175.397751,161.551239,145.956879,G9
5,11111,0.96534,140.769897,164.2099,174.234344,160.389008,145.495758,G9
5,11111,1.020055,142.974442,165.26947,174.354675,160.741837,145.842255,G9
4,11111,0.606628,151.316803,169.384048,172.801254,150.567596,114.443176,G9
5,11111,0.964729,142.975693,161.139526,177.569473,165.564362,149.232285,G9
5,11111,0.968442,141.675491,164.847626,174.239014,160.284805,146.03772,G9
5,11111,0.984573,147.899078,168.345673,175.308517,163.939743,151.867661,G9
5,11111,1.063021,149.200424,168.636124,175.562164,164.610992,152.670929,G9
4,11111,0.893148,169.012329,178.74617,169.30777,157.90358,129.156998,G9
0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,G1
1,0,-0.123649,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,G1
2,1101,0.560978,0,164.923004,158.629379,0,118.488052,G0
3,1101,0.700698,0,156.458832,173.615173,0,159.911652,G0
3,1101,0.649385,0,155.307053,170.639374,0,160.806503,G0
3,1101,0.754909,0,145.855743,163.199554,0,148.587677,G0
4,1101,0.983468,0,143.210922,162.337173,0,164.623367,G0
3,1101,0.766188,0,154.849014,171.687241,0,156.92659,G0
3,1101,0.677561,0,149.108963,170.3396,0,153.909775,G0
3,1101,0.782363,0,131.872131,154.264023,0,134.141129,G0
3,1101,0.935835,0,143.960419,163.527176,0,144.438583,G0
3,1101,1.042902,0,114.123497,159.74823,0,116.50386,G0
1,1000,0.082901,0,164.310043,0,0,0,G2
2,1000,0.06255,0,122.295212,0,0,0,G2
1,1000,-0.146893,0,53.539627,0,0,0,G2
1,1000,-0.116136,0,49.720741,0,0,0,G2
2,1000,0.079941,0,126.290962,0,0,0,G2
1,1000,-0.099074,0,163.832886,0,0,0,G2
1,1000,-0.077608,0,64.850212,0,0,0,G2
1,1000,-0.044573,0,49.586391,0,0,0,G2
1,1000,-0.15065,0,170.055008,0,0,0,G2
1,1000,-0.132626,0,165.11116,0,0,0,G2
1,1,0.011443,0,0,0,0,63.260212,G3
0,1,0,0,0,0,0,93.702011,G3
1,1,0.232822,0,0,0,0,150.177231,G3
1,1,0.254014,0,0,0,0,161.133209,G3
1,1,0.161145,0,0,0,0,34.848694,G3
1,1,0.139832,0,0,0,0,36.497093,G3
2,1,0.348557,0,0,0,0,60.913883,G3
2,1,0.232993,0,0,0,0,55.504688,G3
1,1,0.292268,0,0,0,0,113.518822,G3
1,1,0.031611,0,0,0,0,61.691441,G3
2,11000,0.000218,113.930145,124.451363,0,0,0,G4
2,11000,-0.062194,89.14183,88.944038,0,0,0,G4
2,11000,0.027395,74.50074,70.958481,0,0,0,G4
2,11000,-0.107223,129.41188,132.303879,0,0,0,G4
2,11000,-0.03914,88.892715,87.963791,0,0,0,G4
3,11000,0.308168,147.259857,165.287186,0,0,0,G4
2,11000,0.099385,53.65781,48.520836,0,0,0,G4
2,11000,-0.137127,132.566666,137.768768,0,0,0,G4
3,11000,0.278909,144.731918,163.360046,0,0,0,G4
2,11000,0.152046,82.358871,80.325844,0,0,0,G4
2,1100,0.253866,0,153.475861,156.706421,0,0,G5
2,1100,0.207207,0,154.161118,158.511673,0,0,G5
2,1100,0.131845,0,152.570435,158.821259,0,0,G5
3,1100,0.417831,0,131.77095,173.140411,0,0,G5
2,1100,0.465765,0,131.541336,165.422379,0,0,G5
2,1100,0.36592,0,144.246185,155.262634,0,0,G5
2,1100,0.254988,0,153.295731,154.390106,0,0,G5
3,1100,0.494482,0,150.091949,150.130539,0,0,G5
3,1100,0.670536,0,129.384811,147.467514,0,0,G5
3,1100,0.451246,0,127.401306,172.518265,0,0,G5
3,1110,0.620535,0,137.37532,175.008743,142.387985,0,G6
3,1110,0.340796,0,152.599869,179.210678,156.144089,0,G6
3,1110,0.460172,0,150.612564,177.003372,154.164261,0,G6
3,1110,0.335342,0,149.373184,175.43425,155.76506,0,G6
3,1110,0.390321,0,140.004929,176.013779,145.373032,0,G6
3,1110,0.513536,0,138.00853,172.371429,140.201187,0,G6
3,1110,0.466713,0,151.263367,174.746735,152.521637,0,G6
3,1110,0.367528,0,143.210724,172.663559,149.74971,0,G6
3,1110,0.423515,0,139.58931,175.29335,144.994766,0,G6
3,1110,0.610478,0,118.167664,168.171844,124.508644,0,G6
3,10001,1.036433,141.598282,0,0,0,168.377045,G7
2,10001,1.194456,121.663002,0,0,0,118.544846,G7
2,10001,1.227138,127.591919,0,0,0,122.509598,G7
3,10001,1.452045,120.070976,0,0,0,155.30748,G7
3,10001,0.955925,133.250488,0,0,0,162.12384,G7
3,10001,0.826892,136.495224,0,0,0,168.947296,G7
2,10001,0.862414,117.378815,0,0,0,113.861374,G7
2,10001,0.779082,144.79425,0,0,0,141.778183,G7
2,10001,0.614866,151.946167,0,0,0,150.91275,G7
3,10001,0.746833,119.986214,0,0,0,167.308914,G7
3,11001,0.642406,136.99057,169.488785,0,0,136.844696,G8
3,11001,0.691796,159.860458,174.835236,0,0,163.098602,G8
3,11001,0.851184,163.400681,176.874054,0,0,164.518204,G8
3,11001,0.620343,155.806549,175.437378,0,0,160.432251,G8
3,11001,0.529633,148.030655,174.729004,0,0,152.311691,G8
3,11001,0.626107,144.689194,172.34552,0,0,146.792999,G8
3,11001,0.793669,147.934967,169.271179,0,0,148.847534,G8
3,11001,0.799647,156.800934,175.578094,0,0,159.515579,G8
3,11001,0.815534,161.121643,177.285522,0,0,163.376114,G8
2,11001,0.457876,174.644821,159.91098,0,0,128.676559,G8
5,11111,1.016714,154.358139,166.260818,173.724457,162.718124,157.308395,G9
5,11111,0.940934,154.561661,166.593948,175.270966,165.154221,157.012833,G9
5,11111,0.820475,158.330048,167.784729,175.207397,167.162384,160.809296,G9
5,11111,1.013903,147.873489,160.89711,172.040237,159.222672,150.079544,G9
5,11111,1.098606,145.935913,161.945877,170.213364,157.686768,149.963776,G9
5,11111,0.951457,155.021362,167.447128,172.989609,164.791809,158.239944,G9
5,11111,0.676148,156.432953,167.96846,174.329468,167.522934,161.558914,G9
5,11111,0.798898,154.916885,167.389832,172.414352,162.997559,158.380646,G9
5,11111,1.13354,137.638916,156.601837,163.922012,147.753815,139.985428,G9
5,11111,1.143635,140.883362,159.139923,167.735382,152.966934,145.266541,G9
2,0,0.669171,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,G1
1,0,0.566101,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,G1
3,1101,0.428427,0,154.122269,170.167465,0,156.488541,G0
3,1101,0.600893,0,168.136581,172.851959,0,168.481216,G0
3,1101,0.585449,0,166.525543,175.597717,0,167.37468,G0
2,1101,0.347165,0,168.016556,169.249466,0,125.021286,G0
3,1101,0.412131,0,151.506546,169.742203,0,158.700272,G0
3,1101,0.708656,0,160.175446,171.99086,0,157.529907,G0
3,1101,0.767946,0,166.332611,174.941681,0,166.031998,G0
2,1101,0.709577,0,170.713669,169.932724,0,134.579407,G0
2,1101,0.516266,0,165.676575,168.117294,0,122.829323,G0
3,1101,0.518959,0,162.547333,173.113556,0,162.185196,G0
2,1000,1.912317,0,166.547562,0,0,0,G2
0,1000,0,0,107.363403,0,0,0,G2
0,1000,0,0,112.215393,0,0,0,G2
1,1000,0.838413,0,159.299759,0,0,0,G2
0,1000,0,0,99.661827,0,0,0,G2
1,1000,0.440294,0,150.216522,0,0,0,G2
1,1000,-0.301824,0,169.971802,0,0,0,G2
1,1000,-0.38944,0,106.31881,0,0,0,G2
1,1000,-0.344222,0,109.882843,0,0,0,G2
1,1000,-0.241185,0,173.111725,0,0,0,G2
1,1,-0.199055,0,0,0,0,175.820023,G3
2,1,0.074395,0,0,0,0,161.300705,G3
0,1,0,0,0,0,0,135.181717,G3
1,1,0.048779,0,0,0,0,173.141449,G3
1,1,0.195088,0,0,0,0,169.925491,G3
1,1,0.049099,0,0,0,0,173.279419,G3
1,1,0.060909,0,0,0,0,174.364746,G3
1,1,0.002198,0,0,0,0,173.829559,G3
1,1,-0.014611,0,0,0,0,172.951065,G3
1,1,-0.172701,0,0,0,0,176.13385,G3
3,11000,-0.072026,78.728546,73.748123,0,0,0,G4
2,11000,-0.35709,145.29306,143.988113,0,0,0,G4
3,11000,-0.057814,116.60202,128.062225,0,0,0,G4
2,11000,-0.306567,126.377518,124.027527,0,0,0,G4
2,11000,-0.456731,152.182861,155.0448,0,0,0,G4
2,11000,-0.538603,145.205994,137.005981,0,0,0,G4
2,11000,-0.49363,145.838303,144.215149,0,0,0,G4
3,11000,0.315553,113.503105,102.750938,0,0,0,G4
2,11000,-0.274237,156.441376,152.595688,0,0,0,G4
3,11000,-0.071735,40.616817,74.060524,0,0,0,G4
2,1100,0.344217,0,154.806351,151.61351,0,0,G5
2,1100,0.00125,0,170.202332,171.661713,0,0,G5
2,1100,-0.104991,0,166.674881,170.749756,0,0,G5
2,1100,0.100275,0,170.982254,171.902161,0,0,G5
2,1100,0.230157,0,166.227875,164.490799,0,0,G5
2,1100,0.20059,0,169.23439,171.27066,0,0,G5
2,1100,-0.008094,0,165.901169,171.566986,0,0,G5
3,1100,0.279717,0,169.013885,168.233932,0,0,G5
2,1100,0.184218,0,160.946457,152.877472,0,0,G5
2,1100,0.29544,0,152.442642,143.103531,0,0,G5
4,1110,0.516782,0,162.051117,174.954956,155.064331,0,G6
3,1110,0.139307,0,168.724319,175.118393,169.509323,0,G6
3,1110,0.094906,0,168.912598,176.403702,170.455811,0,G6
3,1110,-0.129805,0,163.943893,177.846588,166.408035,0,G6
4,1110,0.465319,0,171.123428,174.264404,158.922302,0,G6
3,1110,0.181402,0,159.935852,165.910141,161.432892,0,G6
3,1110,0.274874,0,111.049095,123.321022,115.31826,0,G6
3,1110,0.13395,0,165.421783,169.937515,166.405899,0,G6
2,1110,0.005638,0,168.835236,166.647171,113.990913,0,G6
3,1110,0.317525,0,154.183548,176.884354,155.529785,0,G6
3,10001,0.623048,144.65451,0,0,0,172.557816,G7
2,10001,0.627914,117.142258,0,0,0,114.218857,G7
3,10001,0.587678,73.504158,0,0,0,22.896309,G7
2,10001,0.531465,141.146194,0,0,0,138.477829,G7
2,10001,0.683781,144.242599,0,0,0,127.305099,G7
3,10001,0.727063,104.331917,0,0,0,146.566849,G7
2,10001,0.559888,157.877914,0,0,0,156.469452,G7
2,10001,0.408152,158.404495,0,0,0,157.817093,G7
3,10001,1.685299,168.786209,0,0,0,160.769516,G7
3,10001,1.697408,160.819458,0,0,0,156.548462,G7
3,11001,0.496928,162.668106,171.017395,0,0,159.147995,G8
3,11001,0.350388,165.697296,178.308105,0,0,163.763596,G8
3,11001,0.26795,165.836121,176.295181,0,0,164.775314,G8
3,11001,0.356405,164.533005,172.644012,0,0,160.077835,G8
3,11001,0.538121,164.818039,172.335571,0,0,159.965302,G8
3,11001,0.285648,164.985367,174.526642,0,0,162.711639,G8
3,11001,0.095009,164.802856,177.692841,0,0,162.964188,G8
3,11001,0.063922,165.476425,176.30571,0,0,162.547943,G8
3,11001,0.273822,162.991501,172.701797,0,0,159.044312,G8
3,11001,0.497472,150.79068,162.162964,0,0,144.001129,G8
5,11111,1.037722,148.491348,162.115601,175.56778,159.933792,147.28833,G9
5,11111,0.96735,156.149673,169.698471,176.964813,165.238373,155.472275,G9
5,11111,0.972766,156.044464,167.416458,177.039902,164.997086,154.90596,G9
5,11111,0.967241,144.694855,160.131271,175.545609,157.117538,143.664566,G9
5,11111,1.00079,141.023453,156.347931,174.193985,154.901611,139.787582,G9
5,11111,0.910479,149.576828,163.396423,176.257126,161.226257,148.859222,G9
5,11111,0.776657,145.436874,159.484955,176.802841,159.122498,145.249481,G9
5,11111,0.79672,157.420654,167.310272,177.420624,166.29187,156.274414,G9
5,11111,1.012155,157.619202,167.379517,177.940887,166.419388,156.132828,G9
5,11111,1.080741,150.222702,162.945938,175.490372,161.173416,148.758865,G9
