@relation 'gesture-weka.filters.unsupervised.attribute.Remove-V-R1,2,4,5,12-17,22'

@attribute numFingers numeric
@attribute fingersExtended numeric
@attribute Max_X numeric
@attribute Max_Y numeric
@attribute fingertipAngles_f1 numeric
@attribute fingertipAngles_f2 numeric
@attribute fingertipAngles_f3 numeric
@attribute fingertipAngles_f4 numeric
@attribute fingertipAngles_f5 numeric
@attribute fingertipElevation_f1 numeric
@attribute class {G1,G2,G3,G4,G5,G6,G7,G8,G9,G0}

@data
2,11000,-0.909986,0.859095,156.178024,152.339569,0,0,0,2.71989,G4
2,11000,0.087269,1.282806,145.743668,138.045349,0,0,0,1.772093,G4
2,11000,-0.486802,1.160692,151.880783,146.253922,0,0,0,1.95555,G4
2,11000,-0.045499,1.05981,144.876694,139.253571,0,0,0,1.699678,G4
2,11000,0.10864,0.677994,122.254471,118.618935,0,0,0,1.184319,G4
2,11000,-0.06354,1.268584,138.020248,136.403076,0,0,0,1.582806,G4
2,11000,-0.314816,1.308857,149.026505,137.463791,0,0,0,1.702291,G4
2,11000,-0.289388,1.104593,139.443619,133.388092,0,0,0,1.558091,G4
2,11000,0.413275,1.065004,140.394547,129.601028,0,0,0,1.504868,G4
2,11000,-0.778183,0.934078,138.66539,143.67424,0,0,0,1.610083,G4
2,1100,0.168277,0.900112,0,152.712128,162.438721,0,0,0,G5
2,1100,0.433333,0.901322,0,137.044556,147.886658,0,0,0,G5
2,1100,-0.012718,0.709856,0,156.314102,166.016556,0,0,0,G5
1,1100,0.181923,0.829421,0,148.139496,109.551384,0,0,0,G5
2,1100,0.490639,0.932993,0,135.560577,139.314056,0,0,0,G5
2,1100,0.315048,0.945703,0,152.000656,165.203598,0,0,0,G5
2,1100,-0.059789,0.802615,0,135.273224,152.177521,0,0,0,G5
0,1100,0,0,0,107.944557,107.944557,0,0,0,G5
1,1100,0.287377,0.721637,0,120.664711,99.334045,0,0,0,G5
1,1100,0.480632,0.638595,0,139.480194,101.178261,0,0,0,G5
3,1110,0.081234,0.928371,0,149.810684,157.619553,156.401718,0,0,G6
3,1110,0.42676,1.103648,0,157.000397,167.89502,159.208145,0,0,G6
3,1110,0.172185,0.961613,0,156.783646,166.78569,158.661575,0,0,G6
3,1110,0.608557,0.988794,0,159.976028,169.576782,160.491562,0,0,G6
3,1110,0.46298,1.02717,0,148.478943,173.050964,146.585007,0,0,G6
3,1110,0.092397,0.936006,0,141.592667,159.518143,139.051895,0,0,G6
2,1110,0.192309,0.686904,0,154.568298,158.059708,112.539734,0,0,G6
3,1110,0.647684,0.855413,0,159.037033,170.570984,157.041183,0,0,G6
3,1110,0.65487,0.941777,0,148.319366,171.640869,142.875366,0,0,G6
3,1110,0.141944,0.963241,0,141.105408,170.384827,139.014694,0,0,G6
2,10001,0.840307,0.687236,150.668594,0,0,0,150.995514,2.843188,G7
2,10001,0.516876,1.055557,140.308167,0,0,0,140.288681,2.092726,G7
1,10001,0.521569,0.392595,161.851349,0,0,0,117.43277,2.119057,G7
2,10001,0.103685,0.898498,144.037247,0,0,0,146.765549,2.339879,G7
2,10001,0.331051,1.059316,136.850311,0,0,0,138.251663,1.962626,G7
2,10001,0.845901,0.705152,146.105255,0,0,0,145.654678,2.434276,G7
2,10001,0.720649,0.637664,153.144135,0,0,0,152.452271,3.047875,G7
2,10001,0.146131,0.786996,153.899704,0,0,0,156.791107,3.07845,G7
2,10001,0.524327,0.666335,146.143143,0,0,0,147.031784,2.424756,G7
2,10001,0.922788,0.926507,144.07576,0,0,0,143.409134,2.37546,G7
3,11001,0.238445,0.746876,135.183563,172.424942,0,0,138.202881,1.657535,G8
3,11001,0.282635,0.66335,131.409119,164.853638,0,0,130.854996,1.435573,G8
4,11001,1.082419,1.009961,146.205414,167.223846,0,0,166.823456,2.379813,G8
3,11001,0.97525,0.750555,144.602264,170.183136,0,0,147.566315,2.070174,G8
4,11001,0.529585,0.965698,131.46283,161.778687,0,0,156.37558,1.483056,G8
3,11001,0.034141,0.650669,136.684204,170.869324,0,0,138.510498,1.6683,G8
3,11001,0.226677,0.595711,147.342651,172.890701,0,0,150.749207,2.363547,G8
4,11001,0.948481,0.822748,148.180847,171.064087,0,0,165.906509,2.493868,G8
3,11001,0.915602,0.851607,126.685814,158.627579,0,0,125.453072,1.336743,G8
3,11001,0.51753,0.770491,104.501297,137.263962,0,0,105.432472,0.689022,G8
5,11111,0.779635,1.438505,153.900742,165.932053,177.010559,164.834259,152.633743,2.249883,G9
5,11111,0.971793,1.202741,133.000458,153.450333,171.449402,147.304703,131.042282,1.114731,G9
5,11111,1.335971,1.255053,150.800247,165.302719,178.403442,161.183517,148.188446,2.092188,G9
5,11111,1.170982,1.330061,160.543762,171.148972,178.936508,168.700562,159.054871,3.504861,G9
5,11111,0.487906,1.101408,150.1259,164.402603,172.989182,165.311371,153.017151,2.057277,G9
5,11111,0.951539,1.4344,152.219299,166.76535,179.301987,162.070877,150.289688,2.26689,G9
5,11111,1.292913,1.534743,154.400238,168.150208,179.499924,162.267639,151.272141,2.537408,G9
5,11111,1.302239,1.508981,156.454681,172.142029,176.217773,162.327774,153.205521,2.746417,G9
5,11111,1.366719,1.493291,162.086365,171.351151,179.085068,171.103348,161.267334,3.712925,G9
5,11111,1.255683,1.584597,155.372482,168.001755,179.053329,166.948303,156.316177,3.086761,G9
1,0,-0.659883,0.388478,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,G1
1,0,-0.536885,0.572105,0,0,0,0,0,0,G1
3,1101,0.607003,0.933986,0,161.340622,172.317764,0,158.97493,0,G0
3,1101,0.621065,1.022727,0,164.759888,173.767715,0,162.431763,0,G0
3,1101,0.710747,1.008663,0,163.000961,171.998108,0,162.200592,0,G0
3,1101,0.714895,0.978851,0,164.015533,172.588409,0,162.815109,0,G0
3,1101,0.627897,1.002556,0,164.182129,174.35054,0,161.032059,0,G0
3,1101,0.637064,1.001954,0,163.607239,173.943329,0,159.627289,0,G0
3,1101,0.565185,0.945057,0,153.623901,170.138519,0,151.100006,0,G0
3,1101,0.76783,0.828897,0,145.07692,162.141937,0,142.040039,0,G0
3,1101,0.718374,0.959079,0,152.240524,166.745941,0,149.380859,0,G0
3,1101,0.639895,0.920995,0,164.076157,171.779388,0,163.16539,0,G0
1,1000,-0.186933,0.752226,0,157.296005,0,0,0,0,G2
0,1000,0,0,0,109.814468,0,0,0,0,G2
0,1000,0,0,0,108.567009,0,0,0,0,G2
1,1000,-0.209282,0.960286,0,162.70639,0,0,0,0,G2
1,1000,-0.284805,0.818337,0,161.797882,0,0,0,0,G2
1,1000,-0.217091,0.841928,0,151.024033,0,0,0,0,G2
1,1000,-0.27134,0.839827,0,140.342773,0,0,0,0,G2
1,1000,-0.238138,0.80107,0,135.834869,0,0,0,0,G2
1,1000,-0.139853,0.819822,0,146.959106,0,0,0,0,G2
1,1000,-0.073909,0.822595,0,166.021713,0,0,0,0,G2
2,1,0.344561,0.891323,0,0,0,0,163.649704,0,G3
2,1,0.398717,1.23157,0,0,0,0,177.886765,0,G3
2,1,0.487774,1.261465,0,0,0,0,177.153183,0,G3
1,1,0.449431,0.793664,0,0,0,0,171.506561,0,G3
1,1,0.213496,0.866528,0,0,0,0,174.895111,0,G3
1,1,0.262937,0.817743,0,0,0,0,174.891174,0,G3
1,1,0.214955,0.722604,0,0,0,0,163.366943,0,G3
1,1,0.449552,0.624235,0,0,0,0,119.09742,0,G3
3,1,1.710599,1.659585,0,0,0,0,18.644205,0,G3
2,1,0.708482,0.886567,0,0,0,0,55.218674,0,G3
2,11000,-0.426197,0.897239,129.285919,138.336121,0,0,0,1.419267,G4
2,11000,-0.069536,1.333772,160.464996,162.809982,0,0,0,3.048718,G4
3,11000,0.022753,1.448977,135.445175,155.483444,0,0,0,1.87831,G4
3,11000,0.059144,1.387689,139.398102,160.485596,0,0,0,2.023882,G4
2,11000,-0.263844,1.098991,151.633301,158.923752,0,0,0,2.271867,G4
2,11000,-0.3073,0.990813,148.185226,155.825806,0,0,0,2.047539,G4
2,11000,-0.275646,0.839786,33.455364,28.33226,0,0,0,0.73462,G4
3,11000,0.023907,1.296489,81.81707,72.161972,0,0,0,0.577558,G4
3,11000,0.069277,1.426154,113.152206,139.096649,0,0,0,1.175649,G4
2,11000,-0.38037,0.949838,123.611679,128.819275,0,0,0,1.291662,G4
3,1100,0.288046,1.042303,0,157.322037,169.118546,0,0,0,G5
3,1100,0.317447,1.290128,0,166.508057,174.650589,0,0,0,G5
2,1100,0.074045,0.889349,0,168.981995,170.749817,0,0,0,G5
3,1100,0.209435,1.17151,0,163.111115,171.683517,0,0,0,G5
2,1100,-0.005151,0.798506,0,166.27475,165.905624,0,0,0,G5
2,1100,-0.069441,0.75933,0,165.063629,166.400436,0,0,0,G5
2,1100,-0.034059,0.773211,0,165.949646,168.05275,0,0,0,G5
2,1100,0.042963,0.708467,0,148.145294,144.631378,0,0,0,G5
2,1100,0.084807,0.779153,0,162.577728,160.291977,0,0,0,G5
2,1100,0.041713,0.75027,0,163.670395,163.348419,0,0,0,G5
3,1110,0.199688,0.861583,0,101.043854,157.21637,101.784325,0,0,G6
3,1110,0.187067,1.073101,0,168.06868,176.964478,168.646957,0,0,G6
3,1110,0.369454,0.975605,0,158.142014,172.355759,157.698914,0,0,G6
3,1110,0.352403,1.028932,0,147.260864,172.22226,146.605148,0,0,G6
3,1110,0.266749,1.011945,0,162.207825,174.699402,162.610794,0,0,G6
3,1110,0.20345,0.903783,0,165.263382,174.925446,166.161316,0,0,G6
3,1110,0.146607,0.877971,0,166.055908,179.074646,165.715683,0,0,G6
3,1110,0.219407,0.940807,0,155.580383,179.418854,157.456482,0,0,G6
3,1110,0.332046,0.945671,0,76.782265,52.488419,75.640358,0,0,G6
3,1110,0.30911,0.927862,0,106.691628,143.283234,105.905281,0,0,G6
2,10001,0.850724,0.700165,147.239105,0,0,0,146.161774,2.441465,G7
2,10001,1.075712,0.807237,149.884735,0,0,0,148.098679,2.898259,G7
2,10001,1.098629,0.825603,155.848587,0,0,0,155.267761,3.48885,G7
2,10001,1.016533,0.719546,137.741837,0,0,0,137.237549,2.14554,G7
3,10001,1.116785,0.772189,104.060066,0,0,0,129.37352,1.310523,G7
3,10001,1.353137,0.826689,93.149887,0,0,0,99.399506,1.142563,G7
3,10001,1.241883,0.764244,102.822296,0,0,0,122.64193,1.32374,G7
2,10001,1.089298,0.669785,126.412689,0,0,0,123.27182,1.756464,G7
2,10001,0.953686,0.689829,139.598236,0,0,0,136.768402,2.118911,G7
2,10001,0.885284,0.725398,148.094772,0,0,0,147.073456,2.517555,G7
3,11001,0.580094,0.971662,158.480637,176.085068,0,0,155.626785,2.95488,G8
3,11001,0.478482,1.205836,149.907608,178.674545,0,0,152.011536,2.537693,G8
3,11001,0.647255,1.012403,137.267517,174.866577,0,0,139.512024,1.916413,G8
3,11001,0.676838,1.103321,148.49733,174.560974,0,0,149.212677,2.369776,G8
3,11001,0.713781,1.024047,155.612701,175.714432,0,0,155.168549,3.012095,G8
3,11001,0.707518,1.030701,155.606888,176.425812,0,0,154.876266,3.005118,G8
3,11001,0.809132,1.039181,137.38147,171.604599,0,0,136.647079,1.841751,G8
3,11001,0.647453,0.751964,119.251945,162.857666,0,0,119.555695,1.294873,G8
4,11001,0.671939,1.084829,145.856598,168.216858,0,0,163.80484,2.413974,G8
4,11001,0.809869,1.015137,105.361229,123.62587,0,0,120.353752,0.771953,G8
5,11111,1.007206,0.887216,89.999756,89.999458,89.999298,89.999619,89.999756,0.174774,G9
5,11111,0.834694,1.041891,155.253113,170.444336,173.939453,167.271011,158.543335,2.643448,G9
5,11111,0.855786,0.848052,128.507248,155.721542,161.872971,148.446762,133.622025,1.201961,G9
5,11111,0.914123,0.988916,147.790207,167.516266,171.039551,162.523392,151.586609,2.046345,G9
5,11111,0.938263,0.92677,120.306122,148.841354,156.972763,140.336182,124.915314,0.94206,G9
5,11111,0.866689,0.953086,115.468849,140.062988,149.177109,134.8992,119.705872,0.804654,G9
5,11111,0.844801,0.804668,140.598892,162.170227,166.559143,157.991989,145.019211,1.646035,G9
5,11111,0.877421,0.774487,150.684158,167.883575,170.556549,164.196899,154.064987,2.231783,G9
5,11111,0.827236,0.766474,150.660873,166.730942,170.687378,164.652679,154.545059,2.234489,G9
5,11111,0.825258,0.71877,125.240036,148.63356,155.559708,142.707886,127.203087,0.93039,G9
0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,G1
2,1101,0.697043,1.084395,0,163.313141,157.572006,0,112.381203,0,G0
3,1101,0.355125,1.095757,0,153.959274,169.990997,0,165.125107,0,G0
3,1101,0.061216,0.664541,0,159.629929,169.093124,0,163.434418,0,G0
3,1101,0.555953,1.11106,0,156.659882,174.244995,0,163.506058,0,G0
3,1101,0.52277,1.072685,0,154.977585,176.342056,0,167.394043,0,G0
3,1101,0.292447,0.928006,0,164.294754,175.276642,0,163.801163,0,G0
3,1101,0.213229,0.836652,0,162.750473,172.860138,0,161.783951,0,G0
3,1101,0.544974,0.757962,0,150.473404,163.456894,0,150.234329,0,G0
3,1101,0.659414,1.107473,0,161.838943,173.370743,0,160.200562,0,G0
3,1101,0.45662,0.937377,0,163.904968,170.908859,0,160.845108,0,G0
0,1000,0,0,0,127.964478,0,0,0,0,G2
1,1000,-0.423096,0.6465,0,169.988449,0,0,0,0,G2
4,1000,0.81831,1.46154,0,164.400253,0,0,0,0,G2
0,1000,0,0,0,133.505859,0,0,0,0,G2
0,1000,0,0,0,130.991837,0,0,0,0,G2
2,1000,-0.144776,1.028209,0,171.377441,0,0,0,0,G2
0,1000,0,0,0,132.267334,0,0,0,0,G2
1,1000,-0.572159,0.750559,0,173.683914,0,0,0,0,G2
1,1000,-0.433531,0.659362,0,169.609329,0,0,0,0,G2
1,1000,-0.089519,0.743639,0,170.278381,0,0,0,0,G2
1,1,0.258719,0.79687,0,0,0,0,173.300598,0,G3
1,1,0.242,0.968297,0,0,0,0,168.734695,0,G3
1,1,0.098345,0.831962,0,0,0,0,171.00441,0,G3
1,1,0.004216,0.816869,0,0,0,0,171.001312,0,G3
1,1,0.38494,0.814868,0,0,0,0,164.872604,0,G3
1,1,0.549606,0.723149,0,0,0,0,165.899384,0,G3
1,1,0.19082,0.791523,0,0,0,0,171.651367,0,G3
1,1,-0.10305,0.707491,0,0,0,0,173.262527,0,G3
1,1,0.435361,0.754073,0,0,0,0,169.016296,0,G3
1,1,0.591228,0.659504,0,0,0,0,169.171112,0,G3
2,11000,-0.412135,0.775308,109.204361,114.115898,0,0,0,1.017553,G4
2,11000,0.03018,1.351838,157.163895,155.012054,0,0,0,2.798666,G4
2,11000,-0.259703,1.228657,142.87532,146.652206,0,0,0,1.939546,G4
2,11000,-0.219504,1.035255,126.600418,128.648697,0,0,0,1.390816,G4
2,11000,0.053486,1.109588,143.8629,146.420197,0,0,0,1.934932,G4
2,11000,-0.247856,0.953179,141.976425,145.376938,0,0,0,1.840978,G4
2,11000,-0.551376,0.839997,122.437637,131.706284,0,0,0,1.265163,G4
2,11000,-0.395145,0.893107,122.251381,127.043343,0,0,0,1.290655,G4
3,11000,0.214681,1.235542,134.402847,153.865128,0,0,0,1.890787,G4
3,11000,0.042194,0.72105,102.188873,115.340996,0,0,0,0.902407,G4
2,1100,0.041601,0.633958,0,156.728836,157.763153,0,0,0,G5
2,1100,0.078482,0.891532,0,168.98143,168.635223,0,0,0,G5
2,1100,0.294631,0.976334,0,168.317612,168.511566,0,0,0,G5
3,1100,0.21038,0.966125,0,149.981369,175.711517,0,0,0,G5
2,1100,0.427865,0.779371,0,164.476639,163.448318,0,0,0,G5
2,1100,0.006204,0.510842,0,152.275177,158.358612,0,0,0,G5
2,1100,-0.143872,0.427131,0,116.658279,135.784607,0,0,0,G5
2,1100,0.101422,0.925309,0,170.061966,172.484558,0,0,0,G5
2,1100,0.569412,0.948335,0,163.876434,168.40979,0,0,0,G5
2,1100,0.213745,0.802045,0,164.235016,165.507813,0,0,0,G5
3,1110,0.224582,0.647937,0,138.211761,171.83847,137.981613,0,0,G6
3,1110,0.13325,0.92864,0,149.618286,167.49527,160.396805,0,0,G6
3,1110,0.241294,0.960474,0,164.68425,176.311234,166.636063,0,0,G6
3,1110,0.11027,0.892352,0,162.709,173.865051,164.862595,0,0,G6
3,1110,0.106367,0.666474,0,94.128799,98.312462,94.991013,0,0,G6
3,1110,0.621728,0.769496,0,153.437592,172.336411,155.097672,0,0,G6
3,1110,0.52339,0.805041,0,161.439697,174.80191,161.476852,0,0,G6
3,1110,0.442841,0.866414,0,164.131226,175.652222,164.972198,0,0,G6
4,1110,0.556809,0.847177,0,115.063995,132.807144,152.381256,0,0,G6
3,1110,0.5139,0.890985,0,165.078522,176.044708,165.642166,0,0,G6
3,10001,0.730335,0.77272,137.425369,0,0,0,172.701981,2.33742,G7
3,10001,-0.055232,1.160069,144.95314,0,0,0,175.115402,2.436615,G7
2,10001,-0.074309,1.443389,154.325699,0,0,0,154.0159,3.351578,G7
2,10001,0.459548,1.207844,154.423309,0,0,0,156.210602,3.344792,G7
2,10001,0.156306,1.216426,145.399094,0,0,0,150.443222,2.615469,G7
2,10001,-0.011124,1.24968,148.308945,0,0,0,142.893677,2.716789,G7
3,10001,0.05508,1.19882,147.573318,0,0,0,174.962601,2.669241,G7
3,10001,0.818824,0.862795,156.227722,0,0,0,175.998642,4.139066,G7
3,10001,0.268694,0.920606,129.131973,0,0,0,177.246353,1.855858,G7
3,10001,0.520851,0.598301,112.155945,0,0,0,173.972748,1.419323,G7
3,11001,0.443635,0.795187,146.550705,163.570297,0,0,149.973877,2.297894,G8
3,11001,0.09077,1.036468,155.074615,167.062149,0,0,155.797607,2.767782,G8
3,11001,0.468985,1.116939,155.126083,167.427872,0,0,156.861847,3.041061,G8
3,11001,-0.164005,0.880468,133.264969,155.18512,0,0,134.640335,1.562639,G8
3,11001,0.428036,0.991011,149.671906,163.21315,0,0,151.209747,2.51206,G8
3,11001,0.147076,0.77672,136.591568,158.855927,0,0,138.992142,1.703199,G8
3,11001,0.576803,1.029906,146.596649,161.371613,0,0,148.357452,2.351192,G8
3,11001,0.1909,0.726511,136.047607,152.707016,0,0,138.286896,1.76306,G8
3,11001,0.145891,0.612317,127.731041,144.199234,0,0,128.436478,1.480163,G8
3,11001,0.510261,1.02613,148.128326,163.506897,0,0,150.566574,2.486948,G8
5,11111,1.06497,1.232757,138.654678,163.387695,173.650223,156.365814,145.343475,1.531672,G9
5,11111,0.895018,1.133635,143.722519,167.816238,175.519089,161.139465,151.216568,1.770014,G9
5,11111,0.595696,1.130398,137.295746,164.595673,175.088028,158.451981,146.128571,1.445141,G9
5,11111,1.069266,1.1406,146.417358,168.718384,175.517059,162.581223,152.874191,1.942096,G9
5,11111,0.8561,0.933275,138.432236,163.403839,175.131546,158.541183,146.605347,1.415563,G9
5,11111,0.490497,0.951265,139.377716,165.295532,176.544342,160.007858,148.250595,1.555959,G9
5,11111,1.025218,0.978465,136.194504,167.98584,168.691528,151.093994,141.294708,1.458093,G9
5,11111,0.925737,1.043397,149.768112,168.683075,177.104172,165.125702,156.197403,2.197734,G9
5,11111,0.775444,0.978916,144.141785,167.175308,175.697296,160.717194,150.751556,1.803062,G9
5,11111,1.016059,1.2131,146.83577,167.954468,175.162354,161.709534,152.199478,1.985048,G9
0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,G1
2,1101,-0.008628,0.908698,0,171.544647,176.717163,0,125.928978,0,G0
3,1101,0.509244,0.992541,0,163.625015,174.354645,0,165.139648,0,G0
3,1101,0.594434,0.841796,0,160.086807,173.97673,0,162.229675,0,G0
3,1101,0.44082,0.83607,0,165.686432,174.89653,0,167.78476,0,G0
3,1101,0.351001,0.843869,0,165.114899,176.808853,0,166.764359,0,G0
3,1101,0.321227,0.681571,0,154.619171,174.109283,0,156.546158,0,G0
3,1101,0.324205,0.696714,0,153.145767,173.657135,0,153.839874,0,G0
3,1101,0.545601,0.595058,0,121.333176,153.840942,0,120.798889,0,G0
3,1101,0.559776,0.942227,0,155.591034,174.128189,0,158.559586,0,G0
3,1101,0.567607,1.02037,0,164.628204,176.796249,0,165.029724,0,G0
0,1000,0,0,0,100.948578,0,0,0,0,G2
0,1000,0,0,0,106.038559,0,0,0,0,G2
0,1000,0,0,0,106.402267,0,0,0,0,G2
1,1000,-0.248304,0.904027,0,151.340164,0,0,0,0,G2
1,1000,-0.362474,0.860532,0,75.674873,0,0,0,0,G2
0,1000,0,0,0,92.032608,0,0,0,0,G2
1,1000,-0.351167,0.845578,0,125.290977,0,0,0,0,G2
2,1000,-0.078576,1.280742,0,151.297195,0,0,0,0,G2
1,1000,-0.133472,0.840209,0,167.342712,0,0,0,0,G2
1,1000,-0.251653,0.919942,0,162.079803,0,0,0,0,G2
1,1,0.190275,0.808455,0,0,0,0,143.203934,0,G3
1,1,0.187176,0.947213,0,0,0,0,168.147675,0,G3
2,1,0.325798,0.888754,0,0,0,0,119.441948,0,G3
2,1,0.436097,0.73193,0,0,0,0,95.306549,0,G3
1,1,0.1556,0.574298,0,0,0,0,31.804642,0,G3
1,1,0.222859,0.561295,0,0,0,0,35.852303,0,G3
1,1,0.309264,0.545472,0,0,0,0,148.338348,0,G3
2,1,0.511787,0.678693,0,0,0,0,150.288666,0,G3
2,1,0.472732,0.69639,0,0,0,0,41.171528,0,G3
1,1,0.25354,0.779983,0,0,0,0,166.415863,0,G3
3,11000,-0.000021,1.08582,75.896088,54.903709,0,0,0,0.498381,G4
2,11000,-0.102365,1.318317,149.604828,149.911621,0,0,0,2.101819,G4
3,11000,0.120058,1.510522,136.10257,154.380905,0,0,0,1.872597,G4
2,11000,-0.286956,1.153748,146.069656,153.186752,0,0,0,1.845348,G4
2,11000,-0.310827,1.121304,156.757156,158.127731,0,0,0,2.369941,G4
2,11000,-0.230822,1.026543,109.359612,108.74099,0,0,0,1.05186,G4
2,11000,-0.228206,0.980889,98.547623,99.986206,0,0,0,0.906013,G4
2,11000,-0.186455,1.011124,89.615326,89.532028,0,0,0,0.767631,G4
2,11000,-0.296336,0.892096,89.344574,89.119637,0,0,0,0.766812,G4
3,11000,0.03582,1.138649,76.678116,64.727356,0,0,0,0.60677,G4
2,1100,0.139558,0.853475,0,171.717514,172.945724,0,0,0,G5
2,1100,0.147804,0.914233,0,171.135605,171.612167,0,0,0,G5
2,1100,0.222824,0.908718,0,171.422699,172.0513,0,0,0,G5
3,1100,0.347617,1.090106,0,152.3255,162.845322,0,0,0,G5
2,1100,0.102128,0.808731,0,156.101257,158.454224,0,0,0,G5
2,1100,-0.028735,0.800222,0,162.446182,161.748016,0,0,0,G5
2,1100,-0.027244,0.857413,0,167.357513,172.288345,0,0,0,G5
2,1100,-0.057109,0.866703,0,169.327805,174.147827,0,0,0,G5
2,1100,0.043641,0.865421,0,172.756775,173.390564,0,0,0,G5
2,1100,0.054236,0.852607,0,172.002792,173.594467,0,0,0,G5
3,1110,0.389652,0.915078,0,34.834393,12.722005,33.660618,0,0,G6
3,1110,0.350061,0.973619,0,149.250412,176.273788,149.920166,0,0,G6
3,1110,0.478049,0.992767,0,147.243607,174.394989,142.506714,0,0,G6
3,1110,0.492278,0.996788,0,154.332474,172.637848,153.92366,0,0,G6
3,1110,0.141816,0.903235,0,149.185211,173.787872,148.370224,0,0,G6
3,1110,0.147993,0.916604,0,151.334518,173.53688,151.213486,0,0,G6
3,1110,0.180721,0.963934,0,156.124237,175.924545,155.403091,0,0,G6
3,1110,0.414376,0.991339,0,162.251755,177.34613,160.792664,0,0,G6
3,1110,0.364131,0.964287,0,133.359482,172.38913,133.015472,0,0,G6
3,1110,0.470769,0.938965,0,45.478302,13.80197,45.613586,0,0,G6
3,10001,1.317109,0.424214,66.975769,0,0,0,26.135939,0.400902,G7
2,10001,1.153869,0.479772,64.830879,0,0,0,64.355995,0.087632,G7
2,10001,1.214387,0.405363,72.999245,0,0,0,72.901688,0.418244,G7
2,10001,1.065491,0.457093,88.573601,0,0,0,88.483589,0.784499,G7
2,10001,0.879429,0.508598,95.756348,0,0,0,95.949142,1.013742,G7
3,10001,1.01482,0.399364,57.354908,0,0,0,8.70211,0.23357,G7
2,10001,1.369463,0.384122,49.811981,0,0,0,52.287605,0.298597,G7
2,10001,1.432197,0.383998,53.982948,0,0,0,53.931431,0.30107,G7
3,10001,1.249366,0.454909,76.374542,0,0,0,38.376884,0.658959,G7
3,10001,1.081735,0.513884,78.978119,0,0,0,40.783569,0.632291,G7
3,11001,0.545486,0.786356,147.393204,176.763184,0,0,146.263794,2.184069,G8
3,11001,0.99161,0.962037,116.228928,171.350555,0,0,115.948372,1.072995,G8
3,11001,1.115991,0.882369,110.822693,161.412094,0,0,110.82785,1.01373,G8
3,11001,0.982328,0.873196,126.885773,172.451385,0,0,125.822937,1.439148,G8
3,11001,0.803399,0.907886,143.358109,177.665192,0,0,144.300797,2.265675,G8
3,11001,1.208049,0.819426,133.278732,171.584915,0,0,131.639328,1.743786,G8
3,11001,1.180364,0.688344,137.789841,171.835403,0,0,137.991196,2.031006,G8
3,11001,1.076684,0.8349,115.834625,160.142258,0,0,116.919647,1.10119,G8
3,11001,0.999644,0.773971,93.377518,107.203545,0,0,93.410728,0.55934,G8
3,11001,0.707696,0.747363,126.097778,173.113571,0,0,126.253975,1.370372,G8
5,11111,1.027946,1.080613,138.349426,163.104401,170.327118,159.372253,143.312241,1.492289,G9
5,11111,0.892321,0.968518,126.173294,161.07103,166.501831,151.779694,134.465271,0.966312,G9
5,11111,0.872778,0.861062,135.505264,164.302216,169.187805,157.205276,142.974747,1.330727,G9
1,11111,-0.985285,-0.004083,136.794678,105.560562,105.560562,105.560562,105.560562,1.419443,G9
5,11111,0.988456,0.835181,127.468376,154.395416,168.753952,149.806717,129.724609,0.935492,G9
5,11111,0.866844,0.713481,131.931885,159.93541,168.903717,153.802948,136.938431,1.269589,G9
5,11111,0.99683,0.685098,132.311508,158.360794,166.183228,153.713531,136.35585,1.179058,G9
5,11111,0.891538,1.174421,152.271393,170.096451,175.255661,167.412613,155.902893,2.384876,G9
5,11111,1.019123,1.128191,150.84613,170.042786,172.825012,165.365067,154.215775,2.35301,G9
5,11111,1.063152,1.200381,150.664581,169.450546,174.796356,166.914536,154.933899,2.334261,G9
0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,G1
