% 1. Title: Leap Data Database
%
% 2. Sources :
% (a)Creator : Giulio Marin, Fabio Dominio, Pietro Zanuttigh, and Binghamton SRI 2016
% (b)Date : Summer 2016
%
@RELATION gesture

@ATTRIBUTE numFingers  NUMERIC
@ATTRIBUTE newFingerTipDistRefined_f1  NUMERIC
@ATTRIBUTE newFingerTipDistRefined_f2  NUMERIC
@ATTRIBUTE newFingerTipDistRefined_f3  NUMERIC
@ATTRIBUTE newFingerTipDistRefined_f4  NUMERIC
@ATTRIBUTE newFingerTipDistRefined_f5  NUMERIC
@ATTRIBUTE fingertipPosition_f1x  NUMERIC
@ATTRIBUTE fingertipPosition_f1y  NUMERIC
@ATTRIBUTE fingertipPosition_f1z  NUMERIC
@ATTRIBUTE fingertipPosition_f2x  NUMERIC
@ATTRIBUTE fingertipPosition_f2y  NUMERIC
@ATTRIBUTE fingertipPosition_f2z  NUMERIC
@ATTRIBUTE fingertipPosition_f3x  NUMERIC
@ATTRIBUTE fingertipPosition_f3y  NUMERIC
@ATTRIBUTE fingertipPosition_f3z  NUMERIC
@ATTRIBUTE fingertipPosition_f4x  NUMERIC
@ATTRIBUTE fingertipPosition_f4y  NUMERIC
@ATTRIBUTE fingertipPosition_f4z  NUMERIC
@ATTRIBUTE fingertipPosition_f5x  NUMERIC
@ATTRIBUTE fingertipPosition_f5y  NUMERIC
@ATTRIBUTE fingertipPosition_f5z  NUMERIC
@ATTRIBUTE fingertipAngles_f1   NUMERIC
@ATTRIBUTE fingertipAngles_f2   NUMERIC
@ATTRIBUTE fingertipAngles_f3   NUMERIC
@ATTRIBUTE fingertipAngles_f4   NUMERIC
@ATTRIBUTE fingertipAngles_f5   NUMERIC
@ATTRIBUTE fingertipElevation_f1   NUMERIC
@ATTRIBUTE fingertipElevation_f2   NUMERIC
@ATTRIBUTE fingertipElevation_f3   NUMERIC
@ATTRIBUTE fingertipElevation_f4   NUMERIC
@ATTRIBUTE fingertipElevation_f5   NUMERIC
@ATTRIBUTE fingersExtended   NUMERIC
@ATTRIBUTE fingersAreasAverage   NUMERIC
@ATTRIBUTE class { G1, G2, G3, G4, G5, G6, G7, G8, G9, G0 }

@DATA
2,1.057813,1.023969,0.000000,0.000000,0.000000,-79.079002,277.367004,84.662201,-22.869301,263.105988,60.444599,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.318979,2.618257,0.000000,0.000000,0.000000,1.691089,1.696082,0.000000,0.000000,0.000000,01100,-15723617.000000,G5
2,1.013190,1.055659,0.000000,0.000000,0.000000,8.153830,352.277008,9.800140,67.416000,335.937988,-5.325840,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.769592,2.194426,0.000000,0.000000,0.000000,1.457577,1.612026,0.000000,0.000000,0.000000,01100,-15723616.000000,G5
2,1.028363,1.043870,0.000000,0.000000,0.000000,-97.410400,317.743988,-13.577300,-41.728699,317.178986,-38.927799,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.315833,2.671489,0.000000,0.000000,0.000000,1.881676,1.956828,0.000000,0.000000,0.000000,01100,-15723617.000000,G5
2,1.021794,1.042626,0.000000,0.000000,0.000000,48.525002,352.230988,38.472099,104.254997,330.315002,24.506100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.797759,1.950842,0.000000,0.000000,0.000000,1.421956,1.485219,0.000000,0.000000,0.000000,01100,-15723617.000000,G5
2,1.039432,1.040548,0.000000,0.000000,0.000000,-32.629799,307.006012,82.616600,23.709600,291.583008,60.937599,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.245052,2.685212,0.000000,0.000000,0.000000,1.729590,1.795610,0.000000,0.000000,0.000000,01100,-15723617.000000,G5
2,1.027700,1.039032,0.000000,0.000000,0.000000,-136.552994,283.615997,15.243300,-80.745300,289.277008,-9.286930,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.793276,2.368710,0.000000,0.000000,0.000000,1.424375,1.554320,0.000000,0.000000,0.000000,01100,-15723617.000000,G5
3,1.071071,1.157179,0.980474,0.000000,0.000000,-173.362000,282.011993,41.831100,-135.615005,325.635986,41.595299,-83.083298,292.597992,21.506701,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.147046,2.451188,2.350957,0.000000,0.000000,1.786001,1.935494,1.740907,0.000000,0.000000,01110,-7861792.500000,G6
3,1.066720,1.160047,0.992422,0.000000,0.000000,-54.138401,316.955994,104.136002,-5.915540,343.154999,115.795998,37.806801,299.231995,93.479897,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.288392,2.726061,2.345520,0.000000,0.000000,2.056832,2.233067,1.997889,0.000000,0.000000,01110,-7861792.500000,G6
3,1.074106,1.138877,0.998005,0.000000,0.000000,-118.872002,308.619995,49.366798,-75.472900,342.710999,48.259201,-29.100599,309.773010,28.528999,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.300488,2.691201,2.342467,0.000000,0.000000,2.030972,2.168793,1.965827,0.000000,0.000000,01110,-7861794.500000,G6
3,1.071814,1.160301,1.012181,0.000000,0.000000,28.716600,335.347992,40.182201,78.356796,353.488007,50.064301,115.007004,302.584015,40.566601,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.333734,2.751867,2.328174,0.000000,0.000000,2.262521,2.436686,2.202429,0.000000,0.000000,01110,-7861793.500000,G6
3,1.096328,1.184108,1.001412,0.000000,0.000000,-41.048901,259.933014,75.779602,8.042870,286.101013,80.392403,48.026100,235.830994,66.175301,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.102740,2.933817,1.972540,0.000000,0.000000,1.807229,2.018919,1.673655,0.000000,0.000000,01110,-7861792.500000,G6
3,1.088505,1.162348,0.971484,0.000000,0.000000,-144.373993,247.582993,87.053497,-102.782997,287.190002,83.257301,-53.735298,245.570999,60.830601,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.069809,2.610847,1.927189,0.000000,0.000000,1.538464,1.681442,1.389185,0.000000,0.000000,01110,-7861792.000000,G6
3,1.088250,1.164751,1.021890,0.000000,0.000000,48.767101,333.285004,5.970690,103.442001,345.114014,13.631400,130.914001,284.946991,8.472470,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.321821,2.798502,2.198347,0.000000,0.000000,2.223527,2.391707,2.120616,0.000000,0.000000,01110,-7861792.000000,G6
3,1.105765,1.195870,1.037220,0.000000,0.000000,31.591200,273.876007,88.764900,87.720703,283.829987,94.954697,110.621002,220.645996,81.691002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.093762,2.890948,1.823568,0.000000,0.000000,1.824067,2.040290,1.663921,0.000000,0.000000,01110,-7861791.000000,G6
3,1.109519,1.172954,0.981336,0.000000,0.000000,-137.785995,232.162994,113.750999,-95.205200,270.235992,110.678001,-47.108299,229.343994,88.202202,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.997676,2.884572,1.848558,0.000000,0.000000,1.608488,1.785106,1.438898,0.000000,0.000000,01110,-7861792.000000,G6
2,1.405631,1.586898,0.000000,0.000000,0.000000,-0.128003,311.558014,35.965698,132.972000,299.302002,-25.019800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.706198,1.863931,0.000000,0.000000,0.000000,2.843188,3.133171,0.000000,0.000000,0.000000,10001,-15723575.000000,G7
2,1.343488,1.676108,0.000000,0.000000,0.000000,-56.471901,246.162994,171.649002,55.887600,281.079987,83.221603,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.469033,1.719585,0.000000,0.000000,0.000000,2.092726,2.594362,0.000000,0.000000,0.000000,10001,-15723576.000000,G7
2,1.375529,1.614822,0.000000,0.000000,0.000000,-156.785995,241.490005,109.342003,-57.568199,296.602997,9.878570,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.525453,1.863807,0.000000,0.000000,0.000000,2.339879,2.820820,0.000000,0.000000,0.000000,10001,-15723574.000000,G7
2,1.361855,1.652641,0.000000,0.000000,0.000000,-77.461800,268.855011,217.302994,27.511000,311.440002,121.186996,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.400926,1.698957,0.000000,0.000000,0.000000,1.962626,2.461610,0.000000,0.000000,0.000000,10001,-15723575.000000,G7
2,1.358046,1.644150,0.000000,0.000000,0.000000,10.407900,296.721008,114.475998,139.264999,297.584991,47.240200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.598619,1.788882,0.000000,0.000000,0.000000,2.434276,2.845204,0.000000,0.000000,0.000000,10001,-15723577.000000,G7
2,1.392349,1.654037,0.000000,0.000000,0.000000,-61.537601,311.821014,28.305099,68.477097,327.941986,-40.618000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.720042,1.875844,0.000000,0.000000,0.000000,3.047875,3.411280,0.000000,0.000000,0.000000,10001,-15723575.000000,G7
2,1.365422,1.587281,0.000000,0.000000,0.000000,-183.725998,290.127991,76.278503,-81.600502,334.710999,-21.603800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.698263,2.056846,0.000000,0.000000,0.000000,3.078450,3.561290,0.000000,0.000000,0.000000,10001,-15723575.000000,G7
2,1.352639,1.577674,0.000000,0.000000,0.000000,-77.393600,301.367004,119.800003,37.778702,303.506989,32.853901,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.621807,1.840146,0.000000,0.000000,0.000000,2.424756,2.794676,0.000000,0.000000,0.000000,10001,-15723577.000000,G7
2,1.395530,1.576569,0.000000,0.000000,0.000000,39.122700,300.483002,125.750999,167.287003,273.821991,62.619301,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.621765,1.718504,0.000000,0.000000,0.000000,2.375460,2.616020,0.000000,0.000000,0.000000,10001,-15723576.000000,G7
3,1.233089,1.517694,1.361914,0.000000,0.000000,-177.789001,218.227997,135.270004,-143.766006,276.248993,31.698400,-62.855301,261.320007,19.539200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.245176,2.911624,1.592010,0.000000,0.000000,1.657535,2.624343,2.042938,0.000000,0.000000,11001,-7861762.000000,G8
3,1.168468,1.539802,1.426648,0.000000,0.000000,-113.223999,227.216995,127.355003,-88.908096,277.816010,22.374399,-3.803890,274.062012,11.766500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.171804,2.713315,1.432205,0.000000,0.000000,1.435573,2.447461,1.868098,0.000000,0.000000,11001,-7861762.500000,G8
3,1.301036,1.643118,1.528455,0.000000,0.000000,-18.520201,285.351013,49.122799,52.298401,312.529999,-41.572102,126.578003,277.914001,-22.355101,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.172404,2.780945,1.738083,0.000000,0.000000,2.070174,3.400753,2.810094,0.000000,0.000000,11001,-7861760.000000,G8
3,1.194588,1.507234,1.377954,0.000000,0.000000,-173.431000,208.328003,144.565002,-161.108002,268.963989,41.495701,-80.471397,274.855988,23.488501,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.280149,2.861201,1.603968,0.000000,0.000000,1.668300,2.628447,2.078841,0.000000,0.000000,11001,-7861763.500000,G8
3,1.278329,1.462535,1.345176,0.000000,0.000000,-192.423996,262.294006,81.575996,-154.889008,305.376007,-24.466299,-72.085999,306.454010,-32.854401,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.503113,2.867877,1.815960,0.000000,0.000000,2.363547,3.194303,2.670617,0.000000,0.000000,11001,-7861762.500000,G8
3,1.274838,1.635406,1.532697,0.000000,0.000000,-2.257730,249.281006,117.547997,62.434898,277.463013,23.664400,135.960999,240.240997,35.645599,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.998879,2.554122,1.237050,0.000000,0.000000,1.336743,2.487278,1.777734,0.000000,0.000000,11001,-7861761.000000,G8
3,1.256732,1.600505,1.488198,0.000000,0.000000,-97.120598,172.278000,148.007996,-55.240101,226.063004,44.942402,27.206900,209.738007,41.969898,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.559543,2.215840,0.985505,0.000000,0.000000,0.689022,1.884584,1.286888,0.000000,0.000000,11001,-7861759.500000,G8
5,1.045219,1.413024,1.555254,1.417438,1.301485,-173.669006,231.951996,233.143997,-158.369003,323.356995,186.563995,-127.200996,350.295013,179.800995,-72.544403,337.744995,167.391006,-28.935400,290.953003,149.934998,1.243653,2.511376,3.018306,2.460305,1.663786,2.249883,3.425827,3.667395,3.412279,2.819075,11111,-3930870.750000,G9
5,1.113200,1.442185,1.553686,1.467106,1.385736,-133.557999,223.606003,142.893997,-110.066002,286.792999,58.066200,-72.021004,306.765991,45.465099,-20.395201,292.614014,43.326599,23.602200,244.416000,48.739201,0.821773,2.311287,2.891985,2.100799,1.255162,1.114731,2.381643,2.581324,2.343382,1.746534,11111,-3930869.250000,G9
5,1.175201,1.475613,1.580914,1.524053,1.483669,-50.139099,264.761993,77.071297,5.129250,328.273987,7.497090,45.701401,341.200989,6.676780,95.121902,320.587006,17.245001,128.800995,267.484985,31.115999,1.052210,2.502014,3.076648,2.323749,1.512365,2.092188,3.471379,3.682538,3.447838,2.809830,11111,-3930868.000000,G9
5,1.216928,1.526023,1.469720,1.446922,1.518040,-127.994003,318.644012,110.182999,-92.600304,406.566010,56.458801,-55.021801,416.829010,59.661400,-4.818930,408.282990,59.310799,41.811401,370.316010,53.108898,1.284584,2.628448,3.079562,2.449382,1.726145,3.504861,4.868867,4.908283,4.713198,4.195436,11111,-3930869.750000,G9
5,1.065582,1.376362,1.395553,1.301326,1.251495,-220.951004,251.292007,141.199005,-213.477997,338.835999,78.777603,-183.089996,363.308014,72.448700,-130.278000,364.519989,63.439999,-77.970001,339.377014,53.271702,1.292970,2.495585,2.859914,2.514127,1.848791,2.057277,3.081616,3.178167,3.013030,2.652378,11111,-3930873.500000,G9
5,1.167191,1.429556,1.591374,1.515261,1.434200,-170.216995,209.173996,206.763000,-155.662003,295.085999,146.031998,-124.704002,323.062012,137.785004,-69.434097,317.446991,131.434006,-21.718800,275.613007,122.061996,1.131912,2.537922,3.112460,2.336441,1.545949,2.266890,3.544664,3.804386,3.548612,2.892885,11111,-3930868.750000,G9
5,1.194579,1.476704,1.589407,1.548747,1.504315,-82.990097,243.654999,233.910995,-40.021500,328.540985,188.330002,-2.398330,343.444000,185.832001,51.670399,325.208008,185.132996,87.888802,272.839996,175.289001,1.162467,2.572932,3.119176,2.291796,1.502199,2.537408,3.872543,4.080720,3.819590,3.122391,11111,-3930867.750000,G9
5,1.125200,1.416306,1.612281,1.455945,1.386306,14.535700,273.503998,174.942993,82.532997,347.421997,135.647003,122.208000,363.226990,140.746002,167.697006,328.717010,147.507996,196.173004,270.753998,147.572998,1.346931,2.754618,2.971360,2.244543,1.494869,2.746417,3.909482,4.140677,3.748071,3.066411,11111,-3930869.000000,G9
5,1.202069,1.537741,1.620031,1.296047,1.479895,9.172040,333.091003,110.818001,77.207603,417.515015,74.161697,115.203003,425.734009,79.643303,153.462997,384.777008,91.548103,193.714996,344.140991,88.989601,1.253416,2.613966,3.088960,2.520525,1.794630,3.712925,5.148542,5.337552,4.876584,4.493115,11111,-3930870.250000,G9
5,1.395627,1.546061,1.643773,1.500056,1.453377,-89.980904,263.927002,208.904999,-42.915501,345.162994,163.380997,-3.000930,360.756012,160.518005,45.954800,339.304993,161.606995,82.822899,285.532013,150.951996,1.172363,2.500622,3.094477,2.424214,1.564292,3.086761,4.447258,4.685953,4.366793,3.618086,11111,-3930866.250000,G9
0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,00000,0.000000,G1
0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,00000,0.000000,G1
0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,00000,0.000000,G1
0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,00000,0.000000,G1
0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,00000,0.000000,G1
0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,00000,0.000000,G1
0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,00000,0.000000,G1
0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,00000,0.000000,G1
3,1.190843,1.221109,0.999099,0.000000,0.000000,-67.530403,320.959015,68.107903,-37.302502,333.945007,59.220200,38.980900,306.459991,78.491096,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.303774,2.815436,2.047362,0.000000,0.000000,2.766185,2.926789,2.474452,0.000000,0.000000,01101,-7861794.000000,G0
3,1.197049,1.215432,1.011724,0.000000,0.000000,-61.588600,332.907013,94.143600,-27.681101,346.113007,85.158600,48.311199,320.291992,107.827003,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.362029,2.837633,2.093310,0.000000,0.000000,3.201227,3.350957,2.904597,0.000000,0.000000,01101,-7861792.500000,G0
3,1.209900,1.239595,1.015407,0.000000,0.000000,0.440897,322.539001,87.407204,35.094002,335.618011,80.878799,107.140999,304.528015,107.919998,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.263858,2.753020,2.073780,0.000000,0.000000,3.183687,3.373737,2.910336,0.000000,0.000000,01101,-7861792.000000,G0
3,1.207395,1.238186,1.021109,0.000000,0.000000,5.857640,322.635010,43.605999,39.547501,334.681000,35.659599,112.492996,303.304993,60.593700,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.290216,2.770019,2.078144,0.000000,0.000000,3.297990,3.485087,3.020705,0.000000,0.000000,01101,-7861792.500000,G0
3,1.196596,1.216492,0.996669,0.000000,0.000000,-59.906200,334.368011,77.937798,-27.773899,344.558990,67.172997,47.226200,315.190002,88.059502,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.382727,2.882858,2.067950,0.000000,0.000000,3.020676,3.161777,2.695114,0.000000,0.000000,01101,-7861793.500000,G0
3,1.198099,1.215106,0.989867,0.000000,0.000000,-59.533798,337.119995,86.819901,-29.143000,344.687012,74.644600,47.488098,312.993988,95.743500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.394145,2.876907,2.038068,0.000000,0.000000,2.885796,3.012733,2.538603,0.000000,0.000000,01101,-7861793.500000,G0
3,1.190692,1.217409,0.998183,0.000000,0.000000,-106.829002,265.958008,40.845001,-75.250900,277.906006,27.176100,3.393970,254.923996,47.889500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.166928,2.799998,1.925320,0.000000,0.000000,2.217869,2.381183,1.936980,0.000000,0.000000,01101,-7861792.500000,G0
3,1.215418,1.239139,1.037848,0.000000,0.000000,-4.173880,228.220001,50.004799,30.013800,239.845993,43.554001,100.953003,214.354004,77.120201,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.950108,2.578486,1.676324,0.000000,0.000000,1.972180,2.157017,1.677868,0.000000,0.000000,01101,-7861792.500000,G0
3,1.196243,1.244583,1.028065,0.000000,0.000000,67.158897,264.747986,107.908997,100.392998,276.281006,97.802696,171.209000,238.988007,115.677002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.084295,2.674973,1.818897,0.000000,0.000000,2.237125,2.442111,1.956667,0.000000,0.000000,01101,-7861792.500000,G0
3,1.214801,1.238469,1.011253,0.000000,0.000000,-22.511700,337.914001,51.357101,8.332620,351.042999,41.776501,85.244003,321.083008,58.830898,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.276475,2.719343,2.064179,0.000000,0.000000,3.370299,3.549635,3.075332,0.000000,0.000000,01101,-7861793.000000,G0
1,1.000000,0.000000,0.000000,0.000000,0.000000,84.265602,372.489014,48.351700,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.491857,0.000000,0.000000,0.000000,0.000000,1.567418,0.000000,0.000000,0.000000,0.000000,01000,0.000000,G2
1,1.000000,0.000000,0.000000,0.000000,0.000000,32.017799,434.651001,167.278000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.431572,0.000000,0.000000,0.000000,0.000000,2.192798,0.000000,0.000000,0.000000,0.000000,01000,0.000000,G2
1,1.000000,0.000000,0.000000,0.000000,0.000000,0.913727,402.933014,125.692001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.578498,0.000000,0.000000,0.000000,0.000000,1.708891,0.000000,0.000000,0.000000,0.000000,01000,0.000000,G2
1,1.000000,0.000000,0.000000,0.000000,0.000000,20.300200,421.296997,63.149502,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.226262,0.000000,0.000000,0.000000,0.000000,1.636446,0.000000,0.000000,0.000000,0.000000,01000,0.000000,G2
1,1.000000,0.000000,0.000000,0.000000,0.000000,-37.668701,420.221008,44.051498,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.908887,0.000000,0.000000,0.000000,0.000000,1.478220,0.000000,0.000000,0.000000,0.000000,01000,0.000000,G2
1,1.000000,0.000000,0.000000,0.000000,0.000000,-78.511597,412.623993,11.152200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.815068,0.000000,0.000000,0.000000,0.000000,1.392671,0.000000,0.000000,0.000000,0.000000,01000,0.000000,G2
1,1.000000,0.000000,0.000000,0.000000,0.000000,18.372101,410.565002,-23.487200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.040144,0.000000,0.000000,0.000000,0.000000,1.635734,0.000000,0.000000,0.000000,0.000000,01000,0.000000,G2
1,1.000000,0.000000,0.000000,0.000000,0.000000,138.087006,414.286011,2.626660,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.581897,0.000000,0.000000,0.000000,0.000000,2.197970,0.000000,0.000000,0.000000,0.000000,01000,0.000000,G2
1,1.000000,0.000000,0.000000,0.000000,0.000000,106.660004,378.227997,140.720993,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.719038,0.000000,0.000000,0.000000,0.000000,2.776576,0.000000,0.000000,0.000000,0.000000,00001,0.000000,G3
1,1.000000,0.000000,0.000000,0.000000,0.000000,13.804400,406.960999,100.636002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.877584,0.000000,0.000000,0.000000,0.000000,2.932739,0.000000,0.000000,0.000000,0.000000,00001,0.000000,G3
1,1.000000,0.000000,0.000000,0.000000,0.000000,-63.181400,407.006012,63.360802,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.869142,0.000000,0.000000,0.000000,0.000000,3.021891,0.000000,0.000000,0.000000,0.000000,00001,0.000000,G3
1,1.000000,0.000000,0.000000,0.000000,0.000000,-50.828701,308.777008,110.321999,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.652448,0.000000,0.000000,0.000000,0.000000,1.641522,0.000000,0.000000,0.000000,0.000000,00001,0.000000,G3
1,1.000000,0.000000,0.000000,0.000000,0.000000,50.177101,252.141998,178.582993,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.761928,0.000000,0.000000,0.000000,0.000000,1.123594,0.000000,0.000000,0.000000,0.000000,00001,0.000000,G3
2,1.102455,1.321400,0.000000,0.000000,0.000000,-141.330002,232.028000,210.701996,-83.138802,298.947998,128.119995,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.486138,1.977739,0.000000,0.000000,0.000000,1.419267,1.825454,0.000000,0.000000,0.000000,11000,-15723589.000000,G4
2,1.111166,1.427660,0.000000,0.000000,0.000000,-65.184196,348.619995,228.647995,16.783600,438.635010,188.854996,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.979970,2.322028,0.000000,0.000000,0.000000,3.048718,3.530479,0.000000,0.000000,0.000000,11000,-15723586.000000,G4
2,1.109320,1.380275,0.000000,0.000000,0.000000,-48.541901,328.033997,136.791000,18.793200,405.355988,72.012199,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.803603,2.331168,0.000000,0.000000,0.000000,2.271867,2.781123,0.000000,0.000000,0.000000,11000,-15723589.000000,G4
2,1.106921,1.337161,0.000000,0.000000,0.000000,-115.990997,306.006012,173.641006,-49.638802,374.959015,100.857002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.794208,2.279203,0.000000,0.000000,0.000000,2.047539,2.479631,0.000000,0.000000,0.000000,11000,-15723589.000000,G4
2,1.206626,1.483575,0.000000,0.000000,0.000000,-72.402496,167.841995,228.108994,-14.585000,225.501007,148.996002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.342280,0.064677,0.000000,0.000000,0.000000,0.734620,0.202044,0.000000,0.000000,0.000000,11000,-15723592.000000,G4
