@relation 'gesture-weka.filters.unsupervised.attribute.Remove-V-R1,2,3,4,5,7-11,12'

@attribute numFingers numeric
@attribute fingersExtended numeric
@attribute ratio numeric
@attribute Max_X numeric
@attribute Max_Y numeric
@attribute newFingerTipDistRefined_f1 numeric
@attribute newFingerTipDistRefined_f2 numeric
@attribute newFingerTipDistRefined_f3 numeric
@attribute newFingerTipDistRefined_f4 numeric
@attribute newFingerTipDistRefined_f5 numeric
@attribute class {G1,G2,G3,G4,G5,G6,G7,G8,G9,G0}

@data
1,1000,1,-0.005915,0.992813,133.587997,0,0,0,0,G2
0,1000,0,0,0,0,0,0,0,0,G2
0,1000,0,0,0,0,0,0,0,0,G2
1,1000,1,-0.106377,0.805535,127.573997,0,0,0,0,G2
1,1000,1,0.159143,0.808621,127.800003,0,0,0,0,G2
1,1,1,0.382613,0.428554,107.424004,0,0,0,0,G3
1,1,1,0.214919,0.776599,110.226997,0,0,0,0,G3
1,1,1,0.182696,0.594295,109.589996,0,0,0,0,G3
1,1,1,-0.280551,0.586515,111.677002,0,0,0,0,G3
1,1,1,0.305531,0.478185,109.510002,0,0,0,0,G3
1,1,1,0.417575,0.360722,106.921997,0,0,0,0,G3
1,1,1,0.412537,0.407221,109.171997,0,0,0,0,G3
1,1,1,-0.067955,0.629562,112.369003,0,0,0,0,G3
1,1,1,0.042513,0.652679,111.540001,0,0,0,0,G3
1,1,1,0.380809,0.53114,108.997002,0,0,0,0,G3
2,11000,0.011639,-0.909986,0.859095,112.504997,86.384804,0,0,0,G4
2,11000,0.011862,0.087269,1.282806,83.745201,114.107002,0,0,0,G4
2,11000,0.011523,-0.486802,1.160692,88.440498,121.484001,0,0,0,G4
2,11000,0.011721,-0.045499,1.05981,84.627701,118.718002,0,0,0,G4
2,11000,0.012125,0.10864,0.677994,81.505501,115.496002,0,0,0,G4
2,11000,0.011791,-0.06354,1.268584,84.817802,112.670998,0,0,0,G4
2,11000,0.011351,-0.314816,1.308857,91.6884,130.067993,0,0,0,G4
2,11000,0.011431,-0.289388,1.104593,88.8731,119.274002,0,0,0,G4
2,11000,0.011824,0.413275,1.065004,84.906502,120.306,0,0,0,G4
2,11000,0.011446,-0.778183,0.934078,88.778198,115.438004,0,0,0,G4
2,1100,0.016832,0.168277,0.900112,114.861,111.185997,0,0,0,G5
2,1100,0.016675,0.433333,0.901322,120.797997,125.862,0,0,0,G5
2,1100,0.017061,-0.012718,0.709856,115.963997,117.711998,0,0,0,G5
1,1100,1,0.181923,0.829421,133.296005,0,0,0,0,G5
2,1100,0.016956,0.490639,0.932993,122.689003,125.191002,0,0,0,G5
2,1100,0.016701,0.315048,0.945703,113.371002,113.492996,0,0,0,G5
2,1100,0.016971,-0.059789,0.802615,120.75,122.082001,0,0,0,G5
0,1100,0,0,0,0,0,0,0,0,G5
1,1100,1,0.287377,0.721637,132.563004,0,0,0,0,G5
1,1100,1,0.480632,0.638595,120.946999,0,0,0,0,G5
3,1110,0.012424,0.081234,0.928371,117.856003,127.331001,107.888,0,0,G6
3,1110,0.012309,0.42676,1.103648,115.115997,125.188004,107.098,0,0,G6
3,1110,0.012357,0.172185,0.961613,114.258003,121.148003,106.162003,0,0,G6
3,1110,0.012571,0.608557,0.988794,106.654999,115.459999,100.721001,0,0,G6
3,1110,0.012763,0.46298,1.02717,102.941002,111.182999,94.028397,0,0,G6
3,1110,0.012316,0.092397,0.936006,117.824997,125.817001,105.157997,0,0,G6
2,1110,0.012485,0.192309,0.686904,115.857002,101.844002,0,0,0,G6
3,1110,0.012216,0.647684,0.855413,106.077003,113.533997,99.608299,0,0,G6
3,1110,0.012516,0.65487,0.941777,97.828598,105.801003,91.764603,0,0,G6
3,1110,0.012445,0.141944,0.963241,109.481003,115.739998,96.832298,0,0,G6
2,10001,0.010801,0.840307,0.687236,92.465897,104.389999,0,0,0,G7
2,10001,0.011388,0.516876,1.055557,86.477501,107.888,0,0,0,G7
1,10001,1,0.521569,0.392595,105.713997,0,0,0,0,G7
2,10001,0.0107,0.103685,0.898498,92.839203,108.990997,0,0,0,G7
2,10001,0.011124,0.331051,1.059316,88.966202,107.961998,0,0,0,G7
2,10001,0.011312,0.845901,0.705152,87.446899,105.870003,0,0,0,G7
2,10001,0.011173,0.720649,0.637664,89.120003,105.870003,0,0,0,G7
2,10001,0.010702,0.146131,0.786996,92.748596,107.819,0,0,0,G7
2,10001,0.010932,0.524327,0.666335,90.652603,105.734001,0,0,0,G7
2,10001,0.010848,0.922788,0.926507,91.943497,103.871002,0,0,0,G7
3,11001,0.008996,0.238445,0.746876,97.8741,120.464996,108.099998,0,0,G8
3,11001,0.009281,0.282635,0.66335,89.762802,118.289001,109.596001,0,0,G8
4,11001,0.011168,1.082419,1.009961,85.985901,105.847,44.543301,100.291,0,G8
3,11001,0.010148,0.97525,0.750555,84.586304,106.827003,99.371902,0,0,G8
4,11001,0.010693,0.529585,0.965698,86.568398,116.733002,53.025299,106.366997,0,G8
3,11001,0.009052,0.034141,0.650669,94.765404,119.568001,109.311996,0,0,G8
3,11001,0.008512,0.226677,0.595711,103.677002,118.615997,109.098,0,0,G8
4,11001,0.011354,0.948481,0.822748,80.841103,106.757004,45.122398,102.042999,0,G8
3,11001,0.010163,0.915602,0.851607,83.197601,106.728996,100.026001,0,0,G8
3,11001,0.009547,0.51753,0.770491,88.962303,113.296997,105.347,0,0,G8
5,11111,0.008783,0.779635,1.438505,84.452904,114.170998,125.663002,114.528,105.158997,G9
5,11111,0.008426,0.971793,1.202741,86.075401,111.513,120.135002,113.441002,107.149002,G9
5,11111,0.008556,1.335971,1.255053,84.275803,105.819,113.370003,109.292999,106.396004,G9
5,11111,0.008185,1.170982,1.330061,86.757896,108.793999,104.779999,103.154999,108.224998,G9
5,11111,0.007362,0.487906,1.101408,99.128998,128.041,129.826004,121.059998,116.424004,G9
5,11111,0.008676,0.951539,1.4344,85.351402,104.537003,116.370003,110.804001,104.875999,G9
5,11111,0.008685,1.292913,1.534743,83.301399,102.974998,110.834,107.999001,104.900002,G9
5,11111,0.008776,1.302239,1.508981,86.006798,108.258003,123.237,111.288002,105.964996,G9
5,11111,0.008702,1.366719,1.493291,87.2743,111.644997,117.620003,94.097504,107.445999,G9
5,11111,0.008956,1.255683,1.584597,92.258102,102.202003,108.662003,99.161003,96.075897,G9
1,0,1,-0.659883,0.388478,72.840599,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,G1
1,0,1,-0.536885,0.572105,72.498497,0,0,0,0,G1
3,1101,0.011307,0.607003,0.933986,101.483002,104.063004,85.142998,0,0,G0
3,1101,0.010904,0.621065,1.022727,103.109001,104.693001,87.146103,0,0,G0
3,1101,0.011255,0.710747,1.008663,98.314796,100.727997,82.5103,0,0,G0
3,1101,0.011287,0.714895,0.978851,97.702599,100.194,82.628304,0,0,G0
3,1101,0.011129,0.627897,1.002556,103.015999,104.728996,85.8041,0,0,G0
3,1101,0.011039,0.637064,1.001954,105.047997,106.539001,86.789803,0,0,G0
3,1101,0.010968,0.565185,0.945057,104.703003,107.053001,87.7752,0,0,G0
3,1101,0.011322,0.76783,0.828897,95.377502,97.2388,81.442596,0,0,G0
3,1101,0.01158,0.718374,0.959079,94.991402,98.830498,81.636101,0,0,G0
3,1101,0.011329,0.639895,0.920995,98.2854,100.200996,81.817299,0,0,G0
1,1000,1,-0.186933,0.752226,110.245003,0,0,0,0,G2
0,1000,0,0,0,0,0,0,0,0,G2
0,1000,0,0,0,0,0,0,0,0,G2
1,1000,1,-0.209282,0.960286,119.915001,0,0,0,0,G2
1,1000,1,-0.284805,0.818337,111.598,0,0,0,0,G2
1,1000,1,-0.217091,0.841928,118.681,0,0,0,0,G2
1,1000,1,-0.27134,0.839827,120.168999,0,0,0,0,G2
1,1000,1,-0.238138,0.80107,119.737,0,0,0,0,G2
1,1000,1,-0.139853,0.819822,122.362999,0,0,0,0,G2
1,1000,1,-0.073909,0.822595,113.206001,0,0,0,0,G2
2,1,0.024133,0.344561,0.891323,53.867001,106.184998,0,0,0,G3
2,1,0.023477,0.398717,1.23157,55.755501,110.054001,0,0,0,G3
2,1,0.021554,0.487774,1.261465,51.910999,112.064003,0,0,0,G3
1,1,1,0.449431,0.793664,107.433998,0,0,0,0,G3
1,1,1,0.213496,0.866528,106.674004,0,0,0,0,G3
1,1,1,0.262937,0.817743,105.294998,0,0,0,0,G3
1,1,1,0.214955,0.722604,104.825996,0,0,0,0,G3
1,1,1,0.449552,0.624235,91.931503,0,0,0,0,G3
3,1,0.039145,1.710599,1.659585,34.313202,7.66182,58.174999,0,0,G3
2,1,0.027346,0.708482,0.886567,27.8367,81.300697,0,0,0,G3
2,11000,0.010905,-0.426197,0.897239,96.337997,115.470001,0,0,0,G4
2,11000,0.011146,-0.069536,1.333772,89.197403,114.603996,0,0,0,G4
3,11000,0.017089,0.022753,1.448977,87.812599,112.570999,52.286301,0,0,G4
3,11000,0.017418,0.059144,1.387689,86.983002,112.834999,50.599998,0,0,G4
2,11000,0.011381,-0.263844,1.098991,89.267097,111.07,0,0,0,G4
2,11000,0.011122,-0.3073,0.990813,93.485397,112.93,0,0,0,G4
2,11000,0.013049,-0.275646,0.839786,75.360001,92.657402,0,0,0,G4
3,11000,0.017487,0.023907,1.296489,86.506798,112.903999,50.1371,0,0,G4
3,11000,0.01771,0.069277,1.426154,85.7201,111.125999,47.561798,0,0,G4
2,11000,0.011279,-0.38037,0.949838,91.911301,113.554001,0,0,0,G4
3,1100,0.014206,0.288046,1.042303,103.690002,105.857002,34.567501,0,0,G5
3,1100,0.014545,0.317447,1.290128,102.694,108.074997,36.7766,0,0,G5
2,1100,0.025436,0.074045,0.889349,102.614998,109.540001,0,0,0,G5
3,1100,0.01414,0.209435,1.17151,102.206001,105.096001,38.903301,0,0,G5
2,1100,0.028021,-0.005151,0.798506,100.261002,104.961998,0,0,0,G5
2,1100,0.02538,-0.069441,0.75933,107.739998,109.061996,0,0,0,G5
2,1100,0.02514,-0.034059,0.773211,104.852997,109.875,0,0,0,G5
2,1100,0.023528,0.042963,0.708467,104.819,107.022003,0,0,0,G5
2,1100,0.023566,0.084807,0.779153,105.741997,107.527,0,0,0,G5
2,1100,0.023388,0.041713,0.75027,104.217003,105.977997,0,0,0,G5
3,1110,0.0158,0.199688,0.861583,93.181,96.932404,85.869499,0,0,G6
3,1110,0.015035,0.187067,1.073101,107.93,115.513,100.873001,0,0,G6
3,1110,0.014336,0.369454,0.975605,101.663002,107.653999,98.761497,0,0,G6
3,1110,0.015322,0.352403,1.028932,86.111298,90.0056,79.045601,0,0,G6
3,1110,0.015003,0.266749,1.011945,102.628998,110.064003,98.219002,0,0,G6
3,1110,0.014944,0.20345,0.903783,104.956001,109.238998,99.370903,0,0,G6
3,1110,0.015104,0.146607,0.877971,104.418999,109.787003,97.893303,0,0,G6
3,1110,0.015812,0.219407,0.940807,95.870598,102.225998,88.3564,0,0,G6
3,1110,0.016373,0.332046,0.945671,76.478104,79.348099,69.989304,0,0,G6
3,1110,0.016061,0.30911,0.927862,83.813797,85.924599,76.330704,0,0,G6
2,10001,0.010642,0.850724,0.700165,93.238297,105.860001,0,0,0,G7
2,10001,0.010463,1.075712,0.807237,96.4179,102.730003,0,0,0,G7
2,10001,0.010477,1.098629,0.825603,96.267799,101.278999,0,0,0,G7
2,10001,0.010356,1.016533,0.719546,96.870697,103.410004,0,0,0,G7
3,10001,0.011348,1.116785,0.772189,93.0755,58.2481,102.658997,0,0,G7
3,10001,0.012521,1.353137,0.826689,86.968201,50.876598,97.033897,0,0,G7
3,10001,0.011754,1.241883,0.764244,90.415298,55.5495,100.352997,0,0,G7
2,10001,0.01052,1.089298,0.669785,95.405296,104.350998,0,0,0,G7
2,10001,0.010421,0.953686,0.689829,95.542999,106.614998,0,0,0,G7
2,10001,0.010648,0.885284,0.725398,93.1782,106.386002,0,0,0,G7
3,11001,0.010382,0.580094,0.971662,83.199699,111.959999,99.134102,0,0,G8
3,11001,0.009778,0.478482,1.205836,93.478104,111.041,95.974602,0,0,G8
3,11001,0.009836,0.647255,1.012403,93.515198,107.181999,93.0513,0,0,G8
3,11001,0.010311,0.676838,1.103321,88.012199,109.513,93.821602,0,0,G8
3,11001,0.010131,0.713781,1.024047,87.709198,107.657997,95.259598,0,0,G8
3,11001,0.01019,0.707518,1.030701,87.422897,106.778,94.338303,0,0,G8
3,11001,0.010273,0.809132,1.039181,87.5215,106.804001,93.378304,0,0,G8
3,11001,0.009943,0.647453,0.751964,90.960403,107.728996,94.561096,0,0,G8
4,11001,0.010788,0.671939,1.084829,94.203102,114.305,57.026501,99.9189,0,G8
4,11001,0.012367,0.809869,1.015137,80.346703,108.973999,50.9454,94.356903,0,G8
5,11111,0.009987,1.007206,0.887216,74.0979,92.656097,95.119797,91.015999,83.488998,G9
5,11111,0.008943,0.834694,1.041891,86.445099,102.984001,108.820999,104.850998,91.0327,G9
5,11111,0.008941,0.855786,0.848052,86.884804,102.000999,105.467003,100.748001,89.691704,G9
5,11111,0.008798,0.914123,0.988916,86.490402,101.216003,106.070999,103.086998,92.142097,G9
5,11111,0.008872,0.938263,0.92677,86.858704,100.460999,103.763,99.7108,89.777,G9
5,11111,0.00901,0.866689,0.953086,85.758499,100.355003,102.777,97.907799,88.587799,G9
5,11111,0.008726,0.844801,0.804668,87.317703,103.314003,106.255997,102.717003,92.1502,G9
5,11111,0.00866,0.877421,0.774487,87.271103,104.111,107.615997,103.974998,93.744003,G9
5,11111,0.009008,0.827236,0.766474,84.802902,102.584,104.849998,101.615997,89.214996,G9
5,11111,0.009706,0.825258,0.71877,75.242302,99.935799,102.223,97.5439,87.150101,G9
0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,G1
2,1101,0.014926,0.697043,1.084395,117.277,84.064301,0,0,0,G0
3,1101,0.013496,0.355125,1.095757,117.584,115.556999,85.193901,0,0,G0
3,1101,0.013251,0.061216,0.664541,103.5,101.195,71.661903,0,0,G0
3,1101,0.012943,0.555953,1.11106,117.288002,111.862,85.123901,0,0,G0
3,1101,0.014201,0.52277,1.072685,113.967003,112.152,77.0177,0,0,G0
3,1101,0.013723,0.292447,0.928006,107.107002,105.232002,68.772697,0,0,G0
3,1101,0.014019,0.213229,0.836652,106.456001,103.448997,66.667397,0,0,G0
3,1101,0.011053,0.544974,0.757962,105.954002,103.637001,83.195396,0,0,G0
3,1101,0.010994,0.659414,1.107473,110.452003,108.255997,86.087997,0,0,G0
3,1101,0.01129,0.45662,0.937377,111.135002,105.393997,78.694397,0,0,G0
0,1000,0,0,0,0,0,0,0,0,G2
1,1000,1,-0.423096,0.6465,85.285202,0,0,0,0,G2
4,1000,0.00964,0.81831,1.46154,80.111504,113.518997,111.545998,98.959801,0,G2
0,1000,0,0,0,0,0,0,0,0,G2
0,1000,0,0,0,0,0,0,0,0,G2
2,1000,0.018964,-0.144776,1.028209,64.314697,80.479401,0,0,0,G2
0,1000,0,0,0,0,0,0,0,0,G2
1,1000,1,-0.572159,0.750559,85.548203,0,0,0,0,G2
1,1000,1,-0.433531,0.659362,89.935097,0,0,0,0,G2
1,1000,1,-0.089519,0.743639,83.278801,0,0,0,0,G2
1,1,1,0.258719,0.79687,100.880997,0,0,0,0,G3
1,1,1,0.242,0.968297,118.733002,0,0,0,0,G3
1,1,1,0.098345,0.831962,109.263,0,0,0,0,G3
1,1,1,0.004216,0.816869,103.228996,0,0,0,0,G3
1,1,1,0.38494,0.814868,118.171997,0,0,0,0,G3
1,1,1,0.549606,0.723149,118.990997,0,0,0,0,G3
1,1,1,0.19082,0.791523,100.632004,0,0,0,0,G3
1,1,1,-0.10305,0.707491,98.870796,0,0,0,0,G3
1,1,1,0.435361,0.754073,102.205002,0,0,0,0,G3
1,1,1,0.591228,0.659504,103.249001,0,0,0,0,G3
2,11000,0.010681,-0.412135,0.775308,92.7304,118.302002,0,0,0,G4
2,11000,0.010645,0.03018,1.351838,93.9674,110.404999,0,0,0,G4
2,11000,0.01056,-0.259703,1.228657,94.777496,113.733002,0,0,0,G4
2,11000,0.010659,-0.219504,1.035255,93.293297,117.746002,0,0,0,G4
2,11000,0.01047,0.053486,1.109588,95.605698,117.130997,0,0,0,G4
2,11000,0.010476,-0.247856,0.953179,94.822304,119.396004,0,0,0,G4
2,11000,0.01065,-0.551376,0.839997,93.735603,117.944,0,0,0,G4
2,11000,0.010661,-0.395145,0.893107,93.523697,117.139999,0,0,0,G4
3,11000,0.017065,0.214681,1.235542,91.382797,116.334,47.918598,0,0,G4
3,11000,0.016712,0.042194,0.72105,91.519699,119.096001,53.137699,0,0,G4
2,1100,0.016788,0.041601,0.633958,107.601997,109.174004,0,0,0,G5
2,1100,0.016886,0.078482,0.891532,108.386002,107.407997,0,0,0,G5
2,1100,0.017352,0.294631,0.976334,110.213997,108.945999,0,0,0,G5
3,1100,0.01326,0.21038,0.966125,111.245003,106.745003,36.950901,0,0,G5
2,1100,0.016477,0.427865,0.779371,109.167,108.517998,0,0,0,G5
2,1100,0.016847,0.006204,0.510842,106.515999,106.68,0,0,0,G5
2,1100,0.016809,-0.143872,0.427131,105.582001,106.575996,0,0,0,G5
2,1100,0.018528,0.101422,0.925309,107.894997,113.038002,0,0,0,G5
2,1100,0.017781,0.569412,0.948335,112.885002,117.109001,0,0,0,G5
2,1100,0.017231,0.213745,0.802045,108.011002,110.663002,0,0,0,G5
3,1110,0.015592,0.224582,0.647937,104.318001,105.141998,93.903503,0,0,G6
3,1110,0.016209,0.13325,0.92864,100.249001,107.639,95.311798,0,0,G6
3,1110,0.01567,0.241294,0.960474,103.834,107.280998,99.533501,0,0,G6
3,1110,0.014326,0.11027,0.892352,105.563004,104.834,99.094597,0,0,G6
3,1110,0.014515,0.106367,0.666474,102.717003,106.948997,95.397697,0,0,G6
3,1110,0.012976,0.621728,0.769496,103.952003,106.231003,97.420303,0,0,G6
3,1110,0.012967,0.52339,0.805041,106.612,105.902,100.288002,0,0,G6
3,1110,0.013893,0.442841,0.866414,107.931,102.379997,100.362999,0,0,G6
4,1110,0.011418,0.556809,0.847177,103.482002,104.706001,93.241699,48.404301,0,G6
3,1110,0.014028,0.5139,0.890985,107.963997,107.952003,99.295197,0,0,G6
3,10001,0.010612,0.730335,0.77272,109.736,75.099503,90.236099,0,0,G7
3,10001,0.010154,-0.055232,1.160069,98.167,72.112396,102.486,0,0,G7
2,10001,0.010363,-0.074309,1.443389,97.2174,103.251999,0,0,0,G7
2,10001,0.010019,0.459548,1.207844,100.200996,100.867996,0,0,0,G7
2,10001,0.010007,0.156306,1.216426,100.736,100.338997,0,0,0,G7
2,10001,0.010192,-0.011124,1.24968,98.596397,102.502998,0,0,0,G7
3,10001,0.009714,0.05508,1.19882,100.174004,75.859398,102.785004,0,0,G7
3,10001,0.0115,0.818824,0.862795,102.515999,60.918499,88.417801,0,0,G7
3,10001,0.00987,0.268694,0.920606,103.178001,76.406403,98.069199,0,0,G7
3,10001,0.010257,0.520851,0.598301,104.140999,74.872902,94.653801,0,0,G7
3,11001,0.010319,0.443635,0.795187,93.878502,108.101997,89.2173,0,0,G8
3,11001,0.009411,0.09077,1.036468,97.176804,114.93,101.32,0,0,G8
3,11001,0.009746,0.468985,1.116939,93.857399,106.343002,93.766899,0,0,G8
3,11001,0.009429,-0.164005,0.880468,98.276901,118.039001,103.263,0,0,G8
3,11001,0.009713,0.428036,0.991011,93.309601,105.287003,94.282097,0,0,G8
3,11001,0.009941,0.147076,0.77672,94.668503,113.393997,96.710899,0,0,G8
3,11001,0.01037,0.576803,1.029906,93.049004,105.083,87.303398,0,0,G8
3,11001,0.010276,0.1909,0.726511,94.822502,109.300003,90.016998,0,0,G8
3,11001,0.010529,0.145891,0.612317,93.1287,109.522003,89.276703,0,0,G8
3,11001,0.010406,0.510261,1.02613,94.2388,105.448997,85.890503,0,0,G8
5,11111,0.008084,1.06497,1.232757,100.350998,108.401001,111.542,108.856003,97.321701,G9
5,11111,0.008211,0.895018,1.133635,96.660103,110.434998,110.563004,112.015999,93.883003,G9
5,11111,0.008098,0.595696,1.130398,100.080002,106.169998,107.302002,106.882004,92.848,G9
5,11111,0.008204,1.069266,1.1406,96.282097,107.024002,111.348,111.283997,95.277603,G9
5,11111,0.008105,0.8561,0.933275,97.627197,109.388,112.305,111.388,96.124496,G9
5,11111,0.007831,0.490497,0.951265,102.183998,111.127998,116.158997,113.850998,98.7686,G9
5,11111,0.008011,1.025218,0.978465,97.857101,108.163002,111.438004,111.499001,97.849503,G9
5,11111,0.007937,0.925737,1.043397,98.727898,109.865997,110.337997,111.424004,98.3218,G9
5,11111,0.007892,0.775444,0.978916,99.904999,110.648003,115.753998,113.157997,100.681999,G9
5,11111,0.008156,1.016059,1.2131,97.313499,105.613998,110.280998,111.711998,98.320503,G9
0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,G1
2,1101,0.024175,-0.008628,0.908698,92.072304,100.583,0,0,0,G0
3,1101,0.013,0.509244,0.992541,97.745499,100.311996,74.2183,0,0,G0
3,1101,0.013446,0.594434,0.841796,94.155602,98.842697,74.358704,0,0,G0
3,1101,0.013456,0.44082,0.83607,98.098099,103.971001,74.579697,0,0,G0
3,1101,0.012738,0.351001,0.843869,103.542999,106.883003,78.010101,0,0,G0
3,1101,0.013126,0.321227,0.681571,98.884804,102.392998,75.797401,0,0,G0
3,1101,0.012857,0.324205,0.696714,102.066002,104.336998,76.869904,0,0,G0
3,1101,0.01325,0.545601,0.595058,92.949799,97.806702,73.559799,0,0,G0
3,1101,0.013314,0.559776,0.942227,92.599403,98.753601,72.710503,0,0,G0
3,1101,0.013604,0.567607,1.02037,92.570702,97.437401,72.385597,0,0,G0
0,1000,0,0,0,0,0,0,0,0,G2
0,1000,0,0,0,0,0,0,0,0,G2
0,1000,0,0,0,0,0,0,0,0,G2
1,1000,1,-0.248304,0.904027,106.778,0,0,0,0,G2
1,1000,1,-0.362474,0.860532,124.532997,0,0,0,0,G2
0,1000,0,0,0,0,0,0,0,0,G2
1,1000,1,-0.351167,0.845578,111.553001,0,0,0,0,G2
2,1000,0.017633,-0.078576,1.280742,106.483002,49.197701,0,0,0,G2
1,1000,1,-0.133472,0.840209,103.138,0,0,0,0,G2
1,1000,1,-0.251653,0.919942,120.108002,0,0,0,0,G2
1,1,1,0.190275,0.808455,98.638802,0,0,0,0,G3
1,1,1,0.187176,0.947213,105.803001,0,0,0,0,G3
2,1,0.017241,0.325798,0.888754,64.449501,94.053299,0,0,0,G3
2,1,0.017467,0.436097,0.73193,63.617401,93.364304,0,0,0,G3
1,1,1,0.1556,0.574298,95.538597,0,0,0,0,G3
1,1,1,0.222859,0.561295,99.466202,0,0,0,0,G3
1,1,1,0.309264,0.545472,99.2108,0,0,0,0,G3
2,1,0.016905,0.511787,0.678693,64.013496,92.901901,0,0,0,G3
2,1,0.018043,0.472732,0.69639,54.997101,81.8535,0,0,0,G3
1,1,1,0.25354,0.779983,90.082901,0,0,0,0,G3
3,11000,0.017477,-0.000021,1.08582,81.621803,100.825996,49.949501,0,0,G4
2,11000,0.011343,-0.102365,1.318317,87.7089,113.443001,0,0,0,G4
3,11000,0.017351,0.120058,1.510522,85.475098,111.489998,52.917198,0,0,G4
2,11000,0.01216,-0.286956,1.153748,83.371002,111.064003,0,0,0,G4
2,11000,0.01233,-0.310827,1.121304,82.978401,110.554001,0,0,0,G4
2,11000,0.012639,-0.230822,1.026543,83.010696,106.768997,0,0,0,G4
2,11000,0.012517,-0.228206,0.980889,84.004204,105.704002,0,0,0,G4
2,11000,0.012831,-0.186455,1.011124,80.510002,103.174004,0,0,0,G4
2,11000,0.014258,-0.296336,0.892096,75.149696,94.306297,0,0,0,G4
3,11000,0.017062,0.03582,1.138649,82.507004,102.485001,51.353199,0,0,G4
2,1100,0.021052,0.139558,0.853475,99.039001,104.519997,0,0,0,G5
2,1100,0.022052,0.147804,0.914233,101.057999,103.751999,0,0,0,G5
2,1100,0.022395,0.222824,0.908718,95.453796,105.690002,0,0,0,G5
3,1100,0.031525,0.347617,1.090106,86.027,31.8454,91.688698,0,0,G5
2,1100,0.021207,0.102128,0.808731,97.650597,99.417397,0,0,0,G5
2,1100,0.020503,-0.028735,0.800222,100.762001,101.005997,0,0,0,G5
2,1100,0.02077,-0.027244,0.857413,109.635002,111,0,0,0,G5
2,1100,0.020459,-0.057109,0.866703,112.742996,111.484001,0,0,0,G5
2,1100,0.021021,0.043641,0.865421,99.560699,104.438004,0,0,0,G5
2,1100,0.02039,0.054236,0.852607,103.964996,104.731003,0,0,0,G5
3,1110,0.015135,0.389652,0.915078,69.818398,75.861099,68.658897,0,0,G6
3,1110,0.014573,0.350061,0.973619,92.255096,97.992897,86.1157,0,0,G6
3,1110,0.013595,0.478049,0.992767,92.842499,101.807999,90.375603,0,0,G6
3,1110,0.013738,0.492278,0.996788,93.482201,100.948997,89.239502,0,0,G6
3,1110,0.013736,0.141816,0.903235,98.584801,104.978996,92.583504,0,0,G6
3,1110,0.013928,0.147993,0.916604,99.330498,106.501999,93.0597,0,0,G6
3,1110,0.013876,0.180721,0.963934,99.983803,108.376999,94.038902,0,0,G6
3,1110,0.013807,0.414376,0.991339,91.388397,96.182198,88.705399,0,0,G6
3,1110,0.01415,0.364131,0.964287,90.333,98.069199,85.077698,0,0,G6
3,1110,0.014919,0.470769,0.938965,73.522797,78.399399,69.4161,0,0,G6
3,10001,0.011148,1.317109,0.424214,96.663101,57.4114,104.690002,0,0,G7
2,10001,0.011434,1.153869,0.479772,94.350502,105.311996,0,0,0,G7
2,10001,0.011219,1.214387,0.405363,94.810097,103.286003,0,0,0,G7
2,10001,0.010902,1.065491,0.457093,96.097504,104.588997,0,0,0,G7
2,10001,0.010432,0.879429,0.508598,98.921501,105.703003,0,0,0,G7
3,10001,0.010954,1.01482,0.399364,98.173302,55.3759,104.219002,0,0,G7
2,10001,0.011662,1.369463,0.384122,93.988701,102.024002,0,0,0,G7
2,10001,0.011852,1.432197,0.383998,93.149498,100.204002,0,0,0,G7
3,10001,0.011112,1.249366,0.454909,96.941101,55.917301,103.57,0,0,G7
3,10001,0.010802,1.081735,0.513884,96.267097,62.9688,107.098999,0,0,G7
3,11001,0.009672,0.545486,0.786356,85.846901,111.483002,104.675003,0,0,G8
3,11001,0.009761,0.99161,0.962037,87.411797,104.650002,101.929001,0,0,G8
3,11001,0.009541,1.115991,0.882369,91.011299,102.762001,100.862,0,0,G8
3,11001,0.009822,0.982328,0.873196,87.397797,105.269997,101.475998,0,0,G8
3,11001,0.009685,0.803399,0.907886,91.650803,107.003998,99.139801,0,0,G8
3,11001,0.009611,1.208049,0.819426,88.732697,103.290001,102.5,0,0,G8
