@relation 'gesture-weka.filters.unsupervised.attribute.Remove-V-R1,3,6,7-11,12'

@attribute numFingers numeric
@attribute ratio numeric
@attribute fingersAreas numeric
@attribute newFingerTipDistRefined_f1 numeric
@attribute newFingerTipDistRefined_f2 numeric
@attribute newFingerTipDistRefined_f3 numeric
@attribute newFingerTipDistRefined_f4 numeric
@attribute newFingerTipDistRefined_f5 numeric
@attribute class {G1,G2,G3,G4,G5,G6,G7,G8,G9,G0}

@data
1,1,1,83.278801,0,0,0,0,G2
1,1,1,100.880997,0,0,0,0,G3
1,1,1,118.733002,0,0,0,0,G3
1,1,1,109.263,0,0,0,0,G3
1,1,1,103.228996,0,0,0,0,G3
1,1,1,118.171997,0,0,0,0,G3
1,1,1,118.990997,0,0,0,0,G3
1,1,1,100.632004,0,0,0,0,G3
1,1,1,98.870796,0,0,0,0,G3
1,1,1,102.205002,0,0,0,0,G3
1,1,1,103.249001,0,0,0,0,G3
2,0.010681,65.318405,92.7304,118.302002,0,0,0,G4
2,0.010645,65.491806,93.9674,110.404999,0,0,0,G4
2,0.01056,65.689003,94.777496,113.733002,0,0,0,G4
2,0.010659,65.159004,93.293297,117.746002,0,0,0,G4
2,0.01047,65.979103,95.605698,117.130997,0,0,0,G4
2,0.010476,66.501663,94.822304,119.396004,0,0,0,G4
2,0.01065,64.783302,93.735603,117.944,0,0,0,G4
2,0.010661,64.950844,93.523697,117.139999,0,0,0,G4
3,0.017065,16.796658,91.382797,116.334,47.918598,0,0,G4
3,0.016712,18.161686,91.519699,119.096001,53.137699,0,0,G4
2,0.016788,31.326227,107.601997,109.174004,0,0,0,G5
2,0.016886,31.055428,108.386002,107.407997,0,0,0,G5
2,0.017352,30.137165,110.213997,108.945999,0,0,0,G5
3,0.01326,13.325322,111.245003,106.745003,36.950901,0,0,G5
2,0.016477,31.824545,109.167,108.517998,0,0,0,G5
2,0.016847,31.048302,106.515999,106.68,0,0,0,G5
2,0.016809,31.270361,105.582001,106.575996,0,0,0,G5
2,0.018528,28.455935,107.894997,113.038002,0,0,0,G5
2,0.017781,29.550285,112.885002,117.109001,0,0,0,G5
2,0.017231,30.557974,108.011002,110.663002,0,0,0,G5
3,0.015592,16.533199,104.318001,105.141998,93.903503,0,0,G6
3,0.016209,16.692812,100.249001,107.639,95.311798,0,0,G6
3,0.01567,16.806068,103.834,107.280998,99.533501,0,0,G6
3,0.014326,18.324083,105.563004,104.834,99.094597,0,0,G6
3,0.014515,18.348501,102.717003,106.948997,95.397697,0,0,G6
3,0.012976,20.432085,103.952003,106.231003,97.420303,0,0,G6
3,0.012967,20.292376,106.612,105.902,100.288002,0,0,G6
3,0.013893,19.460609,107.931,102.379997,100.362999,0,0,G6
4,0.011418,10.994694,103.482002,104.706001,93.241699,48.404301,0,G6
3,0.014028,18.556179,107.963997,107.952003,99.295197,0,0,G6
3,0.010612,35.495674,109.736,75.099503,90.236099,0,0,G7
3,0.010154,35.866348,98.167,72.112396,102.486,0,0,G7
2,0.010363,75.422852,97.2174,103.251999,0,0,0,G7
2,0.010019,74.180641,100.200996,100.867996,0,0,0,G7
2,0.010007,74.219231,100.736,100.338997,0,0,0,G7
2,0.010192,74.716354,98.596397,102.502998,0,0,0,G7
3,0.009714,36.625576,100.174004,75.859398,102.785004,0,0,G7
3,0.0115,37.01638,102.515999,60.918499,88.417801,0,0,G7
3,0.00987,36.231289,103.178001,76.406403,98.069199,0,0,G7
3,0.010257,35.962658,104.140999,74.872902,94.653801,0,0,G7
3,0.010319,27.756029,93.878502,108.101997,89.2173,0,0,G8
3,0.009411,29.875498,97.176804,114.93,101.32,0,0,G8
3,0.009746,29.024912,93.857399,106.343002,93.766899,0,0,G8
3,0.009429,29.770184,98.276901,118.039001,103.263,0,0,G8
3,0.009713,29.067978,93.309601,105.287003,94.282097,0,0,G8
3,0.009941,28.48715,94.668503,113.393997,96.710899,0,0,G8
3,0.01037,27.552652,93.049004,105.083,87.303398,0,0,G8
3,0.010276,27.772738,94.822502,109.300003,90.016998,0,0,G8
3,0.010529,27.101961,93.1287,109.522003,89.276703,0,0,G8
3,0.010406,27.459078,94.2388,105.448997,85.890503,0,0,G8
5,0.008084,10.199184,100.350998,108.401001,111.542,108.856003,97.321701,G9
5,0.008211,9.973606,96.660103,110.434998,110.563004,112.015999,93.883003,G9
5,0.008098,9.548086,100.080002,106.169998,107.302002,106.882004,92.848,G9
5,0.008204,9.867544,96.282097,107.024002,111.348,111.283997,95.277603,G9
5,0.008105,10.096302,97.627197,109.388,112.305,111.388,96.124496,G9
5,0.007831,11.216157,102.183998,111.127998,116.158997,113.850998,98.7686,G9
5,0.008011,10.16984,97.857101,108.163002,111.438004,111.499001,97.849503,G9
5,0.007937,10.423194,98.727898,109.865997,110.337997,111.424004,98.3218,G9
5,0.007892,10.940663,99.904999,110.648003,115.753998,113.157997,100.681999,G9
5,0.008156,9.712573,97.313499,105.613998,110.280998,111.711998,98.320503,G9
0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,G1
2,0.024175,21.734158,92.072304,100.583,0,0,0,G0
3,0.013,19.993917,97.745499,100.311996,74.2183,0,0,G0
3,0.013446,19.555384,94.155602,98.842697,74.358704,0,0,G0
3,0.013456,19.365208,98.098099,103.971001,74.579697,0,0,G0
3,0.012738,20.266689,103.542999,106.883003,78.010101,0,0,G0
3,0.013126,19.79883,98.884804,102.392998,75.797401,0,0,G0
3,0.012857,20.033066,102.066002,104.336998,76.869904,0,0,G0
3,0.01325,19.965027,92.949799,97.806702,73.559799,0,0,G0
3,0.013314,19.920025,92.599403,98.753601,72.710503,0,0,G0
3,0.013604,19.343338,92.570702,97.437401,72.385597,0,0,G0
0,0,0,0,0,0,0,0,G2
0,0,0,0,0,0,0,0,G2
0,0,0,0,0,0,0,0,G2
1,1,1,106.778,0,0,0,0,G2
1,1,1,124.532997,0,0,0,0,G2
0,0,0,0,0,0,0,0,G2
1,1,1,111.553001,0,0,0,0,G2
2,0.017633,28.548655,106.483002,49.197701,0,0,0,G2
1,1,1,103.138,0,0,0,0,G2
1,1,1,120.108002,0,0,0,0,G2
1,1,1,98.638802,0,0,0,0,G3
1,1,1,105.803001,0,0,0,0,G3
2,0.017241,34.765259,64.449501,94.053299,0,0,0,G3
2,0.017467,34.224747,63.617401,93.364304,0,0,0,G3
1,1,1,95.538597,0,0,0,0,G3
1,1,1,99.466202,0,0,0,0,G3
1,1,1,99.2108,0,0,0,0,G3
2,0.016905,36.180531,64.013496,92.901901,0,0,0,G3
2,0.018043,36.066982,54.997101,81.8535,0,0,0,G3
1,1,1,90.082901,0,0,0,0,G3
3,0.017477,16.175514,81.621803,100.825996,49.949501,0,0,G4
2,0.011343,60.70116,87.7089,113.443001,0,0,0,G4
3,0.017351,17.382874,85.475098,111.489998,52.917198,0,0,G4
2,0.01216,54.685745,83.371002,111.064003,0,0,0,G4
2,0.01233,53.386639,82.978401,110.554001,0,0,0,G4
2,0.012639,51.185894,83.010696,106.768997,0,0,0,G4
2,0.012517,51.708252,84.004204,105.704002,0,0,0,G4
2,0.012831,51.193108,80.510002,103.174004,0,0,0,G4
2,0.014258,44.698925,75.149696,94.306297,0,0,0,G4
3,0.017062,16.62011,82.507004,102.485001,51.353199,0,0,G4
2,0.021052,25.002468,99.039001,104.519997,0,0,0,G5
2,0.022052,23.565407,101.057999,103.751999,0,0,0,G5
2,0.022395,23.554926,95.453796,105.690002,0,0,0,G5
3,0.031525,15.145056,86.027,31.8454,91.688698,0,0,G5
2,0.021207,24.546116,97.650597,99.417397,0,0,0,G5
2,0.020503,25.215828,100.762001,101.005997,0,0,0,G5
2,0.02077,24.850992,109.635002,111,0,0,0,G5
2,0.020459,25.214664,112.742996,111.484001,0,0,0,G5
2,0.021021,24.994553,99.560699,104.438004,0,0,0,G5
2,0.02039,25.369968,103.964996,104.731003,0,0,0,G5
3,0.015135,18.557529,69.818398,75.861099,68.658897,0,0,G6
3,0.014573,18.255926,92.255096,97.992897,86.1157,0,0,G6
3,0.013595,19.867907,92.842499,101.807999,90.375603,0,0,G6
3,0.013738,19.679625,93.482201,100.948997,89.239502,0,0,G6
3,0.013736,19.505756,98.584801,104.978996,92.583504,0,0,G6
3,0.013928,19.208815,99.330498,106.501999,93.0597,0,0,G6
3,0.013876,19.328939,99.983803,108.376999,94.038902,0,0,G6
3,0.013807,19.36241,91.388397,96.182198,88.705399,0,0,G6
3,0.01415,19.149912,90.333,98.069199,85.077698,0,0,G6
3,0.014919,18.686802,73.522797,78.399399,69.4161,0,0,G6
3,0.011148,41.65036,96.663101,57.4114,104.690002,0,0,G7
2,0.011434,82.720444,94.350502,105.311996,0,0,0,G7
2,0.011219,81.116119,94.810097,103.286003,0,0,0,G7
2,0.010902,80.926994,96.097504,104.588997,0,0,0,G7
2,0.010432,80.907379,98.921501,105.703003,0,0,0,G7
3,0.010954,41.784081,98.173302,55.3759,104.219002,0,0,G7
2,0.011662,82.205833,93.988701,102.024002,0,0,0,G7
2,0.011852,81.500969,93.149498,100.204002,0,0,0,G7
3,0.011112,41.573215,96.941101,55.917301,103.57,0,0,G7
3,0.010802,40.703354,96.267097,62.9688,107.098999,0,0,G7
3,0.009672,28.566439,85.846901,111.483002,104.675003,0,0,G8
3,0.009761,28.018316,87.411797,104.650002,101.929001,0,0,G8
3,0.009541,28.954542,91.011299,102.762001,100.862,0,0,G8
3,0.009822,27.851723,87.397797,105.269997,101.475998,0,0,G8
3,0.009685,28.691843,91.650803,107.003998,99.139801,0,0,G8
3,0.009611,28.550556,88.732697,103.290001,102.5,0,0,G8
3,0.009718,28.659933,91.4711,102.989998,98.401398,0,0,G8
3,0.009771,28.599651,88.379501,100.565002,97.608101,0,0,G8
3,0.009682,28.649254,88.396301,101.602997,99.263,0,0,G8
3,0.009763,28.403507,87.0541,106.152,100.497002,0,0,G8
5,0.008987,9.350569,87.8283,92.817902,101.464996,98.270599,89.744301,G9
5,0.008941,9.392378,90.650398,95.374199,103.268997,98.728699,87.883904,G9
5,0.008827,10.128499,89.2472,97.2519,106.099998,102.393997,91.199501,G9
1,1,1,88.898804,0,0,0,0,G9
5,0.008749,8.479247,87.483803,98.008598,106.287003,102.656998,96.076698,G9
5,0.008624,9.791775,91.187401,96.5867,104.632004,101.071999,92.886398,G9
5,0.008786,9.295431,88.294296,95.362801,104.719002,100.956001,93.812698,G9
5,0.008948,9.519137,87.012497,96.473701,105.829002,101.469002,92.091599,G9
5,0.008825,9.536864,88.389198,94.083397,103.214996,101.349998,91.803902,G9
5,0.008881,9.057203,89.863503,93.856598,103.329002,100.415001,90.879501,G9
0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,G1
2,0.013042,53.716637,88.336998,76.649597,0,0,0,G0
3,0.011495,24.80554,116.083,99.557999,77.7687,0,0,G0
3,0.010895,25.275877,134.222,114.009003,85.6455,0,0,G0
2,0.016768,34.194141,102.444,77.804398,0,0,0,G0
2,0.012894,51.504112,97.147102,79.6931,0,0,0,G0
3,0.012687,21.811625,87.530899,103.306,77.438004,0,0,G0
2,0.016537,35.102348,100.448997,76.772499,0,0,0,G0
3,0.012489,21.862902,92.429298,103.453003,76.795799,0,0,G0
3,0.012102,22.217758,91.371002,93.086403,74.345497,0,0,G0
3,0.011832,22.614595,97.368103,101.391998,77.452003,0,0,G0
1,1,1,81.866997,0,0,0,0,G2
0,0,0,0,0,0,0,0,G2
0,0,0,0,0,0,0,0,G2
1,1,1,85.071198,0,0,0,0,G2
1,1,1,82.565903,0,0,0,0,G2
1,1,1,88.018799,0,0,0,0,G2
1,1,1,75.869102,0,0,0,0,G2
0,0,0,0,0,0,0,0,G2
1,1,1,82.6698,0,0,0,0,G2
1,1,1,82.945801,0,0,0,0,G2
2,0.02319,16.691147,52.815601,98.650703,0,0,0,G3
3,0.016277,24.849894,65.464798,48.694099,96.917603,0,0,G3
0,0,0,0,0,0,0,0,G3
2,0.014628,45.526752,67.398499,97.3974,0,0,0,G3
2,0.01504,44.197433,64.234398,97.3647,0,0,0,G3
1,1,1,102.346001,0,0,0,0,G3
1,1,1,100.588997,0,0,0,0,G3
2,0.02276,17.939102,58.0471,101.808998,0,0,0,G3
2,0.022718,17.850607,52.4277,98.255501,0,0,0,G3
2,0.024239,15.450723,51.4716,95.909698,0,0,0,G3
2,0.012037,57.733547,83.026299,100.468002,0,0,0,G4
3,0.018735,16.182154,79.581497,101.059998,46.437,0,0,G4
2,0.012,58.437904,82.919296,100.860001,0,0,0,G4
2,0.011555,59.786705,86.653,105.778999,0,0,0,G4
2,0.011652,58.666309,86.502998,104.278,0,0,0,G4
2,0.011781,57.534866,86.0588,101.713997,0,0,0,G4
2,0.011935,58.0098,83.826599,102.051003,0,0,0,G4
2,0.011958,57.87122,83.742401,101.308998,0,0,0,G4
3,0.018791,15.781429,79.770401,100.682999,44.701698,0,0,G4
3,0.017666,16.716682,83.630699,100.790001,45.808601,0,0,G4
2,0.019785,26.799511,100.549004,107.746002,0,0,0,G5
2,0.020119,26.523029,96.389099,106.695999,0,0,0,G5
2,0.01997,26.755264,95.979301,108.766998,0,0,0,G5
2,0.020287,26.244251,97.423599,108.096001,0,0,0,G5
2,0.020168,26.312979,99.378899,107.588997,0,0,0,G5
2,0.019834,26.717085,100.425003,107.322998,0,0,0,G5
2,0.019846,26.890064,97.442902,107.363998,0,0,0,G5
2,0.020116,26.496378,96.7183,105.821999,0,0,0,G5
2,0.020067,26.524305,96.874802,104.728996,0,0,0,G5
2,0.019847,26.826714,98.519501,107.249001,0,0,0,G5
3,0.014743,18.025486,101.558998,108.278,94.821297,0,0,G6
3,0.015098,17.637281,101.977997,109.637001,96.414497,0,0,G6
3,0.014547,18.207529,101.110001,107.195,95.702499,0,0,G6
3,0.014449,18.219372,101.026001,105.730003,94.650002,0,0,G6
3,0.014934,17.69631,92.558899,97.990997,87.6745,0,0,G6
3,0.014813,17.821014,94.139503,98.236099,87.5653,0,0,G6
3,0.015164,17.335661,102.250999,107.001999,93.531097,0,0,G6
3,0.014885,17.592731,102.815002,106.633003,93.527298,0,0,G6
3,0.015116,17.603882,92.539398,98.761002,87.530502,0,0,G6
3,0.014977,17.810316,101.064003,109.728996,95.510803,0,0,G6
3,0.010438,39.861755,100.376999,62.881401,99.791603,0,0,G7
2,0.010795,82.571655,104.248001,98.163498,0,0,0,G7
2,0.010652,82.437241,104.653,98.815399,0,0,0,G7
2,0.010717,82.739212,104.119003,98.818398,0,0,0,G7
2,0.011471,80.042664,97.477798,94.631897,0,0,0,G7
2,0.011236,78.914314,95.213699,96.513603,0,0,0,G7
2,0.010897,78.811905,96.701103,97.658501,0,0,0,G7
3,0.010884,40.46273,101.132004,62.097198,97.400299,0,0,G7
3,0.010807,39.887405,97.795799,60.129501,99.236298,0,0,G7
2,0.011076,79.482819,98.393501,95.935699,0,0,0,G7
3,0.011049,26.204308,82.828102,88.921097,92.862701,0,0,G8
3,0.0108,24.79183,85.570396,93.811996,92.608101,0,0,G8
3,0.011102,24.118744,80.271202,92.647797,93.444397,0,0,G8
3,0.011007,25.001337,80.9804,92.1101,94.388298,0,0,G8
3,0.010856,25.581793,85.054298,90.848198,92.9244,0,0,G8
3,0.009815,28.661814,90.2164,103.044998,95.957497,0,0,G8
2,0.012549,47.382343,110.619003,95.804802,0,0,0,G8
2,0.012129,48.159908,103.072998,97.6605,0,0,0,G8
2,0.01254,47.962708,92.704903,105.033997,0,0,0,G8
3,0.00966,29.155731,90.198196,101.376999,97.763397,0,0,G8
5,0.009456,9.527705,84.805397,91.055099,100.278999,94.957703,85.471001,G9
5,0.009113,8.633718,85.564499,93.020599,98.222397,95.270897,88.3433,G9
5,0.008982,8.977702,85.597397,93.061096,97.824303,95.949501,89.292801,G9
5,0.009393,8.315694,80.088303,91.537003,97.646599,94.639099,88.333,G9
4,0.010939,15.491269,95.630898,100.681999,95.753601,88.444199,0,G9
5,0.009364,9.337612,82.296799,90.220802,98.756599,95.400703,87.513901,G9
5,0.009404,9.314081,83.002296,89.817802,100.199997,96.228203,87.731003,G9
5,0.009125,9.637558,83.300003,89.644897,96.853699,96.552498,88.072197,G9
5,0.009162,9.212627,81.393898,91.181602,96.3442,95.793999,88.404297,G9
4,0.011123,15.011228,90.781898,97.820801,96.685303,90.637901,0,G9
0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,G1
1,1,1,59.551399,0,0,0,0,G1
0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,G1
2,0.015583,36.431053,113.982002,80.792603,0,0,0,G0
3,0.011402,23.114275,103.039001,102.218002,68.654404,0,0,G0
3,0.011398,23.020868,104.313004,104.712997,71.091797,0,0,G0
3,0.011594,24.162859,99.373497,95.053398,70.020401,0,0,G0
4,0.013536,19.540651,98.258003,96.484703,36.3311,73.465202,0,G0
3,0.011151,24.14156,103.792,104.160004,76.307198,0,0,G0
3,0.011191,24.249035,105.439003,103.796997,75.754601,0,0,G0
3,0.011357,24.816206,101.764,97.923103,72.990097,0,0,G0
3,0.010831,26.016773,99.204498,97.5382,79.046799,0,0,G0
3,0.013881,21.662022,80.021103,74.458801,58.2742,0,0,G0
1,1,1,89.860802,0,0,0,0,G2
2,0.020163,15.263703,106.639999,41.9459,0,0,0,G2
1,1,1,118.947998,0,0,0,0,G2
1,1,1,114.730003,0,0,0,0,G2
2,0.02079,15.096219,106.074997,45.587299,0,0,0,G2
1,1,1,95.617897,0,0,0,0,G2
1,1,1,106.149002,0,0,0,0,G2
1,1,1,108.070999,0,0,0,0,G2
1,1,1,93.100304,0,0,0,0,G2
1,1,1,77.356003,0,0,0,0,G2
1,1,1,93.722397,0,0,0,0,G3
0,0,0,0,0,0,0,0,G3
1,1,1,89.645699,0,0,0,0,G3
1,1,1,83.680298,0,0,0,0,G3
1,1,1,95.0289,0,0,0,0,G3
1,1,1,96.697197,0,0,0,0,G3
2,0.015459,39.014492,72.028099,103.297997,0,0,0,G3
2,0.024163,18.054581,63.8465,100.148003,0,0,0,G3
1,1,1,84.217201,0,0,0,0,G3
1,1,1,90.786102,0,0,0,0,G3
2,0.01132,64.775955,87.713203,99.113899,0,0,0,G4
2,0.010736,72.325745,91.621902,110.656998,0,0,0,G4
2,0.011071,70.673332,88.736198,108.242996,0,0,0,G4
2,0.0114,64.577225,84.625099,112.365997,0,0,0,G4
2,0.011556,66.82843,85.145401,102.482002,0,0,0,G4
3,0.017567,16.852362,87.410797,113.761002,47.136501,0,0,G4
2,0.011834,65.615578,83.166801,100.193001,0,0,0,G4
2,0.011023,64.435852,89.411903,112.473,0,0,0,G4
3,0.017425,16.912418,87.034599,110.767998,47.0121,0,0,G4
2,0.011751,64.698387,83.606003,100.980003,0,0,0,G4
2,0.015008,36.208942,105.438004,111.717003,0,0,0,G5
2,0.014457,36.89492,106.474998,106.351997,0,0,0,G5
2,0.014868,36.415234,105.379997,109.960999,0,0,0,G5
3,0.013079,16.216082,103.771004,104.301003,43.739201,0,0,G5
2,0.015642,36.463387,81.440002,78.790199,0,0,0,G5
2,0.014786,37.810131,84.987602,84.797997,0,0,0,G5
2,0.01504,36.321648,105.255997,113.612999,0,0,0,G5
3,0.02011,24.371956,106.581001,45.961399,106.135002,0,0,G5
3,0.02342,27.792711,85.9515,34.241402,84.618599,0,0,G5
3,0.015389,14.700775,89.928703,87.357903,37.341999,0,0,G5
3,0.015161,17.659349,73.915703,74.025299,62.303902,0,0,G6
3,0.013325,19.670391,94.561897,94.005302,86.168297,0,0,G6
3,0.013629,19.213182,96.014099,98.556099,89.772003,0,0,G6
3,0.014153,18.47349,96.916702,100.954002,93.3722,0,0,G6
3,0.014974,17.66643,85.086502,83.8759,71.716797,0,0,G6
3,0.014878,17.778664,81.102501,82.6007,73.464996,0,0,G6
3,0.014263,18.257576,98.022697,99.5979,89.582603,0,0,G6
3,0.01452,18.060453,98.058998,102.410004,90.422401,0,0,G6
3,0.014403,18.270853,90.764,89.682198,76.167999,0,0,G6
3,0.015611,18.136511,73.651703,68.552597,59.684399,0,0,G6
3,0.011984,32.165939,87.311699,55.671101,89.742302,0,0,G7
2,0.011156,72.363976,90.513603,99.550903,0,0,0,G7
2,0.010727,72.157265,93.871902,98.540604,0,0,0,G7
3,0.011904,37.974739,90.162498,53.1852,96.831398,0,0,G7
3,0.011072,34.760662,93.465103,59.748199,93.593697,0,0,G7
3,0.011558,31.771627,92.897499,60.790501,90.584801,0,0,G7
2,0.010878,62.205849,92.386299,93.040199,0,0,0,G7
2,0.010501,63.946724,103.25,96.554703,0,0,0,G7
2,0.010635,61.445362,100.332001,96.245796,0,0,0,G7
3,0.011445,32.17403,95.124001,61.6106,92.5653,0,0,G7
3,0.012229,22.847958,76.214897,105.279999,83.772301,0,0,G8
3,0.011917,23.77964,81.255302,105.161003,82.6157,0,0,G8
3,0.011702,23.986782,82.821297,101.073997,81.553299,0,0,G8
3,0.011597,24.346552,86.921997,105.315002,79.911499,0,0,G8
3,0.010948,25.855455,90.320198,108.950996,84.610298,0,0,G8
3,0.01127,25.085857,84.997704,108.814003,86.406197,0,0,G8
3,0.011619,24.079029,79.891296,104.422997,85.627602,0,0,G8
3,0.011397,24.72452,83.690598,107.772003,85.786903,0,0,G8
3,0.011659,24.11879,83.334198,106.677002,83.193199,0,0,G8
2,0.015045,38.858223,107.856003,83.379601,0,0,0,G8
5,0.011028,7.614478,74.270599,105.475998,107.397003,91.644798,79.404099,G9
5,0.009949,8.807951,80.380402,104.681999,109.574997,97.927597,86.081398,G9
5,0.010189,8.681292,77.417297,105.030998,106.167,96.358398,83.079597,G9
5,0.011212,6.667328,71.629204,93.903397,97.181602,87.110497,77.424698,G9
5,0.010182,8.828945,79.474197,102.875999,106.098999,94.649101,82.993401,G9
5,0.009492,9.387129,80.925697,102.261002,107.327003,99.883003,90.161797,G9
5,0.009211,10.185197,87.155197,104.706001,108.734001,101.472,88.862602,G9
5,0.010216,8.834447,79.509102,106.921997,107.335999,96.745697,81.879402,G9
5,0.010888,7.174205,74.032898,98.753197,101.250999,89.664497,79.632401,G9
5,0.010339,8.426088,78.919701,101.383003,104.801003,92.736,82.108002,G9
2,0.018991,35.591549,53.462898,61.0965,0,0,0,G1
0,0,0,0,0,0,0,0,G1
1,1,1,55.051701,0,0,0,0,G1
0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,G1
3,0.011154,24.088034,109.711998,106.834999,82.3834,0,0,G0
3,0.01162,23.128529,99.837799,101.255997,76.4916,0,0,G0
3,0.011376,23.32196,101.750999,103.600998,78.732597,0,0,G0
2,0.016074,34.513943,114.867996,94.908203,0,0,0,G0
3,0.011033,23.88064,111.969002,110.970001,86.015198,0,0,G0
3,0.01112,24.340282,98.3965,100.823997,82.656502,0,0,G0
3,0.011141,24.066637,101.060997,102.746002,81.896202,0,0,G0
2,0.016025,35.845936,104.777,82.817101,0,0,0,G0
2,0.01572,35.715801,114.601997,90.342796,0,0,0,G0
3,0.010908,24.617819,107.68,106.375,83.668503,0,0,G0
2,0.036082,52.631523,104.833,78.9823,0,0,0,G2
0,0,0,0,0,0,0,0,G2
0,0,0,0,0,0,0,0,G2
1,1,1,45.763599,0,0,0,0,G2
0,0,0,0,0,0,0,0,G2
1,1,1,76.807602,0,0,0,0,G2
1,1,1,105.139,0,0,0,0,G2
1,1,1,118.639,0,0,0,0,G2
1,1,1,120.515999,0,0,0,0,G2
1,1,1,105.022003,0,0,0,0,G2
1,1,1,103.890999,0,0,0,0,G3
2,0.017628,33.151272,62.295799,96.502403,0,0,0,G3
0,0,0,0,0,0,0,0,G3
1,1,1,104.352997,0,0,0,0,G3
1,1,1,102.573997,0,0,0,0,G3
1,1,1,97.004997,0,0,0,0,G3
1,1,1,101.610001,0,0,0,0,G3
1,1,1,103.277,0,0,0,0,G3
1,1,1,102.825996,0,0,0,0,G3
1,1,1,103.966003,0,0,0,0,G3
3,0.027495,10.288001,71.8741,108.699997,38.158501,0,0,G4
2,0.012179,57.404831,77.4067,115.834999,0,0,0,G4
3,0.023979,12.263541,77.6838,110.803001,39.462799,0,0,G4
2,0.012371,55.730202,78.214699,111.580002,0,0,0,G4
2,0.011632,58.169212,86.333,112.767998,0,0,0,G4
2,0.011963,52.200359,90.169296,124.128998,0,0,0,G4
2,0.012571,52.062038,80.5476,113.093002,0,0,0,G4
3,0.022713,61.852562,75.602997,109.719002,110,0,0,G4
2,0.012888,51.770668,75.811699,111.511002,0,0,0,G4
3,0.034152,63.384914,69.948097,112.382004,112.388,0,0,G4
2,0.02039,26.076427,93.712097,99.812599,0,0,0,G5
2,0.019394,27.277973,106.292,114.782997,0,0,0,G5
2,0.019014,27.534216,112.697998,117.453003,0,0,0,G5
2,0.019206,27.582676,104.557999,112.050003,0,0,0,G5
2,0.019641,26.975546,99.494797,105.388,0,0,0,G5
2,0.020034,26.07238,107.681,111.550003,0,0,0,G5
2,0.018406,28.225647,113.223,114.853996,0,0,0,G5
3,0.015375,60.335289,108.204002,111.656998,133.899002,0,0,G5
2,0.019417,27.032518,94.489601,95.786102,0,0,0,G5
2,0.019508,27.724827,81.321602,85.050598,0,0,0,G5
4,0.02997,33.358143,110.276001,112.151001,133.787994,101.079002,0,G6
3,0.015697,16.399914,99.987198,101.143997,90.416,0,0,G6
3,0.015816,16.156572,104.864998,105.153999,93.888,0,0,G6
3,0.015631,16.26786,111.657997,111.762001,98.866898,0,0,G6
4,0.052611,25.080109,102.613998,103.135002,143.233002,92.646301,0,G6
3,0.016834,15.414824,97.227798,95.570297,85.790298,0,0,G6
3,0.018884,13.936198,74.304199,72.798798,62.142601,0,0,G6
3,0.016977,15.344725,98.743896,96.272202,86.654999,0,0,G6
2,0.033821,14.859858,96.7882,85.6119,0,0,0,G6
3,0.01103,24.223589,107.889,112.704002,99.2967,0,0,G6
3,0.013018,30.709044,83.5765,56.6735,98.737503,0,0,G7
2,0.011292,61.148945,89.022697,100.204002,0,0,0,G7
3,0.012412,29.931185,85.449699,60.973301,94.911301,0,0,G7
2,0.011606,57.964828,87.669197,99.060699,0,0,0,G7
2,0.011732,58.989616,85.600197,97.849297,0,0,0,G7
3,0.011921,31.577063,87.292198,62.425999,97.3582,0,0,G7
2,0.011871,57.580097,84.991699,100.848999,0,0,0,G7
2,0.011567,57.93148,88.2453,101.699997,0,0,0,G7
3,0.050177,114.413979,84.643097,108.524002,102.183998,0,0,G7
3,0.046378,106.343872,82.222397,106.578003,101.601997,0,0,G7
3,0.012986,20.997494,67.183197,97.225197,85.956902,0,0,G8
3,0.011998,22.975052,76.280098,111.899002,94.725502,0,0,G8
3,0.012695,21.786654,74.870697,110.305,90.574097,0,0,G8
3,0.012879,21.023575,67.486801,102.708,89.631302,0,0,G8
3,0.013162,20.612978,65.339897,97.683197,86.039902,0,0,G8
