@relation 'gesture-weka.filters.unsupervised.attribute.Remove-V-R1,2,4,7-11,12'

@attribute numFingers numeric
@attribute fingersExtended numeric
@attribute Max_X numeric
@attribute newFingerTipDistRefined_f1 numeric
@attribute newFingerTipDistRefined_f2 numeric
@attribute newFingerTipDistRefined_f3 numeric
@attribute newFingerTipDistRefined_f4 numeric
@attribute newFingerTipDistRefined_f5 numeric
@attribute class {G1,G2,G3,G4,G5,G6,G7,G8,G9,G0}

@data
2,11000,-0.219504,93.293297,117.746002,0,0,0,G4
2,11000,0.053486,95.605698,117.130997,0,0,0,G4
2,11000,-0.247856,94.822304,119.396004,0,0,0,G4
2,11000,-0.551376,93.735603,117.944,0,0,0,G4
2,11000,-0.395145,93.523697,117.139999,0,0,0,G4
3,11000,0.214681,91.382797,116.334,47.918598,0,0,G4
3,11000,0.042194,91.519699,119.096001,53.137699,0,0,G4
2,1100,0.041601,107.601997,109.174004,0,0,0,G5
2,1100,0.078482,108.386002,107.407997,0,0,0,G5
2,1100,0.294631,110.213997,108.945999,0,0,0,G5
3,1100,0.21038,111.245003,106.745003,36.950901,0,0,G5
2,1100,0.427865,109.167,108.517998,0,0,0,G5
2,1100,0.006204,106.515999,106.68,0,0,0,G5
2,1100,-0.143872,105.582001,106.575996,0,0,0,G5
2,1100,0.101422,107.894997,113.038002,0,0,0,G5
2,1100,0.569412,112.885002,117.109001,0,0,0,G5
2,1100,0.213745,108.011002,110.663002,0,0,0,G5
3,1110,0.224582,104.318001,105.141998,93.903503,0,0,G6
3,1110,0.13325,100.249001,107.639,95.311798,0,0,G6
3,1110,0.241294,103.834,107.280998,99.533501,0,0,G6
3,1110,0.11027,105.563004,104.834,99.094597,0,0,G6
3,1110,0.106367,102.717003,106.948997,95.397697,0,0,G6
3,1110,0.621728,103.952003,106.231003,97.420303,0,0,G6
3,1110,0.52339,106.612,105.902,100.288002,0,0,G6
3,1110,0.442841,107.931,102.379997,100.362999,0,0,G6
4,1110,0.556809,103.482002,104.706001,93.241699,48.404301,0,G6
3,1110,0.5139,107.963997,107.952003,99.295197,0,0,G6
3,10001,0.730335,109.736,75.099503,90.236099,0,0,G7
3,10001,-0.055232,98.167,72.112396,102.486,0,0,G7
2,10001,-0.074309,97.2174,103.251999,0,0,0,G7
2,10001,0.459548,100.200996,100.867996,0,0,0,G7
2,10001,0.156306,100.736,100.338997,0,0,0,G7
2,10001,-0.011124,98.596397,102.502998,0,0,0,G7
3,10001,0.05508,100.174004,75.859398,102.785004,0,0,G7
3,10001,0.818824,102.515999,60.918499,88.417801,0,0,G7
3,10001,0.268694,103.178001,76.406403,98.069199,0,0,G7
3,10001,0.520851,104.140999,74.872902,94.653801,0,0,G7
3,11001,0.443635,93.878502,108.101997,89.2173,0,0,G8
3,11001,0.09077,97.176804,114.93,101.32,0,0,G8
3,11001,0.468985,93.857399,106.343002,93.766899,0,0,G8
3,11001,-0.164005,98.276901,118.039001,103.263,0,0,G8
3,11001,0.428036,93.309601,105.287003,94.282097,0,0,G8
3,11001,0.147076,94.668503,113.393997,96.710899,0,0,G8
3,11001,0.576803,93.049004,105.083,87.303398,0,0,G8
3,11001,0.1909,94.822502,109.300003,90.016998,0,0,G8
3,11001,0.145891,93.1287,109.522003,89.276703,0,0,G8
3,11001,0.510261,94.2388,105.448997,85.890503,0,0,G8
5,11111,1.06497,100.350998,108.401001,111.542,108.856003,97.321701,G9
5,11111,0.895018,96.660103,110.434998,110.563004,112.015999,93.883003,G9
5,11111,0.595696,100.080002,106.169998,107.302002,106.882004,92.848,G9
5,11111,1.069266,96.282097,107.024002,111.348,111.283997,95.277603,G9
5,11111,0.8561,97.627197,109.388,112.305,111.388,96.124496,G9
5,11111,0.490497,102.183998,111.127998,116.158997,113.850998,98.7686,G9
5,11111,1.025218,97.857101,108.163002,111.438004,111.499001,97.849503,G9
5,11111,0.925737,98.727898,109.865997,110.337997,111.424004,98.3218,G9
5,11111,0.775444,99.904999,110.648003,115.753998,113.157997,100.681999,G9
5,11111,1.016059,97.313499,105.613998,110.280998,111.711998,98.320503,G9
0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,G1
2,1101,-0.008628,92.072304,100.583,0,0,0,G0
3,1101,0.509244,97.745499,100.311996,74.2183,0,0,G0
3,1101,0.594434,94.155602,98.842697,74.358704,0,0,G0
3,1101,0.44082,98.098099,103.971001,74.579697,0,0,G0
3,1101,0.351001,103.542999,106.883003,78.010101,0,0,G0
3,1101,0.321227,98.884804,102.392998,75.797401,0,0,G0
3,1101,0.324205,102.066002,104.336998,76.869904,0,0,G0
3,1101,0.545601,92.949799,97.806702,73.559799,0,0,G0
3,1101,0.559776,92.599403,98.753601,72.710503,0,0,G0
3,1101,0.567607,92.570702,97.437401,72.385597,0,0,G0
0,1000,0,0,0,0,0,0,G2
0,1000,0,0,0,0,0,0,G2
0,1000,0,0,0,0,0,0,G2
1,1000,-0.248304,106.778,0,0,0,0,G2
1,1000,-0.362474,124.532997,0,0,0,0,G2
0,1000,0,0,0,0,0,0,G2
1,1000,-0.351167,111.553001,0,0,0,0,G2
2,1000,-0.078576,106.483002,49.197701,0,0,0,G2
1,1000,-0.133472,103.138,0,0,0,0,G2
1,1000,-0.251653,120.108002,0,0,0,0,G2
1,1,0.190275,98.638802,0,0,0,0,G3
1,1,0.187176,105.803001,0,0,0,0,G3
2,1,0.325798,64.449501,94.053299,0,0,0,G3
2,1,0.436097,63.617401,93.364304,0,0,0,G3
1,1,0.1556,95.538597,0,0,0,0,G3
1,1,0.222859,99.466202,0,0,0,0,G3
1,1,0.309264,99.2108,0,0,0,0,G3
2,1,0.511787,64.013496,92.901901,0,0,0,G3
2,1,0.472732,54.997101,81.8535,0,0,0,G3
1,1,0.25354,90.082901,0,0,0,0,G3
3,11000,-0.000021,81.621803,100.825996,49.949501,0,0,G4
2,11000,-0.102365,87.7089,113.443001,0,0,0,G4
3,11000,0.120058,85.475098,111.489998,52.917198,0,0,G4
2,11000,-0.286956,83.371002,111.064003,0,0,0,G4
2,11000,-0.310827,82.978401,110.554001,0,0,0,G4
2,11000,-0.230822,83.010696,106.768997,0,0,0,G4
2,11000,-0.228206,84.004204,105.704002,0,0,0,G4
2,11000,-0.186455,80.510002,103.174004,0,0,0,G4
2,11000,-0.296336,75.149696,94.306297,0,0,0,G4
3,11000,0.03582,82.507004,102.485001,51.353199,0,0,G4
2,1100,0.139558,99.039001,104.519997,0,0,0,G5
2,1100,0.147804,101.057999,103.751999,0,0,0,G5
2,1100,0.222824,95.453796,105.690002,0,0,0,G5
3,1100,0.347617,86.027,31.8454,91.688698,0,0,G5
2,1100,0.102128,97.650597,99.417397,0,0,0,G5
2,1100,-0.028735,100.762001,101.005997,0,0,0,G5
2,1100,-0.027244,109.635002,111,0,0,0,G5
2,1100,-0.057109,112.742996,111.484001,0,0,0,G5
2,1100,0.043641,99.560699,104.438004,0,0,0,G5
2,1100,0.054236,103.964996,104.731003,0,0,0,G5
3,1110,0.389652,69.818398,75.861099,68.658897,0,0,G6
3,1110,0.350061,92.255096,97.992897,86.1157,0,0,G6
3,1110,0.478049,92.842499,101.807999,90.375603,0,0,G6
3,1110,0.492278,93.482201,100.948997,89.239502,0,0,G6
3,1110,0.141816,98.584801,104.978996,92.583504,0,0,G6
3,1110,0.147993,99.330498,106.501999,93.0597,0,0,G6
3,1110,0.180721,99.983803,108.376999,94.038902,0,0,G6
3,1110,0.414376,91.388397,96.182198,88.705399,0,0,G6
3,1110,0.364131,90.333,98.069199,85.077698,0,0,G6
3,1110,0.470769,73.522797,78.399399,69.4161,0,0,G6
3,10001,1.317109,96.663101,57.4114,104.690002,0,0,G7
2,10001,1.153869,94.350502,105.311996,0,0,0,G7
2,10001,1.214387,94.810097,103.286003,0,0,0,G7
2,10001,1.065491,96.097504,104.588997,0,0,0,G7
2,10001,0.879429,98.921501,105.703003,0,0,0,G7
3,10001,1.01482,98.173302,55.3759,104.219002,0,0,G7
2,10001,1.369463,93.988701,102.024002,0,0,0,G7
2,10001,1.432197,93.149498,100.204002,0,0,0,G7
3,10001,1.249366,96.941101,55.917301,103.57,0,0,G7
3,10001,1.081735,96.267097,62.9688,107.098999,0,0,G7
3,11001,0.545486,85.846901,111.483002,104.675003,0,0,G8
3,11001,0.99161,87.411797,104.650002,101.929001,0,0,G8
3,11001,1.115991,91.011299,102.762001,100.862,0,0,G8
3,11001,0.982328,87.397797,105.269997,101.475998,0,0,G8
3,11001,0.803399,91.650803,107.003998,99.139801,0,0,G8
3,11001,1.208049,88.732697,103.290001,102.5,0,0,G8
3,11001,1.180364,91.4711,102.989998,98.401398,0,0,G8
3,11001,1.076684,88.379501,100.565002,97.608101,0,0,G8
3,11001,0.999644,88.396301,101.602997,99.263,0,0,G8
3,11001,0.707696,87.0541,106.152,100.497002,0,0,G8
5,11111,1.027946,87.8283,92.817902,101.464996,98.270599,89.744301,G9
5,11111,0.892321,90.650398,95.374199,103.268997,98.728699,87.883904,G9
5,11111,0.872778,89.2472,97.2519,106.099998,102.393997,91.199501,G9
1,11111,-0.985285,88.898804,0,0,0,0,G9
5,11111,0.988456,87.483803,98.008598,106.287003,102.656998,96.076698,G9
5,11111,0.866844,91.187401,96.5867,104.632004,101.071999,92.886398,G9
5,11111,0.99683,88.294296,95.362801,104.719002,100.956001,93.812698,G9
5,11111,0.891538,87.012497,96.473701,105.829002,101.469002,92.091599,G9
5,11111,1.019123,88.389198,94.083397,103.214996,101.349998,91.803902,G9
5,11111,1.063152,89.863503,93.856598,103.329002,100.415001,90.879501,G9
0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,G1
2,1101,0.886732,88.336998,76.649597,0,0,0,G0
3,1101,0.547338,116.083,99.557999,77.7687,0,0,G0
3,1101,0.351789,134.222,114.009003,85.6455,0,0,G0
2,1101,0.546105,102.444,77.804398,0,0,0,G0
2,1101,0.874791,97.147102,79.6931,0,0,0,G0
3,1101,0.72639,87.530899,103.306,77.438004,0,0,G0
2,1101,0.537521,100.448997,76.772499,0,0,0,G0
3,1101,0.671723,92.429298,103.453003,76.795799,0,0,G0
3,1101,0.73589,91.371002,93.086403,74.345497,0,0,G0
3,1101,0.455441,97.368103,101.391998,77.452003,0,0,G0
1,1000,-0.395436,81.866997,0,0,0,0,G2
0,1000,0,0,0,0,0,0,G2
0,1000,0,0,0,0,0,0,G2
1,1000,-0.266284,85.071198,0,0,0,0,G2
1,1000,-0.467012,82.565903,0,0,0,0,G2
1,1000,-0.568667,88.018799,0,0,0,0,G2
1,1000,-0.449082,75.869102,0,0,0,0,G2
0,1000,0,0,0,0,0,0,G2
1,1000,-0.292297,82.6698,0,0,0,0,G2
1,1000,-0.468907,82.945801,0,0,0,0,G2
2,1,0.439831,52.815601,98.650703,0,0,0,G3
3,1,0.448974,65.464798,48.694099,96.917603,0,0,G3
0,1,0,0,0,0,0,0,G3
2,1,0.350008,67.398499,97.3974,0,0,0,G3
2,1,0.473491,64.234398,97.3647,0,0,0,G3
1,1,0.117314,102.346001,0,0,0,0,G3
1,1,0.036763,100.588997,0,0,0,0,G3
2,1,0.189415,58.0471,101.808998,0,0,0,G3
2,1,0.369277,52.4277,98.255501,0,0,0,G3
2,1,0.465191,51.4716,95.909698,0,0,0,G3
2,11000,-0.228333,83.026299,100.468002,0,0,0,G4
3,11000,0.188088,79.581497,101.059998,46.437,0,0,G4
2,11000,-0.181789,82.919296,100.860001,0,0,0,G4
2,11000,-0.336539,86.653,105.778999,0,0,0,G4
2,11000,-0.375696,86.502998,104.278,0,0,0,G4
2,11000,-0.30021,86.0588,101.713997,0,0,0,G4
2,11000,-0.217853,83.826599,102.051003,0,0,0,G4
2,11000,-0.25502,83.742401,101.308998,0,0,0,G4
3,11000,0.12973,79.770401,100.682999,44.701698,0,0,G4
3,11000,0.112282,83.630699,100.790001,45.808601,0,0,G4
2,1100,-0.063756,100.549004,107.746002,0,0,0,G5
2,1100,0.19679,96.389099,106.695999,0,0,0,G5
2,1100,0.059605,95.979301,108.766998,0,0,0,G5
2,1100,0.042598,97.423599,108.096001,0,0,0,G5
2,1100,-0.126182,99.378899,107.588997,0,0,0,G5
2,1100,-0.051169,100.425003,107.322998,0,0,0,G5
2,1100,0.168148,97.442902,107.363998,0,0,0,G5
2,1100,0.135939,96.7183,105.821999,0,0,0,G5
2,1100,0.143817,96.874802,104.728996,0,0,0,G5
2,1100,-0.004519,98.519501,107.249001,0,0,0,G5
3,1110,0.352671,101.558998,108.278,94.821297,0,0,G6
3,1110,0.217343,101.977997,109.637001,96.414497,0,0,G6
3,1110,0.277276,101.110001,107.195,95.702499,0,0,G6
3,1110,0.315888,101.026001,105.730003,94.650002,0,0,G6
3,1110,0.373073,92.558899,97.990997,87.6745,0,0,G6
3,1110,0.34865,94.139503,98.236099,87.5653,0,0,G6
3,1110,0.178631,102.250999,107.001999,93.531097,0,0,G6
3,1110,0.194414,102.815002,106.633003,93.527298,0,0,G6
3,1110,0.374784,92.539398,98.761002,87.530502,0,0,G6
3,1110,0.331614,101.064003,109.728996,95.510803,0,0,G6
3,10001,1.210704,100.376999,62.881401,99.791603,0,0,G7
2,10001,1.430695,104.248001,98.163498,0,0,0,G7
2,10001,1.418604,104.653,98.815399,0,0,0,G7
2,10001,1.433596,104.119003,98.818398,0,0,0,G7
2,10001,1.528859,97.477798,94.631897,0,0,0,G7
2,10001,1.484964,95.213699,96.513603,0,0,0,G7
2,10001,1.29005,96.701103,97.658501,0,0,0,G7
3,10001,1.387429,101.132004,62.097198,97.400299,0,0,G7
3,10001,1.302124,97.795799,60.129501,99.236298,0,0,G7
2,10001,1.287866,98.393501,95.935699,0,0,0,G7
3,11001,1.13941,82.828102,88.921097,92.862701,0,0,G8
3,11001,1.244691,85.570396,93.811996,92.608101,0,0,G8
3,11001,1.38209,80.271202,92.647797,93.444397,0,0,G8
3,11001,1.287421,80.9804,92.1101,94.388298,0,0,G8
3,11001,1.18762,85.054298,90.848198,92.9244,0,0,G8
3,11001,0.568574,90.2164,103.044998,95.957497,0,0,G8
2,11001,0.143787,110.619003,95.804802,0,0,0,G8
2,11001,0.362933,103.072998,97.6605,0,0,0,G8
2,11001,0.717445,92.704903,105.033997,0,0,0,G8
3,11001,0.756468,90.198196,101.376999,97.763397,0,0,G8
5,11111,0.930666,84.805397,91.055099,100.278999,94.957703,85.471001,G9
5,11111,0.984521,85.564499,93.020599,98.222397,95.270897,88.3433,G9
5,11111,0.96534,85.597397,93.061096,97.824303,95.949501,89.292801,G9
5,11111,1.020055,80.088303,91.537003,97.646599,94.639099,88.333,G9
4,11111,0.606628,95.630898,100.681999,95.753601,88.444199,0,G9
5,11111,0.964729,82.296799,90.220802,98.756599,95.400703,87.513901,G9
5,11111,0.968442,83.002296,89.817802,100.199997,96.228203,87.731003,G9
5,11111,0.984573,83.300003,89.644897,96.853699,96.552498,88.072197,G9
5,11111,1.063021,81.393898,91.181602,96.3442,95.793999,88.404297,G9
4,11111,0.893148,90.781898,97.820801,96.685303,90.637901,0,G9
0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,G1
1,0,-0.123649,59.551399,0,0,0,0,G1
0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,G1
2,1101,0.560978,113.982002,80.792603,0,0,0,G0
3,1101,0.700698,103.039001,102.218002,68.654404,0,0,G0
3,1101,0.649385,104.313004,104.712997,71.091797,0,0,G0
3,1101,0.754909,99.373497,95.053398,70.020401,0,0,G0
4,1101,0.983468,98.258003,96.484703,36.3311,73.465202,0,G0
3,1101,0.766188,103.792,104.160004,76.307198,0,0,G0
3,1101,0.677561,105.439003,103.796997,75.754601,0,0,G0
3,1101,0.782363,101.764,97.923103,72.990097,0,0,G0
3,1101,0.935835,99.204498,97.5382,79.046799,0,0,G0
3,1101,1.042902,80.021103,74.458801,58.2742,0,0,G0
1,1000,0.082901,89.860802,0,0,0,0,G2
2,1000,0.06255,106.639999,41.9459,0,0,0,G2
1,1000,-0.146893,118.947998,0,0,0,0,G2
1,1000,-0.116136,114.730003,0,0,0,0,G2
2,1000,0.079941,106.074997,45.587299,0,0,0,G2
1,1000,-0.099074,95.617897,0,0,0,0,G2
1,1000,-0.077608,106.149002,0,0,0,0,G2
1,1000,-0.044573,108.070999,0,0,0,0,G2
1,1000,-0.15065,93.100304,0,0,0,0,G2
1,1000,-0.132626,77.356003,0,0,0,0,G2
1,1,0.011443,93.722397,0,0,0,0,G3
0,1,0,0,0,0,0,0,G3
1,1,0.232822,89.645699,0,0,0,0,G3
1,1,0.254014,83.680298,0,0,0,0,G3
1,1,0.161145,95.0289,0,0,0,0,G3
1,1,0.139832,96.697197,0,0,0,0,G3
2,1,0.348557,72.028099,103.297997,0,0,0,G3
2,1,0.232993,63.8465,100.148003,0,0,0,G3
1,1,0.292268,84.217201,0,0,0,0,G3
1,1,0.031611,90.786102,0,0,0,0,G3
2,11000,0.000218,87.713203,99.113899,0,0,0,G4
2,11000,-0.062194,91.621902,110.656998,0,0,0,G4
2,11000,0.027395,88.736198,108.242996,0,0,0,G4
2,11000,-0.107223,84.625099,112.365997,0,0,0,G4
2,11000,-0.03914,85.145401,102.482002,0,0,0,G4
3,11000,0.308168,87.410797,113.761002,47.136501,0,0,G4
2,11000,0.099385,83.166801,100.193001,0,0,0,G4
2,11000,-0.137127,89.411903,112.473,0,0,0,G4
3,11000,0.278909,87.034599,110.767998,47.0121,0,0,G4
2,11000,0.152046,83.606003,100.980003,0,0,0,G4
2,1100,0.253866,105.438004,111.717003,0,0,0,G5
2,1100,0.207207,106.474998,106.351997,0,0,0,G5
2,1100,0.131845,105.379997,109.960999,0,0,0,G5
3,1100,0.417831,103.771004,104.301003,43.739201,0,0,G5
2,1100,0.465765,81.440002,78.790199,0,0,0,G5
2,1100,0.36592,84.987602,84.797997,0,0,0,G5
2,1100,0.254988,105.255997,113.612999,0,0,0,G5
3,1100,0.494482,106.581001,45.961399,106.135002,0,0,G5
3,1100,0.670536,85.9515,34.241402,84.618599,0,0,G5
3,1100,0.451246,89.928703,87.357903,37.341999,0,0,G5
3,1110,0.620535,73.915703,74.025299,62.303902,0,0,G6
3,1110,0.340796,94.561897,94.005302,86.168297,0,0,G6
3,1110,0.460172,96.014099,98.556099,89.772003,0,0,G6
3,1110,0.335342,96.916702,100.954002,93.3722,0,0,G6
3,1110,0.390321,85.086502,83.8759,71.716797,0,0,G6
3,1110,0.513536,81.102501,82.6007,73.464996,0,0,G6
3,1110,0.466713,98.022697,99.5979,89.582603,0,0,G6
3,1110,0.367528,98.058998,102.410004,90.422401,0,0,G6
3,1110,0.423515,90.764,89.682198,76.167999,0,0,G6
3,1110,0.610478,73.651703,68.552597,59.684399,0,0,G6
3,10001,1.036433,87.311699,55.671101,89.742302,0,0,G7
2,10001,1.194456,90.513603,99.550903,0,0,0,G7
2,10001,1.227138,93.871902,98.540604,0,0,0,G7
3,10001,1.452045,90.162498,53.1852,96.831398,0,0,G7
3,10001,0.955925,93.465103,59.748199,93.593697,0,0,G7
3,10001,0.826892,92.897499,60.790501,90.584801,0,0,G7
2,10001,0.862414,92.386299,93.040199,0,0,0,G7
2,10001,0.779082,103.25,96.554703,0,0,0,G7
2,10001,0.614866,100.332001,96.245796,0,0,0,G7
3,10001,0.746833,95.124001,61.6106,92.5653,0,0,G7
3,11001,0.642406,76.214897,105.279999,83.772301,0,0,G8
3,11001,0.691796,81.255302,105.161003,82.6157,0,0,G8
3,11001,0.851184,82.821297,101.073997,81.553299,0,0,G8
3,11001,0.620343,86.921997,105.315002,79.911499,0,0,G8
3,11001,0.529633,90.320198,108.950996,84.610298,0,0,G8
3,11001,0.626107,84.997704,108.814003,86.406197,0,0,G8
3,11001,0.793669,79.891296,104.422997,85.627602,0,0,G8
3,11001,0.799647,83.690598,107.772003,85.786903,0,0,G8
3,11001,0.815534,83.334198,106.677002,83.193199,0,0,G8
2,11001,0.457876,107.856003,83.379601,0,0,0,G8
5,11111,1.016714,74.270599,105.475998,107.397003,91.644798,79.404099,G9
5,11111,0.940934,80.380402,104.681999,109.574997,97.927597,86.081398,G9
5,11111,0.820475,77.417297,105.030998,106.167,96.358398,83.079597,G9
5,11111,1.013903,71.629204,93.903397,97.181602,87.110497,77.424698,G9
5,11111,1.098606,79.474197,102.875999,106.098999,94.649101,82.993401,G9
5,11111,0.951457,80.925697,102.261002,107.327003,99.883003,90.161797,G9
5,11111,0.676148,87.155197,104.706001,108.734001,101.472,88.862602,G9
5,11111,0.798898,79.509102,106.921997,107.335999,96.745697,81.879402,G9
5,11111,1.13354,74.032898,98.753197,101.250999,89.664497,79.632401,G9
5,11111,1.143635,78.919701,101.383003,104.801003,92.736,82.108002,G9
2,0,0.669171,53.462898,61.0965,0,0,0,G1
0,0,0,0,0,0,0,0,G1
1,0,0.566101,55.051701,0,0,0,0,G1
0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,G1
3,1101,0.428427,109.711998,106.834999,82.3834,0,0,G0
3,1101,0.600893,99.837799,101.255997,76.4916,0,0,G0
3,1101,0.585449,101.750999,103.600998,78.732597,0,0,G0
2,1101,0.347165,114.867996,94.908203,0,0,0,G0
3,1101,0.412131,111.969002,110.970001,86.015198,0,0,G0
3,1101,0.708656,98.3965,100.823997,82.656502,0,0,G0
3,1101,0.767946,101.060997,102.746002,81.896202,0,0,G0
2,1101,0.709577,104.777,82.817101,0,0,0,G0
2,1101,0.516266,114.601997,90.342796,0,0,0,G0
3,1101,0.518959,107.68,106.375,83.668503,0,0,G0
2,1000,1.912317,104.833,78.9823,0,0,0,G2
0,1000,0,0,0,0,0,0,G2
0,1000,0,0,0,0,0,0,G2
1,1000,0.838413,45.763599,0,0,0,0,G2
0,1000,0,0,0,0,0,0,G2
1,1000,0.440294,76.807602,0,0,0,0,G2
1,1000,-0.301824,105.139,0,0,0,0,G2
1,1000,-0.38944,118.639,0,0,0,0,G2
1,1000,-0.344222,120.515999,0,0,0,0,G2
1,1000,-0.241185,105.022003,0,0,0,0,G2
1,1,-0.199055,103.890999,0,0,0,0,G3
2,1,0.074395,62.295799,96.502403,0,0,0,G3
0,1,0,0,0,0,0,0,G3
1,1,0.048779,104.352997,0,0,0,0,G3
1,1,0.195088,102.573997,0,0,0,0,G3
1,1,0.049099,97.004997,0,0,0,0,G3
1,1,0.060909,101.610001,0,0,0,0,G3
1,1,0.002198,103.277,0,0,0,0,G3
1,1,-0.014611,102.825996,0,0,0,0,G3
1,1,-0.172701,103.966003,0,0,0,0,G3
3,11000,-0.072026,71.8741,108.699997,38.158501,0,0,G4
2,11000,-0.35709,77.4067,115.834999,0,0,0,G4
3,11000,-0.057814,77.6838,110.803001,39.462799,0,0,G4
2,11000,-0.306567,78.214699,111.580002,0,0,0,G4
2,11000,-0.456731,86.333,112.767998,0,0,0,G4
2,11000,-0.538603,90.169296,124.128998,0,0,0,G4
2,11000,-0.49363,80.5476,113.093002,0,0,0,G4
3,11000,0.315553,75.602997,109.719002,110,0,0,G4
2,11000,-0.274237,75.811699,111.511002,0,0,0,G4
3,11000,-0.071735,69.948097,112.382004,112.388,0,0,G4
2,1100,0.344217,93.712097,99.812599,0,0,0,G5
2,1100,0.00125,106.292,114.782997,0,0,0,G5
2,1100,-0.104991,112.697998,117.453003,0,0,0,G5
2,1100,0.100275,104.557999,112.050003,0,0,0,G5
2,1100,0.230157,99.494797,105.388,0,0,0,G5
2,1100,0.20059,107.681,111.550003,0,0,0,G5
2,1100,-0.008094,113.223,114.853996,0,0,0,G5
3,1100,0.279717,108.204002,111.656998,133.899002,0,0,G5
2,1100,0.184218,94.489601,95.786102,0,0,0,G5
2,1100,0.29544,81.321602,85.050598,0,0,0,G5
4,1110,0.516782,110.276001,112.151001,133.787994,101.079002,0,G6
3,1110,0.139307,99.987198,101.143997,90.416,0,0,G6
3,1110,0.094906,104.864998,105.153999,93.888,0,0,G6
3,1110,-0.129805,111.657997,111.762001,98.866898,0,0,G6
4,1110,0.465319,102.613998,103.135002,143.233002,92.646301,0,G6
3,1110,0.181402,97.227798,95.570297,85.790298,0,0,G6
3,1110,0.274874,74.304199,72.798798,62.142601,0,0,G6
3,1110,0.13395,98.743896,96.272202,86.654999,0,0,G6
2,1110,0.005638,96.7882,85.6119,0,0,0,G6
3,1110,0.317525,107.889,112.704002,99.2967,0,0,G6
3,10001,0.623048,83.5765,56.6735,98.737503,0,0,G7
2,10001,0.627914,89.022697,100.204002,0,0,0,G7
3,10001,0.587678,85.449699,60.973301,94.911301,0,0,G7
2,10001,0.531465,87.669197,99.060699,0,0,0,G7
2,10001,0.683781,85.600197,97.849297,0,0,0,G7
3,10001,0.727063,87.292198,62.425999,97.3582,0,0,G7
2,10001,0.559888,84.991699,100.848999,0,0,0,G7
2,10001,0.408152,88.2453,101.699997,0,0,0,G7
3,10001,1.685299,84.643097,108.524002,102.183998,0,0,G7
3,10001,1.697408,82.222397,106.578003,101.601997,0,0,G7
3,11001,0.496928,67.183197,97.225197,85.956902,0,0,G8
3,11001,0.350388,76.280098,111.899002,94.725502,0,0,G8
3,11001,0.26795,74.870697,110.305,90.574097,0,0,G8
3,11001,0.356405,67.486801,102.708,89.631302,0,0,G8
3,11001,0.538121,65.339897,97.683197,86.039902,0,0,G8
3,11001,0.285648,70.171799,109.325996,92.725502,0,0,G8
3,11001,0.095009,74.625999,115.040001,95.813499,0,0,G8
3,11001,0.063922,72.764702,111.115997,95.091301,0,0,G8
3,11001,0.273822,68.945602,107.705002,92.108299,0,0,G8
3,11001,0.497472,65.132698,95.125801,84.305801,0,0,G8
5,11111,1.037722,77.4832,103.802002,107.195999,99.429001,91.035202,G9
5,11111,0.96735,78.309097,105.709999,111.586998,103.296997,91.910301,G9
5,11111,0.972766,77.692001,107.112999,113.377998,104.223999,93.264397,G9
5,11111,0.967241,77.764198,104.683998,107.652,99.3237,90.384399,G9
5,11111,1.00079,76.408203,103.983002,105.446999,97.832199,90.297501,G9
5,11111,0.910479,79.154602,106.071999,113.031998,102.887001,92.374901,G9
5,11111,0.776657,78.338501,109.32,111.955002,101.476997,90.888,G9
5,11111,0.79672,76.115303,111.453003,115.672997,104.803001,94.264,G9
5,11111,1.012155,75.726997,105.944,111.827003,104.302002,94.119202,G9
5,11111,1.080741,76.127701,102.313004,106.040001,99.302803,90.742401,G9
