@relation gesture-weka.filters.unsupervised.attribute.Remove-V-R2-19

@attribute newFingerTipDistRefined_f1 numeric
@attribute newFingerTipDistRefined_f2 numeric
@attribute newFingerTipDistRefined_f3 numeric
@attribute newFingerTipDistRefined_f4 numeric
@attribute newFingerTipDistRefined_f5 numeric
@attribute fingertipAngles_f1 numeric
@attribute fingertipAngles_f2 numeric
@attribute fingertipAngles_f3 numeric
@attribute fingertipAngles_f4 numeric
@attribute fingertipAngles_f5 numeric
@attribute fingertipElevation_f1 numeric
@attribute fingertipElevation_f2 numeric
@attribute fingertipElevation_f3 numeric
@attribute fingertipElevation_f4 numeric
@attribute fingertipElevation_f5 numeric
@attribute fingersExtended numeric
@attribute fingersAreasAverage numeric
@attribute class {G1,G2,G3,G4,G5,G6,G7,G8,G9,G0}

@data
1.023871,1.024664,0,0,0,2.272522,2.48012,0,0,0,1.419548,1.439554,0,0,0,1100,21.863609,G5
1.551421,0.633072,1.577119,0,0,2.19697,1.141414,2.496311,0,0,2.602875,1.234775,2.711801,0,0,1100,10.608878,G5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1100,0,G5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1100,0,G5
0.958437,1.076855,0,0,0,2.109167,2.855146,0,0,0,1.294993,1.466297,0,0,0,1110,17.562973,G6
1.059932,1.086665,1.004195,0,0,2.438399,2.961904,2.443241,0,0,2.211512,2.312101,2.157485,0,0,1110,9.360357,G6
1,0,0,0,0,2.639127,0,0,0,0,2.182261,0,0,0,0,1110,0,G6
1.037221,1.115223,0.971376,0,0,2.714842,2.81626,2.252649,0,0,2.370808,2.461677,2.198257,0,0,1110,10.988033,G6
1.041879,1.129532,0.960993,0,0,2.368797,2.969851,2.336939,0,0,1.894695,2.052802,1.807447,0,0,1110,11.582254,G6
1.165295,0.944777,0,0,0,2.783533,1.423336,0,0,0,1.410634,1.033499,0,0,0,1110,22.681602,G6
1.07936,1.203335,0.998434,0,0,2.047429,2.941513,1.950089,0,0,2.349935,2.702308,2.228577,0,0,1110,11.771588,G6
1,0,0,0,0,2.671309,0,0,0,0,2.264104,0,0,0,0,1110,0,G6
1,0,0,0,0,2.653483,0,0,0,0,1.967882,0,0,0,0,1110,0,G6
1.033759,1.126025,0.951582,0,0,2.597227,2.980313,2.504215,0,0,2.401308,2.541336,2.300484,0,0,1110,11.953943,G6
0.844203,1.457313,0,0,0,0.160826,0.076329,0,0,0,0.340684,0.189126,0,0,0,10001,37.84771,G7
1.755074,1.765174,0,0,0,0.345695,0.35944,0,0,0,0.613948,0.641166,0,0,0,10001,72.603188,G7
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10001,0,G7
1,0,0,0,0,0.01317,0,0,0,0,0.053994,0,0,0,0,10001,0,G7
1.373595,1.423203,0,0,0,0.250523,0.067003,0,0,0,0.533867,0.181889,0,0,0,10001,70.606186,G7
1.384723,1.537451,0,0,0,0.268191,0.186409,0,0,0,0.666647,0.500134,0,0,0,10001,70.109825,G7
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10001,0,G7
1.36726,1.481558,0,0,0,1.110354,0.562642,0,0,0,1.228466,0.790985,0,0,0,10001,70.54409,G7
1.499203,1.371345,0,0,0,0.382027,0.267926,0,0,0,0.620907,0.400748,0,0,0,10001,70.084503,G7
1.484612,1.436747,0,0,0,0.054122,0.129019,0,0,0,0.122793,0.246611,0,0,0,10001,70.591492,G7
1.295293,1.374639,1.240206,0,0,1.990432,2.775007,1.851158,0,0,3.744105,4.201895,3.589105,0,0,11001,22.836306,G8
1.294405,1.498237,1.268374,0,0,1.881855,2.75308,1.922992,0,0,4.739797,5.474811,4.758352,0,0,11001,23.786694,G8
1.004887,1.20923,0,0,0,2.04947,2.633801,0,0,0,3.295316,3.744194,0,0,0,11001,38.128246,G8
1.04629,1.146556,0,0,0,1.741067,2.57286,0,0,0,2.312316,2.773104,0,0,0,11001,31.819365,G8
1.145721,1.431977,1.224919,0,0,2.065624,2.599517,1.677558,0,0,3.357679,3.88082,3.13008,0,0,11001,22.626364,G8
1.240231,1.435948,1.267829,0,0,2.03449,2.556299,1.700874,0,0,4.073969,4.55499,3.808392,0,0,11001,23.33161,G8
1.229479,1.494426,1.494856,0,0,1.797002,2.538109,1.686737,0,0,6.128428,6.948523,6.150044,0,0,11001,26.163639,G8
1.162688,1.011032,0,0,0,2.380234,2.510655,0,0,0,5.694261,5.623022,0,0,0,11001,37.014832,G8
1.285286,1.387948,1.303376,0,0,2.083262,2.704654,1.923632,0,0,6.427003,6.914099,6.290797,0,0,11001,23.01911,G8
1.251603,1.478745,1.227766,0,0,2.170583,2.795361,1.795941,0,0,5.480635,6.020041,5.137407,0,0,11001,24.572662,G8
1.130476,1.335745,1.337355,1.310386,1.181252,1.627314,2.954369,2.671444,2.26164,1.556995,2.674495,3.467142,3.42099,3.247894,2.651787,11111,11.60432,G9
1.660336,1.594941,1.622056,1.533188,1.497771,0.98766,2.467917,2.829734,2.35247,1.504644,2.786075,4.331477,4.479289,4.214166,3.448234,11111,15.68569,G9
1.191547,1.377091,1.439314,1.355781,1.235072,1.124029,2.475445,2.792979,2.446472,1.73107,1.965601,3.084621,3.221116,3.054302,2.562638,11111,13.020551,G9
1.164318,1.368466,1.428478,1.387682,1.169014,1.637973,2.927924,2.734605,2.38164,1.730725,4.15389,5.105647,5.120188,4.926242,4.246762,11111,13.174008,G9
1.207752,1.427646,1.434598,1.353656,1.215002,0.64666,2.255096,2.56975,1.874851,1.095966,0.817203,1.97503,2.01991,1.812495,1.255303,11111,13.541288,G9
1.191091,1.254777,1.268656,1.245045,0,1.123988,2.604561,2.213841,1.657091,0,1.384658,2.098935,2.041083,1.80605,0,11111,13.963314,G9
1.100646,1.353443,1.34881,1.305814,1.168729,1.38519,2.540682,2.929924,2.795538,2.092925,3.601786,4.696747,4.803766,4.735086,4.276867,11111,11.450706,G9
1.151328,1.339433,1.344,1.323793,1.223306,1.496582,2.588675,2.911621,2.788719,2.157742,6.017807,7.086591,7.203006,7.151492,6.706867,11111,11.691153,G9
1.164564,1.408022,1.408167,1.287655,1.219154,1.560398,2.834008,2.9472,2.567509,1.922669,5.221117,6.340759,6.365201,6.127171,5.617724,11111,13.243307,G9
1.146614,1.335053,1.330889,1.31807,1.176286,1.524236,2.735192,2.904646,2.592594,1.916797,3.601325,4.566732,4.599581,4.503874,3.978602,11111,11.963731,G9
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G1
1,0,0,0,0,0.701888,0,0,0,0,0.958619,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G1
1.242647,1.20194,0.862213,0,0,1.389257,2.272448,2.242213,0,0,1.443633,1.679687,1.332674,0,0,1101,15.414836,G0
1.200797,1.23402,0.85895,0,0,2.142934,2.791823,2.256077,0,0,2.316373,2.505263,2.023229,0,0,1101,15.732098,G0
1.174188,1.228878,0.892733,0,0,2.371621,2.876047,2.13027,0,0,2.513523,2.666659,2.159433,0,0,1101,15.360113,G0
1.192532,1.241911,0.871868,0,0,2.191604,2.565856,2.015152,0,0,2.147329,2.285386,1.775265,0,0,1101,15.894578,G0
1.190817,1.248964,0.814285,0,0,1.607086,2.216415,2.672917,0,0,1.726695,2.021174,1.665006,0,0,1101,16.003513,G0
1.199545,1.247907,0.880722,0,0,2.450854,2.638866,1.872562,0,0,2.339178,2.424119,1.833871,0,0,1101,16.262325,G0
1.212116,1.231709,0.82093,0,0,1.510646,2.150185,2.568915,0,0,1.603513,1.869291,1.527964,0,0,1101,15.865169,G0
1.229028,1.165185,0.869911,0,0,2.155254,2.9548,2.153526,0,0,2.166372,2.244421,1.813531,0,0,1101,14.827022,G0
1.234573,1.191104,0.844482,0,0,1.752808,2.526044,2.2226,0,0,1.768159,1.925906,1.527198,0,0,1101,15.286278,G0
1.186348,1.214406,0.897116,0,0,2.161528,2.700703,2.005085,0,0,2.093999,2.235826,1.758586,0,0,1101,15.282679,G0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,G2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,G2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,G2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,G2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,G2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,G2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,G2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,G2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,G2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,G2
1,0,0,0,0,2.331548,0,0,0,0,1.608688,0,0,0,0,1,0,G3
1,0,0,0,0,2.507429,0,0,0,0,2.254209,0,0,0,0,1,0,G3
1,0,0,0,0,2.612895,0,0,0,0,2.441876,0,0,0,0,1,0,G3
1,0,0,0,0,2.491612,0,0,0,0,2.032701,0,0,0,0,1,0,G3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,G3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,G3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,G3
1,0,0,0,0,2.900757,0,0,0,0,2.326077,0,0,0,0,1,0,G3
1,0,0,0,0,2.599613,0,0,0,0,2.131044,0,0,0,0,1,0,G3
1,0,0,0,0,2.666073,0,0,0,0,2.366603,0,0,0,0,1,0,G3
1.132738,1.300699,0,0,0,1.75679,2.094414,0,0,0,1.833169,2.137151,0,0,0,11000,60.291145,G4
1.189796,1.363942,0,0,0,1.687368,2.048662,0,0,0,1.966945,2.314631,0,0,0,11000,65.190086,G4
1.239398,1.365752,0,0,0,1.721808,2.27477,0,0,0,2.453563,2.880613,0,0,0,11000,57.752979,G4
1,0,0,0,0,1.689834,0,0,0,0,1.284406,0,0,0,0,11000,0,G4
1.372586,1.650127,0.796061,0,0,1.540503,2.074642,1.835644,0,0,1.931542,2.476516,1.548451,0,0,11000,39.172405,G4
1,0,0,0,0,1.565239,0,0,0,0,1.361327,0,0,0,0,11000,0,G4
1.151951,1.426902,0,0,0,1.037217,0.914295,0,0,0,0.997638,1.133746,0,0,0,11000,64.328163,G4
1.04169,1.330712,0,0,0,1.829139,2.032892,0,0,0,1.679981,2.040292,0,0,0,11000,64.884415,G4
1.208354,1.375292,0,0,0,1.607195,1.930599,0,0,0,1.817721,2.142984,0,0,0,11000,67.481865,G4
1.134476,1.444546,0,0,0,1.4899,1.307444,0,0,0,1.355574,1.551723,0,0,0,11000,65.172585,G4
1.026045,1.035619,0,0,0,2.78718,1.858225,0,0,0,1.355692,1.286835,0,0,0,1100,26.83696,G5
1,0,0,0,0,1.834682,0,0,0,0,1.31139,0,0,0,0,1100,0,G5
1,0,0,0,0,2.286558,0,0,0,0,1.855923,0,0,0,0,1100,0,G5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1100,0,G5
1.090131,1.00351,0,0,0,2.255089,2.405413,0,0,0,1.780371,1.721081,0,0,0,1100,31.140699,G5
1.115823,0.985226,0,0,0,2.299241,2.402075,0,0,0,1.84666,1.734795,0,0,0,1100,32.815556,G5
1.042484,1.028131,0,0,0,1.764119,2.583404,0,0,0,1.234023,1.294113,0,0,0,1100,28.256777,G5
1.015931,1.041752,0,0,0,1.970963,2.397522,0,0,0,1.244284,1.305939,0,0,0,1100,25.189964,G5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1100,0,G5
1.026927,1.038729,0,0,0,1.709873,2.268391,0,0,0,1.181218,1.25409,0,0,0,1100,27.55373,G5
1.06465,1.104631,1.012887,0,0,2.256958,2.959303,2.428206,0,0,2.006508,2.153533,1.995845,0,0,1110,13.034572,G6
1.085534,1.107355,1.008326,0,0,2.347421,3.063176,2.385669,0,0,2.311925,2.442055,2.246718,0,0,1110,12.882414,G6
1.075459,1.080454,1.009474,0,0,2.446578,2.874757,2.283902,0,0,2.017834,2.077801,1.916269,0,0,1110,12.669732,G6
1.084312,1.09783,0.983893,0,0,2.53495,2.892586,2.284904,0,0,2.236663,2.298096,2.077478,0,0,1110,12.510807,G6
1.100733,1.108557,0.967999,0,0,1.84344,2.85615,2.300815,0,0,1.517597,1.66833,1.480218,0,0,1110,12.874411,G6
1.075615,1.098636,0.961274,0,0,2.747272,2.566588,2.039648,0,0,2.019006,2.019825,1.759594,0,0,1110,12.64854,G6
1.095584,1.00673,0.972302,0,0,1.985174,2.610931,2.250142,0,0,1.352494,1.310956,1.256135,0,0,1110,8.340778,G6
1.085215,1.098253,1.041237,0,0,2.034267,3.069192,2.062408,0,0,1.642932,1.775795,1.605941,0,0,1110,12.481422,G6
1.140261,1.162839,1.055856,0,0,1.535647,2.94163,1.588926,0,0,1.35763,1.584066,1.294743,0,0,1110,13.877941,G6
1.101777,1.164791,1.033617,0,0,1.982721,3.072277,2.178506,0,0,1.981714,2.251905,1.984155,0,0,1110,14.421288,G6
1.441397,1.435958,0,0,0,2.011652,1.763118,0,0,0,3.339941,3.142388,0,0,0,10001,67.945549,G7
1.51256,0.945886,1.512572,0,0,1.675105,2.610343,1.875136,0,0,2.726612,2.653922,2.880503,0,0,10001,17.541431,G7
4.990525,4.886392,5.418699,0,0,1.444511,0.078297,2.030632,0,0,7.899304,0.964787,9.783976,0,0,10001,102.651253,G7
1.529198,0.947719,1.585768,0,0,1.792466,2.606433,1.687796,0,0,2.926727,2.764261,2.89045,0,0,10001,17.548336,G7
1.378714,1.468362,0,0,0,1.855242,1.704623,0,0,0,2.593138,2.570461,0,0,0,10001,70.948708,G7
1.491613,0.907172,1.595141,0,0,1.970554,2.789513,1.934245,0,0,4.11634,3.983932,4.172822,0,0,10001,16.00613,G7
1.463505,1.603995,0,0,0,1.85919,1.882434,0,0,0,3.792433,3.9326,0,0,0,10001,66.473228,G7
1.384675,1.407995,0,0,0,2.079758,1.670694,0,0,0,2.945276,2.684536,0,0,0,10001,66.771965,G7
1.377969,1.434744,0,0,0,1.89538,1.933544,0,0,0,3.113246,3.192102,0,0,0,10001,65.038383,G7
1.404052,1.458803,0,0,0,1.600011,1.750397,0,0,0,2.266715,2.425123,0,0,0,10001,66.394348,G7
1.513531,1.713959,0.817849,1.627649,0,1.490741,2.307009,2.155798,1.94469,0,3.803804,4.764359,3.880919,4.396766,0,11001,20.891115,G8
1.347124,1.627229,1.385172,0,0,1.752535,2.693007,1.546932,0,0,3.288351,4.097537,3.117222,0,0,11001,31.38324,G8
1.363553,1.561829,1.37883,0,0,1.494799,2.484551,1.846233,0,0,3.106524,4.031798,3.459741,0,0,11001,31.686392,G8
1.190614,1.580857,1.514336,0,0,1.643637,2.528064,1.765859,0,0,3.275122,4.222198,3.638376,0,0,11001,27.707554,G8
1.345056,1.558697,1.352468,0,0,1.825171,2.541469,1.655484,0,0,3.630464,4.287391,3.475688,0,0,11001,30.502422,G8
1.343821,1.604539,1.389919,0,0,1.629653,2.458466,1.605647,0,0,3.10248,3.915275,3.114105,0,0,11001,30.108883,G8
1.423094,1.545565,1.269856,0,0,1.810395,2.471886,1.555871,0,0,3.32514,3.855591,2.969091,0,0,11001,32.0201,G8
1.361964,1.552095,1.238897,0,0,1.666698,2.50921,1.747777,0,0,3.234271,3.97739,3.212373,0,0,11001,30.925774,G8
1.344063,1.543989,1.279366,0,0,1.807413,2.543249,1.797609,0,0,3.933917,4.61943,3.876088,0,0,11001,30.326429,G8
1.440783,1.543734,1.336304,0,0,1.627042,2.220227,1.382271,0,0,2.693324,3.191657,2.373737,0,0,11001,29.19313,G8
1.246742,1.452826,1.500555,1.225824,1.480862,0.992263,2.506169,2.732272,1.507535,1.845019,1.500124,2.649596,2.737096,1.964551,2.425604,11111,14.871129,G9
1.302742,1.510531,1.530767,1.266142,1.520128,0.797118,2.17921,2.981768,1.511489,1.959117,1.264069,2.549188,2.719091,1.952886,2.46722,11111,15.45827,G9
1.312067,1.510798,1.538228,1.282076,1.502647,1.089297,2.598868,2.531744,1.260833,1.656961,1.686696,2.785559,2.799219,1.841744,2.370723,11111,15.54511,G9
1.230421,1.420946,1.401081,1.363216,0,1.003256,2.294045,2.674265,1.758455,0,1.461024,2.495109,2.557856,2.205323,0,11111,18.85865,G9
1.355043,1.537412,1.556531,1.289241,1.513746,0.903423,2.336407,2.784303,1.334957,1.812469,1.459282,2.684768,2.793168,1.872318,2.433289,11111,16.058281,G9
1.245335,1.471763,1.512223,1.276404,1.530626,1.09093,2.352816,3.074993,1.829347,2.26639,2.232434,3.487632,3.696452,2.991677,3.503557,11111,14.938213,G9
1.293503,1.482538,1.56253,1.120498,1.540042,1.064498,2.401851,2.944968,1.81669,2.097137,2.020572,3.255954,3.460378,2.607853,3.168638,11111,15.092463,G9
1.217342,1.391761,1.441116,1.271751,0,1.306342,2.655286,2.72184,1.928682,0,2.253848,3.248523,3.31209,2.819771,0,11111,19.273312,G9
1.188195,1.440189,1.500529,1.454933,1.443254,1.108158,2.517927,3.004897,2.318133,1.531262,2.016058,3.25262,3.401956,3.194432,2.644456,11111,14.222714,G9
1.139859,1.347398,1.410246,1.318824,0,1.57229,3.010433,2.387718,1.690058,0,2.400728,3.201528,3.13351,2.643073,0,11111,18.356731,G9
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G1
1.211881,1.240714,0.92351,0,0,2.248309,3.011858,1.836696,0,0,2.186371,2.331832,1.754914,0,0,1101,18.602095,G0
1.236502,1.242322,0.937168,0,0,1.9913,2.835133,2.019253,0,0,2.209571,2.427099,1.933388,0,0,1101,19.103363,G0
1.242309,1.264151,0.943161,0,0,2.086431,2.918716,1.929605,0,0,2.318259,2.528678,1.965183,0,0,1101,19.502136,G0
1.361516,1.035,0,0,0,2.030367,1.99414,0,0,0,2.283682,1.949924,0,0,0,1101,54.984791,G0
1.214835,1.244305,1.00982,0,0,2.342331,2.964985,1.770217,0,0,2.525307,2.668672,2.077415,0,0,1101,20.512224,G0
1.229098,1.261852,0.998297,0,0,2.140893,2.876093,1.76384,0,0,2.273007,2.462442,1.884354,0,0,1101,21.153313,G0
1.227685,1.254238,0.94242,0,0,2.065784,2.783148,1.995442,0,0,2.268166,2.474867,1.965286,0,0,1101,20.143066,G0
1.229196,1.232999,0.922549,0,0,2.144641,2.905241,2.014077,0,0,2.313964,2.480407,1.967646,0,0,1101,18.271017,G0
1,0,0,0,0,2.414072,0,0,0,0,1.671627,0,0,0,0,1101,0,G0
1.215579,1.236255,0.932904,0,0,2.373211,3.125759,1.876421,0,0,2.46249,2.587882,1.998994,0,0,1101,18.643627,G0
1,0,0,0,0,0.674309,0,0,0,0,0.635119,0,0,0,0,1000,0,G2
1,0,0,0,0,1.224986,0,0,0,0,0.955509,0,0,0,0,1000,0,G2
1,0,0,0,0,0.954235,0,0,0,0,0.818895,0,0,0,0,1000,0,G2
1,0,0,0,0,1.089772,0,0,0,0,0.890876,0,0,0,0,1000,0,G2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,G2
1,0,0,0,0,1.365195,0,0,0,0,1.074743,0,0,0,0,1000,0,G2
1,0,0,0,0,0.975415,0,0,0,0,0.829774,0,0,0,0,1000,0,G2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,G2
1.461845,0.742863,0,0,0,2.553914,2.103738,0,0,0,2.555643,1.731921,0,0,0,1000,33.111378,G2
1,0,0,0,0,1.050861,0,0,0,0,0.869108,0,0,0,0,1000,0,G2
1,0,0,0,0,1.191436,0,0,0,0,0.940439,0,0,0,0,1,0,G3
1,0,0,0,0,2.68983,0,0,0,0,2.48596,0,0,0,0,1,0,G3
1,0,0,0,0,2.670798,0,0,0,0,2.216718,0,0,0,0,1,0,G3
1,0,0,0,0,2.459649,0,0,0,0,2.063697,0,0,0,0,1,0,G3
1,0,0,0,0,2.655443,0,0,0,0,1.884531,0,0,0,0,1,0,G3
1,0,0,0,0,2.694155,0,0,0,0,1.674197,0,0,0,0,1,0,G3
1,0,0,0,0,2.642948,0,0,0,0,1.57501,0,0,0,0,1,0,G3
1,0,0,0,0,2.371453,0,0,0,0,1.653526,0,0,0,0,1,0,G3
1,0,0,0,0,2.562726,0,0,0,0,1.809224,0,0,0,0,1,0,G3
1,0,0,0,0,2.580917,0,0,0,0,1.55895,0,0,0,0,1,0,G3
1,0,0,0,0,1.960855,0,0,0,0,1.764658,0,0,0,0,11000,0,G4
1.372332,1.668003,0.875014,0,0,1.350654,2.367643,2.062499,0,0,1.913408,2.763506,1.882963,0,0,11000,37.780254,G4
1.383626,1.664201,0.879282,0,0,1.313478,2.145538,1.88364,0,0,1.746719,2.481959,1.613256,0,0,11000,37.759594,G4
1.126142,1.363217,0,0,0,1.478103,1.875531,0,0,0,1.491161,1.903705,0,0,0,11000,61.082603,G4
1.020673,1.343443,0,0,0,1.602354,2.01343,0,0,0,1.439109,1.909232,0,0,0,11000,57.431267,G4
0.940051,1.333874,0,0,0,1.638537,2.032071,0,0,0,1.268384,1.774987,0,0,0,11000,54.200619,G4
1.017405,1.317152,0,0,0,1.749175,1.924055,0,0,0,1.460993,1.817703,0,0,0,11000,54.161648,G4
1.065149,1.362226,0,0,0,1.262012,1.515738,0,0,0,1.109057,1.506748,0,0,0,11000,56.480007,G4
1.080463,1.357239,0,0,0,1.450304,2.050278,0,0,0,1.407744,1.917948,0,0,0,11000,57.925606,G4
1.062843,1.34498,0,0,0,1.742668,2.169823,0,0,0,1.768279,2.214837,0,0,0,11000,56.000134,G4
1.013638,1.050721,0,0,0,2.536932,2.477528,0,0,0,1.619893,1.650699,0,0,0,1100,26.642244,G5
1.032928,1.083052,0,0,0,2.192481,2.431877,0,0,0,1.821331,1.923573,0,0,0,1100,37.154068,G5
1.03094,1.066184,0,0,0,2.169816,2.537756,0,0,0,1.718175,1.820373,0,0,0,1100,34.104729,G5
1,0,0,0,0,1.220765,0,0,0,0,0.953621,0,0,0,0,1100,0,G5
1.009387,1.048006,0,0,0,2.493073,2.728904,0,0,0,1.80261,1.869305,0,0,0,1100,26.021835,G5
0.999947,1.049373,0,0,0,2.32683,2.292005,0,0,0,1.56352,1.607996,0,0,0,1100,24.800642,G5
1,0,0,0,0,1.402972,0,0,0,0,1.032645,0,0,0,0,1100,0,G5
1.01385,1.04954,0,0,0,2.445069,2.696833,0,0,0,1.732994,1.798481,0,0,0,1100,26.962458,G5
1.009589,1.051943,0,0,0,2.447967,2.639521,0,0,0,1.668959,1.733206,0,0,0,1100,26.692886,G5
1.011955,1.050464,0,0,0,2.320377,2.683213,0,0,0,1.565563,1.642731,0,0,0,1100,26.765795,G5
1.069804,1.140533,1.024655,0,0,2.141297,3.041628,2.287737,0,0,1.985085,2.201002,1.982784,0,0,1110,14.419652,G6
1.053844,1.111903,1.003724,0,0,2.311368,2.869934,2.56816,0,0,2.432953,2.608777,2.453556,0,0,1110,13.980266,G6
1.064535,1.119339,0.97942,0,0,2.169947,2.941969,2.447359,0,0,1.935969,2.11624,1.918045,0,0,1110,13.790158,G6
1.03142,1.130792,1.022162,0,0,2.303796,2.917481,2.392117,0,0,2.313797,2.530725,2.330842,0,0,1110,12.807755,G6
1.022675,1.12598,1.018393,0,0,2.398247,2.936885,2.466718,0,0,2.430544,2.629942,2.44507,0,0,1110,12.728557,G6
1.066796,1.089839,0.964394,0,0,2.38935,3.090073,2.686414,0,0,2.335258,2.457115,2.297291,0,0,1110,11.69571,G6
1.064237,1.118599,1.029354,0,0,2.351026,3.041457,2.299144,0,0,2.245775,2.403111,2.196668,0,0,1110,12.744465,G6
1.110478,1.149874,1.040127,0,0,2.028417,3.051123,2.271423,0,0,2.050643,2.286544,2.063041,0,0,1110,17.39362,G6
1.086361,1.14238,1.031404,0,0,2.260821,3.048617,2.300675,0,0,2.336784,2.531724,2.296187,0,0,1110,14.064658,G6
1.063443,1.134376,1.008966,0,0,2.283967,3.05242,2.227889,0,0,1.969477,2.13933,1.900911,0,0,1110,13.747697,G6
1.287259,1.554977,0,0,0,1.760383,1.80751,0,0,0,2.457427,2.737714,0,0,0,10001,65.847382,G7
1,0,0,0,0,2.35938,0,0,0,0,2.00795,0,0,0,0,10001,0,G7
1,0,0,0,0,2.310408,0,0,0,0,1.861342,0,0,0,0,10001,0,G7
1.326047,1.579417,0,0,0,1.824823,1.632434,0,0,0,2.50839,2.5989,0,0,0,10001,68.86422,G7
1.356499,1.601111,0,0,0,1.652592,1.766382,0,0,0,2.437953,2.74876,0,0,0,10001,71.958382,G7
1.267818,1.653406,0,0,0,1.831413,1.781852,0,0,0,2.764261,3.073532,0,0,0,10001,67.966751,G7
1.283914,1.533426,0,0,0,1.7734,1.94674,0,0,0,2.644329,2.993518,0,0,0,10001,65.299904,G7
1.238983,1.478871,0,0,0,1.711753,1.855572,0,0,0,2.150742,2.465016,0,0,0,10001,65.007561,G7
1.278292,1.534695,0,0,0,1.768285,1.750315,0,0,0,2.337716,2.564542,0,0,0,10001,65.652946,G7
1.289286,1.552416,0,0,0,1.744269,1.792625,0,0,0,2.408868,2.686135,0,0,0,10001,65.71978,G7
1.178685,1.736464,0.867913,1.514023,0,1.526702,2.634172,1.95955,1.943412,0,2.364511,3.499493,2.401753,2.976589,0,11001,17.425009,G8
1.233029,1.643406,1.501618,0,0,1.466115,3.044717,1.489382,0,0,2.257071,3.340404,2.497936,0,0,11001,35.822414,G8
1.124915,1.588093,1.423382,0,0,1.447791,2.89411,1.461228,0,0,1.818459,2.820648,2.086836,0,0,11001,35.181747,G8
1.329662,1.81452,0.955745,1.67637,0,1.459459,2.757079,1.752108,1.630409,0,2.434068,3.620735,2.371606,2.890845,0,11001,19.668652,G8
1.221031,1.650868,1.479502,0,0,1.44064,2.76861,1.652584,0,0,2.376041,3.513155,2.780068,0,0,11001,36.476154,G8
1.167592,1.61663,1.445312,0,0,1.501641,2.911363,1.486438,0,0,2.091201,3.115993,2.311466,0,0,11001,35.942204,G8
1.202171,1.619523,1.449992,0,0,1.315474,2.968654,1.154578,0,0,1.574285,2.535746,1.64341,0,0,11001,37.097717,G8
1.220996,1.654453,1.512545,0,0,1.210432,2.872364,1.076783,0,0,1.472061,2.50407,1.585721,0,0,11001,37.527866,G8
1.316147,1.766455,0.894243,1.612303,0,1.138771,2.809497,2.13915,1.298288,0,1.593968,2.814799,1.813369,1.99695,0,11001,20.820482,G8
1.179919,1.608855,1.442893,0,0,1.48143,2.965,1.504824,0,0,2.084312,3.111614,2.325379,0,0,11001,34.15572,G8
