@relation 'gesture-weka.filters.unsupervised.attribute.Remove-V-R1,2,3,4,5,6,7-11,22-weka.filters.unsupervised.attribute.Remove-R12_gesture-weka.filters.unsupervised.attribute.Remove-V-R2,4,5,7-11,328'

@attribute fingersExtended numeric
@attribute Max_X numeric
@attribute Max_Y numeric
@attribute newFingerTipDistRefined_f1 numeric
@attribute newFingerTipDistRefined_f2 numeric
@attribute newFingerTipDistRefined_f3 numeric
@attribute newFingerTipDistRefined_f4 numeric
@attribute newFingerTipDistRefined_f5 numeric
@attribute class {G1,G2,G3,G4,G5,G6,G7,G8,G9,G0}

@data
1110,0.219407,0.940807,0,1.060614,1.130924,0.977485,0,G6
1110,0.332046,0.945671,0,1.111569,1.153283,1.017258,0,G6
1110,0.30911,0.927862,0,1.09891,1.126585,1.000797,0,G6
10001,0.850724,0.700165,1.336326,0,0,0,1.517225,G7
10001,1.075712,0.807237,1.480992,0,0,0,1.577947,G7
10001,1.098629,0.825603,1.485256,0,0,0,1.56257,G7
10001,1.016533,0.719546,1.443483,0,0,0,1.540926,G7
10001,1.116785,0.772189,1.520005,0,0,0,0.951243,G7
10001,1.353137,0.826689,1.660867,0,0,0,0.971611,G7
10001,1.241883,0.764244,1.573264,0,0,0,0.966584,G7
10001,1.089298,0.669785,1.441291,0,0,0,1.576434,G7
10001,0.953686,0.689829,1.374609,0,0,0,1.533905,G7
10001,0.885284,0.725398,1.346359,0,0,0,1.537203,G7
11001,0.580094,0.971662,1.119401,1.506353,0,0,1.333788,G8
11001,0.478482,1.205836,1.272457,1.511529,0,0,1.30644,G8
11001,0.647255,1.012403,1.330734,1.525214,0,0,1.324132,G8
11001,0.676838,1.103321,1.238372,1.540898,0,0,1.320113,G8
11001,0.713781,1.024047,1.252033,1.536799,0,0,1.359814,G8
11001,0.707518,1.030701,1.253103,1.530535,0,0,1.352227,G8
11001,0.809132,1.039181,1.271468,1.551594,0,0,1.356553,G8
11001,0.647453,0.751964,1.297893,1.53716,0,0,1.349271,G8
11001,0.671939,1.084829,1.369603,1.661861,0,0,0.829099,G8
11001,0.809869,1.015137,1.326226,1.798756,0,0,0.840919,G8
11111,1.007206,0.887216,1.141037,1.426816,1.464755,1.40156,1.285651,G9
11111,0.834694,1.041891,1.121219,1.335734,1.411441,1.359949,1.180722,G9
11111,0.855786,0.848052,1.152194,1.352653,1.398616,1.336037,1.189417,G9
11111,0.914123,0.988916,1.140257,1.334394,1.3984,1.35906,1.214767,G9
11111,0.938263,0.92677,1.181397,1.366407,1.411318,1.356203,1.22109,G9
11111,0.866689,0.953086,1.186563,1.388522,1.422032,1.354662,1.225709,G9
11111,0.844801,0.804668,1.14078,1.349767,1.388204,1.341968,1.203915,G9
11111,0.877421,0.774487,1.124799,1.341841,1.387015,1.340088,1.208225,G9
11111,0.827236,0.766474,1.134763,1.372696,1.403017,1.359743,1.193802,G9
11111,0.825258,0.71877,1.056555,1.403303,1.435419,1.369715,1.223765,G9
0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,G1
1101,0.697043,1.084395,0,1.263169,0.905441,0,0,G0
1101,0.355125,1.095757,0,1.174808,1.154556,0,0.851191,G0
1101,0.061216,0.664541,0,1.235251,1.207741,0,0.85527,G0
1101,0.555953,1.11106,0,1.203603,1.147921,0,0.873536,G0
1101,0.52277,1.072685,0,1.191399,1.172425,0,0.805135,G0
1101,0.292447,0.928006,0,1.229783,1.208255,0,0.789636,G0
1101,0.213229,0.836652,0,1.240689,1.205644,0,0.776974,G0
1101,0.544974,0.757962,0,1.248703,1.221396,0,0.980485,G0
1101,0.659414,1.107473,0,1.231143,1.206665,0,0.959572,G0
1101,0.45662,0.937377,0,1.282822,1.216554,0,0.908363,G0
1000,0,0,0,0,0,0,0,G2
1000,-0.423096,0.6465,0,0.999997,0,0,0,G2
1000,0.81831,1.46154,0,1.124412,0,0,0,G2
1000,0,0,0,0,0,0,0,G2
1000,0,0,0,0,0,0,0,G2
1000,-0.144776,1.028209,0,0.98697,0,0,0,G2
1000,0,0,0,0,0,0,0,G2
1000,-0.572159,0.750559,0,1,0,0,0,G2
1000,-0.433531,0.659362,0,0.999997,0,0,0,G2
1000,-0.089519,0.743639,0,1.000006,0,0,0,G2
1,0.258719,0.79687,0,0,0,0,1.000001,G3
1,0.242,0.968297,0,0,0,0,0.999998,G3
1,0.098345,0.831962,0,0,0,0,0.999996,G3
1,0.004216,0.816869,0,0,0,0,0.999995,G3
1,0.38494,0.814868,0,0,0,0,1.000006,G3
1,0.549606,0.723149,0,0,0,0,1.000002,G3
1,0.19082,0.791523,0,0,0,0,1.000007,G3
1,-0.10305,0.707491,0,0,0,0,1.000003,G3
1,0.435361,0.754073,0,0,0,0,1.000001,G3
1,0.591228,0.659504,0,0,0,0,1.000003,G3
11000,-0.412135,0.775308,1.127723,1.438707,0,0,0,G4
11000,0.03018,1.351838,1.20265,1.413028,0,0,0,G4
11000,-0.259703,1.228657,1.176158,1.41139,0,0,0,G4
11000,-0.219504,1.035255,1.131922,1.428605,0,0,0,G4
11000,0.053486,1.109588,1.152086,1.411474,0,0,0,G4
11000,-0.247856,0.953179,1.137274,1.432004,0,0,0,G4
11000,-0.551376,0.839997,1.127271,1.418403,0,0,0,G4
11000,-0.395145,0.893107,1.135166,1.421814,0,0,0,G4
11000,0.214681,1.235542,1.402959,1.786024,0,0,0,G4
11000,0.042194,0.72105,1.367277,1.779258,0,0,0,G4
1100,0.041601,0.633958,0,1.037004,1.052154,0,0,G5
1100,0.078482,0.891532,0,1.04892,1.039455,0,0,G5
1100,0.294631,0.976334,0,1.046127,1.034091,0,0,G5
1100,0.21038,0.966125,0,1.467118,1.407771,0,0,G5
1100,0.427865,0.779371,0,1.04881,1.042575,0,0,G5
1100,0.006204,0.510842,0,1.044513,1.046121,0,0,G5
1100,-0.143872,0.427131,0,1.041604,1.051411,0,0,G5
1100,0.101422,0.925309,0,1.010867,1.059051,0,0,G5
1100,0.569412,0.948335,0,1.015758,1.053766,0,0,G5
1100,0.213745,0.802045,0,1.02888,1.054142,0,0,G5
1110,0.224582,0.647937,0,1.078599,1.087119,0.970918,0,G6
1110,0.13325,0.92864,0,1.05309,1.13072,1.001226,0,G6
1110,0.241294,0.960474,0,1.053491,1.088464,1.009859,0,G6
1110,0.11027,0.892352,0,1.081533,1.074064,1.015262,0,G6
1110,0.106367,0.666474,0,1.07571,1.120029,0.999058,0,G6
1110,0.621728,0.769496,0,1.089879,1.113773,1.021398,0,G6
1110,0.52339,0.805041,0,1.091211,1.083944,1.026483,0,G6
1110,0.442841,0.866414,0,1.10358,1.046821,1.026198,0,G6
1110,0.556809,0.847177,0,1.408338,1.424996,1.268972,0,G6
1110,0.5139,0.890985,0,1.084698,1.084577,0.997604,0,G6
10001,0.730335,0.77272,1.581852,0,0,0,1.082564,G7
10001,-0.055232,1.160069,1.400468,0,0,0,1.028768,G7
10001,-0.074309,1.443389,1.474611,0,0,0,1.566145,G7
10001,0.459548,1.207844,1.476698,0,0,0,1.486528,G7
10001,0.156306,1.216426,1.485398,0,0,0,1.479544,G7
10001,-0.011124,1.24968,1.466047,0,0,0,1.524135,G7
10001,0.05508,1.19882,1.434894,0,0,0,1.086611,G7
10001,0.818824,0.862795,1.715083,0,0,0,1.019161,G7
10001,0.268694,0.920606,1.48921,0,0,0,1.102805,G7
10001,0.520851,0.598301,1.532255,0,0,0,1.101625,G7
11001,0.443635,0.795187,1.268949,1.461206,0,0,1.205943,G8
11001,0.09077,1.036468,1.190495,1.407987,0,0,1.241253,G8
11001,0.468985,1.116939,1.285364,1.456353,0,0,1.284125,G8
11001,-0.164005,0.880468,1.155763,1.388171,0,0,1.214401,G8
11001,0.428036,0.991011,1.268601,1.431441,0,0,1.281823,G8
11001,0.147076,0.77672,1.186135,1.420753,0,0,1.211725,G8
11001,0.576803,1.029906,1.294464,1.461876,0,0,1.214533,G8
11001,0.1909,0.726511,1.247345,1.437789,0,0,1.184131,G8
11001,0.145891,0.612317,1.223435,1.438795,0,0,1.172831,G8
11001,0.510261,1.02613,1.313305,1.46953,0,0,1.196964,G8
11111,1.06497,1.232757,1.358985,1.468,1.510537,1.474162,1.317961,G9
11111,0.895018,1.133635,1.25838,1.43771,1.439377,1.458293,1.222226,G9
11111,0.595696,1.130398,1.384144,1.468371,1.484027,1.478218,1.284123,G9
11111,1.069266,1.1406,1.274776,1.416999,1.474249,1.473401,1.261477,G9
11111,0.8561,0.933275,1.278242,1.432227,1.470419,1.458413,1.258567,G9
11111,0.490497,0.951265,1.277438,1.38925,1.452144,1.423291,1.234741,G9
11111,1.025218,0.978465,1.292867,1.429027,1.472295,1.473101,1.292767,G9
11111,0.925737,1.043397,1.299005,1.445554,1.451764,1.466053,1.293662,G9
11111,0.775444,0.978916,1.270524,1.407146,1.472081,1.439067,1.280406,G9
11111,1.016059,1.2131,1.318799,1.431288,1.494535,1.513928,1.332446,G9
0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,G1
1101,-0.008628,0.908698,0,0.981177,1.071872,0,0,G0
1101,0.509244,0.992541,0,1.192112,1.223413,0,0.905172,G0
1101,0.594434,0.841796,0,1.167835,1.22597,0,0.922289,G0
1101,0.44082,0.83607,0,1.168781,1.238753,0,0.888573,G0
1101,0.351001,0.843869,0,1.180257,1.218329,0,0.889215,G0
1101,0.321227,0.681571,0,1.177014,1.218772,0,0.902208,G0
1101,0.324205,0.696714,0,1.184648,1.211007,0,0.892205,G0
1101,0.545601,0.595058,0,1.177797,1.23934,0,0.9321,G0
1101,0.559776,0.942227,0,1.178413,1.256731,0,0.925308,G0
1101,0.567607,1.02037,0,1.174436,1.23618,0,0.91835,G0
1000,0,0,0,0,0,0,0,G2
1000,0,0,0,0,0,0,0,G2
1000,0,0,0,0,0,0,0,G2
1000,-0.248304,0.904027,0,1.000002,0,0,0,G2
1000,-0.362474,0.860532,0,0.999996,0,0,0,G2
1000,0,0,0,0,0,0,0,G2
1000,-0.351167,0.845578,0,0.999998,0,0,0,G2
1000,-0.078576,1.280742,0,1.492909,0,0,0,G2
1000,-0.133472,0.840209,0,1.000005,0,0,0,G2
1000,-0.251653,0.919942,0,0.999995,0,0,0,G2
1,0.190275,0.808455,0,0,0,0,1.000001,G3
1,0.187176,0.947213,0,0,0,0,0.999999,G3
1,0.325798,0.888754,0,0,0,0,0.909909,G3
1,0.436097,0.73193,0,0,0,0,0.90564,G3
1,0.1556,0.574298,0,0,0,0,0.999994,G3
1,0.222859,0.561295,0,0,0,0,0.999998,G3
1,0.309264,0.545472,0,0,0,0,0.999996,G3
1,0.511787,0.678693,0,0,0,0,0.925219,G3
1,0.472732,0.69639,0,0,0,0,0.956482,G3
1,0.25354,0.779983,0,0,0,0,1.000001,G3
11000,-0.000021,1.08582,1.300291,1.606227,0,0,0,G4
11000,-0.102365,1.318317,1.102238,1.425639,0,0,0,G4
11000,0.120058,1.510522,1.314867,1.715055,0,0,0,G4
11000,-0.286956,1.153748,1.044762,1.391796,0,0,0,G4
11000,-0.310827,1.121304,1.035076,1.379055,0,0,0,G4
11000,-0.230822,1.026543,1.043829,1.342581,0,0,0,G4
11000,-0.228206,0.980889,1.060678,1.33467,0,0,0,G4
11000,-0.186455,1.011124,1.061323,1.360091,0,0,0,G4
11000,-0.296336,0.892096,1.047741,1.314823,0,0,0,G4
11000,0.03582,1.138649,1.297084,1.611156,0,0,0,G4
1100,0.139558,0.853475,0,1.003864,1.059419,0,0,G5
1100,0.147804,0.914233,0,1.014066,1.041099,0,0,G5
1100,0.222824,0.908718,0,0.976346,1.081047,0,0,G5
1100,0.347617,1.090106,0,1.344843,0.497833,0,0,G5
1100,0.102128,0.808731,0,1.023299,1.041814,0,0,G5
1100,-0.028735,0.800222,0,1.031535,1.034033,0,0,G5
1100,-0.027244,0.857413,0,1.020037,1.032736,0,0,G5
1100,-0.057109,0.866703,0,1.032052,1.020527,0,0,G5
1100,0.043641,0.865421,0,1.006811,1.056133,0,0,G5
1100,0.054236,0.852607,0,1.027142,1.03471,0,0,G5
1110,0.389652,0.915078,0,1.13585,1.234157,1.116987,0,G6
1110,0.350061,0.973619,0,1.075808,1.142718,1.004215,0,G6
1110,0.478049,0.992767,0,1.063225,1.165898,1.034975,0,G6
1110,0.492278,0.996788,0,1.075843,1.161775,1.027016,0,G6
1110,0.141816,0.903235,0,1.0754,1.14515,1.009935,0,G6
1110,0.147993,0.916604,0,1.069415,1.146625,1.001902,0,G6
1110,0.180721,0.963934,0,1.063831,1.153135,1.000577,0,G6
1110,0.414376,0.991339,0,1.076611,1.133085,1.045004,0,G6
1110,0.364131,0.964287,0,1.081429,1.174044,1.018515,0,G6
1110,0.470769,0.938965,0,1.146632,1.222686,1.082586,0,G6
10001,1.317109,0.424214,1.728891,0,0,0,1.026845,G7
10001,1.153869,0.479772,1.706827,0,0,0,1.905124,G7
10001,1.214387,0.405363,1.677761,0,0,0,1.827751,G7
10001,1.065491,0.457093,1.627714,0,0,0,1.771544,G7
10001,0.879429,0.508598,1.583509,0,0,0,1.692066,G7
10001,1.01482,0.399364,1.668448,0,0,0,0.941109,G7
10001,1.369463,0.384122,1.773585,0,0,0,1.925213,G7
10001,1.432197,0.383998,1.801704,0,0,0,1.938152,G7
10001,1.249366,0.454909,1.710936,0,0,0,0.986897,G7
10001,1.081735,0.513884,1.629021,0,0,0,1.065551,G7
11001,0.545486,0.786356,1.185297,1.539258,0,0,1.445259,G8
11001,0.99161,0.962037,1.385235,1.658412,0,0,1.615292,G8
11001,1.115991,0.882369,1.457822,1.646045,0,0,1.615611,G8
11001,0.982328,0.873196,1.381449,1.663945,0,0,1.603975,G8
11001,0.803399,0.907886,1.398509,1.632785,0,0,1.512784,G8
11001,1.208049,0.819426,1.422671,1.656072,0,0,1.643406,G8
11001,1.180364,0.688344,1.4707,1.655904,0,0,1.582127,G8
11001,1.076684,0.8349,1.408519,1.602721,0,0,1.555596,G8
11001,0.999644,0.773971,1.398904,1.607905,0,0,1.570874,G8
11001,0.707696,0.747363,1.297639,1.582314,0,0,1.49802,G8
11111,1.027946,1.080613,1.298248,1.372002,1.49982,1.452602,1.326569,G9
11111,0.892321,0.968518,1.314339,1.382829,1.497296,1.431466,1.274227,G9
11111,0.872778,0.861062,1.232853,1.343429,1.465656,1.414462,1.259822,G9
11111,-0.985285,-0.004083,1.000003,0,0,0,0,G9
11111,0.988456,0.835181,1.26436,1.416469,1.536113,1.48365,1.388549,G9
11111,0.866844,0.713481,1.297809,1.374653,1.489156,1.438489,1.321989,G9
11111,0.99683,0.685098,1.273748,1.375719,1.510693,1.456408,1.353357,G9
11111,0.891538,1.174421,1.229064,1.362705,1.49485,1.433264,1.300807,G9
11111,1.019123,1.128191,1.277216,1.359497,1.491448,1.464499,1.326558,G9
11111,1.063152,1.200381,1.323644,1.382461,1.521984,1.479063,1.33861,G9
0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,G1
1101,0.886732,0.927925,0,1.415596,1.228306,0,0,G0
1101,0.547338,1.02856,0,1.347049,1.15529,0,0.902442,G0
1101,0.351789,0.978688,0,1.327285,1.127404,0,0.846925,G0
1101,0.546105,0.995054,0,1.230889,0.934838,0,0,G0
1101,0.874791,0.972794,0,1.35696,1.113161,0,0,G0
1101,0.72639,1.10794,0,1.143781,1.349917,0,1.011896,G0
1101,0.537521,0.954092,0,1.237109,0.945514,0,0,G0
1101,0.671723,1.050902,0,1.172778,1.312651,0,0.974415,G0
1101,0.73589,0.834918,0,1.229251,1.252329,0,1.0002,G0
1101,0.455441,0.875696,0,1.213165,1.263301,0,0.965019,G0
1000,-0.395436,0.124494,0,0.999999,0,0,0,G2
1000,0,0,0,0,0,0,0,G2
1000,0,0,0,0,0,0,0,G2
1000,-0.266284,0.092887,0,0.999998,0,0,0,G2
1000,-0.467012,-0.033828,0,1,0,0,0,G2
1000,-0.568667,-0.068894,0,1.000001,0,0,0,G2
1000,-0.449082,0.069475,0,1,0,0,0,G2
1000,0,0,0,0,0,0,0,G2
1000,-0.292297,0.004645,0,1,0,0,0,G2
1000,-0.468907,-0.02539,0,1,0,0,0,G2
1,0.439831,0.884812,0,0,0,0,0.716933,G3
1,0.448974,1.168917,0,0,0,0,1.081046,G3
1,0,0,0,0,0,0,0,G3
1,0.350008,0.892521,0,0,0,0,0.992617,G3
1,0.473491,0.958842,0,0,0,0,0.963271,G3
1,0.117314,0.593769,0,0,0,0,0.999998,G3
1,0.036763,0.533063,0,0,0,0,1.000006,G3
1,0.189415,0.71201,0,0,0,0,0.746961,G3
1,0.369277,0.734343,0,0,0,0,0.718604,G3
1,0.465191,0.752641,0,0,0,0,0.716101,G3
11000,-0.228333,0.915433,1.170281,1.416127,0,0,0,G4
11000,0.188088,1.434125,1.396784,1.773767,0,0,0,G4
11000,-0.181789,1.1645,1.175891,1.430311,0,0,0,G4
11000,-0.336539,1.10203,1.155488,1.410527,0,0,0,G4
11000,-0.375696,1.047006,1.155072,1.392421,0,0,0,G4
11000,-0.30021,1.002143,1.163924,1.375656,0,0,0,G4
11000,-0.217853,1.116914,1.160446,1.412733,0,0,0,G4
11000,-0.25502,1.006149,1.165659,1.410179,0,0,0,G4
11000,0.12973,1.151243,1.419619,1.791786,0,0,0,G4
11000,0.112282,1.142098,1.472103,1.774148,0,0,0,G4
1100,-0.063756,0.800326,0,0.99913,1.070645,0,0,G5
1100,0.19679,0.862742,0,0.983489,1.088653,0,0,G5
1100,0.059605,0.866905,0,0.971452,1.100883,0,0,G5
1100,0.042598,0.851129,0,0.980688,1.088118,0,0,G5
1100,-0.126182,0.794684,0,0.993019,1.075056,0,0,G5
1100,-0.051169,0.834876,0,1.000494,1.069216,0,0,G5
1100,0.168148,0.836722,0,0.986254,1.086669,0,0,G5
1100,0.135939,0.827602,0,0.989605,1.082753,0,0,G5
1100,0.143817,0.821288,0,0.996207,1.076975,0,0,G5
1100,-0.004519,0.816408,0,0.99196,1.079854,0,0,G5
1110,0.352671,0.817734,0,1.060452,1.13061,0.990098,0,G6
1110,0.217343,0.859687,0,1.050094,1.128961,0.992805,0,G6
1110,0.277276,0.827682,0,1.057667,1.12132,1.001102,0,G6
1110,0.315888,0.816859,0,1.065073,1.114666,0.997854,0,G6
1110,0.373073,0.783414,0,1.063739,1.126168,1.007605,0,G6
1110,0.34865,0.783798,0,1.076135,1.122965,1.000984,0,G6
1110,0.178631,0.722558,0,1.068157,1.117788,0.977065,0,G6
1110,0.194414,0.711204,0,1.073751,1.113625,0.976755,0,G6
1110,0.374784,0.780966,0,1.063124,1.1346,1.00558,0,G6
1110,0.331614,0.863926,0,1.048136,1.138001,0.990544,0,G6
10001,1.210704,0.894478,1.64731,0,0,0,1.031961,G7
10001,1.430695,0.93806,1.786265,0,0,0,1.682009,G7
10001,1.418604,0.936678,1.759517,0,0,0,1.66137,G7
10001,1.433596,0.934665,1.776237,0,0,0,1.68581,G7
10001,1.528859,0.917572,1.837213,0,0,0,1.783575,G7
10001,1.484964,0.958126,1.749617,0,0,0,1.773503,G7
10001,1.29005,0.923267,1.700914,0,0,0,1.717754,G7
10001,1.387429,1.018662,1.739957,0,0,0,1.06837,G7
10001,1.302124,0.905767,1.663885,0,0,0,1.023035,G7
10001,1.287866,0.914272,1.761403,0,0,0,1.717405,G7
11001,1.13941,1.333848,1.601137,1.71892,0,0,1.795114,G8
11001,1.244691,1.297401,1.646557,1.805143,0,0,1.781978,G8
11001,1.38209,1.376521,1.548308,1.787034,0,0,1.802399,G8
11001,1.287421,1.322932,1.538782,1.750268,0,0,1.793558,G8
11001,1.18762,1.304092,1.652493,1.76506,0,0,1.805398,G8
11001,0.568574,1.124813,1.391538,1.589412,0,0,1.480091,G8
11001,0.143787,0.758516,1.207458,1.045755,0,0,0,G8
11001,0.362933,0.769346,1.170686,1.109212,0,0,0,G8
11001,0.717445,0.725014,1.073114,1.21583,0,0,0,G8
11001,0.756468,1.133924,1.418419,1.594212,0,0,1.537386,G8
11111,0.930666,1.27794,1.257133,1.349777,1.48651,1.407628,1.267,G9
11111,0.984521,1.179577,1.310693,1.424907,1.504589,1.459377,1.353259,G9
11111,0.96534,1.170372,1.298654,1.411891,1.484156,1.455713,1.35472,G9
11111,1.020055,1.182465,1.227595,1.403081,1.496729,1.45063,1.35397,G9
11111,0.606628,0.869348,1.111748,1.170469,1.113174,1.0282,0,G9
11111,0.964729,1.150829,1.228733,1.347043,1.474487,1.424381,1.306627,G9
11111,0.968442,1.1299,1.235712,1.337179,1.491746,1.432615,1.306111,G9
11111,0.984573,1.166982,1.243885,1.338631,1.446277,1.441779,1.315146,G9
11111,1.063021,1.185761,1.223133,1.370216,1.447796,1.439528,1.328481,G9
11111,0.893148,0.952632,1.063135,1.145567,1.132269,1.061449,0,G9
0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,G1
0,-0.123649,0.874282,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,G1
1101,0.560978,1.167571,0,1.265665,0.897127,0,0,G0
1101,0.700698,1.122981,0,1.352141,1.341367,0,0.900925,G0
1101,0.649385,1.076474,0,1.314551,1.319592,0,0.895898,G0
1101,0.754909,0.998972,0,1.381531,1.321471,0,0.973452,G0
1101,0.983468,1.236716,0,1.600342,1.57146,0,0.59173,G0
1101,0.766188,1.040268,0,1.290569,1.295144,0,0.948818,G0
1101,0.677561,1.013315,0,1.307139,1.286783,0,0.939138,G0
1101,0.782363,1.02419,0,1.364763,1.313253,0,0.978875,G0
1101,0.935835,1.021352,0,1.320544,1.298363,0,1.052218,G0
1101,1.042902,1.121071,0,1.569415,1.460324,0,1.142904,G0
1000,0.082901,0.840151,0,0.999995,0,0,0,G2
1000,0.06255,1.344259,0,1.474857,0,0,0,G2
1000,-0.146893,0.885657,0,1.000001,0,0,0,G2
1000,-0.116136,0.881814,0,1.000005,0,0,0,G2
1000,0.079941,1.27485,0,1.433353,0,0,0,G2
1000,-0.099074,0.8538,0,0.999995,0,0,0,G2
1000,-0.077608,0.879004,0,0.999993,0,0,0,G2
1000,-0.044573,0.85692,0,1.000002,0,0,0,G2
1000,-0.15065,0.880106,0,1.000002,0,0,0,G2
1000,-0.132626,0.900084,0,0.999998,0,0,0,G2
1,0.011443,0.726551,0,0,0,0,1.000002,G3
1,0,0,0,0,0,0,0,G3
1,0.232822,0.956751,0,0,0,0,0.999995,G3
1,0.254014,0.962371,0,0,0,0,0.999994,G3
1,0.161145,0.680975,0,0,0,0,1.000005,G3
1,0.139832,0.709663,0,0,0,0,1.000007,G3
1,0.348557,1.009762,0,0,0,0,0.922283,G3
1,0.232993,0.908979,0,0,0,0,0.799349,G3
1,0.292268,0.728388,0,0,0,0,1.000001,G3
1,0.031611,0.696982,0,0,0,0,1.000004,G3
11000,0.000218,1.053698,1.307592,1.477549,0,0,0,G4
11000,-0.062194,0.976454,1.308937,1.580878,0,0,0,G4
11000,0.027395,1.001867,1.308343,1.595954,0,0,0,G4
11000,-0.107223,0.959754,1.154125,1.532458,0,0,0,G4
11000,-0.03914,0.94222,1.305352,1.571137,0,0,0,G4
11000,0.308168,1.444253,1.49842,1.950122,0,0,0,G4
11000,0.099385,0.888666,1.311579,1.58009,0,0,0,G4
11000,-0.137127,0.90677,1.159886,1.459044,0,0,0,G4
11000,0.278909,1.630031,1.47805,1.881098,0,0,0,G4
11000,0.152046,1.141769,1.281464,1.547762,0,0,0,G4
1100,0.253866,0.946597,0,1.03011,1.091454,0,0,G5
1100,0.207207,0.925658,0,1.066741,1.065509,0,0,G5
1100,0.131845,0.927572,0,1.040044,1.085256,0,0,G5
1100,0.417831,1.199853,0,1.483922,1.4915,0,0,G5
1100,0.465765,0.83953,0,1.141692,1.104545,0,0,G5
1100,0.36592,0.885411,0,1.118146,1.115651,0,0,G5
1100,0.254988,0.941837,0,1.019729,1.100693,0,0,G5
1100,0.494482,1.144473,0,1.444753,0.623027,0,0,G5
1100,0.670536,1.293859,0,1.703336,0.678576,0,0,G5
1100,0.451246,1.377801,0,1.64022,1.593331,0,0,G5
1110,0.620535,1.036278,0,1.201393,1.203175,1.01266,0,G6
1110,0.340796,0.94036,0,1.115446,1.108881,1.016436,0,G6
1110,0.460172,0.906906,0,1.08534,1.114075,1.01478,0,G6
1110,0.335342,0.87662,0,1.059393,1.103524,1.020648,0,G6
1110,0.390321,0.952347,0,1.157665,1.141194,0.97576,0,G6
1110,0.513536,0.959195,0,1.123918,1.144681,1.018078,0,G6
1110,0.466713,0.923365,0,1.087843,1.105325,0.994176,0,G6
1110,0.367528,0.89911,0,1.072917,1.120524,0.989361,0,G6
1110,0.423515,0.919454,0,1.15162,1.137894,0.966425,0,G6
1110,0.610478,0.956043,0,1.264555,1.177006,1.024745,0,G6
10001,1.036433,0.825058,1.434548,0,0,0,0.914687,G7
10001,1.194456,0.78721,1.474917,0,0,0,1.622179,G7
10001,1.227138,0.813854,1.476518,0,0,0,1.549952,G7
10001,1.452045,0.843,1.596382,0,0,0,0.941677,G7
10001,0.955925,0.827463,1.486401,0,0,0,0.950192,G7
10001,0.826892,0.790766,1.412072,0,0,0,0.924035,G7
10001,0.862414,0.73595,1.343868,0,0,0,1.35338,G7
10001,0.779082,0.795184,1.346079,0,0,0,1.258792,G7
10001,0.614866,0.796316,1.308161,0,0,0,1.254884,G7
10001,0.746833,0.783412,1.405082,0,0,0,0.910053,G7
11001,0.642406,1.268532,1.155283,1.595858,0,0,1.26984,G8
11001,0.691796,1.550729,1.277228,1.652995,0,0,1.298612,G8
11001,0.851184,1.598437,1.371208,1.673404,0,0,1.350215,G8
11001,0.620343,1.461919,1.352458,1.638643,0,0,1.243378,G8
11001,0.529633,1.361272,1.303407,1.572267,0,0,1.221008,G8
11001,0.626107,1.388609,1.240043,1.587503,0,0,1.260592,G8
11001,0.793669,1.454884,1.241509,1.622731,0,0,1.330651,G8
11001,0.799647,1.496487,1.244751,1.60292,0,0,1.27593,G8
11001,0.815534,1.535446,1.27821,1.63625,0,0,1.276047,G8
11001,0.457876,1.068791,1.236981,0.956265,0,0,0,G8
11111,1.016714,1.427015,1.082333,1.537084,1.565078,1.335524,1.157142,G9
11111,0.940934,1.413689,1.112652,1.449043,1.516773,1.355546,1.191567,G9
11111,0.820475,1.36548,1.076802,1.460882,1.476683,1.340255,1.155559,G9
11111,1.013903,1.483501,1.17159,1.535913,1.589533,1.424807,1.266383,G9
11111,1.098606,1.304054,1.127573,1.459596,1.505324,1.342874,1.177504,G9
11111,0.951457,1.361284,1.11837,1.413218,1.483229,1.380355,1.246011,G9
11111,0.676148,1.341811,1.169938,1.405533,1.459604,1.362121,1.192858,G9
