@relation 'gesture-weka.filters.unsupervised.attribute.Remove-V-R1,2,3,4,5,6,7-11,22-weka.filters.unsupervised.attribute.Remove-R12_gesture-weka.filters.unsupervised.attribute.Remove-V-R1,6,7-11,194-199,328'

@attribute numFingers numeric
@attribute fingersAreas numeric
@attribute newFingerTipDistRefined_f1 numeric
@attribute newFingerTipDistRefined_f2 numeric
@attribute newFingerTipDistRefined_f3 numeric
@attribute newFingerTipDistRefined_f4 numeric
@attribute newFingerTipDistRefined_f5 numeric
@attribute convexHull1 numeric
@attribute convexHull2 numeric
@attribute convexHull3 numeric
@attribute convexHull4 numeric
@attribute convexHull5 numeric
@attribute convexHull6 numeric
@attribute class {G1,G2,G3,G4,G5,G6,G7,G8,G9,G0}

@data
3,36.497276,1.512567,0,0,0,0.945885,0.276278,0.013021,0,0,0,0,G7
3,124.514069,4.990539,0,0,0,4.886368,0.276337,0.013786,0,0,0,0,G7
3,37.33736,1.529192,0,0,0,0.947719,0.245995,0,0,0,0,0,G7
2,70.948708,1.378714,0,0,0,1.468358,0.010692,0.260421,0.016227,0,0,0,G7
3,36.409126,1.491614,0,0,0,0.907181,0.011452,0.235306,0,0,0,0,G7
2,66.473228,1.463503,0,0,0,1.604004,0.240021,0.013823,0.008803,0,0,0,G7
2,66.771965,1.384676,0,0,0,1.407997,0.013293,0.258684,0,0,0,0,G7
2,65.038383,1.377965,0,0,0,1.434741,0.240275,0.008148,0,0,0,0,G7
2,66.394348,1.40404,0,0,0,1.458801,0.249499,0.009718,0,0,0,0,G7
4,20.396193,1.513531,1.713955,0,0,0.817845,0.202368,0.163126,0.010903,0.014196,0,0,G8
3,25.542887,1.347121,1.627224,0,0,1.385166,0.018153,0.258437,0.189407,0.012594,0,0,G8
3,27.315542,1.363561,1.561824,0,0,1.378832,0.19551,0.137525,0.00833,0,0,0,G8
3,24.433315,1.190617,1.580868,0,0,1.514345,0.009952,0.202194,0.172699,0.008811,0,0,G8
3,26.35997,1.345059,1.558688,0,0,1.352466,0.203699,0.178581,0.010374,0,0,0,G8
3,24.703197,1.34382,1.60452,0,0,1.389918,0.172461,0.180409,0,0,0,0,G8
3,26.63711,1.423092,1.545567,0,0,1.269851,0.161304,0.184781,0.012926,0,0,0,G8
3,25.718967,1.361962,1.55208,0,0,1.238892,0.162495,0.163006,0.009333,0,0,0,G8
3,25.982103,1.344062,1.543994,0,0,1.279367,0.175679,0.178241,0.014271,0,0,0,G8
3,25.234972,1.440779,1.543733,0,0,1.336294,0.102429,0.129435,0.010032,0,0,0,G8
5,15.185007,1.246743,1.452819,1.500554,1.225822,1.48086,0.034962,0.146766,0.132273,0.227707,0,0,G9
5,15.276175,1.302738,1.510524,1.530773,1.266141,1.520128,0.050796,0.146996,0.143411,0.225375,0.014513,0.01098,G9
5,15.187655,1.31206,1.510784,1.538225,1.282076,1.50265,0.048962,0.136651,0.133179,0.219586,0.013841,0,G9
4,19.015265,1.230415,1.420938,1.401083,1.363209,0,0.037373,0.147712,0.131658,0.216957,0.010832,0,G9
5,15.613431,1.355041,1.537422,1.556531,1.289242,1.513748,0.069743,0.150869,0.149215,0.24443,0.0128,0,G9
5,15.682833,1.245336,1.471763,1.512222,1.276404,1.530633,0.046753,0.128857,0.126878,0.242057,0.01271,0,G9
5,15.486366,1.293504,1.482531,1.562533,1.120492,1.54004,0.050191,0.143991,0.152309,0.249722,0.011335,0,G9
4,18.255842,1.217344,1.391759,1.441124,1.271749,0,0.038221,0.12683,0.137759,0.202228,0.015213,0,G9
5,9.37676,1.188197,1.440188,1.500533,1.454931,1.443262,0.021628,0.058043,0.093265,0.191235,0.010247,0.010172,G9
4,18.710051,1.13986,1.347402,1.410245,1.318829,0,0.029124,0.121578,0.119524,0.225274,0.009847,0,G9
0,0,0,0,0,0,0,0.009174,0.03151,0.008104,0,0,0,G1
0,0,0,0,0,0,0,0.015896,0,0,0,0,0,G1
0,0,0,0,0,0,0,0.015914,0.007877,0.006809,0,0,0,G1
0,0,0,0,0,0,0,0.014292,0,0,0,0,0,G1
0,0,0,0,0,0,0,0.014128,0.007474,0.007914,0,0,0,G1
0,0,0,0,0,0,0,0.009001,0.013907,0.009523,0,0,0,G1
0,0,0,0,0,0,0,0.011232,0.009956,0.040261,0,0,0,G1
0,0,0,0,0,0,0,0.021949,0.007684,0.011224,0,0,0,G1
0,0,0,0,0,0,0,0.036543,0,0,0,0,0,G1
0,0,0,0,0,0,0,0.008398,0,0,0,0,0,G1
3,23.849249,0,1.211881,1.24072,0,0.923508,0.3229,0.151323,0.050418,0.026145,0.026539,0,G0
3,24.9988,0,1.236499,1.242323,0,0.937168,0.120485,0.225142,0.084353,0,0,0,G0
3,24.508358,0,1.242307,1.264151,0,0.943157,0.132551,0.236547,0.044396,0,0,0,G0
2,54.984791,0,1.36152,1.035003,0,0,0.029272,0.329722,0.13543,0.083921,0.024759,0,G0
3,25.160847,0,1.214831,1.244301,0,1.009818,0.39895,0.188043,0.047352,0.010496,0.01518,0,G0
3,25.775015,0,1.229102,1.261844,0,0.998297,0.162364,0.21552,0.057853,0,0,0,G0
3,24.676746,0,1.227677,1.254226,0,0.942421,0.111769,0.195403,0.093288,0,0,0,G0
3,23.645828,0,1.229199,1.232997,0,0.922552,0.026376,0.273115,0.116081,0.067263,0.015174,0,G0
1,1,0,0.999995,0,0,0,0.371653,0.176711,0.050284,0.019455,0.023137,0,G0
3,23.794411,0,1.215578,1.236248,0,0.9329,0.027683,0.27445,0.124702,0.031859,0,0,G0
1,1,0,1.000007,0,0,0,0.092828,0.108148,0.019975,0,0,0,G2
1,1,0,1.000002,0,0,0,0.11814,0.100094,0.020869,0.014534,0,0,G2
1,1,0,0.999998,0,0,0,0.139616,0.055472,0.03348,0,0,0,G2
1,1,0,1.000004,0,0,0,0.179843,0.078515,0.014661,0,0,0,G2
0,0,0,0,0,0,0,0.105018,0.064468,0.013451,0,0,0,G2
1,1,0,1.000002,0,0,0,0.106407,0.059164,0.013623,0,0,0,G2
1,1,0,1.000004,0,0,0,0.084825,0.12706,0,0,0,0,G2
0,0,0,0,0,0,0,0.015312,0.112113,0.075282,0,0,0,G2
2,33.111378,0,1.461845,0,0,0,0.015727,0.152852,0.050806,0,0,0,G2
1,1,0,0.999997,0,0,0,0.149972,0.065532,0.018749,0.040769,0,0,G2
1,1,0,0,0,0,0.999991,0.111528,0.124538,0.009998,0.014141,0,0,G3
1,1,0,0,0,0,1.000002,0.042152,0.086763,0,0,0,0,G3
1,1,0,0,0,0,1.000004,0.014981,0.103981,0.014857,0,0,0,G3
1,1,0,0,0,0,0.999995,0.02868,0.109289,0.021872,0,0,0,G3
1,1,0,0,0,0,0.999996,0.107183,0.112944,0.012322,0,0,0,G3
1,1,0,0,0,0,1.000001,0.093644,0.126677,0,0,0,0,G3
1,1,0,0,0,0,0.999997,0.152477,0.114727,0.010679,0.018667,0,0,G3
1,1,0,0,0,0,0.999997,0.133792,0.013104,0.018009,0.06436,0,0,G3
1,1,0,0,0,0,1,0.024146,0.147572,0,0,0,0,G3
1,1,0,0,0,0,1.000009,0.060738,0.13369,0.009963,0.011708,0,0,G3
1,1,1.000001,0,0,0,0,0.119185,0.313992,0,0,0,0,G4
3,20.527178,1.372331,1.668,0,0,0,0.114681,0.326883,0.012501,0.020483,0,0,G4
3,20.604887,1.383623,1.664197,0,0,0,0.015864,0.132537,0.335766,0.010687,0,0,G4
2,61.082603,1.126141,1.363223,0,0,0,0.09779,0.330036,0,0,0,0,G4
2,57.431267,1.020673,1.343447,0,0,0,0.083814,0.299355,0,0,0,0,G4
2,54.200619,0.94005,1.333877,0,0,0,0.074495,0.287972,0,0,0,0,G4
2,54.161648,1.017405,1.317151,0,0,0,0.010965,0.103982,0.316054,0.011266,0,0,G4
2,56.480007,1.06515,1.362235,0,0,0,0.13734,0.320783,0.014874,0,0,0,G4
2,57.925606,1.080464,1.357243,0,0,0,0.125552,0.35243,0,0,0,0,G4
2,56.000134,1.062843,1.344985,0,0,0,0.019276,0.119004,0.324657,0.012442,0,0,G4
2,26.642244,0,1.013643,1.050725,0,0,0.158723,0.172399,0.092922,0.016033,0.019506,0,G5
2,37.154068,0,1.032925,1.083044,0,0,0.157404,0.23791,0.083207,0.024168,0,0,G5
2,34.104729,0,1.030936,1.066185,0,0,0.127825,0.225154,0.076499,0.020051,0,0,G5
1,1,0,1.000002,0,0,0,0.122847,0.136383,0.088688,0.029566,0,0,G5
2,26.021835,0,1.009389,1.04801,0,0,0.119933,0.152751,0.102345,0,0,0,G5
2,24.800642,0,0.999942,1.049372,0,0,0.136456,0.187054,0.047733,0.014279,0.011239,0,G5
1,1,0,1,0,0,0,0.138982,0.183376,0.068399,0.014283,0.028099,0,G5
2,26.962458,0,1.013852,1.049536,0,0,0.238001,0.167612,0.077749,0,0,0,G5
2,26.692886,0,1.00959,1.051953,0,0,0.16686,0.181136,0.081185,0.028702,0,0,G5
2,26.765795,0,1.011949,1.050462,0,0,0.015751,0.563731,0.018464,0.012662,0.018216,0,G5
3,20.256214,0,1.069799,1.140531,1.024656,0,0.033826,0.129194,0.170006,0.065157,0,0,G6
3,17.047852,0,1.053839,1.111896,1.003719,0,0.015,0.03223,0.01803,0.136017,0.034659,0,G6
3,16.729675,0,1.064541,1.119344,0.979428,0,0.024995,0.027559,0.148342,0.057719,0,0,G6
3,17.787954,0,1.031419,1.130795,1.022165,0,0.032191,0.090413,0.115902,0.028133,0.028125,0,G6
3,17.265451,0,1.022672,1.12598,1.018385,0,0.03313,0.079115,0.125766,0.038269,0,0,G6
3,16.213783,0,1.066802,1.089841,0.964393,0,0.025501,0.034019,0.101144,0.056371,0.031551,0,G6
3,20.062643,0,1.064239,1.118604,1.029358,0,0.013622,0.040736,0.133499,0.142899,0.036252,0,G6
3,22.757629,0,1.110473,1.14987,1.040125,0,0.045837,0.125417,0.204178,0.057283,0,0,G6
3,21.377962,0,1.086356,1.142374,1.031407,0,0.049106,0.16995,0.125454,0.060602,0,0,G6
3,20.55521,0,1.063441,1.134378,1.008969,0,0.023899,0.12609,0.15256,0.067728,0,0,G6
2,65.847382,1.287261,0,0,0,1.554972,0.364561,0,0,0,0,0,G7
1,1,1.000002,0,0,0,0,0.309879,0.009499,0,0,0,0,G7
1,1,0.999996,0,0,0,0,0.358246,0,0,0,0,0,G7
2,68.86422,1.326048,0,0,0,1.579405,0.385108,0,0,0,0,0,G7
2,71.958382,1.3565,0,0,0,1.601107,0.366598,0,0,0,0,0,G7
2,67.966751,1.267816,0,0,0,1.653403,0.022577,0.363042,0,0,0,0,G7
2,65.299904,1.283911,0,0,0,1.53341,0.3242,0,0,0,0,0,G7
2,65.007561,1.238984,0,0,0,1.478871,0.068914,0.324902,0,0,0,0,G7
2,65.652946,1.278292,0,0,0,1.534693,0.012467,0.353028,0.010649,0,0,0,G7
2,65.71978,1.289287,0,0,0,1.552414,0.341054,0.009387,0,0,0,0,G7
4,19.692427,1.178685,1.736476,0,0,0.867912,0.017861,0.279351,0.190529,0,0,0,G8
3,26.485064,1.233031,1.643405,0,0,1.501615,0.03297,0.370194,0.231746,0,0,0,G8
3,26.629318,1.124914,1.58808,0,0,1.423372,0.023666,0.374387,0.212148,0.010494,0,0,G8
4,20.762381,1.32966,1.814506,0,0,0.955745,0.40092,0.226634,0.01232,0.032763,0,0,G8
3,25.938713,1.22103,1.65086,0,0,1.479502,0.038537,0.376549,0.216084,0.01599,0,0,G8
3,26.409336,1.167591,1.616635,0,0,1.445318,0.030205,0.012034,0.336737,0.199474,0,0,G8
3,27.467936,1.202169,1.619527,0,0,1.44999,0.483785,0.268521,0.014529,0.031905,0,0,G8
3,26.583305,1.220998,1.654456,0,0,1.512553,0.523681,0.305029,0.021599,0.024757,0,0,G8
4,18.89397,1.316147,1.766464,0,0,0.894245,0.501704,0.282904,0.043095,0,0,0,G8
3,25.939802,1.17992,1.608859,0,0,1.442896,0.03478,0.37181,0.21124,0.011933,0,0,G8
5,9.527532,1.063504,1.348024,1.453747,1.335135,1.218678,0.019654,0.107871,0.03971,0.052627,0.192632,0.009273,G9
5,9.668103,1.085752,1.351897,1.465063,1.350076,1.239822,0.027605,0.11482,0.049578,0.067621,0.222463,0,G9
5,9.613049,1.060902,1.340021,1.454921,1.351085,1.234772,0.021069,0.121128,0.045886,0.073718,0.216119,0,G9
5,9.570864,1.088503,1.355894,1.467672,1.346907,1.227257,0.021618,0.120869,0.040128,0.065613,0.208413,0,G9
5,9.555344,1.028739,1.343699,1.45118,1.346142,1.224102,0.02843,0.099625,0.032208,0.058031,0.190472,0,G9
5,9.51868,1.037378,1.340765,1.449316,1.364342,1.242078,0.01897,0.11048,0.044992,0.06597,0.217642,0,G9
5,9.576638,0.881227,1.329795,1.382041,1.271313,1.145699,0.017514,0.080148,0.045449,0.025271,0.161658,0,G9
5,9.988613,1.070383,1.343419,1.438622,1.339336,1.22052,0.024484,0.122845,0.062528,0.064636,0.199202,0,G9
5,9.809388,1.03408,1.348917,1.455608,1.333432,1.22539,0.021105,0.114685,0.039307,0.068787,0.191199,0,G9
5,9.195293,1.096098,1.359502,1.471292,1.360793,1.273123,0.013229,0.117536,0.058627,0.063981,0.205842,0,G9
0,0,0,0,0,0,0,0.006434,0.03306,0.01014,0,0,0,G1
0,0,0,0,0,0,0,0.017905,0.020957,0.042117,0,0,0,G1
0,0,0,0,0,0,0,0.009682,0.019721,0.022148,0,0,0,G1
0,0,0,0,0,0,0,0.012041,0.038868,0.006644,0.024254,0,0,G1
0,0,0,0,0,0,0,0.019074,0.018087,0.017479,0.093261,0,0,G1
0,0,0,0,0,0,0,0.018977,0.040587,0.010226,0,0,0,G1
0,0,0,0,0,0,0,0.006831,0.015241,0.006329,0.00628,0,0,G1
0,0,0,0,0,0,0,0.072555,0.043551,0,0,0,0,G1
0,0,0,0,0,0,0,0.041943,0.016844,0.011392,0.00838,0,0,G1
0,0,0,0,0,0,0,0.032021,0.012032,0.013567,0.01328,0,0,G1
3,26.168962,0,1.303218,1.226671,0,0.942775,0.161865,0.122732,0.075245,0.063647,0.015337,0,G0
3,26.312696,0,1.285272,1.220221,0,0.948577,0.198893,0.096631,0.044613,0.035804,0.021771,0,G0
3,27.028696,0,1.303376,1.23341,0,0.964646,0.263855,0.131488,0.080182,0.183577,0,0,G0
2,36.385403,0,1.231206,0.910355,0,0,0.362821,0.202259,0.05721,0.065538,0,0,G0
3,26.946838,0,1.327047,1.234098,0,0.958288,0.331044,0.199126,0.077836,0.012492,0.057291,0,G0
3,26.449289,0,1.285273,1.221248,0,0.954208,0.055386,0.247751,0.12458,0.132494,0.011445,0,G0
3,26.165817,0,1.353405,1.255785,0,1.010981,0.126952,0.135435,0.08897,0.055633,0,0,G0
3,26.78388,0,1.321475,1.255165,0,1.055646,0.350398,0.230994,0.0903,0.012157,0.030761,0,G0
3,26.587257,0,1.309733,1.247805,0,0.995379,0.392346,0.220426,0.071737,0.021317,0,0,G0
3,26.258286,0,1.309379,1.236583,0,0.946313,0.34794,0.213838,0.119861,0.013771,0.035573,0,G0
1,1,0,1.000006,0,0,0,0.041611,0.099197,0.025452,0.032569,0,0,G2
1,1,0,0.999997,0,0,0,0.191396,0.06632,0.039555,0,0,0,G2
1,1,0,1,0,0,0,0.200556,0.035052,0.048308,0,0,0,G2
1,1,0,0.999996,0,0,0,0.191068,0.095693,0,0,0,0,G2
1,1,0,0.999996,0,0,0,0.172595,0.028832,0.046066,0,0,0,G2
1,1,0,0.999999,0,0,0,0.064013,0.07198,0.052619,0,0,0,G2
0,0,0,0,0,0,0,0.042038,0.161115,0.051038,0,0,0,G2
0,0,0,0,0,0,0,0.043665,0.117527,0.073055,0.016104,0,0,G2
1,1,0,1.000003,0,0,0,0.200838,0.022322,0,0,0,0,G2
1,1,0,0.999998,0,0,0,0.253184,0.022139,0,0,0,0,G2
1,1,0,0,0,0,1.000001,0.073133,0.028589,0.027397,0.133925,0,0,G3
1,1,0,0,0,0,1.000003,0.20085,0.087453,0.016467,0.039285,0,0,G3
1,1,0,0,0,0,0.999997,0.09859,0.174929,0.012966,0.015349,0.016337,0,G3
1,1,0,0,0,0,1.000003,0.096157,0.111793,0.018293,0,0,0,G3
1,1,0,0,0,0,1,0.082113,0.195007,0.01826,0.017857,0.009884,0,G3
1,1,0,0,0,0,1.000002,0.187331,0.016032,0.029455,0.059591,0,0,G3
1,1,0,0,0,0,1.000002,0.076835,0.013886,0.012444,0.183881,0,0,G3
1,1,0,0,0,0,1.000003,0.180672,0.086565,0.013423,0,0,0,G3
1,1,0,0,0,0,0.999998,0.136115,0.115555,0.015713,0,0,0,G3
1,1,0,0,0,0,0.999995,0.078793,0.205501,0.021901,0.015442,0,0,G3
2,58.086987,1.403771,1.077859,0,0,0,0.021275,0.12483,0.195426,0.063881,0.024008,0,G4
2,57.091476,1.046382,1.425747,0,0,0,0.266307,0.265215,0.038289,0,0,0,G4
2,56.859406,1.010197,1.387631,0,0,0,0.192603,0.266882,0.025635,0.016409,0,0,G4
2,57.191746,1.017092,1.426804,0,0,0,0.206758,0.290949,0.019462,0,0,0,G4
2,55.289829,1.010686,1.432176,0,0,0,0.136338,0.255844,0.012667,0,0,0,G4
2,57.419991,1.064425,1.41397,0,0,0,0.213199,0.308954,0.028107,0,0,0,G4
2,55.999855,0.965168,1.369175,0,0,0,0.210052,0.27431,0.037031,0,0,0,G4
2,57.919682,1.03537,1.38954,0,0,0,0.622647,0.015926,0,0,0,0,G4
2,55.645729,0.994258,1.408788,0,0,0,0.206582,0.214006,0.045111,0.014379,0,0,G4
2,58.284771,1.065706,1.385733,0,0,0,0.131386,0.206998,0.045061,0.032424,0,0,G4
2,31.363859,0,1.057805,1.023961,0,0,0.201266,0.132807,0.049866,0.019637,0,0,G5
2,31.544939,0,1.013185,1.055659,0,0,0.150919,0.1982,0.040278,0.020515,0,0,G5
2,30.578329,0,1.028368,1.043869,0,0,0.105979,0.224409,0.096437,0,0,0,G5
1,1,0,0.999996,0,0,0,0.233925,0.144581,0.025622,0.02749,0,0,G5
2,30.718582,0,1.021789,1.042627,0,0,0.276687,0.199558,0.035195,0,0,0,G5
2,31.152681,0,1.039431,1.04055,0,0,0.269122,0.140514,0.039904,0,0,0,G5
2,30.603867,0,1.027695,1.039031,0,0,0.241255,0.135424,0.058818,0,0,0,G5
0,0,0,0,0,0,0,0.24277,0.157688,0.057295,0.01568,0,0,G5
1,1,0,1.000004,0,0,0,0.164019,0.228737,0.062628,0,0,0,G5
1,1,0,1.000002,0,0,0,0.168939,0.226998,0.070166,0,0,0,G5
3,21.632675,0,1.071071,1.157179,0.980482,0,0.214432,0.081061,0.125445,0.072324,0,0,G6
3,21.888054,0,1.066721,1.160053,0.992422,0,0.163085,0.189091,0.171213,0.025972,0,0,G6
3,21.601242,0,1.074112,1.138883,0.998003,0,0.042299,0.186518,0.261732,0.03417,0.017917,0,G6
3,21.487022,0,1.071811,1.160296,1.012179,0,0.288203,0.19262,0.039975,0.0442,0,0,G6
3,21.360723,0,1.096332,1.18411,1.001411,0,0.212351,0.16616,0.155486,0.102699,0,0,G6
3,21.818707,0,1.088513,1.162346,0.97149,0,0.179971,0.080559,0.122016,0.059674,0,0,G6
2,46.536037,0,1.17806,1.035573,0,0,0.170215,0.070614,0.143604,0.076033,0,0,G6
3,22.232635,0,1.088253,1.164755,1.02189,0,0.296986,0.228441,0.038686,0.046735,0,0,G6
3,22.062029,0,1.10577,1.195883,1.037228,0,0.279932,0.232439,0.060617,0.048185,0,0,G6
3,21.714144,0,1.10952,1.172951,0.981334,0,0.214494,0.083549,0.130937,0.059718,0.014468,0,G6
2,72.915581,1.405632,0,0,0,1.586898,0.022212,0.267204,0,0,0,0,G7
2,71.795464,1.343488,0,0,0,1.676114,0.026023,0.306776,0.010672,0,0,0,G7
1,1,0.999995,0,0,0,0,0.056535,0.38709,0,0,0,0,G7
2,74.483971,1.375523,0,0,0,1.614831,0.101582,0.217519,0.027824,0,0,0,G7
2,72.88903,1.361859,0,0,0,1.652639,0.112886,0.252212,0,0,0,0,G7
2,71.345612,1.358044,0,0,0,1.644154,0.02472,0.35796,0,0,0,0,G7
2,72.90947,1.392347,0,0,0,1.654037,0.062865,0.352144,0.015975,0,0,0,G7
2,73.319832,1.365423,0,0,0,1.587286,0.115459,0.1901,0,0,0,0,G7
2,71.310219,1.352644,0,0,0,1.577676,0.017178,0.275062,0.018337,0,0,0,G7
2,72.125488,1.395535,0,0,0,1.576573,0.036223,0.34633,0.012713,0,0,0,G7
3,31.338329,1.233086,1.517702,0,0,1.361919,0.102345,0.191614,0.148315,0.033165,0,0,G8
3,29.624895,1.168471,1.539806,0,0,1.426647,0.122048,0.202116,0.13664,0,0,0,G8
4,20.945076,1.480942,1.823011,0,0,0.767173,0.048245,0.339692,0.202438,0.013148,0,0,G8
3,27.066563,1.301037,1.643125,0,0,1.528457,0.322211,0.226073,0.017396,0.043959,0,0,G8
4,20.89237,1.273307,1.716989,0,0,0.779932,0.123707,0.248709,0.148195,0.012689,0,0,G8
3,30.838646,1.194585,1.50724,0,0,1.377956,0.14913,0.196171,0.127508,0,0,0,G8
3,33.216892,1.278336,1.462534,0,0,1.345177,0.12436,0.25704,0.163396,0,0,0,G8
4,19.724712,1.385692,1.829914,0,0,0.77344,0.052662,0.268184,0.201273,0.015624,0,0,G8
3,26.856787,1.274838,1.63541,0,0,1.5327,0.29068,0.194941,0.056084,0,0,0,G8
3,28.943487,1.256732,1.600498,0,0,1.488192,0.096427,0.193973,0.168703,0,0,0,G8
5,9.225645,1.04522,1.413022,1.555251,1.41744,1.301486,0.207045,0.087063,0.085358,0.048316,0.134569,0.026877,G9
5,8.554334,1.1132,1.44218,1.553687,1.467115,1.385741,0.176404,0.131229,0.110579,0.079787,0.147357,0.013783,G9
5,7.527702,1.175203,1.475616,1.580913,1.52406,1.483663,0.167009,0.159668,0.099911,0.237011,0.030431,0,G9
5,9.265546,1.216934,1.526029,1.469726,1.446932,1.518048,0.078759,0.132856,0.131115,0.079901,0.196572,0,G9
5,13.013872,1.06558,1.376368,1.395556,1.301326,1.251492,0.061876,0.065767,0.044617,0.099522,0.026928,0.257807,G9
5,7.865595,1.167193,1.429559,1.591377,1.515261,1.434195,0.25696,0.071797,0.070938,0.039586,0.101487,0.020264,G9
5,7.158701,1.194579,1.476707,1.589409,1.548754,1.504313,0.118928,0.121027,0.05848,0.180053,0.075501,0,G9
5,8.319952,1.125199,1.416304,1.612269,1.455944,1.386305,0.142271,0.135177,0.065986,0.236992,0.023136,0,G9
5,9.097486,1.202069,1.537737,1.620034,1.296048,1.479903,0.15814,0.144503,0.068884,0.240611,0.025837,0,G9
5,7.326109,1.395627,1.546052,1.643775,1.50005,1.45338,0.11331,0.103932,0.052304,0.176783,0.069122,0,G9
1,1,0,0,0,0,0,0.027574,0.007144,0.009361,0,0,0,G1
0,0,0,0,0,0,0,0.012042,0.048141,0,0,0,0,G1
0,0,0,0,0,0,0,0.028115,0.016224,0,0,0,0,G1
0,0,0,0,0,0,0,0.012555,0.008454,0.009053,0,0,0,G1
0,0,0,0,0,0,0,0.00669,0.007973,0.010588,0,0,0,G1
0,0,0,0,0,0,0,0.010187,0.007975,0.015655,0,0,0,G1
0,0,0,0,0,0,0,0.006895,0.006824,0.014308,0.009551,0,0,G1
0,0,0,0,0,0,0,0.019654,0.014222,0.031674,0,0,0,G1
0,0,0,0,0,0,0,0.010136,0.018015,0,0,0,0,G1
1,1,0,0,0,0,0,0.008754,0.022017,0,0,0,0,G1
3,23.832621,0,1.19084,1.221115,0,0.9991,0.24686,0.06722,0.081093,0.071089,0,0,G0
3,24.683174,0,1.197044,1.215434,0,1.011723,0.038259,0.241589,0.077773,0.058531,0,0,G0
3,24.046339,0,1.209893,1.239591,0,1.015398,0.03131,0.237768,0.08075,0.047771,0,0,G0
3,24.023407,0,1.207392,1.23818,0,1.021106,0.029165,0.336295,0.098495,0.045067,0.02662,0,G0
3,24.130436,0,1.196595,1.216493,0,0.996668,0.049199,0.251065,0.073208,0.066617,0,0,G0
3,24.313951,0,1.198102,1.215108,0,0.989863,0.245707,0.057511,0.06611,0.066241,0,0,G0
3,24.521149,0,1.190695,1.21742,0,0.99819,0.138378,0.245365,0.077365,0.098737,0,0,G0
3,24.014828,0,1.215419,1.239138,0,1.037843,0.028322,0.33983,0.106888,0.071471,0.012977,0.009782,G0
3,23.529587,0,1.196238,1.244584,0,1.028053,0.043079,0.354016,0.097276,0.076403,0.01523,0,G0
3,23.898355,0,1.214795,1.238471,0,1.011251,0.038061,0.263294,0.070663,0.0747,0,0,G0
1,1,0,1.000001,0,0,0,0.142672,0.078339,0,0,0,0,G2
0,0,0,0,0,0,0,0.09095,0.066406,0,0,0,0,G2
0,0,0,0,0,0,0,0.116549,0.066116,0,0,0,0,G2
1,1,0,0.999997,0,0,0,0.087262,0.069382,0,0,0,0,G2
1,1,0,0.999997,0,0,0,0.096811,0.076468,0.013779,0,0,0,G2
1,1,0,0.999999,0,0,0,0.108995,0.075851,0,0,0,0,G2
1,1,0,1.000001,0,0,0,0.081053,0.100147,0.012692,0,0,0,G2
1,1,0,1.000007,0,0,0,0.120288,0.085975,0.019724,0,0,0,G2
1,1,0,0.999998,0,0,0,0.121296,0.075082,0,0,0,0,G2
1,1,0,0.999996,0,0,0,0.146963,0.049388,0,0,0,0,G2
2,8.506701,0,0,0,0,0.677421,0.141739,0.011253,0,0,0,0,G3
2,7.927714,0,0,0,0,0.676001,0.033832,0.137591,0,0,0,0,G3
2,10.126935,0,0,0,0,0.63883,0.024879,0.119842,0,0,0,0,G3
1,1,0,0,0,0,1.000005,0.029922,0.147522,0,0,0,0,G3
1,1,0,0,0,0,1.000011,0.01584,0.149672,0,0,0,0,G3
1,1,0,0,0,0,0.999991,0.025416,0.148309,0,0,0,0,G3
1,1,0,0,0,0,0.999996,0.163906,0,0,0,0,0,G3
1,1,0,0,0,0,0.999998,0.104563,0,0,0,0,0,G3
3,23.497416,0,0,0,0,1.873151,0.095218,0.012674,0,0,0,0,G3
2,5.273829,0,0,0,0,0.513303,0.020237,0.126875,0,0,0,0,G3
2,59.469852,1.102458,1.321397,0,0,0,0.153726,0.244637,0.015699,0,0,0,G4
2,61.977364,1.111164,1.427663,0,0,0,0.15995,0.283176,0.021588,0,0,0,G4
3,17.686871,1.353226,1.734763,0,0,0,0.201288,0.298393,0.031197,0,0,0,G4
3,16.85124,1.332774,1.728884,0,0,0,0.196125,0.250927,0.019517,0,0,0,G4
2,59.102325,1.109319,1.380263,0,0,0,0.218374,0.258724,0.017672,0,0,0,G4
2,58.927902,1.106926,1.337163,0,0,0,0.200755,0.237454,0.019896,0,0,0,G4
2,55.643902,1.206625,1.483582,0,0,0,0.135573,0.246441,0.014963,0,0,0,G4
3,16.527731,1.319394,1.722002,0,0,0,0.01078,0.168059,0.250293,0.023574,0,0,G4
3,16.144819,1.358606,1.761272,0,0,0,0.213426,0.259835,0.022741,0,0,0,G4
2,58.243668,1.090415,1.347179,0,0,0,0.167057,0.237057,0.020987,0,0,0,G4
3,11.685607,0,1.398993,1.428231,0,0,0.016264,0.148963,0.121719,0.070908,0,0,G5
3,12.096399,0,1.368965,1.440696,0,0,0.071019,0.107981,0.038506,0,0,0,G5
2,20.38121,0,0.985748,1.052272,0,0,0.118578,0.116945,0.023208,0,0,0,G5
3,13.059745,0,1.381444,1.420506,0,0,0.138033,0.084367,0.051273,0,0,0,G5
2,18.398626,0,0.99319,1.039758,0,0,0.139791,0.105479,0.037858,0.014746,0,0,G5
2,20.161581,0,1.011551,1.023963,0,0,0.112099,0.092235,0.080399,0,0,0,G5
2,20.579874,0,0.995072,1.042732,0,0,0.120628,0.087441,0.08156,0,0,0,G5
