@relation 'gesture-weka.filters.unsupervised.attribute.Remove-V-R1,2,3,4,5,6,7-11,22-weka.filters.unsupervised.attribute.Remove-R12_gesture-weka.filters.unsupervised.attribute.Remove-V-R1,4,5,7-11,194-199,328'

@attribute numFingers numeric
@attribute Max_X numeric
@attribute Max_Y numeric
@attribute newFingerTipDistRefined_f1 numeric
@attribute newFingerTipDistRefined_f2 numeric
@attribute newFingerTipDistRefined_f3 numeric
@attribute newFingerTipDistRefined_f4 numeric
@attribute newFingerTipDistRefined_f5 numeric
@attribute convexHull1 numeric
@attribute convexHull2 numeric
@attribute convexHull3 numeric
@attribute convexHull4 numeric
@attribute convexHull5 numeric
@attribute convexHull6 numeric
@attribute class {G1,G2,G3,G4,G5,G6,G7,G8,G9,G0}

@data
0,0,0,0,0,0,0,0,0.00704,0.012547,0,0,0,0,G1
0,0,0,0,0,0,0,0,0.00915,0.00731,0.01077,0,0,0,G1
3,0.598957,1.025194,0,1.24265,1.201938,0,0.862207,0.160838,0.143015,0.07774,0.023406,0,0,G0
3,0.553095,1.148941,0,1.200796,1.234027,0,0.85895,0.113109,0.154799,0.048294,0,0,0,G0
3,0.616175,1.146282,0,1.174185,1.22888,0,0.892729,0.134225,0.13461,0.042284,0,0,0,G0
3,0.612207,1.153117,0,1.192528,1.24191,0,0.871867,0.134561,0.124024,0.051909,0,0,0,G0
3,0.463449,1.17592,0,1.190812,1.248969,0,0.814279,0.122645,0.145882,0.068131,0.035295,0,0,G0
3,0.705224,1.15498,0,1.199541,1.24791,0,0.880722,0.178185,0.139907,0.039995,0,0,0,G0
3,0.483673,1.150069,0,1.212121,1.231711,0,0.82093,0.109758,0.143902,0.081285,0.041644,0,0,G0
3,0.628469,1.096475,0,1.229028,1.165187,0,0.869909,0.139599,0.142845,0.050613,0,0,0,G0
3,0.528844,1.04504,0,1.234574,1.191104,0,0.844482,0.15125,0.134872,0.080949,0.034807,0,0,G0
3,0.721161,1.052926,0,1.186335,1.214395,0,0.897114,0.013565,0.198247,0.145854,0.026641,0,0,G0
0,0,0,0,0,0,0,0,0.229872,0.026971,0,0,0,0,G2
0,0,0,0,0,0,0,0,0.144551,0.061462,0,0,0,0,G2
0,0,0,0,0,0,0,0,0.221202,0.403517,0,0,0,0,G2
0,0,0,0,0,0,0,0,0.17733,0.056141,0,0,0,0,G2
0,0,0,0,0,0,0,0,0.1522,0.041639,0,0,0,0,G2
0,0,0,0,0,0,0,0,0.131601,0.076017,0,0,0,0,G2
0,0,0,0,0,0,0,0,0.213502,0.050159,0,0,0,0,G2
0,0,0,0,0,0,0,0,0.162332,0.062349,0,0,0,0,G2
0,0,0,0,0,0,0,0,0.258438,0.057405,0,0,0,0,G2
0,0,0,0,0,0,0,0,0.132764,0.101529,0,0,0,0,G2
1,0.467396,0.606668,0,0,0,0,1.000003,0.031585,0.015863,0.180873,0.044005,0,0,G3
1,0.461049,0.674613,0,0,0,0,0.999997,0.040515,0.183271,0.011923,0.032245,0,0,G3
1,0.486204,0.695482,0,0,0,0,1,0.01887,0.153738,0.021509,0.012874,0,0,G3
1,0.466035,0.661723,0,0,0,0,1.000002,0.027473,0.010755,0.161228,0.008339,0.035852,0,G3
0,0,0,0,0,0,0,0,0.011004,0.131257,0.026627,0.014616,0,0,G3
0,0,0,0,0,0,0,0,0.009026,0.010394,0.175483,0.035048,0,0,G3
0,0,0,0,0,0,0,0,0.156984,0.029544,0,0,0,0,G3
1,0.270761,0.709123,0,0,0,0,1.000001,0.137586,0.014173,0.018793,0,0,0,G3
1,0.231942,0.704317,0,0,0,0,1.000002,0.008357,0.183949,0.02782,0,0,0,G3
1,0.384351,0.690093,0,0,0,0,0.999994,0.054227,0.153843,0.021646,0,0,0,G3
2,-0.009127,1.031965,1.132738,1.300698,0,0,0,0.208507,0.441764,0,0,0,0,G4
2,-0.182513,1.126038,1.189796,1.363944,0,0,0,0.22717,0.467176,0,0,0,0,G4
2,-0.239257,1.089101,1.239399,1.365749,0,0,0,0.21268,0.425981,0.014644,0.017717,0,0,G4
1,-0.890757,0.076166,1.000005,0,0,0,0,0.240677,0.439796,0,0,0,0,G4
3,0.274832,1.300608,1.372583,1.650121,0,0,0,0.183864,0.414006,0.015111,0,0,0,G4
1,-0.968462,0.04864,1,0,0,0,0,0.01305,0.183227,0.420624,0.015969,0,0,G4
2,0.182582,1.123193,1.151952,1.426916,0,0,0,0.215279,0.402596,0.019952,0,0,0,G4
2,-0.090671,1.058137,1.041693,1.330722,0,0,0,0.210641,0.489493,0,0,0,0,G4
2,-0.064743,1.041764,1.208348,1.375295,0,0,0,0.294172,0.474295,0,0,0,0,G4
2,0.172381,1.156947,1.134478,1.444546,0,0,0,0.22612,0.406902,0.023859,0,0,0,G4
2,0.552577,0.766375,0,1.026048,1.035624,0,0,0.098803,0.137681,0.059631,0,0,0,G5
1,0.234747,0.769145,0,0.999994,0,0,0,0.013035,0.109949,0.198056,0.049492,0,0,G5
1,0.347492,0.712485,0,1.000002,0,0,0,0.09713,0.193947,0.046311,0,0,0,G5
0,0,0,0,0,0,0,0,0.093008,0.211486,0.065057,0,0,0,G5
2,0.402656,0.898188,0,1.090127,1.003513,0,0,0.085675,0.177976,0.047932,0.017391,0,0,G5
2,0.407046,0.951567,0,1.115822,0.985227,0,0,0.101045,0.15187,0.055613,0,0,0,G5
2,0.239673,0.747147,0,1.042479,1.028126,0,0,0.082481,0.155916,0.073967,0.013582,0,0,G5
2,0.312447,0.746853,0,1.015934,1.041754,0,0,0.016438,0.057066,0.147257,0.082327,0,0,G5
0,0,0,0,0,0,0,0,0.119244,0.174062,0.066785,0.014764,0,0,G5
2,0.415659,0.807061,0,1.02692,1.038733,0,0,0.103023,0.190284,0.067666,0,0,0,G5
3,0.582497,0.974883,0,1.064651,1.104632,1.012888,0,0.024089,0.081155,0.128537,0.047583,0,0,G6
3,0.59541,0.941199,0,1.085523,1.107346,1.008321,0,0.033337,0.08921,0.110659,0.04385,0,0,G6
3,0.532532,0.919969,0,1.075459,1.080453,1.00948,0,0.068291,0.133353,0.031433,0.050189,0,0,G6
3,0.623132,0.912956,0,1.084311,1.097829,0.983892,0,0.033046,0.081861,0.125059,0.017751,0,0,G6
3,0.4485,0.886854,0,1.100736,1.108565,0.968007,0,0.04286,0.068441,0.12168,0.023088,0.014197,0,G6
3,0.62582,0.844682,0,1.075617,1.098641,0.961276,0,0.031789,0.112256,0.117082,0.016007,0.017098,0,G6
3,0.483239,0.845279,0,1.095581,1.006722,0.972298,0,0.07513,0.065625,0.136752,0.065151,0,0,G6
3,0.740884,0.74577,0,1.085219,1.098258,1.041239,0,0.037177,0.13662,0.099675,0.014752,0,0,G6
3,0.750233,0.954471,0,1.140257,1.162838,1.055852,0,0.079661,0.148357,0.138765,0.04558,0,0,G6
3,0.791949,1.030164,0,1.101779,1.164798,1.033622,0,0.029401,0.107099,0.109842,0.024921,0,0,G6
2,0.943968,0.900033,1.441407,0,0,0,1.435959,0.013094,0.258813,0,0,0,0,G7
3,1.077569,1.191589,1.512567,0,0,0,0.945885,0.276278,0.013021,0,0,0,0,G7
3,3.403178,2.90838,4.990539,0,0,0,4.886368,0.276337,0.013786,0,0,0,0,G7
3,1.058594,1.082551,1.529192,0,0,0,0.947719,0.245995,0,0,0,0,0,G7
2,1.095505,1.098608,1.378714,0,0,0,1.468358,0.010692,0.260421,0.016227,0,0,0,G7
3,1.006503,1.010494,1.491614,0,0,0,0.907181,0.011452,0.235306,0,0,0,0,G7
2,1.069142,0.976073,1.463503,0,0,0,1.604004,0.240021,0.013823,0.008803,0,0,0,G7
2,0.981127,1.038161,1.384676,0,0,0,1.407997,0.013293,0.258684,0,0,0,0,G7
2,0.885921,0.942478,1.377965,0,0,0,1.434741,0.240275,0.008148,0,0,0,0,G7
2,0.849016,0.882407,1.40404,0,0,0,1.458801,0.249499,0.009718,0,0,0,0,G7
4,1.227301,1.255788,1.513531,1.713955,0,0,0.817845,0.202368,0.163126,0.010903,0.014196,0,0,G8
3,0.992309,1.308586,1.347121,1.627224,0,0,1.385166,0.018153,0.258437,0.189407,0.012594,0,0,G8
3,0.677979,0.996916,1.363561,1.561824,0,0,1.378832,0.19551,0.137525,0.00833,0,0,0,G8
3,1.123231,1.182118,1.190617,1.580868,0,0,1.514345,0.009952,0.202194,0.172699,0.008811,0,0,G8
3,0.974945,1.202946,1.345059,1.558688,0,0,1.352466,0.203699,0.178581,0.010374,0,0,0,G8
3,1.000095,1.189858,1.34382,1.60452,0,0,1.389918,0.172461,0.180409,0,0,0,0,G8
3,0.930347,1.188416,1.423092,1.545567,0,0,1.269851,0.161304,0.184781,0.012926,0,0,0,G8
3,0.750694,1.178473,1.361962,1.55208,0,0,1.238892,0.162495,0.163006,0.009333,0,0,0,G8
3,0.791638,1.195559,1.344062,1.543994,0,0,1.279367,0.175679,0.178241,0.014271,0,0,0,G8
3,0.925355,0.970092,1.440779,1.543733,0,0,1.336294,0.102429,0.129435,0.010032,0,0,0,G8
5,1.127704,1.287582,1.246743,1.452819,1.500554,1.225822,1.48086,0.034962,0.146766,0.132273,0.227707,0,0,G9
5,1.1819,1.328144,1.302738,1.510524,1.530773,1.266141,1.520128,0.050796,0.146996,0.143411,0.225375,0.014513,0.01098,G9
5,1.383087,1.31177,1.31206,1.510784,1.538225,1.282076,1.50265,0.048962,0.136651,0.133179,0.219586,0.013841,0,G9
4,1.049647,1.216364,1.230415,1.420938,1.401083,1.363209,0,0.037373,0.147712,0.131658,0.216957,0.010832,0,G9
5,1.346604,1.365156,1.355041,1.537422,1.556531,1.289242,1.513748,0.069743,0.150869,0.149215,0.24443,0.0128,0,G9
5,1.247788,1.366577,1.245336,1.471763,1.512222,1.276404,1.530633,0.046753,0.128857,0.126878,0.242057,0.01271,0,G9
5,1.202673,1.346891,1.293504,1.482531,1.562533,1.120492,1.54004,0.050191,0.143991,0.152309,0.249722,0.011335,0,G9
4,0.883985,1.306442,1.217344,1.391759,1.441124,1.271749,0,0.038221,0.12683,0.137759,0.202228,0.015213,0,G9
5,1.361782,1.33326,1.188197,1.440188,1.500533,1.454931,1.443262,0.021628,0.058043,0.093265,0.191235,0.010247,0.010172,G9
4,1.007664,1.23662,1.13986,1.347402,1.410245,1.318829,0,0.029124,0.121578,0.119524,0.225274,0.009847,0,G9
0,0,0,0,0,0,0,0,0.009174,0.03151,0.008104,0,0,0,G1
0,0,0,0,0,0,0,0,0.015896,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0.015914,0.007877,0.006809,0,0,0,G1
0,0,0,0,0,0,0,0,0.014292,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0.014128,0.007474,0.007914,0,0,0,G1
0,0,0,0,0,0,0,0,0.009001,0.013907,0.009523,0,0,0,G1
0,0,0,0,0,0,0,0,0.011232,0.009956,0.040261,0,0,0,G1
0,0,0,0,0,0,0,0,0.021949,0.007684,0.011224,0,0,0,G1
0,0,0,0,0,0,0,0,0.036543,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0.008398,0,0,0,0,0,G1
3,0.597382,1.090625,0,1.211881,1.24072,0,0.923508,0.3229,0.151323,0.050418,0.026145,0.026539,0,G0
3,0.681706,1.115472,0,1.236499,1.242323,0,0.937168,0.120485,0.225142,0.084353,0,0,0,G0
3,0.686494,1.112508,0,1.242307,1.264151,0,0.943157,0.132551,0.236547,0.044396,0,0,0,G0
2,0.505489,0.98304,0,1.36152,1.035003,0,0,0.029272,0.329722,0.13543,0.083921,0.024759,0,G0
3,0.809986,1.013495,0,1.214831,1.244301,0,1.009818,0.39895,0.188043,0.047352,0.010496,0.01518,0,G0
3,0.848038,0.979701,0,1.229102,1.261844,0,0.998297,0.162364,0.21552,0.057853,0,0,0,G0
3,0.606749,1.070896,0,1.227677,1.254226,0,0.942421,0.111769,0.195403,0.093288,0,0,0,G0
3,0.564187,1.072848,0,1.229199,1.232997,0,0.922552,0.026376,0.273115,0.116081,0.067263,0.015174,0,G0
1,-0.360713,0.796177,0,0.999995,0,0,0,0.371653,0.176711,0.050284,0.019455,0.023137,0,G0
3,0.68375,1.139601,0,1.215578,1.236248,0,0.9329,0.027683,0.27445,0.124702,0.031859,0,0,G0
1,-0.324908,0.904879,0,1.000007,0,0,0,0.092828,0.108148,0.019975,0,0,0,G2
1,-0.244712,0.830004,0,1.000002,0,0,0,0.11814,0.100094,0.020869,0.014534,0,0,G2
1,-0.085464,0.933874,0,0.999998,0,0,0,0.139616,0.055472,0.03348,0,0,0,G2
1,-0.302308,0.834286,0,1.000004,0,0,0,0.179843,0.078515,0.014661,0,0,0,G2
0,0,0,0,0,0,0,0,0.105018,0.064468,0.013451,0,0,0,G2
1,-0.20352,0.941433,0,1.000002,0,0,0,0.106407,0.059164,0.013623,0,0,0,G2
1,-0.217339,0.958562,0,1.000004,0,0,0,0.084825,0.12706,0,0,0,0,G2
0,0,0,0,0,0,0,0,0.015312,0.112113,0.075282,0,0,0,G2
2,0.074399,1.373732,0,1.461845,0,0,0,0.015727,0.152852,0.050806,0,0,0,G2
1,-0.157849,0.851933,0,0.999997,0,0,0,0.149972,0.065532,0.018749,0.040769,0,0,G2
1,0.330429,0.688457,0,0,0,0,0.999991,0.111528,0.124538,0.009998,0.014141,0,0,G3
1,0.174462,0.968013,0,0,0,0,1.000002,0.042152,0.086763,0,0,0,0,G3
1,0.285143,0.931877,0,0,0,0,1.000004,0.014981,0.103981,0.014857,0,0,0,G3
1,0.411038,0.877188,0,0,0,0,0.999995,0.02868,0.109289,0.021872,0,0,0,G3
1,0.234592,0.89396,0,0,0,0,0.999996,0.107183,0.112944,0.012322,0,0,0,G3
1,0.134083,0.867564,0,0,0,0,1.000001,0.093644,0.126677,0,0,0,0,G3
1,0.04225,0.848933,0,0,0,0,0.999997,0.152477,0.114727,0.010679,0.018667,0,0,G3
1,0.286535,0.843853,0,0,0,0,0.999997,0.133792,0.013104,0.018009,0.06436,0,0,G3
1,0.382666,0.771164,0,0,0,0,1,0.024146,0.147572,0,0,0,0,G3
1,0.296203,0.754998,0,0,0,0,1.000009,0.060738,0.13369,0.009963,0.011708,0,0,G3
1,-0.965539,0.259996,1.000001,0,0,0,0,0.119185,0.313992,0,0,0,0,G4
3,0.119147,1.471787,1.372331,1.668,0,0,0,0.114681,0.326883,0.012501,0.020483,0,0,G4
3,0.231276,1.474227,1.383623,1.664197,0,0,0,0.015864,0.132537,0.335766,0.010687,0,0,G4
2,-0.14338,1.251474,1.126141,1.363223,0,0,0,0.09779,0.330036,0,0,0,0,G4
2,-0.373114,1.230959,1.020673,1.343447,0,0,0,0.083814,0.299355,0,0,0,0,G4
2,-0.547359,1.153618,0.94005,1.333877,0,0,0,0.074495,0.287972,0,0,0,0,G4
2,-0.176782,1.184002,1.017405,1.317151,0,0,0,0.010965,0.103982,0.316054,0.011266,0,0,G4
2,0.001529,1.113585,1.06515,1.362235,0,0,0,0.13734,0.320783,0.014874,0,0,0,G4
2,-0.272443,1.165923,1.080464,1.357243,0,0,0,0.125552,0.35243,0,0,0,0,G4
2,-0.230886,1.181201,1.062843,1.344985,0,0,0,0.019276,0.119004,0.324657,0.012442,0,0,G4
2,0.092056,0.831786,0,1.013643,1.050725,0,0,0.158723,0.172399,0.092922,0.016033,0.019506,0,G5
2,0.274169,0.943422,0,1.032925,1.083044,0,0,0.157404,0.23791,0.083207,0.024168,0,0,G5
2,0.224598,0.910117,0,1.030936,1.066185,0,0,0.127825,0.225154,0.076499,0.020051,0,0,G5
1,-0.106119,0.920849,0,1.000002,0,0,0,0.122847,0.136383,0.088688,0.029566,0,0,G5
2,0.08176,0.927262,0,1.009389,1.04801,0,0,0.119933,0.152751,0.102345,0,0,0,G5
2,0.301604,0.943595,0,0.999942,1.049372,0,0,0.136456,0.187054,0.047733,0.014279,0.011239,0,G5
1,0.170835,0.887789,0,1,0,0,0,0.138982,0.183376,0.068399,0.014283,0.028099,0,G5
2,0.11474,0.879447,0,1.013852,1.049536,0,0,0.238001,0.167612,0.077749,0,0,0,G5
2,0.10985,0.876255,0,1.00959,1.051953,0,0,0.16686,0.181136,0.081185,0.028702,0,0,G5
2,0.018719,0.855967,0,1.011949,1.050462,0,0,0.015751,0.563731,0.018464,0.012662,0.018216,0,G5
3,0.413602,0.942145,0,1.069799,1.140531,1.024656,0,0.033826,0.129194,0.170006,0.065157,0,0,G6
3,0.377758,0.95909,0,1.053839,1.111896,1.003719,0,0.015,0.03223,0.01803,0.136017,0.034659,0,G6
3,0.298367,0.924589,0,1.064541,1.119344,0.979428,0,0.024995,0.027559,0.148342,0.057719,0,0,G6
3,0.459313,1.004657,0,1.031419,1.130795,1.022165,0,0.032191,0.090413,0.115902,0.028133,0.028125,0,G6
3,0.491706,1.007633,0,1.022672,1.12598,1.018385,0,0.03313,0.079115,0.125766,0.038269,0,0,G6
3,0.256337,1.007552,0,1.066802,1.089841,0.964393,0,0.025501,0.034019,0.101144,0.056371,0.031551,0,G6
3,0.488008,0.99553,0,1.064239,1.118604,1.029358,0,0.013622,0.040736,0.133499,0.142899,0.036252,0,G6
3,0.50416,0.996446,0,1.110473,1.14987,1.040125,0,0.045837,0.125417,0.204178,0.057283,0,0,G6
3,0.457934,1.047211,0,1.086356,1.142374,1.031407,0,0.049106,0.16995,0.125454,0.060602,0,0,G6
3,0.374892,1.049552,0,1.063441,1.134378,1.008969,0,0.023899,0.12609,0.15256,0.067728,0,0,G6
2,0.701891,1.119819,1.287261,0,0,0,1.554972,0.364561,0,0,0,0,0,G7
1,-0.820075,0.519808,1.000002,0,0,0,0,0.309879,0.009499,0,0,0,0,G7
1,-0.818262,0.50776,0.999996,0,0,0,0,0.358246,0,0,0,0,0,G7
2,0.768414,1.142831,1.326048,0,0,0,1.579405,0.385108,0,0,0,0,0,G7
2,0.785725,1.131886,1.3565,0,0,0,1.601107,0.366598,0,0,0,0,0,G7
2,1.105771,1.018693,1.267816,0,0,0,1.653403,0.022577,0.363042,0,0,0,0,G7
2,0.548605,1.210535,1.283911,0,0,0,1.53341,0.3242,0,0,0,0,0,G7
2,0.248988,1.114058,1.238984,0,0,0,1.478871,0.068914,0.324902,0,0,0,0,G7
2,0.527894,1.129908,1.278292,0,0,0,1.534693,0.012467,0.353028,0.010649,0,0,0,G7
2,0.619472,1.119336,1.289287,0,0,0,1.552414,0.341054,0.009387,0,0,0,0,G7
4,0.485468,1.378346,1.178685,1.736476,0,0,0.867912,0.017861,0.279351,0.190529,0,0,0,G8
3,0.955128,1.278494,1.233031,1.643405,0,0,1.501615,0.03297,0.370194,0.231746,0,0,0,G8
3,0.766878,1.114626,1.124914,1.58808,0,0,1.423372,0.023666,0.374387,0.212148,0.010494,0,0,G8
4,1.305254,1.448913,1.32966,1.814506,0,0,0.955745,0.40092,0.226634,0.01232,0.032763,0,0,G8
3,0.937405,1.252518,1.22103,1.65086,0,0,1.479502,0.038537,0.376549,0.216084,0.01599,0,0,G8
3,0.633478,1.08734,1.167591,1.616635,0,0,1.445318,0.030205,0.012034,0.336737,0.199474,0,0,G8
3,0.961441,1.031569,1.202169,1.619527,0,0,1.44999,0.483785,0.268521,0.014529,0.031905,0,0,G8
3,1.20847,1.123564,1.220998,1.654456,0,0,1.512553,0.523681,0.305029,0.021599,0.024757,0,0,G8
4,1.363419,1.225177,1.316147,1.766464,0,0,0.894245,0.501704,0.282904,0.043095,0,0,0,G8
3,0.977304,1.226979,1.17992,1.608859,0,0,1.442896,0.03478,0.37181,0.21124,0.011933,0,0,G8
5,0.835729,1.077653,1.063504,1.348024,1.453747,1.335135,1.218678,0.019654,0.107871,0.03971,0.052627,0.192632,0.009273,G9
5,0.911842,1.01224,1.085752,1.351897,1.465063,1.350076,1.239822,0.027605,0.11482,0.049578,0.067621,0.222463,0,G9
5,1.011594,0.98381,1.060902,1.340021,1.454921,1.351085,1.234772,0.021069,0.121128,0.045886,0.073718,0.216119,0,G9
5,0.799858,0.955558,1.088503,1.355894,1.467672,1.346907,1.227257,0.021618,0.120869,0.040128,0.065613,0.208413,0,G9
5,0.800566,1.18467,1.028739,1.343699,1.45118,1.346142,1.224102,0.02843,0.099625,0.032208,0.058031,0.190472,0,G9
5,0.98364,1.163117,1.037378,1.340765,1.449316,1.364342,1.242078,0.01897,0.11048,0.044992,0.06597,0.217642,0,G9
5,0.788263,1.348693,0.881227,1.329795,1.382041,1.271313,1.145699,0.017514,0.080148,0.045449,0.025271,0.161658,0,G9
5,0.839511,0.946905,1.070383,1.343419,1.438622,1.339336,1.22052,0.024484,0.122845,0.062528,0.064636,0.199202,0,G9
5,0.599558,0.801616,1.03408,1.348917,1.455608,1.333432,1.22539,0.021105,0.114685,0.039307,0.068787,0.191199,0,G9
5,0.929799,0.942135,1.096098,1.359502,1.471292,1.360793,1.273123,0.013229,0.117536,0.058627,0.063981,0.205842,0,G9
0,0,0,0,0,0,0,0,0.006434,0.03306,0.01014,0,0,0,G1
0,0,0,0,0,0,0,0,0.017905,0.020957,0.042117,0,0,0,G1
0,0,0,0,0,0,0,0,0.009682,0.019721,0.022148,0,0,0,G1
0,0,0,0,0,0,0,0,0.012041,0.038868,0.006644,0.024254,0,0,G1
0,0,0,0,0,0,0,0,0.019074,0.018087,0.017479,0.093261,0,0,G1
0,0,0,0,0,0,0,0,0.018977,0.040587,0.010226,0,0,0,G1
0,0,0,0,0,0,0,0,0.006831,0.015241,0.006329,0.00628,0,0,G1
0,0,0,0,0,0,0,0,0.072555,0.043551,0,0,0,0,G1
0,0,0,0,0,0,0,0,0.041943,0.016844,0.011392,0.00838,0,0,G1
0,0,0,0,0,0,0,0,0.032021,0.012032,0.013567,0.01328,0,0,G1
3,0.445864,0.910312,0,1.303218,1.226671,0,0.942775,0.161865,0.122732,0.075245,0.063647,0.015337,0,G0
3,0.479034,1.084308,0,1.285272,1.220221,0,0.948577,0.198893,0.096631,0.044613,0.035804,0.021771,0,G0
3,0.726965,1.193354,0,1.303376,1.23341,0,0.964646,0.263855,0.131488,0.080182,0.183577,0,0,G0
2,0.67259,0.906126,0,1.231206,0.910355,0,0,0.362821,0.202259,0.05721,0.065538,0,0,G0
3,0.543432,1.018818,0,1.327047,1.234098,0,0.958288,0.331044,0.199126,0.077836,0.012492,0.057291,0,G0
3,0.349437,0.830391,0,1.285273,1.221248,0,0.954208,0.055386,0.247751,0.12458,0.132494,0.011445,0,G0
3,0.598121,0.959786,0,1.353405,1.255785,0,1.010981,0.126952,0.135435,0.08897,0.055633,0,0,G0
3,0.796306,1.082352,0,1.321475,1.255165,0,1.055646,0.350398,0.230994,0.0903,0.012157,0.030761,0,G0
3,0.769418,1.114782,0,1.309733,1.247805,0,0.995379,0.392346,0.220426,0.071737,0.021317,0,0,G0
3,0.614263,1.065401,0,1.309379,1.236583,0,0.946313,0.34794,0.213838,0.119861,0.013771,0.035573,0,G0
1,-0.012735,0.940489,0,1.000006,0,0,0,0.041611,0.099197,0.025452,0.032569,0,0,G2
1,0.005355,0.902595,0,0.999997,0,0,0,0.191396,0.06632,0.039555,0,0,0,G2
1,0.202659,0.856856,0,1,0,0,0,0.200556,0.035052,0.048308,0,0,0,G2
1,-0.297177,0.799869,0,0.999996,0,0,0,0.191068,0.095693,0,0,0,0,G2
1,-0.127664,0.904606,0,0.999996,0,0,0,0.172595,0.028832,0.046066,0,0,0,G2
1,-0.005915,0.992813,0,0.999999,0,0,0,0.064013,0.07198,0.052619,0,0,0,G2
0,0,0,0,0,0,0,0,0.042038,0.161115,0.051038,0,0,0,G2
0,0,0,0,0,0,0,0,0.043665,0.117527,0.073055,0.016104,0,0,G2
1,-0.106377,0.805535,0,1.000003,0,0,0,0.200838,0.022322,0,0,0,0,G2
1,0.159143,0.808621,0,0.999998,0,0,0,0.253184,0.022139,0,0,0,0,G2
1,0.382613,0.428554,0,0,0,0,1.000001,0.073133,0.028589,0.027397,0.133925,0,0,G3
1,0.214919,0.776599,0,0,0,0,1.000003,0.20085,0.087453,0.016467,0.039285,0,0,G3
1,0.182696,0.594295,0,0,0,0,0.999997,0.09859,0.174929,0.012966,0.015349,0.016337,0,G3
1,-0.280551,0.586515,0,0,0,0,1.000003,0.096157,0.111793,0.018293,0,0,0,G3
1,0.305531,0.478185,0,0,0,0,1,0.082113,0.195007,0.01826,0.017857,0.009884,0,G3
1,0.417575,0.360722,0,0,0,0,1.000002,0.187331,0.016032,0.029455,0.059591,0,0,G3
1,0.412537,0.407221,0,0,0,0,1.000002,0.076835,0.013886,0.012444,0.183881,0,0,G3
1,-0.067955,0.629562,0,0,0,0,1.000003,0.180672,0.086565,0.013423,0,0,0,G3
1,0.042513,0.652679,0,0,0,0,0.999998,0.136115,0.115555,0.015713,0,0,0,G3
1,0.380809,0.53114,0,0,0,0,0.999995,0.078793,0.205501,0.021901,0.015442,0,0,G3
2,-0.909986,0.859095,1.403771,1.077859,0,0,0,0.021275,0.12483,0.195426,0.063881,0.024008,0,G4
2,0.087269,1.282806,1.046382,1.425747,0,0,0,0.266307,0.265215,0.038289,0,0,0,G4
2,-0.486802,1.160692,1.010197,1.387631,0,0,0,0.192603,0.266882,0.025635,0.016409,0,0,G4
2,-0.045499,1.05981,1.017092,1.426804,0,0,0,0.206758,0.290949,0.019462,0,0,0,G4
2,0.10864,0.677994,1.010686,1.432176,0,0,0,0.136338,0.255844,0.012667,0,0,0,G4
2,-0.06354,1.268584,1.064425,1.41397,0,0,0,0.213199,0.308954,0.028107,0,0,0,G4
2,-0.314816,1.308857,0.965168,1.369175,0,0,0,0.210052,0.27431,0.037031,0,0,0,G4
2,-0.289388,1.104593,1.03537,1.38954,0,0,0,0.622647,0.015926,0,0,0,0,G4
2,0.413275,1.065004,0.994258,1.408788,0,0,0,0.206582,0.214006,0.045111,0.014379,0,0,G4
2,-0.778183,0.934078,1.065706,1.385733,0,0,0,0.131386,0.206998,0.045061,0.032424,0,0,G4
2,0.168277,0.900112,0,1.057805,1.023961,0,0,0.201266,0.132807,0.049866,0.019637,0,0,G5
2,0.433333,0.901322,0,1.013185,1.055659,0,0,0.150919,0.1982,0.040278,0.020515,0,0,G5
2,-0.012718,0.709856,0,1.028368,1.043869,0,0,0.105979,0.224409,0.096437,0,0,0,G5
1,0.181923,0.829421,0,0.999996,0,0,0,0.233925,0.144581,0.025622,0.02749,0,0,G5
2,0.490639,0.932993,0,1.021789,1.042627,0,0,0.276687,0.199558,0.035195,0,0,0,G5
2,0.315048,0.945703,0,1.039431,1.04055,0,0,0.269122,0.140514,0.039904,0,0,0,G5
2,-0.059789,0.802615,0,1.027695,1.039031,0,0,0.241255,0.135424,0.058818,0,0,0,G5
0,0,0,0,0,0,0,0,0.24277,0.157688,0.057295,0.01568,0,0,G5
1,0.287377,0.721637,0,1.000004,0,0,0,0.164019,0.228737,0.062628,0,0,0,G5
1,0.480632,0.638595,0,1.000002,0,0,0,0.168939,0.226998,0.070166,0,0,0,G5
3,0.081234,0.928371,0,1.071071,1.157179,0.980482,0,0.214432,0.081061,0.125445,0.072324,0,0,G6
3,0.42676,1.103648,0,1.066721,1.160053,0.992422,0,0.163085,0.189091,0.171213,0.025972,0,0,G6
3,0.172185,0.961613,0,1.074112,1.138883,0.998003,0,0.042299,0.186518,0.261732,0.03417,0.017917,0,G6
3,0.608557,0.988794,0,1.071811,1.160296,1.012179,0,0.288203,0.19262,0.039975,0.0442,0,0,G6
3,0.46298,1.02717,0,1.096332,1.18411,1.001411,0,0.212351,0.16616,0.155486,0.102699,0,0,G6
3,0.092397,0.936006,0,1.088513,1.162346,0.97149,0,0.179971,0.080559,0.122016,0.059674,0,0,G6
2,0.192309,0.686904,0,1.17806,1.035573,0,0,0.170215,0.070614,0.143604,0.076033,0,0,G6
