@relation 'gesture-weka.filters.unsupervised.attribute.Remove-V-R1,2,3,4,5,6,7-11,22-weka.filters.unsupervised.attribute.Remove-R12_gesture-weka.filters.unsupervised.attribute.Remove-V-R4,5,194-199,328'

@attribute Max_X numeric
@attribute Max_Y numeric
@attribute convexHull1 numeric
@attribute convexHull2 numeric
@attribute convexHull3 numeric
@attribute convexHull4 numeric
@attribute convexHull5 numeric
@attribute convexHull6 numeric
@attribute class {G1,G2,G3,G4,G5,G6,G7,G8,G9,G0}

@data
0.97525,0.750555,0.322211,0.226073,0.017396,0.043959,0,0,G8
0.529585,0.965698,0.123707,0.248709,0.148195,0.012689,0,0,G8
0.034141,0.650669,0.14913,0.196171,0.127508,0,0,0,G8
0.226677,0.595711,0.12436,0.25704,0.163396,0,0,0,G8
0.948481,0.822748,0.052662,0.268184,0.201273,0.015624,0,0,G8
0.915602,0.851607,0.29068,0.194941,0.056084,0,0,0,G8
0.51753,0.770491,0.096427,0.193973,0.168703,0,0,0,G8
0.779635,1.438505,0.207045,0.087063,0.085358,0.048316,0.134569,0.026877,G9
0.971793,1.202741,0.176404,0.131229,0.110579,0.079787,0.147357,0.013783,G9
1.335971,1.255053,0.167009,0.159668,0.099911,0.237011,0.030431,0,G9
1.170982,1.330061,0.078759,0.132856,0.131115,0.079901,0.196572,0,G9
0.487906,1.101408,0.061876,0.065767,0.044617,0.099522,0.026928,0.257807,G9
0.951539,1.4344,0.25696,0.071797,0.070938,0.039586,0.101487,0.020264,G9
1.292913,1.534743,0.118928,0.121027,0.05848,0.180053,0.075501,0,G9
1.302239,1.508981,0.142271,0.135177,0.065986,0.236992,0.023136,0,G9
1.366719,1.493291,0.15814,0.144503,0.068884,0.240611,0.025837,0,G9
1.255683,1.584597,0.11331,0.103932,0.052304,0.176783,0.069122,0,G9
-0.659883,0.388478,0.027574,0.007144,0.009361,0,0,0,G1
0,0,0.012042,0.048141,0,0,0,0,G1
0,0,0.028115,0.016224,0,0,0,0,G1
0,0,0.012555,0.008454,0.009053,0,0,0,G1
0,0,0.00669,0.007973,0.010588,0,0,0,G1
0,0,0.010187,0.007975,0.015655,0,0,0,G1
0,0,0.006895,0.006824,0.014308,0.009551,0,0,G1
0,0,0.019654,0.014222,0.031674,0,0,0,G1
0,0,0.010136,0.018015,0,0,0,0,G1
-0.536885,0.572105,0.008754,0.022017,0,0,0,0,G1
0.607003,0.933986,0.24686,0.06722,0.081093,0.071089,0,0,G0
0.621065,1.022727,0.038259,0.241589,0.077773,0.058531,0,0,G0
0.710747,1.008663,0.03131,0.237768,0.08075,0.047771,0,0,G0
0.714895,0.978851,0.029165,0.336295,0.098495,0.045067,0.02662,0,G0
0.627897,1.002556,0.049199,0.251065,0.073208,0.066617,0,0,G0
0.637064,1.001954,0.245707,0.057511,0.06611,0.066241,0,0,G0
0.565185,0.945057,0.138378,0.245365,0.077365,0.098737,0,0,G0
0.76783,0.828897,0.028322,0.33983,0.106888,0.071471,0.012977,0.009782,G0
0.718374,0.959079,0.043079,0.354016,0.097276,0.076403,0.01523,0,G0
0.639895,0.920995,0.038061,0.263294,0.070663,0.0747,0,0,G0
-0.186933,0.752226,0.142672,0.078339,0,0,0,0,G2
0,0,0.09095,0.066406,0,0,0,0,G2
0,0,0.116549,0.066116,0,0,0,0,G2
-0.209282,0.960286,0.087262,0.069382,0,0,0,0,G2
-0.284805,0.818337,0.096811,0.076468,0.013779,0,0,0,G2
-0.217091,0.841928,0.108995,0.075851,0,0,0,0,G2
-0.27134,0.839827,0.081053,0.100147,0.012692,0,0,0,G2
-0.238138,0.80107,0.120288,0.085975,0.019724,0,0,0,G2
-0.139853,0.819822,0.121296,0.075082,0,0,0,0,G2
-0.073909,0.822595,0.146963,0.049388,0,0,0,0,G2
0.344561,0.891323,0.141739,0.011253,0,0,0,0,G3
0.398717,1.23157,0.033832,0.137591,0,0,0,0,G3
0.487774,1.261465,0.024879,0.119842,0,0,0,0,G3
0.449431,0.793664,0.029922,0.147522,0,0,0,0,G3
0.213496,0.866528,0.01584,0.149672,0,0,0,0,G3
0.262937,0.817743,0.025416,0.148309,0,0,0,0,G3
0.214955,0.722604,0.163906,0,0,0,0,0,G3
0.449552,0.624235,0.104563,0,0,0,0,0,G3
1.710599,1.659585,0.095218,0.012674,0,0,0,0,G3
0.708482,0.886567,0.020237,0.126875,0,0,0,0,G3
-0.426197,0.897239,0.153726,0.244637,0.015699,0,0,0,G4
-0.069536,1.333772,0.15995,0.283176,0.021588,0,0,0,G4
0.022753,1.448977,0.201288,0.298393,0.031197,0,0,0,G4
0.059144,1.387689,0.196125,0.250927,0.019517,0,0,0,G4
-0.263844,1.098991,0.218374,0.258724,0.017672,0,0,0,G4
-0.3073,0.990813,0.200755,0.237454,0.019896,0,0,0,G4
-0.275646,0.839786,0.135573,0.246441,0.014963,0,0,0,G4
0.023907,1.296489,0.01078,0.168059,0.250293,0.023574,0,0,G4
0.069277,1.426154,0.213426,0.259835,0.022741,0,0,0,G4
-0.38037,0.949838,0.167057,0.237057,0.020987,0,0,0,G4
0.288046,1.042303,0.016264,0.148963,0.121719,0.070908,0,0,G5
0.317447,1.290128,0.071019,0.107981,0.038506,0,0,0,G5
0.074045,0.889349,0.118578,0.116945,0.023208,0,0,0,G5
0.209435,1.17151,0.138033,0.084367,0.051273,0,0,0,G5
-0.005151,0.798506,0.139791,0.105479,0.037858,0.014746,0,0,G5
-0.069441,0.75933,0.112099,0.092235,0.080399,0,0,0,G5
-0.034059,0.773211,0.120628,0.087441,0.08156,0,0,0,G5
0.042963,0.708467,0.098416,0.116867,0.072872,0.025404,0,0,G5
0.084807,0.779153,0.139821,0.11169,0.056225,0,0,0,G5
0.041713,0.75027,0.157681,0.121283,0.056588,0.022484,0,0,G5
0.199688,0.861583,0.054059,0.053786,0.085872,0.056224,0.023055,0,G6
0.187067,1.073101,0.040448,0.034111,0.083534,0.052206,0,0,G6
0.369454,0.975605,0.045374,0.102963,0.103113,0.038532,0.014794,0,G6
0.352403,1.028932,0.051812,0.089748,0.109851,0.033399,0.013246,0,G6
0.266749,1.011945,0.067804,0.07306,0.097403,0.041136,0,0,G6
0.20345,0.903783,0.064844,0.0937,0.107862,0.036464,0,0,G6
0.146607,0.877971,0.048724,0.057771,0.101402,0.0632,0,0,G6
0.219407,0.940807,0.063904,0.066041,0.094992,0.053895,0.022823,0,G6
0.332046,0.945671,0.061133,0.06173,0.103344,0.051857,0.013551,0,G6
0.30911,0.927862,0.053708,0.062347,0.086035,0.035796,0.014568,0,G6
0.850724,0.700165,0.031531,0.467893,0.027491,0.015345,0,0,G7
1.075712,0.807237,0.028833,0.389741,0.028177,0,0,0,G7
1.098629,0.825603,0.050787,0.419133,0.031129,0,0,0,G7
1.016533,0.719546,0.031371,0.420332,0.024895,0,0,0,G7
1.116785,0.772189,0.028511,0.348601,0.022958,0,0,0,G7
1.353137,0.826689,0.036862,0.346986,0.022587,0,0,0,G7
1.241883,0.764244,0.033851,0.348962,0.027029,0,0,0,G7
1.089298,0.669785,0.048698,0.403223,0.030806,0,0,0,G7
0.953686,0.689829,0.036094,0.397683,0.031234,0,0,0,G7
0.885284,0.725398,0.031981,0.414423,0.019311,0,0,0,G7
0.580094,0.971662,0.010211,0.318758,0.190425,0.014721,0,0,G8
0.478482,1.205836,0.015569,0.250242,0.214491,0.013056,0,0,G8
0.647255,1.012403,0.34677,0.236917,0,0,0,0,G8
0.676838,1.103321,0.014893,0.332683,0.199056,0.016775,0,0,G8
0.713781,1.024047,0.010057,0.337211,0.202782,0.02381,0,0,G8
0.707518,1.030701,0.019173,0.339914,0.193656,0.010625,0,0,G8
0.809132,1.039181,0.011215,0.365349,0.219175,0.012225,0,0,G8
0.647453,0.751964,0.431858,0.20249,0.013157,0,0,0,G8
0.671939,1.084829,0.014069,0.376328,0.209143,0.021729,0,0,G8
0.809869,1.015137,0.349938,0.186069,0,0,0,0,G8
1.007206,0.887216,0.078717,0.042227,0.068102,0.163264,0.011025,0,G9
0.834694,1.041891,0.01002,0.079844,0.038041,0.060172,0.180485,0.015935,G9
0.855786,0.848052,0.0874,0.056051,0.082025,0.199913,0.015316,0,G9
0.914123,0.988916,0.011347,0.07448,0.051242,0.07588,0.18694,0.010293,G9
0.938263,0.92677,0.015915,0.086077,0.058068,0.075994,0.17626,0,G9
0.866689,0.953086,0.010617,0.082348,0.044616,0.058331,0.178708,0,G9
0.844801,0.804668,0.015324,0.088478,0.042639,0.07586,0.168946,0.012778,G9
0.877421,0.774487,0.016436,0.089769,0.05412,0.075447,0.177624,0.012125,G9
0.827236,0.766474,0.016727,0.085077,0.04919,0.067077,0.172305,0.013858,G9
0.825258,0.71877,0.023473,0.091425,0.043596,0.065586,0.172792,0,G9
0,0,0.011123,0.02225,0,0,0,0,G1
0,0,0.025449,0,0,0,0,0,G1
0,0,0.009972,0.017392,0.012186,0,0,0,G1
0,0,0.006544,0,0,0,0,0,G1
0,0,0.026573,0.05004,0,0,0,0,G1
0,0,0.008727,0.009108,0,0,0,0,G1
0,0,0,0,0,0,0,0,G1
0,0,0.006957,0,0,0,0,0,G1
0,0,0.012037,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,G1
0.697043,1.084395,0.260307,0.02284,0.087716,0.021236,0,0,G0
0.355125,1.095757,0.166283,0.023313,0.072623,0,0,0,G0
0.061216,0.664541,0.232355,0.051262,0.036541,0.016537,0,0,G0
0.555953,1.11106,0.181163,0.069339,0.074994,0,0,0,G0
0.52277,1.072685,0.13213,0.161038,0.068394,0,0,0,G0
0.292447,0.928006,0.146321,0.066222,0.052826,0.025008,0,0,G0
0.213229,0.836652,0.149831,0.086271,0.088893,0.033614,0,0,G0
0.544974,0.757962,0.039867,0.293749,0.112111,0.059281,0.020304,0,G0
0.659414,1.107473,0.042127,0.277277,0.051874,0.069076,0,0,G0
0.45662,0.937377,0.017385,0.279308,0.052262,0.083463,0.014502,0,G0
0,0,0.111882,0.074171,0.062144,0,0,0,G2
-0.423096,0.6465,0.089356,0.049741,0.017611,0,0,0,G2
0.81831,1.46154,0.09521,0.063525,0,0,0,0,G2
0,0,0.042156,0.049523,0,0,0,0,G2
0,0,0.046603,0.029787,0.022789,0,0,0,G2
-0.144776,1.028209,0.061411,0.039005,0.054202,0,0,0,G2
0,0,0.053441,0.037473,0.018304,0,0,0,G2
-0.572159,0.750559,0.099525,0.063387,0.014234,0,0,0,G2
-0.433531,0.659362,0.110378,0.083181,0.043534,0,0,0,G2
-0.089519,0.743639,0.122979,0.030706,0,0,0,0,G2
0.258719,0.79687,0.037399,0.163514,0.020159,0.01363,0,0,G3
0.242,0.968297,0.110927,0.01095,0,0,0,0,G3
0.098345,0.831962,0.012903,0.176365,0.012121,0,0,0,G3
0.004216,0.816869,0.177389,0.024797,0,0,0,0,G3
0.38494,0.814868,0.164755,0.013595,0,0,0,0,G3
0.549606,0.723149,0.008514,0.140026,0,0,0,0,G3
0.19082,0.791523,0.015361,0.18097,0.014634,0,0,0,G3
-0.10305,0.707491,0.137842,0.012962,0.012204,0.088067,0,0,G3
0.435361,0.754073,0.180287,0.020747,0,0,0,0,G3
0.591228,0.659504,0.012982,0.174366,0.017256,0,0,0,G3
-0.412135,0.775308,0.123568,0.325944,0.037415,0,0,0,G4
0.03018,1.351838,0.300071,0.023736,0.043387,0,0,0,G4
-0.259703,1.228657,0.233717,0.419182,0.017195,0,0,0,G4
-0.219504,1.035255,0.192032,0.387642,0.01819,0.012701,0,0,G4
0.053486,1.109588,0.235143,0.430418,0.012803,0,0,0,G4
-0.247856,0.953179,0.037195,0.027258,0.047591,0,0,0,G4
-0.551376,0.839997,0.141237,0.356973,0.014813,0.03931,0,0,G4
-0.395145,0.893107,0.161702,0.375821,0.010561,0.01089,0,0,G4
0.214681,1.235542,0.190321,0.386356,0.018264,0,0,0,G4
0.042194,0.72105,0.099837,0.359807,0.018616,0.015635,0,0,G4
0.041601,0.633958,0.122807,0.16489,0.065063,0.014857,0.069775,0,G5
0.078482,0.891532,0.134783,0.170231,0.068661,0,0,0,G5
0.294631,0.976334,0.126587,0.190785,0.075467,0,0,0,G5
0.21038,0.966125,0.135128,0.163329,0.074097,0.04771,0,0,G5
0.427865,0.779371,0.179493,0.249375,0.082831,0,0,0,G5
0.006204,0.510842,0.111672,0.210234,0.071298,0.011417,0,0,G5
-0.143872,0.427131,0.103387,0.183289,0.095749,0.012132,0.016626,0,G5
0.101422,0.925309,0.153222,0.160206,0.07835,0,0,0,G5
0.569412,0.948335,0.15101,0.16639,0.054848,0,0,0,G5
0.213745,0.802045,0.156596,0.205503,0.071915,0,0,0,G5
0.224582,0.647937,0.010949,0.009674,0.264267,0.013562,0.023471,0,G6
0.13325,0.92864,0.060033,0.076452,0.115779,0.049013,0,0,G6
0.241294,0.960474,0.061496,0.093072,0.086085,0.036298,0,0,G6
0.11027,0.892352,0.070575,0.075441,0.118136,0.048069,0,0,G6
0.106367,0.666474,0.069238,0.111038,0.176468,0.083324,0,0,G6
0.621728,0.769496,0.110475,0.183274,0.151514,0.066602,0,0,G6
0.52339,0.805041,0.098499,0.166779,0.163089,0.047423,0,0,G6
0.442841,0.866414,0.097931,0.143518,0.128762,0.065183,0,0,G6
0.556809,0.847177,0.248339,0.296461,0,0,0,0,G6
0.5139,0.890985,0.092951,0.133354,0.130277,0.050084,0.012212,0,G6
0.730335,0.77272,0.048428,0.186405,0.022657,0,0,0,G7
-0.055232,1.160069,0.017686,0.076147,0.124493,0.02771,0.017969,0,G7
-0.074309,1.443389,0.04364,0.0783,0.122914,0.013624,0,0,G7
0.459548,1.207844,0.051718,0.082487,0.151601,0,0,0,G7
0.156306,1.216426,0.03555,0.080984,0.142424,0.011982,0,0,G7
-0.011124,1.24968,0.096652,0.074424,0.141633,0.024325,0,0,G7
0.05508,1.19882,0.053694,0.069452,0.136869,0.019326,0,0,G7
0.818824,0.862795,0.050203,0.088276,0.192856,0,0,0,G7
0.268694,0.920606,0.021312,0.162179,0,0,0,0,G7
0.520851,0.598301,0.02465,0.16012,0,0,0,0,G7
0.443635,0.795187,0.014641,0.188452,0.287315,0,0,0,G8
0.09077,1.036468,0.185716,0.251731,0.046359,0,0,0,G8
0.468985,1.116939,0.012208,0.208231,0.268216,0,0,0,G8
-0.164005,0.880468,0.099596,0.153097,0.216712,0.025715,0,0,G8
0.428036,0.991011,0.013717,0.218493,0.27139,0,0,0,G8
0.147076,0.77672,0.173938,0.259875,0.026961,0,0,0,G8
0.576803,1.029906,0.194785,0.280082,0,0,0,0,G8
0.1909,0.726511,0.115581,0.263975,0.046621,0,0,0,G8
0.145891,0.612317,0.080331,0.252198,0.05734,0,0,0,G8
0.510261,1.02613,0.196941,0.279255,0.012442,0,0,0,G8
1.06497,1.232757,0.089,0.082425,0.085529,0.312922,0.031951,0,G9
0.895018,1.133635,0.019669,0.072081,0.065308,0.076661,0.30087,0,G9
0.595696,1.130398,0.115674,0.055471,0.049136,0.063247,0.259153,0.009317,G9
1.069266,1.1406,0.017541,0.071342,0.066704,0.090743,0.30525,0.010735,G9
0.8561,0.933275,0.013473,0.082933,0.078525,0.093025,0.306744,0,G9
0.490497,0.951265,0.165543,0.066854,0.072108,0.065734,0.246243,0.010933,G9
1.025218,0.978465,0.065685,0.078274,0.107862,0.308315,0.020813,0,G9
0.925737,1.043397,0.017097,0.077439,0.077816,0.087051,0.307188,0,G9
0.775444,0.978916,0.102628,0.084965,0.077089,0.081797,0.292683,0,G9
1.016059,1.2131,0.03655,0.080239,0.072858,0.081632,0.296505,0,G9
0,0,0.015272,0.013063,0.097741,0,0,0,G1
0,0,0.006294,0.005956,0,0,0,0,G1
0,0,0.018485,0.007163,0.00682,0.006643,0.011606,0,G1
0,0,0.020019,0.010689,0.036851,0,0,0,G1
0,0,0.006469,0.006566,0.00548,0.007108,0,0,G1
0,0,0.012831,0.013611,0.009448,0,0,0,G1
0,0,0.031683,0.021604,0,0,0,0,G1
0,0,0.018839,0.006568,0.030803,0.024725,0.011721,0,G1
0,0,0.0078,0.010472,0,0,0,0,G1
0,0,0.017087,0.008921,0.021674,0,0,0,G1
-0.008628,0.908698,0.022029,0.144095,0.077744,0,0,0,G0
0.509244,0.992541,0.015251,0.149995,0.065899,0.013787,0,0,G0
0.594434,0.841796,0.171995,0.095643,0.015383,0,0,0,G0
0.44082,0.83607,0.014298,0.168867,0.07234,0.022339,0,0,G0
0.351001,0.843869,0.161295,0.10537,0.050267,0.020541,0.050076,0,G0
0.321227,0.681571,0.091623,0.039523,0.046104,0.064585,0.150529,0,G0
0.324205,0.696714,0.108633,0.038019,0.027917,0.017329,0.122844,0,G0
0.545601,0.595058,0.026592,0.208246,0.089372,0.014356,0.009367,0.014636,G0
0.559776,0.942227,0.020885,0.1749,0.092196,0.020448,0.015111,0,G0
0.567607,1.02037,0.017783,0.140976,0.086354,0.011181,0,0,G0
0,0,0.076095,0.075896,0,0,0,0,G2
0,0,0.068601,0.059924,0,0,0,0,G2
0,0,0.083194,0.017411,0,0,0,0,G2
-0.248304,0.904027,0.133486,0.01642,0,0,0,0,G2
-0.362474,0.860532,0.01184,0.112331,0.091061,0,0,0,G2
0,0,0.05372,0.08597,0.013494,0.03196,0,0,G2
-0.351167,0.845578,0.014222,0.090725,0.078628,0,0,0,G2
-0.078576,1.280742,0.111083,0.015415,0,0,0,0,G2
-0.133472,0.840209,0.184445,0.01324,0,0,0,0,G2
-0.251653,0.919942,0.117386,0.020909,0,0,0,0,G2
0.190275,0.808455,0.019719,0.128165,0,0,0,0,G3
0.187176,0.947213,0.02442,0.123431,0.014069,0,0,0,G3
0.325798,0.888754,0.119099,0.035786,0,0,0,0,G3
0.436097,0.73193,0.032978,0.12201,0.008198,0.009618,0,0,G3
0.1556,0.574298,0.077869,0.01007,0.013927,0.08454,0,0,G3
0.222859,0.561295,0.178215,0.054729,0.012674,0.064006,0,0,G3
0.309264,0.545472,0.049902,0.100183,0.022782,0,0,0,G3
0.511787,0.678693,0.028823,0.10563,0.040628,0,0,0,G3
0.472732,0.69639,0.030948,0.074326,0.027727,0.007555,0.024692,0,G3
0.25354,0.779983,0.01782,0.13067,0.020919,0,0,0,G3
-0.000021,1.08582,0.13498,0.186784,0,0,0,0,G4
-0.102365,1.318317,0.207134,0.300027,0,0,0,0,G4
0.120058,1.510522,0.210396,0.272662,0,0,0,0,G4
-0.286956,1.153748,0.165156,0.28346,0.012476,0,0,0,G4
-0.310827,1.121304,0.167904,0.259652,0.011745,0,0,0,G4
-0.230822,1.026543,0.162862,0.206268,0.012078,0,0,0,G4
-0.228206,0.980889,0.158244,0.22221,0,0,0,0,G4
-0.186455,1.011124,0.163973,0.198503,0,0,0,0,G4
-0.296336,0.892096,0.11421,0.147542,0.011648,0.009411,0,0,G4
0.03582,1.138649,0.139434,0.196934,0.013654,0,0,0,G4
0.139558,0.853475,0.108038,0.10903,0.012743,0,0,0,G5
0.147804,0.914233,0.122012,0.10207,0.030171,0,0,0,G5
0.222824,0.908718,0.098204,0.117445,0,0,0,0,G5
0.347617,1.090106,0.098359,0.11212,0.012435,0.01588,0.012782,0,G5
0.102128,0.808731,0.121382,0.098048,0.029121,0,0,0,G5
-0.028735,0.800222,0.086468,0.0778,0.054942,0,0,0,G5
-0.027244,0.857413,0.096977,0.076072,0.054295,0.01346,0,0,G5
-0.057109,0.866703,0.107323,0.077764,0.048426,0.016053,0,0,G5
0.043641,0.865421,0.090233,0.100897,0.027536,0,0,0,G5
0.054236,0.852607,0.086406,0.098954,0.017805,0.013381,0,0,G5
0.389652,0.915078,0.025191,0.037184,0.08558,0.045642,0.034912,0,G6
0.350061,0.973619,0.047422,0.097311,0.06815,0.022847,0,0,G6
0.478049,0.992767,0.077367,0.140325,0.077083,0.061259,0,0,G6
0.492278,0.996788,0.061307,0.135824,0.077107,0.017345,0,0,G6
0.141816,0.903235,0.079209,0.048951,0.062149,0.024158,0.04536,0,G6
0.147993,0.916604,0.042118,0.066836,0.085379,0.036285,0.020216,0,G6
0.180721,0.963934,0.054706,0.068929,0.070493,0.032849,0.02096,0,G6
0.414376,0.991339,0.068845,0.110178,0.076035,0.025393,0,0,G6
0.364131,0.964287,0.047068,0.094783,0.076992,0.014358,0.0184,0,G6
0.470769,0.938965,0.032231,0.091783,0.091762,0.03659,0.015287,0,G6
1.317109,0.424214,0.03636,0.067561,0.091918,0.018593,0,0,G7
1.153869,0.479772,0.041268,0.101558,0.116717,0,0,0,G7
1.214387,0.405363,0.063064,0.090392,0.111534,0,0,0,G7
1.065491,0.457093,0.019942,0.100727,0.099663,0,0,0,G7
0.879429,0.508598,0.021779,0.071672,0.110623,0,0,0,G7
1.01482,0.399364,0.021371,0.064752,0.10332,0,0,0,G7
1.369463,0.384122,0.041089,0.084106,0.097565,0,0,0,G7
1.432197,0.383998,0.064894,0.07108,0.081791,0,0,0,G7
1.249366,0.454909,0.059605,0.093079,0.112992,0,0,0,G7
1.081735,0.513884,0.031441,0.08301,0.108873,0.016765,0,0,G7
0.545486,0.786356,0.048931,0.263845,0.211425,0,0,0,G8
0.99161,0.962037,0.034733,0.296619,0.204547,0,0,0,G8
1.115991,0.882369,0.328413,0.207044,0.015999,0.048056,0,0,G8
0.982328,0.873196,0.313767,0.216068,0.016364,0.022226,0.040228,0,G8
0.803399,0.907886,0.051644,0.334916,0.211617,0,0,0,G8
1.208049,0.819426,0.326283,0.192317,0.032352,0,0,0,G8
1.180364,0.688344,0.355031,0.21432,0.040942,0,0,0,G8
1.076684,0.8349,0.275351,0.185902,0.02915,0,0,0,G8
0.999644,0.773971,0.221989,0.178509,0.033721,0,0,0,G8
0.707696,0.747363,0.029241,0.259082,0.191295,0,0,0,G8
1.027946,1.080613,0.024411,0.098443,0.027785,0.048359,0.161,0,G9
0.892321,0.968518,0.073009,0.013889,0.030369,0.174005,0.01143,0.016312,G9
0.872778,0.861062,0.017085,0.065137,0.029251,0.044269,0.168112,0,G9
-0.985285,-0.004083,0.008705,0.152503,0.012319,0,0,0,G9
0.988456,0.835181,0.112829,0.044874,0.055841,0.160843,0.025145,0,G9
0.866844,0.713481,0.088067,0.046123,0.056331,0.158336,0.0199,0,G9
0.99683,0.685098,0.097495,0.042586,0.049193,0.166808,0.021731,0,G9
0.891538,1.174421,0.020169,0.07832,0.029088,0.041007,0.162272,0,G9
1.019123,1.128191,0.022295,0.093137,0.025012,0.050633,0.162751,0,G9
1.063152,1.200381,0.029556,0.098539,0.024855,0.044744,0.166867,0,G9
0,0,0.007819,0.007221,0,0,0,0,G1
0,0,0.020518,0,0,0,0,0,G1
0,0,0.030536,0.008406,0,0,0,0,G1
0,0,0.022041,0,0,0,0,0,G1
0,0,0.005806,0.009259,0.005802,0,0,0,G1
0,0,0.006895,0.014598,0,0,0,0,G1
0,0,0.011542,0.007773,0.00664,0.010816,0,0,G1
0,0,0.007412,0.010099,0.007662,0.010419,0,0,G1
0,0,0.009338,0.017382,0.009113,0,0,0,G1
0,0,0.007065,0,0,0,0,0,G1
0.886732,0.927925,0.366711,0.15185,0.028976,0.028441,0.039427,0,G0
0.547338,1.02856,0.348569,0.198821,0.062451,0.022373,0.057339,0,G0
0.351789,0.978688,0.38887,0.241542,0.037642,0.027951,0.051435,0,G0
0.546105,0.995054,0.3737,0.201114,0.028222,0.015422,0.05272,0,G0
0.874791,0.972794,0.174927,0.242653,0.027412,0,0,0,G0
0.72639,1.10794,0.357936,0.1953,0.039106,0.018767,0.045243,0,G0
0.537521,0.954092,0.059243,0.328885,0.18867,0.077433,0.02343,0,G0
0.671723,1.050902,0.372626,0.167286,0.033298,0.039668,0,0,G0
0.73589,0.834918,0.339033,0.142469,0.025681,0.023075,0.028966,0,G0
0.455441,0.875696,0.053,0.363668,0.185335,0.034413,0.014326,0,G0
-0.395436,0.124494,0.114825,0.040436,0.01545,0,0,0,G2
0,0,0.099794,0.055766,0.014086,0,0,0,G2
0,0,0.111738,0.022784,0.02335,0,0,0,G2
-0.266284,0.092887,0.244215,0.033344,0.059526,0.015227,0,0,G2
-0.467012,-0.033828,0.02565,0.12117,0.016531,0.048178,0.016898,0,G2
-0.568667,-0.068894,0.146066,0.126319,0.020214,0.018382,0.049089,0,G2
-0.449082,0.069475,0.033123,0.118624,0.072491,0.015229,0.032199,0,G2
0,0,0.205705,0.033862,0.044074,0.021073,0,0,G2
-0.292297,0.004645,0.180649,0.041616,0.014492,0.018361,0,0,G2
-0.468907,-0.02539,0.132025,0.073482,0.03393,0,0,0,G2
0.439831,0.884812,0.089612,0.139751,0.008969,0,0,0,G3
0.448974,1.168917,0.040332,0.023133,0.035873,0,0,0,G3
0,0,0.186791,0.087182,0.01692,0,0,0,G3
0.350008,0.892521,0.136146,0.095833,0,0,0,0,G3
0.473491,0.958842,0.123745,0.138949,0.010087,0,0,0,G3
0.117314,0.593769,0.20281,0.087066,0.015766,0,0,0,G3
0.036763,0.533063,0.227334,0.083021,0.015552,0,0,0,G3
0.189415,0.71201,0.176022,0.052006,0.014829,0,0,0,G3
0.369277,0.734343,0.187241,0.09123,0.014634,0.014752,0,0,G3
0.465191,0.752641,0.111313,0.14408,0.014061,0,0,0,G3
-0.228333,0.915433,0.201524,0.353444,0.018466,0,0,0,G4
0.188088,1.434125,0.218506,0.427409,0.02334,0,0,0,G4
-0.181789,1.1645,0.213037,0.372649,0.01461,0,0,0,G4
-0.336539,1.10203,0.200693,0.366873,0.015294,0,0,0,G4
-0.375696,1.047006,0.229198,0.362371,0.014413,0.025176,0,0,G4
-0.30021,1.002143,0.2012,0.364941,0.016048,0,0,0,G4
-0.217853,1.116914,0.074567,0.019819,0.07562,0,0,0,G4
-0.25502,1.006149,0.22395,0.399855,0.017425,0.020542,0,0,G4
0.12973,1.151243,0.201956,0.379204,0.023102,0,0,0,G4
0.112282,1.142098,0.204698,0.388329,0.027146,0,0,0,G4
-0.063756,0.800326,0.13071,0.23217,0.071969,0.049728,0,0,G5
0.19679,0.862742,0.148393,0.228082,0.031009,0,0,0,G5
0.059605,0.866905,0.158482,0.204349,0.038342,0.013063,0.012593,0,G5
0.042598,0.851129,0.163109,0.219131,0.029803,0.027378,0,0,G5
-0.126182,0.794684,0.167045,0.179527,0.079891,0.015209,0,0,G5
-0.051169,0.834876,0.168194,0.206056,0.036222,0,0,0,G5
0.168148,0.836722,0.148396,0.203097,0.023493,0,0,0,G5
0.135939,0.827602,0.149002,0.212266,0.036669,0.015774,0,0,G5
0.143817,0.821288,0.172696,0.220566,0.041518,0.012491,0.014129,0,G5
-0.004519,0.816408,0.183187,0.256131,0.032365,0.035451,0,0,G5
0.352671,0.817734,0.077779,0.165085,0.174437,0.024174,0,0,G6
0.217343,0.859687,0.081461,0.154695,0.179334,0.011559,0.033264,0,G6
0.277276,0.827682,0.067564,0.145747,0.195901,0.02883,0,0,G6
0.315888,0.816859,0.07793,0.149552,0.169311,0.035747,0,0,G6
0.373073,0.783414,0.082563,0.141826,0.146074,0.034418,0,0,G6
0.34865,0.783798,0.069904,0.155769,0.151146,0.030644,0,0,G6
0.178631,0.722558,0.053839,0.13445,0.199919,0.028759,0,0,G6
0.194414,0.711204,0.091007,0.167775,0.203952,0.039435,0.014209,0,G6
0.374784,0.780966,0.094593,0.184033,0.17356,0.034906,0,0,G6
0.331614,0.863926,0.100818,0.190355,0.169783,0.0271,0,0,G6
1.210704,0.894478,0.011138,0.049681,0.015679,0,0,0,G7
1.430695,0.93806,0.014416,0.010012,0.040653,0,0,0,G7
1.418604,0.936678,0.01132,0.014112,0.05318,0,0,0,G7
1.433596,0.934665,0.013726,0.010618,0.044797,0,0,0,G7
1.528859,0.917572,0.01081,0.009663,0.014324,0.070972,0,0,G7
1.484964,0.958126,0.017577,0.013255,0.072787,0,0,0,G7
