@relation 'gesture-weka.filters.unsupervised.attribute.Remove-V-R1,2,3,4,5,6,7-11,22-weka.filters.unsupervised.attribute.Remove-R12_gesture-weka.filters.unsupervised.attribute.Remove-V-R4,6,7-11,328'

@attribute Max_X numeric
@attribute fingersAreas numeric
@attribute newFingerTipDistRefined_f1 numeric
@attribute newFingerTipDistRefined_f2 numeric
@attribute newFingerTipDistRefined_f3 numeric
@attribute newFingerTipDistRefined_f4 numeric
@attribute newFingerTipDistRefined_f5 numeric
@attribute class {G1,G2,G3,G4,G5,G6,G7,G8,G9,G0}

@data
0.459548,74.180641,1.476698,0,0,0,1.486528,G7
0.156306,74.219231,1.485398,0,0,0,1.479544,G7
-0.011124,74.716354,1.466047,0,0,0,1.524135,G7
0.05508,36.625576,1.434894,0,0,0,1.086611,G7
0.818824,37.01638,1.715083,0,0,0,1.019161,G7
0.268694,36.231289,1.48921,0,0,0,1.102805,G7
0.520851,35.962658,1.532255,0,0,0,1.101625,G7
0.443635,27.756029,1.268949,1.461206,0,0,1.205943,G8
0.09077,29.875498,1.190495,1.407987,0,0,1.241253,G8
0.468985,29.024912,1.285364,1.456353,0,0,1.284125,G8
-0.164005,29.770184,1.155763,1.388171,0,0,1.214401,G8
0.428036,29.067978,1.268601,1.431441,0,0,1.281823,G8
0.147076,28.48715,1.186135,1.420753,0,0,1.211725,G8
0.576803,27.552652,1.294464,1.461876,0,0,1.214533,G8
0.1909,27.772738,1.247345,1.437789,0,0,1.184131,G8
0.145891,27.101961,1.223435,1.438795,0,0,1.172831,G8
0.510261,27.459078,1.313305,1.46953,0,0,1.196964,G8
1.06497,10.199184,1.358985,1.468,1.510537,1.474162,1.317961,G9
0.895018,9.973606,1.25838,1.43771,1.439377,1.458293,1.222226,G9
0.595696,9.548086,1.384144,1.468371,1.484027,1.478218,1.284123,G9
1.069266,9.867544,1.274776,1.416999,1.474249,1.473401,1.261477,G9
0.8561,10.096302,1.278242,1.432227,1.470419,1.458413,1.258567,G9
0.490497,11.216157,1.277438,1.38925,1.452144,1.423291,1.234741,G9
1.025218,10.16984,1.292867,1.429027,1.472295,1.473101,1.292767,G9
0.925737,10.423194,1.299005,1.445554,1.451764,1.466053,1.293662,G9
0.775444,10.940663,1.270524,1.407146,1.472081,1.439067,1.280406,G9
1.016059,9.712573,1.318799,1.431288,1.494535,1.513928,1.332446,G9
0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,G1
-0.008628,21.734158,0,0.981177,1.071872,0,0,G0
0.509244,19.993917,0,1.192112,1.223413,0,0.905172,G0
0.594434,19.555384,0,1.167835,1.22597,0,0.922289,G0
0.44082,19.365208,0,1.168781,1.238753,0,0.888573,G0
0.351001,20.266689,0,1.180257,1.218329,0,0.889215,G0
0.321227,19.79883,0,1.177014,1.218772,0,0.902208,G0
0.324205,20.033066,0,1.184648,1.211007,0,0.892205,G0
0.545601,19.965027,0,1.177797,1.23934,0,0.9321,G0
0.559776,19.920025,0,1.178413,1.256731,0,0.925308,G0
0.567607,19.343338,0,1.174436,1.23618,0,0.91835,G0
0,0,0,0,0,0,0,G2
0,0,0,0,0,0,0,G2
0,0,0,0,0,0,0,G2
-0.248304,1,0,1.000002,0,0,0,G2
-0.362474,1,0,0.999996,0,0,0,G2
0,0,0,0,0,0,0,G2
-0.351167,1,0,0.999998,0,0,0,G2
-0.078576,28.548655,0,1.492909,0,0,0,G2
-0.133472,1,0,1.000005,0,0,0,G2
-0.251653,1,0,0.999995,0,0,0,G2
0.190275,1,0,0,0,0,1.000001,G3
0.187176,1,0,0,0,0,0.999999,G3
0.325798,34.765259,0,0,0,0,0.909909,G3
0.436097,34.224747,0,0,0,0,0.90564,G3
0.1556,1,0,0,0,0,0.999994,G3
0.222859,1,0,0,0,0,0.999998,G3
0.309264,1,0,0,0,0,0.999996,G3
0.511787,36.180531,0,0,0,0,0.925219,G3
0.472732,36.066982,0,0,0,0,0.956482,G3
0.25354,1,0,0,0,0,1.000001,G3
-0.000021,16.175514,1.300291,1.606227,0,0,0,G4
-0.102365,60.70116,1.102238,1.425639,0,0,0,G4
0.120058,17.382874,1.314867,1.715055,0,0,0,G4
-0.286956,54.685745,1.044762,1.391796,0,0,0,G4
-0.310827,53.386639,1.035076,1.379055,0,0,0,G4
-0.230822,51.185894,1.043829,1.342581,0,0,0,G4
-0.228206,51.708252,1.060678,1.33467,0,0,0,G4
-0.186455,51.193108,1.061323,1.360091,0,0,0,G4
-0.296336,44.698925,1.047741,1.314823,0,0,0,G4
0.03582,16.62011,1.297084,1.611156,0,0,0,G4
0.139558,25.002468,0,1.003864,1.059419,0,0,G5
0.147804,23.565407,0,1.014066,1.041099,0,0,G5
0.222824,23.554926,0,0.976346,1.081047,0,0,G5
0.347617,15.145056,0,1.344843,0.497833,0,0,G5
0.102128,24.546116,0,1.023299,1.041814,0,0,G5
-0.028735,25.215828,0,1.031535,1.034033,0,0,G5
-0.027244,24.850992,0,1.020037,1.032736,0,0,G5
-0.057109,25.214664,0,1.032052,1.020527,0,0,G5
0.043641,24.994553,0,1.006811,1.056133,0,0,G5
0.054236,25.369968,0,1.027142,1.03471,0,0,G5
0.389652,18.557529,0,1.13585,1.234157,1.116987,0,G6
0.350061,18.255926,0,1.075808,1.142718,1.004215,0,G6
0.478049,19.867907,0,1.063225,1.165898,1.034975,0,G6
0.492278,19.679625,0,1.075843,1.161775,1.027016,0,G6
0.141816,19.505756,0,1.0754,1.14515,1.009935,0,G6
0.147993,19.208815,0,1.069415,1.146625,1.001902,0,G6
0.180721,19.328939,0,1.063831,1.153135,1.000577,0,G6
0.414376,19.36241,0,1.076611,1.133085,1.045004,0,G6
0.364131,19.149912,0,1.081429,1.174044,1.018515,0,G6
0.470769,18.686802,0,1.146632,1.222686,1.082586,0,G6
1.317109,41.65036,1.728891,0,0,0,1.026845,G7
1.153869,82.720444,1.706827,0,0,0,1.905124,G7
1.214387,81.116119,1.677761,0,0,0,1.827751,G7
1.065491,80.926994,1.627714,0,0,0,1.771544,G7
0.879429,80.907379,1.583509,0,0,0,1.692066,G7
1.01482,41.784081,1.668448,0,0,0,0.941109,G7
1.369463,82.205833,1.773585,0,0,0,1.925213,G7
1.432197,81.500969,1.801704,0,0,0,1.938152,G7
1.249366,41.573215,1.710936,0,0,0,0.986897,G7
1.081735,40.703354,1.629021,0,0,0,1.065551,G7
0.545486,28.566439,1.185297,1.539258,0,0,1.445259,G8
0.99161,28.018316,1.385235,1.658412,0,0,1.615292,G8
1.115991,28.954542,1.457822,1.646045,0,0,1.615611,G8
0.982328,27.851723,1.381449,1.663945,0,0,1.603975,G8
0.803399,28.691843,1.398509,1.632785,0,0,1.512784,G8
1.208049,28.550556,1.422671,1.656072,0,0,1.643406,G8
1.180364,28.659933,1.4707,1.655904,0,0,1.582127,G8
1.076684,28.599651,1.408519,1.602721,0,0,1.555596,G8
0.999644,28.649254,1.398904,1.607905,0,0,1.570874,G8
0.707696,28.403507,1.297639,1.582314,0,0,1.49802,G8
1.027946,9.350569,1.298248,1.372002,1.49982,1.452602,1.326569,G9
0.892321,9.392378,1.314339,1.382829,1.497296,1.431466,1.274227,G9
0.872778,10.128499,1.232853,1.343429,1.465656,1.414462,1.259822,G9
-0.985285,1,1.000003,0,0,0,0,G9
0.988456,8.479247,1.26436,1.416469,1.536113,1.48365,1.388549,G9
0.866844,9.791775,1.297809,1.374653,1.489156,1.438489,1.321989,G9
0.99683,9.295431,1.273748,1.375719,1.510693,1.456408,1.353357,G9
0.891538,9.519137,1.229064,1.362705,1.49485,1.433264,1.300807,G9
1.019123,9.536864,1.277216,1.359497,1.491448,1.464499,1.326558,G9
1.063152,9.057203,1.323644,1.382461,1.521984,1.479063,1.33861,G9
0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,G1
0.886732,53.716637,0,1.415596,1.228306,0,0,G0
0.547338,24.80554,0,1.347049,1.15529,0,0.902442,G0
0.351789,25.275877,0,1.327285,1.127404,0,0.846925,G0
0.546105,34.194141,0,1.230889,0.934838,0,0,G0
0.874791,51.504112,0,1.35696,1.113161,0,0,G0
0.72639,21.811625,0,1.143781,1.349917,0,1.011896,G0
0.537521,35.102348,0,1.237109,0.945514,0,0,G0
0.671723,21.862902,0,1.172778,1.312651,0,0.974415,G0
0.73589,22.217758,0,1.229251,1.252329,0,1.0002,G0
0.455441,22.614595,0,1.213165,1.263301,0,0.965019,G0
-0.395436,1,0,0.999999,0,0,0,G2
0,0,0,0,0,0,0,G2
0,0,0,0,0,0,0,G2
-0.266284,1,0,0.999998,0,0,0,G2
-0.467012,1,0,1,0,0,0,G2
-0.568667,1,0,1.000001,0,0,0,G2
-0.449082,1,0,1,0,0,0,G2
0,0,0,0,0,0,0,G2
-0.292297,1,0,1,0,0,0,G2
-0.468907,1,0,1,0,0,0,G2
0.439831,16.691147,0,0,0,0,0.716933,G3
0.448974,24.849894,0,0,0,0,1.081046,G3
0,0,0,0,0,0,0,G3
0.350008,45.526752,0,0,0,0,0.992617,G3
0.473491,44.197433,0,0,0,0,0.963271,G3
0.117314,1,0,0,0,0,0.999998,G3
0.036763,1,0,0,0,0,1.000006,G3
0.189415,17.939102,0,0,0,0,0.746961,G3
0.369277,17.850607,0,0,0,0,0.718604,G3
0.465191,15.450723,0,0,0,0,0.716101,G3
-0.228333,57.733547,1.170281,1.416127,0,0,0,G4
0.188088,16.182154,1.396784,1.773767,0,0,0,G4
-0.181789,58.437904,1.175891,1.430311,0,0,0,G4
-0.336539,59.786705,1.155488,1.410527,0,0,0,G4
-0.375696,58.666309,1.155072,1.392421,0,0,0,G4
-0.30021,57.534866,1.163924,1.375656,0,0,0,G4
-0.217853,58.0098,1.160446,1.412733,0,0,0,G4
-0.25502,57.87122,1.165659,1.410179,0,0,0,G4
0.12973,15.781429,1.419619,1.791786,0,0,0,G4
0.112282,16.716682,1.472103,1.774148,0,0,0,G4
-0.063756,26.799511,0,0.99913,1.070645,0,0,G5
0.19679,26.523029,0,0.983489,1.088653,0,0,G5
0.059605,26.755264,0,0.971452,1.100883,0,0,G5
0.042598,26.244251,0,0.980688,1.088118,0,0,G5
-0.126182,26.312979,0,0.993019,1.075056,0,0,G5
-0.051169,26.717085,0,1.000494,1.069216,0,0,G5
0.168148,26.890064,0,0.986254,1.086669,0,0,G5
0.135939,26.496378,0,0.989605,1.082753,0,0,G5
0.143817,26.524305,0,0.996207,1.076975,0,0,G5
-0.004519,26.826714,0,0.99196,1.079854,0,0,G5
0.352671,18.025486,0,1.060452,1.13061,0.990098,0,G6
0.217343,17.637281,0,1.050094,1.128961,0.992805,0,G6
0.277276,18.207529,0,1.057667,1.12132,1.001102,0,G6
0.315888,18.219372,0,1.065073,1.114666,0.997854,0,G6
0.373073,17.69631,0,1.063739,1.126168,1.007605,0,G6
0.34865,17.821014,0,1.076135,1.122965,1.000984,0,G6
0.178631,17.335661,0,1.068157,1.117788,0.977065,0,G6
0.194414,17.592731,0,1.073751,1.113625,0.976755,0,G6
0.374784,17.603882,0,1.063124,1.1346,1.00558,0,G6
0.331614,17.810316,0,1.048136,1.138001,0.990544,0,G6
1.210704,39.861755,1.64731,0,0,0,1.031961,G7
1.430695,82.571655,1.786265,0,0,0,1.682009,G7
1.418604,82.437241,1.759517,0,0,0,1.66137,G7
1.433596,82.739212,1.776237,0,0,0,1.68581,G7
1.528859,80.042664,1.837213,0,0,0,1.783575,G7
1.484964,78.914314,1.749617,0,0,0,1.773503,G7
1.29005,78.811905,1.700914,0,0,0,1.717754,G7
1.387429,40.46273,1.739957,0,0,0,1.06837,G7
1.302124,39.887405,1.663885,0,0,0,1.023035,G7
1.287866,79.482819,1.761403,0,0,0,1.717405,G7
1.13941,26.204308,1.601137,1.71892,0,0,1.795114,G8
1.244691,24.79183,1.646557,1.805143,0,0,1.781978,G8
1.38209,24.118744,1.548308,1.787034,0,0,1.802399,G8
1.287421,25.001337,1.538782,1.750268,0,0,1.793558,G8
1.18762,25.581793,1.652493,1.76506,0,0,1.805398,G8
0.568574,28.661814,1.391538,1.589412,0,0,1.480091,G8
0.143787,47.382343,1.207458,1.045755,0,0,0,G8
0.362933,48.159908,1.170686,1.109212,0,0,0,G8
0.717445,47.962708,1.073114,1.21583,0,0,0,G8
0.756468,29.155731,1.418419,1.594212,0,0,1.537386,G8
0.930666,9.527705,1.257133,1.349777,1.48651,1.407628,1.267,G9
0.984521,8.633718,1.310693,1.424907,1.504589,1.459377,1.353259,G9
0.96534,8.977702,1.298654,1.411891,1.484156,1.455713,1.35472,G9
1.020055,8.315694,1.227595,1.403081,1.496729,1.45063,1.35397,G9
0.606628,15.491269,1.111748,1.170469,1.113174,1.0282,0,G9
0.964729,9.337612,1.228733,1.347043,1.474487,1.424381,1.306627,G9
0.968442,9.314081,1.235712,1.337179,1.491746,1.432615,1.306111,G9
0.984573,9.637558,1.243885,1.338631,1.446277,1.441779,1.315146,G9
1.063021,9.212627,1.223133,1.370216,1.447796,1.439528,1.328481,G9
0.893148,15.011228,1.063135,1.145567,1.132269,1.061449,0,G9
0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,G1
-0.123649,1,0,0,0,0,0,G1
0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,G1
0.560978,36.431053,0,1.265665,0.897127,0,0,G0
0.700698,23.114275,0,1.352141,1.341367,0,0.900925,G0
0.649385,23.020868,0,1.314551,1.319592,0,0.895898,G0
0.754909,24.162859,0,1.381531,1.321471,0,0.973452,G0
0.983468,19.540651,0,1.600342,1.57146,0,0.59173,G0
0.766188,24.14156,0,1.290569,1.295144,0,0.948818,G0
0.677561,24.249035,0,1.307139,1.286783,0,0.939138,G0
0.782363,24.816206,0,1.364763,1.313253,0,0.978875,G0
0.935835,26.016773,0,1.320544,1.298363,0,1.052218,G0
1.042902,21.662022,0,1.569415,1.460324,0,1.142904,G0
0.082901,1,0,0.999995,0,0,0,G2
0.06255,15.263703,0,1.474857,0,0,0,G2
-0.146893,1,0,1.000001,0,0,0,G2
-0.116136,1,0,1.000005,0,0,0,G2
0.079941,15.096219,0,1.433353,0,0,0,G2
-0.099074,1,0,0.999995,0,0,0,G2
-0.077608,1,0,0.999993,0,0,0,G2
-0.044573,1,0,1.000002,0,0,0,G2
-0.15065,1,0,1.000002,0,0,0,G2
-0.132626,1,0,0.999998,0,0,0,G2
0.011443,1,0,0,0,0,1.000002,G3
0,0,0,0,0,0,0,G3
0.232822,1,0,0,0,0,0.999995,G3
0.254014,1,0,0,0,0,0.999994,G3
0.161145,1,0,0,0,0,1.000005,G3
0.139832,1,0,0,0,0,1.000007,G3
0.348557,39.014492,0,0,0,0,0.922283,G3
0.232993,18.054581,0,0,0,0,0.799349,G3
0.292268,1,0,0,0,0,1.000001,G3
0.031611,1,0,0,0,0,1.000004,G3
0.000218,64.775955,1.307592,1.477549,0,0,0,G4
-0.062194,72.325745,1.308937,1.580878,0,0,0,G4
0.027395,70.673332,1.308343,1.595954,0,0,0,G4
-0.107223,64.577225,1.154125,1.532458,0,0,0,G4
-0.03914,66.82843,1.305352,1.571137,0,0,0,G4
0.308168,16.852362,1.49842,1.950122,0,0,0,G4
0.099385,65.615578,1.311579,1.58009,0,0,0,G4
-0.137127,64.435852,1.159886,1.459044,0,0,0,G4
0.278909,16.912418,1.47805,1.881098,0,0,0,G4
0.152046,64.698387,1.281464,1.547762,0,0,0,G4
0.253866,36.208942,0,1.03011,1.091454,0,0,G5
0.207207,36.89492,0,1.066741,1.065509,0,0,G5
0.131845,36.415234,0,1.040044,1.085256,0,0,G5
0.417831,16.216082,0,1.483922,1.4915,0,0,G5
0.465765,36.463387,0,1.141692,1.104545,0,0,G5
0.36592,37.810131,0,1.118146,1.115651,0,0,G5
0.254988,36.321648,0,1.019729,1.100693,0,0,G5
0.494482,24.371956,0,1.444753,0.623027,0,0,G5
0.670536,27.792711,0,1.703336,0.678576,0,0,G5
0.451246,14.700775,0,1.64022,1.593331,0,0,G5
0.620535,17.659349,0,1.201393,1.203175,1.01266,0,G6
0.340796,19.670391,0,1.115446,1.108881,1.016436,0,G6
0.460172,19.213182,0,1.08534,1.114075,1.01478,0,G6
0.335342,18.47349,0,1.059393,1.103524,1.020648,0,G6
0.390321,17.66643,0,1.157665,1.141194,0.97576,0,G6
0.513536,17.778664,0,1.123918,1.144681,1.018078,0,G6
0.466713,18.257576,0,1.087843,1.105325,0.994176,0,G6
0.367528,18.060453,0,1.072917,1.120524,0.989361,0,G6
0.423515,18.270853,0,1.15162,1.137894,0.966425,0,G6
0.610478,18.136511,0,1.264555,1.177006,1.024745,0,G6
1.036433,32.165939,1.434548,0,0,0,0.914687,G7
1.194456,72.363976,1.474917,0,0,0,1.622179,G7
1.227138,72.157265,1.476518,0,0,0,1.549952,G7
1.452045,37.974739,1.596382,0,0,0,0.941677,G7
0.955925,34.760662,1.486401,0,0,0,0.950192,G7
0.826892,31.771627,1.412072,0,0,0,0.924035,G7
0.862414,62.205849,1.343868,0,0,0,1.35338,G7
0.779082,63.946724,1.346079,0,0,0,1.258792,G7
0.614866,61.445362,1.308161,0,0,0,1.254884,G7
0.746833,32.17403,1.405082,0,0,0,0.910053,G7
0.642406,22.847958,1.155283,1.595858,0,0,1.26984,G8
0.691796,23.77964,1.277228,1.652995,0,0,1.298612,G8
0.851184,23.986782,1.371208,1.673404,0,0,1.350215,G8
0.620343,24.346552,1.352458,1.638643,0,0,1.243378,G8
0.529633,25.855455,1.303407,1.572267,0,0,1.221008,G8
0.626107,25.085857,1.240043,1.587503,0,0,1.260592,G8
0.793669,24.079029,1.241509,1.622731,0,0,1.330651,G8
0.799647,24.72452,1.244751,1.60292,0,0,1.27593,G8
0.815534,24.11879,1.27821,1.63625,0,0,1.276047,G8
0.457876,38.858223,1.236981,0.956265,0,0,0,G8
1.016714,7.614478,1.082333,1.537084,1.565078,1.335524,1.157142,G9
0.940934,8.807951,1.112652,1.449043,1.516773,1.355546,1.191567,G9
0.820475,8.681292,1.076802,1.460882,1.476683,1.340255,1.155559,G9
1.013903,6.667328,1.17159,1.535913,1.589533,1.424807,1.266383,G9
1.098606,8.828945,1.127573,1.459596,1.505324,1.342874,1.177504,G9
0.951457,9.387129,1.11837,1.413218,1.483229,1.380355,1.246011,G9
0.676148,10.185197,1.169938,1.405533,1.459604,1.362121,1.192858,G9
0.798898,8.834447,1.098775,1.477607,1.483329,1.336976,1.131532,G9
1.13354,7.174205,1.154607,1.540141,1.579097,1.398395,1.241936,G9
1.143635,8.426088,1.157659,1.487169,1.537307,1.360327,1.204427,G9
0.669171,35.591549,0,0,0,0,0,G1
0,0,0,0,0,0,0,G1
0.566101,1,0,0,0,0,0,G1
0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,G1
0.428427,24.088034,0,1.247952,1.215227,0,0.937095,G0
0.600893,23.128529,0,1.250917,1.268686,0,0.958401,G0
0.585449,23.32196,0,1.232073,1.254474,0,0.95335,G0
0.347165,34.513943,0,1.160459,0.958814,0,0,G0
0.412131,23.88064,0,1.214883,1.204043,0,0.933279,G0
0.708656,24.340282,0,1.214866,1.244837,0,1.02053,G0
0.767946,24.066637,0,1.221399,1.241763,0,0.989778,G0
0.709577,35.845936,0,1.210506,0.9568,0,0,G0
0.516266,35.715801,0,1.194529,0.941668,0,0,G0
0.518959,24.617819,0,1.239997,1.22497,0,0.963491,G0
1.912317,52.631523,0,6.598793,0,0,0,G2
0,0,0,0,0,0,0,G2
0,0,0,0,0,0,0,G2
0.838413,1,0,1,0,0,0,G2
0,0,0,0,0,0,0,G2
0.440294,1,0,1.000002,0,0,0,G2
-0.301824,1,0,0.999994,0,0,0,G2
-0.38944,1,0,1.000001,0,0,0,G2
-0.344222,1,0,1,0,0,0,G2
-0.241185,1,0,0.999999,0,0,0,G2
-0.199055,1,0,0,0,0,1.000004,G3
0.074395,33.151272,0,0,0,0,0.869003,G3
0,0,0,0,0,0,0,G3
0.048779,1,0,0,0,0,0.999996,G3
0.195088,1,0,0,0,0,1.000002,G3
0.049099,1,0,0,0,0,1.000001,G3
0.060909,1,0,0,0,0,0.999995,G3
0.002198,1,0,0,0,0,0.999996,G3
-0.014611,1,0,0,0,0,0.999995,G3
-0.172701,1,0,0,0,0,1,G3
-0.072026,10.288001,1.191159,1.801469,0,0,0,G4
-0.35709,57.404831,1.01492,1.518774,0,0,0,G4
-0.057814,12.263541,1.292572,1.843639,0,0,0,G4
-0.306567,55.730202,1.032243,1.472584,0,0,0,G4
-0.456731,58.169212,1.076454,1.406062,0,0,0,G4
-0.538603,52.200359,0.968815,1.333692,0,0,0,G4
-0.49363,52.062038,0.995287,1.397434,0,0,0,G4
0.315553,61.852562,2.361447,3.427055,0,0,0,G4
-0.274237,51.770668,0.983621,1.446803,0,0,0,G4
-0.071735,63.384914,2.379204,3.822544,0,0,0,G4
0.344217,26.076427,0,1.00572,1.071191,0,0,G5
0.00125,27.277973,0,0.992334,1.071605,0,0,G5
-0.104991,27.534216,0,1.008646,1.051204,0,0,G5
0.100275,27.582676,0,0.998371,1.069908,0,0,G5
0.230157,26.975546,0,1.006797,1.06643,0,0,G5
0.20059,26.07238,0,1.011392,1.047732,0,0,G5
-0.008094,28.225647,0,1.024729,1.039491,0,0,G5
0.279717,60.335289,0,2.832991,2.923397,0,0,G5
0.184218,27.032518,0,1.035887,1.0501,0,0,G5
0.29544,27.724827,0,1.0369,1.084446,0,0,G5
0.516782,33.358143,0,2.418102,2.459216,2.933666,0,G6
0.139307,16.399914,0,1.076623,1.089079,0.973564,0,G6
0.094906,16.156572,0,1.077234,1.080203,0.964472,0,G6
-0.129805,16.26786,0,1.077521,1.078524,0.954084,0,G6
0.465319,25.080109,0,2.53388,2.546745,3.536897,0,G6
0.181402,15.414824,0,1.094754,1.076091,0.965971,0,G6
0.274874,13.936198,0,1.142736,1.119584,0.955701,0,G6
0.13395,15.344725,0,1.098001,1.070517,0.963576,0,G6
0.005638,14.859858,0,1.075701,0.951488,0,0,G6
0.317525,24.223589,0,1.114633,1.164379,1.025864,0,G6
0.623048,30.709044,1.271605,0,0,0,0.86228,G7
0.627914,61.148945,1.235741,0,0,0,1.390951,G7
0.587678,29.931185,1.28493,0,0,0,0.916872,G7
0.531465,57.964828,1.200095,0,0,0,1.356032,G7
0.683781,58.989616,1.221998,0,0,0,1.396862,G7
0.727063,31.577063,1.307666,0,0,0,0.935162,G7
0.559888,57.580097,1.169796,0,0,0,1.38805,G7
0.408152,57.93148,1.175392,0,0,0,1.354603,G7
1.685299,114.413979,4.592912,0,0,0,5.88874,G7
1.697408,106.343872,4.253583,0,0,0,5.513563,G7
0.496928,20.997494,0.977127,1.414064,0,0,1.250176,G8
0.350388,22.975052,0.971274,1.42481,0,0,1.20614,G8
0.26795,21.786654,0.966175,1.42344,0,0,1.168821,G8
0.356405,21.023575,0.938493,1.42829,0,0,1.246441,G8
0.538121,20.612978,0.958416,1.432833,0,0,1.262048,G8
0.285648,20.881372,0.907531,1.413912,0,0,1.199218,G8
0.095009,21.139162,0.902471,1.391207,0,0,1.158696,G8
0.063922,21.055159,0.903415,1.379568,0,0,1.180612,G8
0.273822,20.682329,0.904117,1.412387,0,0,1.20786,G8
0.497472,20.561441,0.975834,1.425198,0,0,1.26309,G8
1.037722,8.656054,1.084769,1.453234,1.50075,1.392012,1.274498,G9
0.96735,8.596058,1.052172,1.420335,1.499299,1.387913,1.23492,G9
0.972766,8.835953,1.032363,1.423306,1.506554,1.384917,1.239287,G9
0.967241,8.444284,1.092051,1.470088,1.511768,1.394813,1.269277,G9
1.00079,8.210151,1.093663,1.488353,1.509308,1.400314,1.292467,G9
0.910479,9.262285,1.047316,1.403467,1.495557,1.361325,1.222237,G9
0.776657,9.08777,1.03597,1.445678,1.480524,1.34196,1.201928,G9
0.79672,9.200364,0.966635,1.41541,1.469002,1.330957,1.197116,G9
1.012155,8.893003,1.006704,1.408405,1.486613,1.386577,1.251208,G9
1.080741,8.345312,1.08332,1.455944,1.508981,1.413108,1.291291,G9
