@relation 'gesture-weka.filters.unsupervised.attribute.Remove-V-R1,2,3,4,5,6,7-11,22-weka.filters.unsupervised.attribute.Remove-R12_gesture-weka.filters.unsupervised.attribute.Remove-V-R2,3,6,7-11,328'

@attribute fingersExtended numeric
@attribute ratio numeric
@attribute fingersAreas numeric
@attribute newFingerTipDistRefined_f1 numeric
@attribute newFingerTipDistRefined_f2 numeric
@attribute newFingerTipDistRefined_f3 numeric
@attribute newFingerTipDistRefined_f4 numeric
@attribute newFingerTipDistRefined_f5 numeric
@attribute class {G1,G2,G3,G4,G5,G6,G7,G8,G9,G0}

@data
0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,G1
1101,0.014926,38.291283,0,1.263169,0.905441,0,0,G0
1101,0.013496,18.480722,0,1.174808,1.154556,0,0.851191,G0
1101,0.013251,19.38308,0,1.235251,1.207741,0,0.85527,G0
1101,0.012943,20.122631,0,1.203603,1.147921,0,0.873536,G0
1101,0.014201,16.8874,0,1.191399,1.172425,0,0.805135,G0
1101,0.013723,17.594244,0,1.229783,1.208255,0,0.789636,G0
1101,0.014019,17.135557,0,1.240689,1.205644,0,0.776974,G0
1101,0.011053,24.73082,0,1.248703,1.221396,0,0.980485,G0
1101,0.010994,24.597374,0,1.231143,1.206665,0,0.959572,G0
1101,0.01129,23.893164,0,1.282822,1.216554,0,0.908363,G0
1000,0,0,0,0,0,0,0,G2
1000,1,1,0,0.999997,0,0,0,G2
1000,0.00964,13.236033,0,1.124412,0,0,0,G2
1000,0,0,0,0,0,0,0,G2
1000,0,0,0,0,0,0,0,G2
1000,0.018964,31.299549,0,0.98697,0,0,0,G2
1000,0,0,0,0,0,0,0,G2
1000,1,1,0,1,0,0,0,G2
1000,1,1,0,0.999997,0,0,0,G2
1000,1,1,0,1.000006,0,0,0,G2
1,1,1,0,0,0,0,1.000001,G3
1,1,1,0,0,0,0,0.999998,G3
1,1,1,0,0,0,0,0.999996,G3
1,1,1,0,0,0,0,0.999995,G3
1,1,1,0,0,0,0,1.000006,G3
1,1,1,0,0,0,0,1.000002,G3
1,1,1,0,0,0,0,1.000007,G3
1,1,1,0,0,0,0,1.000003,G3
1,1,1,0,0,0,0,1.000001,G3
1,1,1,0,0,0,0,1.000003,G3
11000,0.010681,65.318405,1.127723,1.438707,0,0,0,G4
11000,0.010645,65.491806,1.20265,1.413028,0,0,0,G4
11000,0.01056,65.689003,1.176158,1.41139,0,0,0,G4
11000,0.010659,65.159004,1.131922,1.428605,0,0,0,G4
11000,0.01047,65.979103,1.152086,1.411474,0,0,0,G4
11000,0.010476,66.501663,1.137274,1.432004,0,0,0,G4
11000,0.01065,64.783302,1.127271,1.418403,0,0,0,G4
11000,0.010661,64.950844,1.135166,1.421814,0,0,0,G4
11000,0.017065,16.796658,1.402959,1.786024,0,0,0,G4
11000,0.016712,18.161686,1.367277,1.779258,0,0,0,G4
1100,0.016788,31.326227,0,1.037004,1.052154,0,0,G5
1100,0.016886,31.055428,0,1.04892,1.039455,0,0,G5
1100,0.017352,30.137165,0,1.046127,1.034091,0,0,G5
1100,0.01326,13.325322,0,1.467118,1.407771,0,0,G5
1100,0.016477,31.824545,0,1.04881,1.042575,0,0,G5
1100,0.016847,31.048302,0,1.044513,1.046121,0,0,G5
1100,0.016809,31.270361,0,1.041604,1.051411,0,0,G5
1100,0.018528,28.455935,0,1.010867,1.059051,0,0,G5
1100,0.017781,29.550285,0,1.015758,1.053766,0,0,G5
1100,0.017231,30.557974,0,1.02888,1.054142,0,0,G5
1110,0.015592,16.533199,0,1.078599,1.087119,0.970918,0,G6
1110,0.016209,16.692812,0,1.05309,1.13072,1.001226,0,G6
1110,0.01567,16.806068,0,1.053491,1.088464,1.009859,0,G6
1110,0.014326,18.324083,0,1.081533,1.074064,1.015262,0,G6
1110,0.014515,18.348501,0,1.07571,1.120029,0.999058,0,G6
1110,0.012976,20.432085,0,1.089879,1.113773,1.021398,0,G6
1110,0.012967,20.292376,0,1.091211,1.083944,1.026483,0,G6
1110,0.013893,19.460609,0,1.10358,1.046821,1.026198,0,G6
1110,0.011418,10.994694,0,1.408338,1.424996,1.268972,0,G6
1110,0.014028,18.556179,0,1.084698,1.084577,0.997604,0,G6
10001,0.010612,35.495674,1.581852,0,0,0,1.082564,G7
10001,0.010154,35.866348,1.400468,0,0,0,1.028768,G7
10001,0.010363,75.422852,1.474611,0,0,0,1.566145,G7
10001,0.010019,74.180641,1.476698,0,0,0,1.486528,G7
10001,0.010007,74.219231,1.485398,0,0,0,1.479544,G7
10001,0.010192,74.716354,1.466047,0,0,0,1.524135,G7
10001,0.009714,36.625576,1.434894,0,0,0,1.086611,G7
10001,0.0115,37.01638,1.715083,0,0,0,1.019161,G7
10001,0.00987,36.231289,1.48921,0,0,0,1.102805,G7
10001,0.010257,35.962658,1.532255,0,0,0,1.101625,G7
11001,0.010319,27.756029,1.268949,1.461206,0,0,1.205943,G8
11001,0.009411,29.875498,1.190495,1.407987,0,0,1.241253,G8
11001,0.009746,29.024912,1.285364,1.456353,0,0,1.284125,G8
11001,0.009429,29.770184,1.155763,1.388171,0,0,1.214401,G8
11001,0.009713,29.067978,1.268601,1.431441,0,0,1.281823,G8
11001,0.009941,28.48715,1.186135,1.420753,0,0,1.211725,G8
11001,0.01037,27.552652,1.294464,1.461876,0,0,1.214533,G8
11001,0.010276,27.772738,1.247345,1.437789,0,0,1.184131,G8
11001,0.010529,27.101961,1.223435,1.438795,0,0,1.172831,G8
11001,0.010406,27.459078,1.313305,1.46953,0,0,1.196964,G8
11111,0.008084,10.199184,1.358985,1.468,1.510537,1.474162,1.317961,G9
11111,0.008211,9.973606,1.25838,1.43771,1.439377,1.458293,1.222226,G9
11111,0.008098,9.548086,1.384144,1.468371,1.484027,1.478218,1.284123,G9
11111,0.008204,9.867544,1.274776,1.416999,1.474249,1.473401,1.261477,G9
11111,0.008105,10.096302,1.278242,1.432227,1.470419,1.458413,1.258567,G9
11111,0.007831,11.216157,1.277438,1.38925,1.452144,1.423291,1.234741,G9
11111,0.008011,10.16984,1.292867,1.429027,1.472295,1.473101,1.292767,G9
11111,0.007937,10.423194,1.299005,1.445554,1.451764,1.466053,1.293662,G9
11111,0.007892,10.940663,1.270524,1.407146,1.472081,1.439067,1.280406,G9
11111,0.008156,9.712573,1.318799,1.431288,1.494535,1.513928,1.332446,G9
0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,G1
1101,0.024175,21.734158,0,0.981177,1.071872,0,0,G0
1101,0.013,19.993917,0,1.192112,1.223413,0,0.905172,G0
1101,0.013446,19.555384,0,1.167835,1.22597,0,0.922289,G0
1101,0.013456,19.365208,0,1.168781,1.238753,0,0.888573,G0
1101,0.012738,20.266689,0,1.180257,1.218329,0,0.889215,G0
1101,0.013126,19.79883,0,1.177014,1.218772,0,0.902208,G0
1101,0.012857,20.033066,0,1.184648,1.211007,0,0.892205,G0
1101,0.01325,19.965027,0,1.177797,1.23934,0,0.9321,G0
1101,0.013314,19.920025,0,1.178413,1.256731,0,0.925308,G0
1101,0.013604,19.343338,0,1.174436,1.23618,0,0.91835,G0
1000,0,0,0,0,0,0,0,G2
1000,0,0,0,0,0,0,0,G2
1000,0,0,0,0,0,0,0,G2
1000,1,1,0,1.000002,0,0,0,G2
1000,1,1,0,0.999996,0,0,0,G2
1000,0,0,0,0,0,0,0,G2
1000,1,1,0,0.999998,0,0,0,G2
1000,0.017633,28.548655,0,1.492909,0,0,0,G2
1000,1,1,0,1.000005,0,0,0,G2
1000,1,1,0,0.999995,0,0,0,G2
1,1,1,0,0,0,0,1.000001,G3
1,1,1,0,0,0,0,0.999999,G3
1,0.017241,34.765259,0,0,0,0,0.909909,G3
1,0.017467,34.224747,0,0,0,0,0.90564,G3
1,1,1,0,0,0,0,0.999994,G3
1,1,1,0,0,0,0,0.999998,G3
1,1,1,0,0,0,0,0.999996,G3
1,0.016905,36.180531,0,0,0,0,0.925219,G3
1,0.018043,36.066982,0,0,0,0,0.956482,G3
1,1,1,0,0,0,0,1.000001,G3
11000,0.017477,16.175514,1.300291,1.606227,0,0,0,G4
11000,0.011343,60.70116,1.102238,1.425639,0,0,0,G4
11000,0.017351,17.382874,1.314867,1.715055,0,0,0,G4
11000,0.01216,54.685745,1.044762,1.391796,0,0,0,G4
11000,0.01233,53.386639,1.035076,1.379055,0,0,0,G4
11000,0.012639,51.185894,1.043829,1.342581,0,0,0,G4
11000,0.012517,51.708252,1.060678,1.33467,0,0,0,G4
11000,0.012831,51.193108,1.061323,1.360091,0,0,0,G4
11000,0.014258,44.698925,1.047741,1.314823,0,0,0,G4
11000,0.017062,16.62011,1.297084,1.611156,0,0,0,G4
1100,0.021052,25.002468,0,1.003864,1.059419,0,0,G5
1100,0.022052,23.565407,0,1.014066,1.041099,0,0,G5
1100,0.022395,23.554926,0,0.976346,1.081047,0,0,G5
1100,0.031525,15.145056,0,1.344843,0.497833,0,0,G5
1100,0.021207,24.546116,0,1.023299,1.041814,0,0,G5
1100,0.020503,25.215828,0,1.031535,1.034033,0,0,G5
1100,0.02077,24.850992,0,1.020037,1.032736,0,0,G5
1100,0.020459,25.214664,0,1.032052,1.020527,0,0,G5
1100,0.021021,24.994553,0,1.006811,1.056133,0,0,G5
1100,0.02039,25.369968,0,1.027142,1.03471,0,0,G5
1110,0.015135,18.557529,0,1.13585,1.234157,1.116987,0,G6
1110,0.014573,18.255926,0,1.075808,1.142718,1.004215,0,G6
1110,0.013595,19.867907,0,1.063225,1.165898,1.034975,0,G6
1110,0.013738,19.679625,0,1.075843,1.161775,1.027016,0,G6
1110,0.013736,19.505756,0,1.0754,1.14515,1.009935,0,G6
1110,0.013928,19.208815,0,1.069415,1.146625,1.001902,0,G6
1110,0.013876,19.328939,0,1.063831,1.153135,1.000577,0,G6
1110,0.013807,19.36241,0,1.076611,1.133085,1.045004,0,G6
1110,0.01415,19.149912,0,1.081429,1.174044,1.018515,0,G6
1110,0.014919,18.686802,0,1.146632,1.222686,1.082586,0,G6
10001,0.011148,41.65036,1.728891,0,0,0,1.026845,G7
10001,0.011434,82.720444,1.706827,0,0,0,1.905124,G7
10001,0.011219,81.116119,1.677761,0,0,0,1.827751,G7
10001,0.010902,80.926994,1.627714,0,0,0,1.771544,G7
10001,0.010432,80.907379,1.583509,0,0,0,1.692066,G7
10001,0.010954,41.784081,1.668448,0,0,0,0.941109,G7
10001,0.011662,82.205833,1.773585,0,0,0,1.925213,G7
10001,0.011852,81.500969,1.801704,0,0,0,1.938152,G7
10001,0.011112,41.573215,1.710936,0,0,0,0.986897,G7
10001,0.010802,40.703354,1.629021,0,0,0,1.065551,G7
11001,0.009672,28.566439,1.185297,1.539258,0,0,1.445259,G8
11001,0.009761,28.018316,1.385235,1.658412,0,0,1.615292,G8
11001,0.009541,28.954542,1.457822,1.646045,0,0,1.615611,G8
11001,0.009822,27.851723,1.381449,1.663945,0,0,1.603975,G8
11001,0.009685,28.691843,1.398509,1.632785,0,0,1.512784,G8
11001,0.009611,28.550556,1.422671,1.656072,0,0,1.643406,G8
11001,0.009718,28.659933,1.4707,1.655904,0,0,1.582127,G8
11001,0.009771,28.599651,1.408519,1.602721,0,0,1.555596,G8
11001,0.009682,28.649254,1.398904,1.607905,0,0,1.570874,G8
11001,0.009763,28.403507,1.297639,1.582314,0,0,1.49802,G8
11111,0.008987,9.350569,1.298248,1.372002,1.49982,1.452602,1.326569,G9
11111,0.008941,9.392378,1.314339,1.382829,1.497296,1.431466,1.274227,G9
11111,0.008827,10.128499,1.232853,1.343429,1.465656,1.414462,1.259822,G9
11111,1,1,1.000003,0,0,0,0,G9
11111,0.008749,8.479247,1.26436,1.416469,1.536113,1.48365,1.388549,G9
11111,0.008624,9.791775,1.297809,1.374653,1.489156,1.438489,1.321989,G9
11111,0.008786,9.295431,1.273748,1.375719,1.510693,1.456408,1.353357,G9
11111,0.008948,9.519137,1.229064,1.362705,1.49485,1.433264,1.300807,G9
11111,0.008825,9.536864,1.277216,1.359497,1.491448,1.464499,1.326558,G9
11111,0.008881,9.057203,1.323644,1.382461,1.521984,1.479063,1.33861,G9
0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,G1
1101,0.013042,53.716637,0,1.415596,1.228306,0,0,G0
1101,0.011495,24.80554,0,1.347049,1.15529,0,0.902442,G0
1101,0.010895,25.275877,0,1.327285,1.127404,0,0.846925,G0
1101,0.016768,34.194141,0,1.230889,0.934838,0,0,G0
1101,0.012894,51.504112,0,1.35696,1.113161,0,0,G0
1101,0.012687,21.811625,0,1.143781,1.349917,0,1.011896,G0
1101,0.016537,35.102348,0,1.237109,0.945514,0,0,G0
1101,0.012489,21.862902,0,1.172778,1.312651,0,0.974415,G0
1101,0.012102,22.217758,0,1.229251,1.252329,0,1.0002,G0
1101,0.011832,22.614595,0,1.213165,1.263301,0,0.965019,G0
1000,1,1,0,0.999999,0,0,0,G2
1000,0,0,0,0,0,0,0,G2
1000,0,0,0,0,0,0,0,G2
1000,1,1,0,0.999998,0,0,0,G2
1000,1,1,0,1,0,0,0,G2
1000,1,1,0,1.000001,0,0,0,G2
1000,1,1,0,1,0,0,0,G2
1000,0,0,0,0,0,0,0,G2
1000,1,1,0,1,0,0,0,G2
1000,1,1,0,1,0,0,0,G2
1,0.02319,16.691147,0,0,0,0,0.716933,G3
1,0.016277,24.849894,0,0,0,0,1.081046,G3
1,0,0,0,0,0,0,0,G3
1,0.014628,45.526752,0,0,0,0,0.992617,G3
1,0.01504,44.197433,0,0,0,0,0.963271,G3
1,1,1,0,0,0,0,0.999998,G3
1,1,1,0,0,0,0,1.000006,G3
1,0.02276,17.939102,0,0,0,0,0.746961,G3
1,0.022718,17.850607,0,0,0,0,0.718604,G3
1,0.024239,15.450723,0,0,0,0,0.716101,G3
11000,0.012037,57.733547,1.170281,1.416127,0,0,0,G4
11000,0.018735,16.182154,1.396784,1.773767,0,0,0,G4
11000,0.012,58.437904,1.175891,1.430311,0,0,0,G4
11000,0.011555,59.786705,1.155488,1.410527,0,0,0,G4
11000,0.011652,58.666309,1.155072,1.392421,0,0,0,G4
11000,0.011781,57.534866,1.163924,1.375656,0,0,0,G4
11000,0.011935,58.0098,1.160446,1.412733,0,0,0,G4
11000,0.011958,57.87122,1.165659,1.410179,0,0,0,G4
11000,0.018791,15.781429,1.419619,1.791786,0,0,0,G4
11000,0.017666,16.716682,1.472103,1.774148,0,0,0,G4
1100,0.019785,26.799511,0,0.99913,1.070645,0,0,G5
1100,0.020119,26.523029,0,0.983489,1.088653,0,0,G5
1100,0.01997,26.755264,0,0.971452,1.100883,0,0,G5
1100,0.020287,26.244251,0,0.980688,1.088118,0,0,G5
1100,0.020168,26.312979,0,0.993019,1.075056,0,0,G5
1100,0.019834,26.717085,0,1.000494,1.069216,0,0,G5
1100,0.019846,26.890064,0,0.986254,1.086669,0,0,G5
1100,0.020116,26.496378,0,0.989605,1.082753,0,0,G5
1100,0.020067,26.524305,0,0.996207,1.076975,0,0,G5
1100,0.019847,26.826714,0,0.99196,1.079854,0,0,G5
1110,0.014743,18.025486,0,1.060452,1.13061,0.990098,0,G6
1110,0.015098,17.637281,0,1.050094,1.128961,0.992805,0,G6
1110,0.014547,18.207529,0,1.057667,1.12132,1.001102,0,G6
1110,0.014449,18.219372,0,1.065073,1.114666,0.997854,0,G6
1110,0.014934,17.69631,0,1.063739,1.126168,1.007605,0,G6
1110,0.014813,17.821014,0,1.076135,1.122965,1.000984,0,G6
1110,0.015164,17.335661,0,1.068157,1.117788,0.977065,0,G6
1110,0.014885,17.592731,0,1.073751,1.113625,0.976755,0,G6
1110,0.015116,17.603882,0,1.063124,1.1346,1.00558,0,G6
1110,0.014977,17.810316,0,1.048136,1.138001,0.990544,0,G6
10001,0.010438,39.861755,1.64731,0,0,0,1.031961,G7
10001,0.010795,82.571655,1.786265,0,0,0,1.682009,G7
10001,0.010652,82.437241,1.759517,0,0,0,1.66137,G7
10001,0.010717,82.739212,1.776237,0,0,0,1.68581,G7
10001,0.011471,80.042664,1.837213,0,0,0,1.783575,G7
10001,0.011236,78.914314,1.749617,0,0,0,1.773503,G7
10001,0.010897,78.811905,1.700914,0,0,0,1.717754,G7
10001,0.010884,40.46273,1.739957,0,0,0,1.06837,G7
10001,0.010807,39.887405,1.663885,0,0,0,1.023035,G7
10001,0.011076,79.482819,1.761403,0,0,0,1.717405,G7
11001,0.011049,26.204308,1.601137,1.71892,0,0,1.795114,G8
11001,0.0108,24.79183,1.646557,1.805143,0,0,1.781978,G8
11001,0.011102,24.118744,1.548308,1.787034,0,0,1.802399,G8
11001,0.011007,25.001337,1.538782,1.750268,0,0,1.793558,G8
11001,0.010856,25.581793,1.652493,1.76506,0,0,1.805398,G8
11001,0.009815,28.661814,1.391538,1.589412,0,0,1.480091,G8
11001,0.012549,47.382343,1.207458,1.045755,0,0,0,G8
11001,0.012129,48.159908,1.170686,1.109212,0,0,0,G8
11001,0.01254,47.962708,1.073114,1.21583,0,0,0,G8
11001,0.00966,29.155731,1.418419,1.594212,0,0,1.537386,G8
11111,0.009456,9.527705,1.257133,1.349777,1.48651,1.407628,1.267,G9
11111,0.009113,8.633718,1.310693,1.424907,1.504589,1.459377,1.353259,G9
11111,0.008982,8.977702,1.298654,1.411891,1.484156,1.455713,1.35472,G9
11111,0.009393,8.315694,1.227595,1.403081,1.496729,1.45063,1.35397,G9
11111,0.010939,15.491269,1.111748,1.170469,1.113174,1.0282,0,G9
11111,0.009364,9.337612,1.228733,1.347043,1.474487,1.424381,1.306627,G9
11111,0.009404,9.314081,1.235712,1.337179,1.491746,1.432615,1.306111,G9
11111,0.009125,9.637558,1.243885,1.338631,1.446277,1.441779,1.315146,G9
11111,0.009162,9.212627,1.223133,1.370216,1.447796,1.439528,1.328481,G9
11111,0.011123,15.011228,1.063135,1.145567,1.132269,1.061449,0,G9
0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,G1
0,1,1,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,G1
1101,0.015583,36.431053,0,1.265665,0.897127,0,0,G0
1101,0.011402,23.114275,0,1.352141,1.341367,0,0.900925,G0
1101,0.011398,23.020868,0,1.314551,1.319592,0,0.895898,G0
1101,0.011594,24.162859,0,1.381531,1.321471,0,0.973452,G0
1101,0.013536,19.540651,0,1.600342,1.57146,0,0.59173,G0
1101,0.011151,24.14156,0,1.290569,1.295144,0,0.948818,G0
1101,0.011191,24.249035,0,1.307139,1.286783,0,0.939138,G0
1101,0.011357,24.816206,0,1.364763,1.313253,0,0.978875,G0
1101,0.010831,26.016773,0,1.320544,1.298363,0,1.052218,G0
1101,0.013881,21.662022,0,1.569415,1.460324,0,1.142904,G0
1000,1,1,0,0.999995,0,0,0,G2
1000,0.020163,15.263703,0,1.474857,0,0,0,G2
1000,1,1,0,1.000001,0,0,0,G2
1000,1,1,0,1.000005,0,0,0,G2
1000,0.02079,15.096219,0,1.433353,0,0,0,G2
1000,1,1,0,0.999995,0,0,0,G2
1000,1,1,0,0.999993,0,0,0,G2
1000,1,1,0,1.000002,0,0,0,G2
1000,1,1,0,1.000002,0,0,0,G2
1000,1,1,0,0.999998,0,0,0,G2
1,1,1,0,0,0,0,1.000002,G3
1,0,0,0,0,0,0,0,G3
1,1,1,0,0,0,0,0.999995,G3
1,1,1,0,0,0,0,0.999994,G3
1,1,1,0,0,0,0,1.000005,G3
1,1,1,0,0,0,0,1.000007,G3
1,0.015459,39.014492,0,0,0,0,0.922283,G3
1,0.024163,18.054581,0,0,0,0,0.799349,G3
1,1,1,0,0,0,0,1.000001,G3
1,1,1,0,0,0,0,1.000004,G3
11000,0.01132,64.775955,1.307592,1.477549,0,0,0,G4
11000,0.010736,72.325745,1.308937,1.580878,0,0,0,G4
11000,0.011071,70.673332,1.308343,1.595954,0,0,0,G4
11000,0.0114,64.577225,1.154125,1.532458,0,0,0,G4
11000,0.011556,66.82843,1.305352,1.571137,0,0,0,G4
11000,0.017567,16.852362,1.49842,1.950122,0,0,0,G4
11000,0.011834,65.615578,1.311579,1.58009,0,0,0,G4
11000,0.011023,64.435852,1.159886,1.459044,0,0,0,G4
11000,0.017425,16.912418,1.47805,1.881098,0,0,0,G4
11000,0.011751,64.698387,1.281464,1.547762,0,0,0,G4
1100,0.015008,36.208942,0,1.03011,1.091454,0,0,G5
1100,0.014457,36.89492,0,1.066741,1.065509,0,0,G5
1100,0.014868,36.415234,0,1.040044,1.085256,0,0,G5
1100,0.013079,16.216082,0,1.483922,1.4915,0,0,G5
1100,0.015642,36.463387,0,1.141692,1.104545,0,0,G5
1100,0.014786,37.810131,0,1.118146,1.115651,0,0,G5
1100,0.01504,36.321648,0,1.019729,1.100693,0,0,G5
1100,0.02011,24.371956,0,1.444753,0.623027,0,0,G5
1100,0.02342,27.792711,0,1.703336,0.678576,0,0,G5
1100,0.015389,14.700775,0,1.64022,1.593331,0,0,G5
1110,0.015161,17.659349,0,1.201393,1.203175,1.01266,0,G6
1110,0.013325,19.670391,0,1.115446,1.108881,1.016436,0,G6
1110,0.013629,19.213182,0,1.08534,1.114075,1.01478,0,G6
1110,0.014153,18.47349,0,1.059393,1.103524,1.020648,0,G6
1110,0.014974,17.66643,0,1.157665,1.141194,0.97576,0,G6
1110,0.014878,17.778664,0,1.123918,1.144681,1.018078,0,G6
1110,0.014263,18.257576,0,1.087843,1.105325,0.994176,0,G6
1110,0.01452,18.060453,0,1.072917,1.120524,0.989361,0,G6
1110,0.014403,18.270853,0,1.15162,1.137894,0.966425,0,G6
1110,0.015611,18.136511,0,1.264555,1.177006,1.024745,0,G6
10001,0.011984,32.165939,1.434548,0,0,0,0.914687,G7
10001,0.011156,72.363976,1.474917,0,0,0,1.622179,G7
10001,0.010727,72.157265,1.476518,0,0,0,1.549952,G7
10001,0.011904,37.974739,1.596382,0,0,0,0.941677,G7
10001,0.011072,34.760662,1.486401,0,0,0,0.950192,G7
10001,0.011558,31.771627,1.412072,0,0,0,0.924035,G7
10001,0.010878,62.205849,1.343868,0,0,0,1.35338,G7
10001,0.010501,63.946724,1.346079,0,0,0,1.258792,G7
10001,0.010635,61.445362,1.308161,0,0,0,1.254884,G7
10001,0.011445,32.17403,1.405082,0,0,0,0.910053,G7
11001,0.012229,22.847958,1.155283,1.595858,0,0,1.26984,G8
11001,0.011917,23.77964,1.277228,1.652995,0,0,1.298612,G8
11001,0.011702,23.986782,1.371208,1.673404,0,0,1.350215,G8
11001,0.011597,24.346552,1.352458,1.638643,0,0,1.243378,G8
11001,0.010948,25.855455,1.303407,1.572267,0,0,1.221008,G8
11001,0.01127,25.085857,1.240043,1.587503,0,0,1.260592,G8
11001,0.011619,24.079029,1.241509,1.622731,0,0,1.330651,G8
11001,0.011397,24.72452,1.244751,1.60292,0,0,1.27593,G8
11001,0.011659,24.11879,1.27821,1.63625,0,0,1.276047,G8
11001,0.015045,38.858223,1.236981,0.956265,0,0,0,G8
11111,0.011028,7.614478,1.082333,1.537084,1.565078,1.335524,1.157142,G9
11111,0.009949,8.807951,1.112652,1.449043,1.516773,1.355546,1.191567,G9
11111,0.010189,8.681292,1.076802,1.460882,1.476683,1.340255,1.155559,G9
11111,0.011212,6.667328,1.17159,1.535913,1.589533,1.424807,1.266383,G9
11111,0.010182,8.828945,1.127573,1.459596,1.505324,1.342874,1.177504,G9
11111,0.009492,9.387129,1.11837,1.413218,1.483229,1.380355,1.246011,G9
11111,0.009211,10.185197,1.169938,1.405533,1.459604,1.362121,1.192858,G9
11111,0.010216,8.834447,1.098775,1.477607,1.483329,1.336976,1.131532,G9
11111,0.010888,7.174205,1.154607,1.540141,1.579097,1.398395,1.241936,G9
11111,0.010339,8.426088,1.157659,1.487169,1.537307,1.360327,1.204427,G9
0,0.018991,35.591549,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,G1
0,1,1,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,G1
1101,0.011154,24.088034,0,1.247952,1.215227,0,0.937095,G0
1101,0.01162,23.128529,0,1.250917,1.268686,0,0.958401,G0
1101,0.011376,23.32196,0,1.232073,1.254474,0,0.95335,G0
1101,0.016074,34.513943,0,1.160459,0.958814,0,0,G0
1101,0.011033,23.88064,0,1.214883,1.204043,0,0.933279,G0
1101,0.01112,24.340282,0,1.214866,1.244837,0,1.02053,G0
1101,0.011141,24.066637,0,1.221399,1.241763,0,0.989778,G0
1101,0.016025,35.845936,0,1.210506,0.9568,0,0,G0
1101,0.01572,35.715801,0,1.194529,0.941668,0,0,G0
1101,0.010908,24.617819,0,1.239997,1.22497,0,0.963491,G0
1000,0.036082,52.631523,0,6.598793,0,0,0,G2
1000,0,0,0,0,0,0,0,G2
1000,0,0,0,0,0,0,0,G2
1000,1,1,0,1,0,0,0,G2
1000,0,0,0,0,0,0,0,G2
1000,1,1,0,1.000002,0,0,0,G2
1000,1,1,0,0.999994,0,0,0,G2
1000,1,1,0,1.000001,0,0,0,G2
1000,1,1,0,1,0,0,0,G2
1000,1,1,0,0.999999,0,0,0,G2
1,1,1,0,0,0,0,1.000004,G3
1,0.017628,33.151272,0,0,0,0,0.869003,G3
1,0,0,0,0,0,0,0,G3
1,1,1,0,0,0,0,0.999996,G3
1,1,1,0,0,0,0,1.000002,G3
1,1,1,0,0,0,0,1.000001,G3
1,1,1,0,0,0,0,0.999995,G3
1,1,1,0,0,0,0,0.999996,G3
1,1,1,0,0,0,0,0.999995,G3
1,1,1,0,0,0,0,1,G3
11000,0.027495,10.288001,1.191159,1.801469,0,0,0,G4
11000,0.012179,57.404831,1.01492,1.518774,0,0,0,G4
11000,0.023979,12.263541,1.292572,1.843639,0,0,0,G4
11000,0.012371,55.730202,1.032243,1.472584,0,0,0,G4
11000,0.011632,58.169212,1.076454,1.406062,0,0,0,G4
11000,0.011963,52.200359,0.968815,1.333692,0,0,0,G4
11000,0.012571,52.062038,0.995287,1.397434,0,0,0,G4
11000,0.022713,61.852562,2.361447,3.427055,0,0,0,G4
11000,0.012888,51.770668,0.983621,1.446803,0,0,0,G4
11000,0.034152,63.384914,2.379204,3.822544,0,0,0,G4
1100,0.02039,26.076427,0,1.00572,1.071191,0,0,G5
1100,0.019394,27.277973,0,0.992334,1.071605,0,0,G5
1100,0.019014,27.534216,0,1.008646,1.051204,0,0,G5
1100,0.019206,27.582676,0,0.998371,1.069908,0,0,G5
1100,0.019641,26.975546,0,1.006797,1.06643,0,0,G5
1100,0.020034,26.07238,0,1.011392,1.047732,0,0,G5
1100,0.018406,28.225647,0,1.024729,1.039491,0,0,G5
1100,0.015375,60.335289,0,2.832991,2.923397,0,0,G5
