@relation 'gesture-weka.filters.unsupervised.attribute.Remove-V-R1,2,3,4,5,6,7-11,22-weka.filters.unsupervised.attribute.Remove-R12_gesture-weka.filters.unsupervised.attribute.Remove-V-R4,7-11,328'

@attribute Max_X numeric
@attribute newFingerTipDistRefined_f1 numeric
@attribute newFingerTipDistRefined_f2 numeric
@attribute newFingerTipDistRefined_f3 numeric
@attribute newFingerTipDistRefined_f4 numeric
@attribute newFingerTipDistRefined_f5 numeric
@attribute class {G1,G2,G3,G4,G5,G6,G7,G8,G9,G0}

@data
0.465191,0,0,0,0,0.716101,G3
-0.228333,1.170281,1.416127,0,0,0,G4
0.188088,1.396784,1.773767,0,0,0,G4
-0.181789,1.175891,1.430311,0,0,0,G4
-0.336539,1.155488,1.410527,0,0,0,G4
-0.375696,1.155072,1.392421,0,0,0,G4
-0.30021,1.163924,1.375656,0,0,0,G4
-0.217853,1.160446,1.412733,0,0,0,G4
-0.25502,1.165659,1.410179,0,0,0,G4
0.12973,1.419619,1.791786,0,0,0,G4
0.112282,1.472103,1.774148,0,0,0,G4
-0.063756,0,0.99913,1.070645,0,0,G5
0.19679,0,0.983489,1.088653,0,0,G5
0.059605,0,0.971452,1.100883,0,0,G5
0.042598,0,0.980688,1.088118,0,0,G5
-0.126182,0,0.993019,1.075056,0,0,G5
-0.051169,0,1.000494,1.069216,0,0,G5
0.168148,0,0.986254,1.086669,0,0,G5
0.135939,0,0.989605,1.082753,0,0,G5
0.143817,0,0.996207,1.076975,0,0,G5
-0.004519,0,0.99196,1.079854,0,0,G5
0.352671,0,1.060452,1.13061,0.990098,0,G6
0.217343,0,1.050094,1.128961,0.992805,0,G6
0.277276,0,1.057667,1.12132,1.001102,0,G6
0.315888,0,1.065073,1.114666,0.997854,0,G6
0.373073,0,1.063739,1.126168,1.007605,0,G6
0.34865,0,1.076135,1.122965,1.000984,0,G6
0.178631,0,1.068157,1.117788,0.977065,0,G6
0.194414,0,1.073751,1.113625,0.976755,0,G6
0.374784,0,1.063124,1.1346,1.00558,0,G6
0.331614,0,1.048136,1.138001,0.990544,0,G6
1.210704,1.64731,0,0,0,1.031961,G7
1.430695,1.786265,0,0,0,1.682009,G7
1.418604,1.759517,0,0,0,1.66137,G7
1.433596,1.776237,0,0,0,1.68581,G7
1.528859,1.837213,0,0,0,1.783575,G7
1.484964,1.749617,0,0,0,1.773503,G7
1.29005,1.700914,0,0,0,1.717754,G7
1.387429,1.739957,0,0,0,1.06837,G7
1.302124,1.663885,0,0,0,1.023035,G7
1.287866,1.761403,0,0,0,1.717405,G7
1.13941,1.601137,1.71892,0,0,1.795114,G8
1.244691,1.646557,1.805143,0,0,1.781978,G8
1.38209,1.548308,1.787034,0,0,1.802399,G8
1.287421,1.538782,1.750268,0,0,1.793558,G8
1.18762,1.652493,1.76506,0,0,1.805398,G8
0.568574,1.391538,1.589412,0,0,1.480091,G8
0.143787,1.207458,1.045755,0,0,0,G8
0.362933,1.170686,1.109212,0,0,0,G8
0.717445,1.073114,1.21583,0,0,0,G8
0.756468,1.418419,1.594212,0,0,1.537386,G8
0.930666,1.257133,1.349777,1.48651,1.407628,1.267,G9
0.984521,1.310693,1.424907,1.504589,1.459377,1.353259,G9
0.96534,1.298654,1.411891,1.484156,1.455713,1.35472,G9
1.020055,1.227595,1.403081,1.496729,1.45063,1.35397,G9
0.606628,1.111748,1.170469,1.113174,1.0282,0,G9
0.964729,1.228733,1.347043,1.474487,1.424381,1.306627,G9
0.968442,1.235712,1.337179,1.491746,1.432615,1.306111,G9
0.984573,1.243885,1.338631,1.446277,1.441779,1.315146,G9
1.063021,1.223133,1.370216,1.447796,1.439528,1.328481,G9
0.893148,1.063135,1.145567,1.132269,1.061449,0,G9
0,0,0,0,0,0,G1
0,0,0,0,0,0,G1
0,0,0,0,0,0,G1
0,0,0,0,0,0,G1
0,0,0,0,0,0,G1
-0.123649,0,0,0,0,0,G1
0,0,0,0,0,0,G1
0,0,0,0,0,0,G1
0,0,0,0,0,0,G1
0,0,0,0,0,0,G1
0.560978,0,1.265665,0.897127,0,0,G0
0.700698,0,1.352141,1.341367,0,0.900925,G0
0.649385,0,1.314551,1.319592,0,0.895898,G0
0.754909,0,1.381531,1.321471,0,0.973452,G0
0.983468,0,1.600342,1.57146,0,0.59173,G0
0.766188,0,1.290569,1.295144,0,0.948818,G0
0.677561,0,1.307139,1.286783,0,0.939138,G0
0.782363,0,1.364763,1.313253,0,0.978875,G0
0.935835,0,1.320544,1.298363,0,1.052218,G0
1.042902,0,1.569415,1.460324,0,1.142904,G0
0.082901,0,0.999995,0,0,0,G2
0.06255,0,1.474857,0,0,0,G2
-0.146893,0,1.000001,0,0,0,G2
-0.116136,0,1.000005,0,0,0,G2
0.079941,0,1.433353,0,0,0,G2
-0.099074,0,0.999995,0,0,0,G2
-0.077608,0,0.999993,0,0,0,G2
-0.044573,0,1.000002,0,0,0,G2
-0.15065,0,1.000002,0,0,0,G2
-0.132626,0,0.999998,0,0,0,G2
0.011443,0,0,0,0,1.000002,G3
0,0,0,0,0,0,G3
0.232822,0,0,0,0,0.999995,G3
0.254014,0,0,0,0,0.999994,G3
0.161145,0,0,0,0,1.000005,G3
0.139832,0,0,0,0,1.000007,G3
0.348557,0,0,0,0,0.922283,G3
0.232993,0,0,0,0,0.799349,G3
0.292268,0,0,0,0,1.000001,G3
0.031611,0,0,0,0,1.000004,G3
0.000218,1.307592,1.477549,0,0,0,G4
-0.062194,1.308937,1.580878,0,0,0,G4
0.027395,1.308343,1.595954,0,0,0,G4
-0.107223,1.154125,1.532458,0,0,0,G4
-0.03914,1.305352,1.571137,0,0,0,G4
0.308168,1.49842,1.950122,0,0,0,G4
0.099385,1.311579,1.58009,0,0,0,G4
-0.137127,1.159886,1.459044,0,0,0,G4
0.278909,1.47805,1.881098,0,0,0,G4
0.152046,1.281464,1.547762,0,0,0,G4
0.253866,0,1.03011,1.091454,0,0,G5
0.207207,0,1.066741,1.065509,0,0,G5
0.131845,0,1.040044,1.085256,0,0,G5
0.417831,0,1.483922,1.4915,0,0,G5
0.465765,0,1.141692,1.104545,0,0,G5
0.36592,0,1.118146,1.115651,0,0,G5
0.254988,0,1.019729,1.100693,0,0,G5
0.494482,0,1.444753,0.623027,0,0,G5
0.670536,0,1.703336,0.678576,0,0,G5
0.451246,0,1.64022,1.593331,0,0,G5
0.620535,0,1.201393,1.203175,1.01266,0,G6
0.340796,0,1.115446,1.108881,1.016436,0,G6
0.460172,0,1.08534,1.114075,1.01478,0,G6
0.335342,0,1.059393,1.103524,1.020648,0,G6
0.390321,0,1.157665,1.141194,0.97576,0,G6
0.513536,0,1.123918,1.144681,1.018078,0,G6
0.466713,0,1.087843,1.105325,0.994176,0,G6
0.367528,0,1.072917,1.120524,0.989361,0,G6
0.423515,0,1.15162,1.137894,0.966425,0,G6
0.610478,0,1.264555,1.177006,1.024745,0,G6
1.036433,1.434548,0,0,0,0.914687,G7
1.194456,1.474917,0,0,0,1.622179,G7
1.227138,1.476518,0,0,0,1.549952,G7
1.452045,1.596382,0,0,0,0.941677,G7
0.955925,1.486401,0,0,0,0.950192,G7
0.826892,1.412072,0,0,0,0.924035,G7
0.862414,1.343868,0,0,0,1.35338,G7
0.779082,1.346079,0,0,0,1.258792,G7
0.614866,1.308161,0,0,0,1.254884,G7
0.746833,1.405082,0,0,0,0.910053,G7
0.642406,1.155283,1.595858,0,0,1.26984,G8
0.691796,1.277228,1.652995,0,0,1.298612,G8
0.851184,1.371208,1.673404,0,0,1.350215,G8
0.620343,1.352458,1.638643,0,0,1.243378,G8
0.529633,1.303407,1.572267,0,0,1.221008,G8
0.626107,1.240043,1.587503,0,0,1.260592,G8
0.793669,1.241509,1.622731,0,0,1.330651,G8
0.799647,1.244751,1.60292,0,0,1.27593,G8
0.815534,1.27821,1.63625,0,0,1.276047,G8
0.457876,1.236981,0.956265,0,0,0,G8
1.016714,1.082333,1.537084,1.565078,1.335524,1.157142,G9
0.940934,1.112652,1.449043,1.516773,1.355546,1.191567,G9
0.820475,1.076802,1.460882,1.476683,1.340255,1.155559,G9
1.013903,1.17159,1.535913,1.589533,1.424807,1.266383,G9
1.098606,1.127573,1.459596,1.505324,1.342874,1.177504,G9
0.951457,1.11837,1.413218,1.483229,1.380355,1.246011,G9
0.676148,1.169938,1.405533,1.459604,1.362121,1.192858,G9
0.798898,1.098775,1.477607,1.483329,1.336976,1.131532,G9
1.13354,1.154607,1.540141,1.579097,1.398395,1.241936,G9
1.143635,1.157659,1.487169,1.537307,1.360327,1.204427,G9
0.669171,0,0,0,0,0,G1
0,0,0,0,0,0,G1
0.566101,0,0,0,0,0,G1
0,0,0,0,0,0,G1
0,0,0,0,0,0,G1
0,0,0,0,0,0,G1
0,0,0,0,0,0,G1
0,0,0,0,0,0,G1
0,0,0,0,0,0,G1
0,0,0,0,0,0,G1
0.428427,0,1.247952,1.215227,0,0.937095,G0
0.600893,0,1.250917,1.268686,0,0.958401,G0
0.585449,0,1.232073,1.254474,0,0.95335,G0
0.347165,0,1.160459,0.958814,0,0,G0
0.412131,0,1.214883,1.204043,0,0.933279,G0
0.708656,0,1.214866,1.244837,0,1.02053,G0
0.767946,0,1.221399,1.241763,0,0.989778,G0
0.709577,0,1.210506,0.9568,0,0,G0
0.516266,0,1.194529,0.941668,0,0,G0
0.518959,0,1.239997,1.22497,0,0.963491,G0
1.912317,0,6.598793,0,0,0,G2
0,0,0,0,0,0,G2
0,0,0,0,0,0,G2
0.838413,0,1,0,0,0,G2
0,0,0,0,0,0,G2
0.440294,0,1.000002,0,0,0,G2
-0.301824,0,0.999994,0,0,0,G2
-0.38944,0,1.000001,0,0,0,G2
-0.344222,0,1,0,0,0,G2
-0.241185,0,0.999999,0,0,0,G2
-0.199055,0,0,0,0,1.000004,G3
0.074395,0,0,0,0,0.869003,G3
0,0,0,0,0,0,G3
0.048779,0,0,0,0,0.999996,G3
0.195088,0,0,0,0,1.000002,G3
0.049099,0,0,0,0,1.000001,G3
0.060909,0,0,0,0,0.999995,G3
0.002198,0,0,0,0,0.999996,G3
-0.014611,0,0,0,0,0.999995,G3
-0.172701,0,0,0,0,1,G3
-0.072026,1.191159,1.801469,0,0,0,G4
-0.35709,1.01492,1.518774,0,0,0,G4
-0.057814,1.292572,1.843639,0,0,0,G4
-0.306567,1.032243,1.472584,0,0,0,G4
-0.456731,1.076454,1.406062,0,0,0,G4
-0.538603,0.968815,1.333692,0,0,0,G4
-0.49363,0.995287,1.397434,0,0,0,G4
0.315553,2.361447,3.427055,0,0,0,G4
-0.274237,0.983621,1.446803,0,0,0,G4
-0.071735,2.379204,3.822544,0,0,0,G4
0.344217,0,1.00572,1.071191,0,0,G5
0.00125,0,0.992334,1.071605,0,0,G5
-0.104991,0,1.008646,1.051204,0,0,G5
0.100275,0,0.998371,1.069908,0,0,G5
0.230157,0,1.006797,1.06643,0,0,G5
0.20059,0,1.011392,1.047732,0,0,G5
-0.008094,0,1.024729,1.039491,0,0,G5
0.279717,0,2.832991,2.923397,0,0,G5
0.184218,0,1.035887,1.0501,0,0,G5
0.29544,0,1.0369,1.084446,0,0,G5
0.516782,0,2.418102,2.459216,2.933666,0,G6
0.139307,0,1.076623,1.089079,0.973564,0,G6
0.094906,0,1.077234,1.080203,0.964472,0,G6
-0.129805,0,1.077521,1.078524,0.954084,0,G6
0.465319,0,2.53388,2.546745,3.536897,0,G6
0.181402,0,1.094754,1.076091,0.965971,0,G6
0.274874,0,1.142736,1.119584,0.955701,0,G6
0.13395,0,1.098001,1.070517,0.963576,0,G6
0.005638,0,1.075701,0.951488,0,0,G6
0.317525,0,1.114633,1.164379,1.025864,0,G6
0.623048,1.271605,0,0,0,0.86228,G7
0.627914,1.235741,0,0,0,1.390951,G7
0.587678,1.28493,0,0,0,0.916872,G7
0.531465,1.200095,0,0,0,1.356032,G7
0.683781,1.221998,0,0,0,1.396862,G7
0.727063,1.307666,0,0,0,0.935162,G7
0.559888,1.169796,0,0,0,1.38805,G7
0.408152,1.175392,0,0,0,1.354603,G7
1.685299,4.592912,0,0,0,5.88874,G7
1.697408,4.253583,0,0,0,5.513563,G7
0.496928,0.977127,1.414064,0,0,1.250176,G8
0.350388,0.971274,1.42481,0,0,1.20614,G8
0.26795,0.966175,1.42344,0,0,1.168821,G8
0.356405,0.938493,1.42829,0,0,1.246441,G8
0.538121,0.958416,1.432833,0,0,1.262048,G8
0.285648,0.907531,1.413912,0,0,1.199218,G8
0.095009,0.902471,1.391207,0,0,1.158696,G8
0.063922,0.903415,1.379568,0,0,1.180612,G8
0.273822,0.904117,1.412387,0,0,1.20786,G8
0.497472,0.975834,1.425198,0,0,1.26309,G8
1.037722,1.084769,1.453234,1.50075,1.392012,1.274498,G9
0.96735,1.052172,1.420335,1.499299,1.387913,1.23492,G9
0.972766,1.032363,1.423306,1.506554,1.384917,1.239287,G9
0.967241,1.092051,1.470088,1.511768,1.394813,1.269277,G9
1.00079,1.093663,1.488353,1.509308,1.400314,1.292467,G9
0.910479,1.047316,1.403467,1.495557,1.361325,1.222237,G9
0.776657,1.03597,1.445678,1.480524,1.34196,1.201928,G9
0.79672,0.966635,1.41541,1.469002,1.330957,1.197116,G9
1.012155,1.006704,1.408405,1.486613,1.386577,1.251208,G9
1.080741,1.08332,1.455944,1.508981,1.413108,1.291291,G9
