@relation 'gesture-weka.filters.unsupervised.attribute.Remove-V-R1,2,3,4,5,6,7-11,22-weka.filters.unsupervised.attribute.Remove-R12_gesture-weka.filters.unsupervised.attribute.Remove-V-R1,3,5,6,7-11,12-43,194-199,200-263,264-327,328'

@attribute numFingers numeric
@attribute ratio numeric
@attribute Max_Y numeric
@attribute fingersAreas numeric
@attribute newFingerTipDistRefined_f1 numeric
@attribute newFingerTipDistRefined_f2 numeric
@attribute newFingerTipDistRefined_f3 numeric
@attribute newFingerTipDistRefined_f4 numeric
@attribute newFingerTipDistRefined_f5 numeric
@attribute silhouette1 numeric
@attribute silhouette2 numeric
@attribute silhouette3 numeric
@attribute silhouette4 numeric
@attribute silhouette5 numeric
@attribute silhouette6 numeric
@attribute silhouette7 numeric
@attribute silhouette8 numeric
@attribute silhouette9 numeric
@attribute silhouette10 numeric
@attribute silhouette11 numeric
@attribute silhouette12 numeric
@attribute silhouette13 numeric
@attribute silhouette14 numeric
@attribute silhouette15 numeric
@attribute silhouette16 numeric
@attribute silhouette17 numeric
@attribute silhouette18 numeric
@attribute silhouette19 numeric
@attribute silhouette20 numeric
@attribute silhouette21 numeric
@attribute silhouette22 numeric
@attribute silhouette23 numeric
@attribute silhouette24 numeric
@attribute silhouette25 numeric
@attribute silhouette26 numeric
@attribute silhouette27 numeric
@attribute silhouette28 numeric
@attribute silhouette29 numeric
@attribute silhouette30 numeric
@attribute silhouette31 numeric
@attribute silhouette32 numeric
@attribute convexHull1 numeric
@attribute convexHull2 numeric
@attribute convexHull3 numeric
@attribute convexHull4 numeric
@attribute convexHull5 numeric
@attribute convexHull6 numeric
@attribute cellOccupancyNonZ1 numeric
@attribute cellOccupancyNonZ2 numeric
@attribute cellOccupancyNonZ3 numeric
@attribute cellOccupancyNonZ4 numeric
@attribute cellOccupancyNonZ5 numeric
@attribute cellOccupancyNonZ6 numeric
@attribute cellOccupancyNonZ7 numeric
@attribute cellOccupancyNonZ8 numeric
@attribute cellOccupancyNonZ9 numeric
@attribute cellOccupancyNonZ10 numeric
@attribute cellOccupancyNonZ11 numeric
@attribute cellOccupancyNonZ12 numeric
@attribute cellOccupancyNonZ13 numeric
@attribute cellOccupancyNonZ14 numeric
@attribute cellOccupancyNonZ15 numeric
@attribute cellOccupancyNonZ16 numeric
@attribute cellOccupancyNonZ17 numeric
@attribute cellOccupancyNonZ18 numeric
@attribute cellOccupancyNonZ19 numeric
@attribute cellOccupancyNonZ20 numeric
@attribute cellOccupancyNonZ21 numeric
@attribute cellOccupancyNonZ22 numeric
@attribute cellOccupancyNonZ23 numeric
@attribute cellOccupancyNonZ24 numeric
@attribute cellOccupancyNonZ25 numeric
@attribute cellOccupancyNonZ26 numeric
@attribute cellOccupancyNonZ27 numeric
@attribute cellOccupancyNonZ28 numeric
@attribute cellOccupancyNonZ29 numeric
@attribute cellOccupancyNonZ30 numeric
@attribute cellOccupancyNonZ31 numeric
@attribute cellOccupancyNonZ32 numeric
@attribute cellOccupancyNonZ33 numeric
@attribute cellOccupancyNonZ34 numeric
@attribute cellOccupancyNonZ35 numeric
@attribute cellOccupancyNonZ36 numeric
@attribute cellOccupancyNonZ37 numeric
@attribute cellOccupancyNonZ38 numeric
@attribute cellOccupancyNonZ39 numeric
@attribute cellOccupancyNonZ40 numeric
@attribute cellOccupancyNonZ41 numeric
@attribute cellOccupancyNonZ42 numeric
@attribute cellOccupancyNonZ43 numeric
@attribute cellOccupancyNonZ44 numeric
@attribute cellOccupancyNonZ45 numeric
@attribute cellOccupancyNonZ46 numeric
@attribute cellOccupancyNonZ47 numeric
@attribute cellOccupancyNonZ48 numeric
@attribute cellOccupancyNonZ49 numeric
@attribute cellOccupancyNonZ50 numeric
@attribute cellOccupancyNonZ51 numeric
@attribute cellOccupancyNonZ52 numeric
@attribute cellOccupancyNonZ53 numeric
@attribute cellOccupancyNonZ54 numeric
@attribute cellOccupancyNonZ55 numeric
@attribute cellOccupancyNonZ56 numeric
@attribute cellOccupancyNonZ57 numeric
@attribute cellOccupancyNonZ58 numeric
@attribute cellOccupancyNonZ59 numeric
@attribute cellOccupancyNonZ60 numeric
@attribute cellOccupancyNonZ61 numeric
@attribute cellOccupancyNonZ62 numeric
@attribute cellOccupancyNonZ63 numeric
@attribute cellOccupancyNonZ64 numeric
@attribute cellOccupancyAvg1 numeric
@attribute cellOccupancyAvg2 numeric
@attribute cellOccupancyAvg3 numeric
@attribute cellOccupancyAvg4 numeric
@attribute cellOccupancyAvg5 numeric
@attribute cellOccupancyAvg6 numeric
@attribute cellOccupancyAvg7 numeric
@attribute cellOccupancyAvg8 numeric
@attribute cellOccupancyAvg9 numeric
@attribute cellOccupancyAvg10 numeric
@attribute cellOccupancyAvg11 numeric
@attribute cellOccupancyAvg12 numeric
@attribute cellOccupancyAvg13 numeric
@attribute cellOccupancyAvg14 numeric
@attribute cellOccupancyAvg15 numeric
@attribute cellOccupancyAvg16 numeric
@attribute cellOccupancyAvg17 numeric
@attribute cellOccupancyAvg18 numeric
@attribute cellOccupancyAvg19 numeric
@attribute cellOccupancyAvg20 numeric
@attribute cellOccupancyAvg21 numeric
@attribute cellOccupancyAvg22 numeric
@attribute cellOccupancyAvg23 numeric
@attribute cellOccupancyAvg24 numeric
@attribute cellOccupancyAvg25 numeric
@attribute cellOccupancyAvg26 numeric
@attribute cellOccupancyAvg27 numeric
@attribute cellOccupancyAvg28 numeric
@attribute cellOccupancyAvg29 numeric
@attribute cellOccupancyAvg30 numeric
@attribute cellOccupancyAvg31 numeric
@attribute cellOccupancyAvg32 numeric
@attribute cellOccupancyAvg33 numeric
@attribute cellOccupancyAvg34 numeric
@attribute cellOccupancyAvg35 numeric
@attribute cellOccupancyAvg36 numeric
@attribute cellOccupancyAvg37 numeric
@attribute cellOccupancyAvg38 numeric
@attribute cellOccupancyAvg39 numeric
@attribute cellOccupancyAvg40 numeric
@attribute cellOccupancyAvg41 numeric
@attribute cellOccupancyAvg42 numeric
@attribute cellOccupancyAvg43 numeric
@attribute cellOccupancyAvg44 numeric
@attribute cellOccupancyAvg45 numeric
@attribute cellOccupancyAvg46 numeric
@attribute cellOccupancyAvg47 numeric
@attribute cellOccupancyAvg48 numeric
@attribute cellOccupancyAvg49 numeric
@attribute cellOccupancyAvg50 numeric
@attribute cellOccupancyAvg51 numeric
@attribute cellOccupancyAvg52 numeric
@attribute cellOccupancyAvg53 numeric
@attribute cellOccupancyAvg54 numeric
@attribute cellOccupancyAvg55 numeric
@attribute cellOccupancyAvg56 numeric
@attribute cellOccupancyAvg57 numeric
@attribute cellOccupancyAvg58 numeric
@attribute cellOccupancyAvg59 numeric
@attribute cellOccupancyAvg60 numeric
@attribute cellOccupancyAvg61 numeric
@attribute cellOccupancyAvg62 numeric
@attribute cellOccupancyAvg63 numeric
@attribute cellOccupancyAvg64 numeric
@attribute class {G1,G2,G3,G4,G5,G6,G7,G8,G9,G0}

@data
2,0.01254,0.725014,47.962708,1.073114,1.21583,0,0,0,112.495209,201.709381,218.088409,0,0,0,0,0,0,0,120.126793,109.816139,111.942184,83.126259,84.395767,74.982216,63.558537,61.151615,204.75032,174.413773,155.80513,137.12973,156.042389,149.984192,140.673172,151.409622,165.373215,190.754456,220.74762,200.034531,155.174942,142.313507,0.504445,0.340323,0.045379,0,0,0,0,0,0,0,0,780,770,0,0,0,0,0,0,1829,1626,0,0,1277,3013,1611,121,889,1800,0,0,0,648,2321,3464,3335,1800,0,0,0,0,119,3592,3600,1800,0,0,0,0,288,3143,3600,1800,0,0,0,358,1467,3481,3478,1800,0,0,0,2198,1544,345,100,58,0,0,0,0,0,0,3.335833,3.218889,0,0,0,0,0,0,8.451667,7.770278,0,0,5.316111,13.438889,7.138055,0.380278,3.808056,9,0,0,0,2.446111,10.526111,16.523333,15.982778,9,0,0,0,0,0.138056,16.766388,17.071388,8.970278,0,0,0,0,0.936111,14.384167,17.603611,9,0,0,0,1.283056,6.373333,16.891388,17.071667,8.920278,0,0,0,9.6075,6.754167,1.222778,0.26,0.110278,0,G8
3,0.00966,1.133924,29.155731,1.418419,1.594212,0,0,1.537386,187.468521,203.720108,214.974106,0,0,0,0,0,0,0,132.998199,116.878845,133.358734,102.321579,89.741013,75.393845,65.524384,58.324188,199.454941,168.675568,146.299683,129.217148,122.418571,119.127472,116.526222,115.968437,136.961777,163.816788,186.190887,156.559464,123.407089,129.161484,0.639701,0.404492,0.035897,0,0,0,0,0,0,0,0,564,558,0,0,11,42,0,0,965,840,0,0,478,3269,2308,627,468,825,0,0,0,172,1654,3356,3589,840,0,0,0,0,0,3011,3600,840,0,0,0,0,0,2409,3600,840,0,0,0,121,1040,3160,3250,840,0,0,0,1510,2020,705,6,14,0,0,0,0,0,0,2.332222,2.743889,0,0,0.009722,0.037222,0,0,4.154444,4.193611,0,0,1.799167,14.362778,10.333611,2.394444,1.424444,3.909444,0,0,0,0.548333,7.286944,16.199444,17.509722,4.158056,0,0,0,0,0,13.373611,17,4.031944,0,0,0,0,0,10.428889,17.407499,4.167222,0,0,0,0.358056,4.2575,15.105556,15.603056,4.141667,0,0,0,6.535555,8.918333,2.826111,0.003889,0.011667,0,G8
5,0.009456,1.27794,9.527705,1.257133,1.349777,1.48651,1.407628,1.267,172.707413,177.330765,104.784859,127.407776,148.471146,144.381531,190.837204,110.876984,62.164955,123.406334,90.791504,111.204315,104.868523,87.100578,76.298325,70.951675,66.440453,185.447205,168.258301,160.507233,149.788513,199.818146,195.951477,188.262497,188.229279,195.951477,212.339722,201.365036,176.593857,165.183853,145.115906,153.541504,0.095971,0.039284,0.076693,0.211636,0.016574,0.03256,0,0,0,0,375,1321,0,0,0,0,0,0,494,3404,482,0,0,1184,1467,951,508,2045,3130,248,0,913,1835,2868,3600,3600,3600,480,170,2763,3509,3539,3600,3600,3600,480,52,1428,2656,3374,3229,3600,3600,480,0,650,738,946,2792,1467,600,18,0,0,101,1975,310,0,0,0,0,0,0,0,1.338889,5.613056,0,0,0,0,0,0,1.930556,15.460278,1.801667,0,0,4.981389,6.425833,3.859722,1.915833,8.710556,14.375,1.092778,0,3.810833,8.044723,12.756945,17,17,17,2.266667,0.583056,12.478611,15.788333,15.974444,17,17,17.276388,2.369722,0.160556,5.539722,11.543056,15.205556,14.855833,17,17.189722,2.378611,0,2.659444,2.978333,3.786389,12.394444,6.428056,2.288889,0.044444,0,0,0.283889,8.709444,1.168333,0,0,0,G9
5,0.009113,1.179577,8.633718,1.310693,1.424907,1.504589,1.459377,1.353259,168.564102,187.111923,126.939293,126.164848,131.82547,139.089523,156.460068,184.277084,101.867989,27.335258,122.79557,112.287476,107.853065,92.22348,79.582939,70.661911,64.986237,133.868912,187.066971,167.522491,155.613098,190.784332,198.022568,190.249298,190.216415,198.022568,214.015076,208.417404,184.397842,169.783218,145.255676,151.627945,0.023805,0.118471,0.043077,0.097786,0.221921,0.012469,0,0,0,0,0,1591,360,0,0,0,0,0,0,1811,1530,0,0,839,2827,1919,873,858,3369,329,0,225,1079,2383,3527,3600,3600,600,306,2822,2907,3455,3600,3600,3600,600,0,1732,2952,2916,3162,3600,3600,590,0,118,72,747,2816,1756,1046,23,0,0,212,1815,310,0,0,0,0,0,0,0,0,6.967222,1.372222,0,0,0,0,0,0,7.950278,6.615556,0,0,3.101944,12.216945,8.451667,3.575278,3.153889,15.485833,1.451111,0,0.718333,3.896389,10.012777,16.366112,17,17.067778,2.925833,0.995278,12.105556,13.093333,15.733889,16.999722,17,17.886389,3,0,7.441945,12.898889,13.185278,14.575,17,17.798889,2.881389,0,0.318889,0.158056,2.869722,12.519444,7.790555,4.54,0.055,0,0,0.718333,7.910833,1.138889,0,0,0,G9
5,0.008982,1.170372,8.977702,1.298654,1.411891,1.484156,1.455713,1.35472,170.295105,187.159851,129.225479,130.196762,139.147339,141.427216,160.301636,183.684326,90.932343,33.469498,127.633385,110.763962,114.611252,82.03669,69.911209,58.489399,60.318295,170.259262,193.142334,171.424911,157.354324,163.270096,201.178802,193.295609,193.262405,201.178787,218.165848,208.680222,186.605774,176.128296,151.47197,153.177887,0.025753,0.112907,0.043654,0.093882,0.218012,0.012905,0,0,0,0,0,1509,271,0,0,0,0,0,0,1853,1542,0,0,1041,2785,1888,785,594,3341,425,0,224,1009,2403,3600,3577,3600,780,376,2911,3083,3566,3600,3600,3600,780,0,1788,2706,3259,3302,3600,3600,780,0,158,64,861,2957,2108,1048,89,0,0,161,1657,331,0,0,0,0,0,0,0,0,6.526667,0.931944,0,0,0,0,0,0,8.108889,6.735556,0,0,3.849167,11.765278,8.297778,3.007222,2.085278,15.371111,1.8175,0,0.718056,3.730278,9.924444,16.876389,16.615,17.001112,3.725,1.328333,12.402778,13.920834,16.6175,17,17,17.661667,3.9,0,7.714445,11.987778,14.644167,15.260555,17,17.687778,3.9,0,0.434722,0.124722,3.535,13.213333,9.2725,4.440834,0.307222,0,0,0.555833,7.068889,1.235556,0,0,0,G9
5,0.009393,1.182465,8.315694,1.227595,1.403081,1.496729,1.45063,1.35397,170.654526,189.499115,133.674286,119.893959,139.046158,137.343048,158.399872,104.828941,43.449593,119.048271,99.26709,105.731056,101.878555,72.711876,64.830292,51.540962,71.964287,181.761459,189.099884,161.370392,150.240067,200.873978,189.607864,182.236084,182.202682,189.60791,205.104706,196.248825,178.059875,163.533585,143.929184,150.535202,0.116004,0.036786,0.090496,0.239207,0.026859,0,0,0,0,0,0,1436,88,0,0,0,0,0,0,2212,1317,0,0,668,1792,1151,402,1136,3355,72,0,216,1482,2488,3600,3600,3600,120,18,2914,3083,3453,3600,3600,3600,120,0,1165,2741,3137,3221,3600,3555,110,0,90,198,811,2802,1418,448,0,0,0,222,1927,300,0,0,0,0,0,0,0,0,6.143055,0.247222,0,0,0,0,0,0,9.883889,5.600833,0,0,2.597222,7.515,4.922222,1.439444,4.453055,15.529722,0.323889,0,0.729722,6.011667,10.978333,16.918333,17,17,0.566667,0.055,12.038333,13.574166,15.704166,17,17,17.747223,0.598056,0,4.542222,12.001945,14.085,14.829722,17,17.315277,0.531667,0,0.229444,0.600833,3.29,12.433333,6.1875,1.728611,0,0,0,0.728889,8.499444,1.152778,0,0,0,G9
4,0.010939,0.869348,15.491269,1.111748,1.170469,1.113174,1.0282,0,163.149567,158.31633,157.705124,110.643951,113.813843,136.610672,153.8703,158.497726,203.066666,139.885101,65.493301,141.616074,128.440201,110.044983,86.754105,64.659332,75.603973,89.670784,201.203934,181.86058,161.701736,204.533646,210.360367,207.33577,207.303192,215.775848,234.61171,255.510284,228.122681,189.9422,177.889221,146.645157,0.088522,0.1089,0.056462,0.087732,0.190307,0,0,0,0,0,0,992,787,0,0,787,1104,79,0,1487,2473,0,0,487,2421,3135,1524,1064,3519,560,945,2387,2205,2439,3599,3600,3600,1618,232,1709,2455,2825,3600,3600,3600,1620,436,2687,3152,2836,3464,3600,3600,1620,0,0,62,1671,3146,2950,2631,1296,0,0,1453,1580,79,0,0,400,0,0,0,0,0,4.140555,3.273056,0,0,3.056389,4.337222,0.168333,0,6.325,10.989445,0,0,1.798056,10.031944,13.448334,6.514444,4.167222,16.207777,2.147778,3.6525,10.160277,9.275556,9.588611,16.898333,17,17,7.604167,0.731944,6.536944,9.841945,11.843333,17,17,17,7.651945,1.496944,11.358611,13.571944,12.841389,16.139444,17,17,7.8675,0,0,0.144444,7.108333,14.099444,13.329445,11.674723,5.8575,0,0,5.907222,6.663889,0.221667,0,0,1.728889,G9
5,0.009364,1.150829,9.337612,1.228733,1.347043,1.474487,1.424381,1.306627,164.672165,185.860046,133.71434,112.448586,128.577118,136.238129,158.409714,166.496323,100.862442,33.60878,113.336082,117.78907,103.228783,72.168655,85.624229,85.95575,79.508034,184.974777,177.498825,153.293259,157.914673,196.414917,191.67894,184.222717,184.189697,191.678909,207.825882,200.374466,173.894638,163.05452,144.396759,141.501007,0.109153,0.042412,0.087274,0.195777,0.03381,0,0,0,0,0,0,1778,0,0,0,0,0,0,0,3008,789,0,0,1159,2419,1989,1054,1959,3182,98,0,185,1113,2629,3600,3600,3600,240,129,2869,2863,3499,3600,3600,3600,240,0,1724,3131,3000,3178,3600,3600,234,0,41,118,1097,2886,1278,595,0,0,0,288,1755,96,0,0,0,0,0,0,0,0,7.588333,0,0,0,0,0,0,0,13.527778,3.219722,0,0,4.5775,10.271111,8.347777,4.154167,8.499166,14.626389,0.420278,0,0.397222,3.974167,10.709167,16.0075,16.828611,17,1.133333,0.445278,11.955556,12.175278,15.003889,16.416111,16.996111,17,1.133333,0,6.7025,13.260834,12.831111,14.625,17,16.939444,1.06,0,0.061111,0.23,4.482222,12.87,5.439445,2.333611,0,0,0,0.958333,7.582778,0.296389,0,0,0,G9
5,0.009404,1.1299,9.314081,1.235712,1.337179,1.491746,1.432615,1.306111,168.034973,174.53334,105.090904,124.455597,138.522995,148.429092,180.153381,115.942833,69.716751,118.618141,99.438461,119.65387,96.544632,77.352669,83.479164,73.367119,69.851273,190.023712,174.024704,154.119156,146.094467,192.961533,194.671753,187.203262,187.170685,194.866516,206.617035,193.616806,174.251358,164.103729,148.621704,146.843979,0.025542,0.100645,0.045095,0.086635,0.22238,0,0,0,0,0,92,1540,0,0,0,0,0,0,0,3001,566,0,0,1063,2021,1356,531,1647,3019,128,0,362,1635,2687,3600,3600,3600,420,237,2939,3341,3475,3600,3600,3600,420,0,1483,2471,3116,3179,3600,3489,396,0,324,416,1115,2722,1340,370,43,0,0,271,1954,168,0,0,0,0,0,0,0,0.214722,6.705833,0,0,0,0,0,0,0,13.281944,2.291945,0,0,4.298889,8.527778,5.503056,1.809722,6.947222,13.749722,0.519722,0,1.284167,6.561666,11.091389,16.005556,16.843334,17,1.983333,0.922222,12.297778,14.114166,14.929167,16.433332,17,17,1.983333,0,5.688611,10.329166,13.224167,14.714723,17,16.190556,1.664444,0,1.150278,1.314167,4.585,12.076111,5.833055,1.426111,0.119444,0,0,0.9425,8.641666,0.575556,0,0,0,G9
5,0.009125,1.166982,9.637558,1.243885,1.338631,1.446277,1.441779,1.315146,166.895142,186.699097,137.080399,150.779236,144.497375,152.181183,188.250198,98.783875,21.169769,109.095665,100.02829,117.040726,75.643463,84.590309,75.461212,70.869499,66.098732,182.467072,171.361862,151.721939,143.034393,195.252838,190.724152,183.229385,183.196152,190.724152,205.561661,191.559265,172.419037,161.167252,141.493561,146.810104,0.10766,0.032899,0.081272,0.225014,0.016224,0.027765,0,0,0,0,49,1155,0,0,0,0,0,0,216,3286,421,0,0,912,1362,860,263,1779,3031,72,0,710,1998,2819,3600,3600,3600,180,37,2552,3148,3497,3600,3600,3600,180,19,1541,2810,3271,3222,3600,3552,156,0,503,396,909,2731,1215,236,0,0,0,231,1752,180,0,0,0,0,0,0,0,0.110833,4.806111,0,0,0,0,0,0,0.688611,14.932222,1.6325,0,0,3.546389,5.572778,3.271945,0.784167,7.434444,13.851111,0.309444,0,2.748055,8.419167,11.922222,16.974167,17,17,0.85,0.07,10.719444,13.632222,15.901667,16.977777,17,17.003889,0.857778,0.045556,6.034167,12.153889,14.495556,14.930278,17,16.599445,0.719722,0,2.011945,1.347222,3.754722,12.058056,5.227222,0.72,0,0,0,0.803333,7.625834,0.634444,0,0,0,G9
5,0.009162,1.185761,9.212627,1.223133,1.370216,1.447796,1.439528,1.328481,174.951202,103.787285,114.437325,137.855286,140.500671,139.380341,112.83136,0,113.445038,81.25676,123.091599,103.969261,73.055008,72.116493,69.328262,62.92944,58.448021,188.772232,174.746246,143.217422,144.54303,184.907211,174.449036,172.16983,167.493713,169.999954,190.695023,181.521957,173.415665,145.032639,139.33783,161.183502,0.105935,0.04262,0.092801,0.247152,0.015929,0.020917,0,0,0,0,212,1722,0,0,0,0,0,0,96,3141,509,0,0,137,576,314,67,1777,3032,0,0,1013,2640,3217,3440,3600,3120,0,0,1105,2087,2954,3582,3600,3120,0,0,1261,2645,3134,3134,3600,3035,0,0,386,1224,727,2485,1632,191,0,0,0,0,1276,738,0,0,0,0,0,0,0,0.731111,7.473611,0,0,0,0,0,0,0.292222,14.078055,2.021111,0,0,0.42,2.016667,0.938611,0.1475,7.243889,14.084723,0,0,3.906111,11.260278,13.9675,15.8875,17,14.733334,0,0,4.381111,8.936111,13.306389,16.809723,17,14.733334,0,0,4.975278,11.070833,13.858055,14.251667,17,14.082778,0,0,1.539167,5.354167,2.822222,10.850833,7.113611,0.659167,0,0,0,0,5.425833,3.036111,0,0,0,G9
4,0.011123,0.952632,15.011228,1.063135,1.145567,1.132269,1.061449,0,158.595947,92.021065,107.808456,136.314636,135.538788,132.755188,124.588776,30.626234,90.839996,131.581039,121.815414,96.190071,77.385368,64.490021,57.763859,55.589706,54.322266,184.804688,170.133331,149.301666,144.301102,198.23262,183.295425,176.143402,176.110764,183.295441,198.576172,190.134399,174.318542,157.352692,141.654388,158.712326,0.098511,0.044344,0.098923,0.242929,0.018286,0.02611,0,0,0,0,351,1455,0,0,0,0,0,0,362,3254,548,0,0,0,50,67,0,2084,3254,0,0,1203,2972,3452,3371,3598,3360,0,0,718,1756,2638,3600,3600,3360,0,0,1615,2526,3050,3137,3600,3257,0,0,221,1417,712,2632,1474,214,0,0,0,0,1309,727,0,0,0,0,0,0,0,1.390278,6.352778,0,0,0,0,0,0,1.405278,14.801111,2.131667,0,0,0,0.052222,0.109444,0,9.024722,15.150278,0,0,4.791667,13.264722,15.616111,15.463333,16.945278,15.866667,0,0,2.906389,7.777778,11.513056,16.986666,17,16.438612,0,0,7.0275,10.639167,12.933333,14.172222,17,15.716666,0,0,0.845,6.1175,2.624722,11.82,6.363333,0.781667,0,0,0,0,5.606111,2.969722,0,0,0,G9
0,0,0,0,0,0,0,0,0,206.884674,183.065262,178.672195,166.340057,161.778687,179.27771,176.672821,187.251923,181.799744,180.379013,218.852798,237.604324,253.200867,238.292969,219.463669,218.557556,212.279404,194.451263,191.330246,187.126373,198.955231,214.390015,209.432251,201.309067,201.276398,209.432281,227.66629,260.979095,265.800995,229.965408,225.227173,212.102722,0.020255,0.012293,0.008905,0,0,0,0,1455,1859,2179,1571,32,0,0,452,3496,3600,3600,3600,2917,619,0,843,3582,3600,3600,3600,3600,3531,938,158,3330,3600,3600,3600,3600,3600,1260,369,3418,3600,3594,3600,3600,3600,1260,0,1819,3582,3600,3251,3600,3600,1260,0,0,1809,3372,3600,3600,3600,1260,0,0,0,1519,2159,1867,1426,630,0,5.870833,7.887778,9.679167,6.275278,0.034444,0,0,1.417222,16.175833,17,17,16.999166,12.773889,2.198333,0,3.620833,16.633888,17,17,17,17,16.3675,3.949167,0.461944,14.875834,17,16.900555,17,17,17,5.95,1.19,15.259444,17,16.772499,16.836111,17,17,5.95,0,6.8725,16.684723,17,13.745833,17,17,5.95,0,0,7.405833,15.192223,17,17,17,5.95,0,0,0,6.391667,9.322222,7.751667,5.824167,2.677222,G1
0,0,0,0,0,0,0,0,0,20.589733,23.603498,24.687109,18.566423,14.177402,16.139919,20.294819,25.346094,111.153877,133.79953,234.994736,265.819824,230.535263,192.698059,159.476273,125.817245,100.816544,85.452248,76.067383,76.659142,81.533211,96.445786,107.41011,141.772949,174.908447,216.4776,249.410431,268.68692,196.84938,103.10463,28.239958,23.162146,0.175948,0.049027,0,0,0,0,4,0,0,0,0,0,0,0,2037,3421,2971,1201,0,0,0,0,1415,3600,3600,3557,1182,43,0,0,89,1817,2752,3302,3447,2553,602,0,0,0,0,389,2947,3600,3309,589,0,0,0,0,780,3423,3600,2350,0,0,0,0,0,885,3090,2353,0,0,0,0,0,0,2,18,0.011111,0,0,0,0,0,0,0,9.505834,16.67,14.403889,5.570833,0,0,0,0,6.550833,17.508888,18,17.665556,5.581944,0.126944,0,0,0.291111,8.182777,13.289722,16.245277,17.433056,12.799444,2.805278,0,0,0,0,1.658333,15.08,18.995832,17.393888,2.792778,0,0,0,0,3.876389,18.370001,19.441389,12.981389,0,0,0,0,0,4.286944,16.85111,13.4225,0,0,0,0,0,0,0.005833,0.0875,G1
0,0,0,0,0,0,0,0,0,19.091663,20.286625,23.856001,25.60976,30.883633,32.719643,32.390682,54.428394,117.142456,201.493668,241.569061,264.413086,234.224716,197.051376,164.589615,138.424683,111.223839,94.666405,85.773643,75.330788,76.233879,96.763229,110.439964,150.33699,191.140137,225.183243,249.410431,268.848114,180.862228,96.204178,35.099293,31.537334,0.040969,0.143585,0,0,0,0,0,22,3,0,0,0,0,0,1901,3568,3150,1715,23,0,0,0,1668,3600,3600,3600,1714,0,0,0,151,2876,3508,3574,3536,2545,825,0,0,0,192,799,3031,3600,3591,1141,0,0,0,0,729,3496,3600,2400,0,0,0,0,0,671,3306,2378,0,0,0,0,0,0,0,0,0,0.0925,0.009167,0,0,0,0,0,8.916389,17.510279,15.236944,8.055278,0.063056,0,0,0,7.598333,17.265833,17.956388,18,8.126111,0,0,0,0.536667,12.914722,17.222221,17.727222,17.842501,12.689722,3.860278,0,0,0,0.620833,3.454444,15.342778,19,19.288334,5.8,0,0,0,0,3.343055,18.918612,19.895834,13.333333,0,0,0,0,0,3.201667,18.038334,13.1225,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,23.146667,22.008879,20.555569,18.449518,19.228781,21.364712,26.310379,28.195328,31.056479,122.784676,192.031479,270.169617,242.24353,199.737885,168.828293,134.192535,103.714546,86.528664,73.995514,76.309921,83.542732,99.471573,111.239555,136.403152,169.334122,213.147751,249.410431,273.914764,213.211639,126.605309,56.933228,24.817036,0.149561,0.034912,0,0,0,0,155,326,12,0,0,0,0,0,2183,3508,3249,1624,0,0,0,0,1150,3534,3600,3594,1223,45,0,0,0,1330,2185,3067,3490,2658,435,0,0,0,0,467,3097,3600,3166,468,0,0,0,0,1121,3564,3600,2196,0,0,0,0,0,1240,3543,2398,0,0,0,0,0,0,308,271,0.573889,1.303333,0.033056,0,0,0,0,0,10.491667,17.166666,15.799723,7.622778,0,0,0,0,5.286389,16.621111,18,17.96611,5.788055,0.159722,0,0,0,5.960278,10.466666,15.080277,18.0175,13.580833,2.096111,0,0,0,0,2.108056,16.040001,19,16.741945,2.294722,0,0,0,0,5.643333,19.453888,19.751667,11.945556,0,0,0,0,0,6.239167,20.256666,13.814722,0,0,0,0,0,0,1.389167,1.399444,G1
0,0,0,0,0,0,0,0,0,43.45097,45.602062,41.349468,38.070461,36.836464,88.355232,84.076683,116.72731,167.610641,210.108292,239.749023,246.912598,242.605011,233.821533,213.539856,190.552383,179.559509,182.787781,189.018677,183.171356,179.767792,189.483124,205.754028,220.448059,220.415222,229.386642,180.961533,209.815079,105.676445,59.274967,48.320808,44.458916,0.009465,0.013831,0.196931,0,0,0,0,622,1715,852,77,0,0,0,1358,3472,3586,3600,3417,2734,60,0,1742,3600,3279,3548,3600,3600,2731,53,577,3053,3600,3581,3600,3600,3600,2254,0,434,2244,1664,3067,3140,3600,2400,0,0,0,0,0,1049,3152,2400,0,0,0,0,0,0,17,1677,0,0,0,0,0,0,0,512,0,2.345833,8.336667,3.556667,0.206389,0,0,0,5.777778,16.200556,17.486389,18,16.588333,12.838333,0.075278,0,7.468056,17,14.250556,17.344444,18,17.999722,12.934444,0.114167,2.306667,13.869445,16.968056,17.318056,18,18,18.284445,11.441667,0,1.549722,9.815278,7.136944,14.551111,15.038333,18.128611,12.666667,0,0,0,0,0,4.383056,15.881945,12.623333,0,0,0,0,0,0,0.017222,8.188889,0,0,0,0,0,0,0,2.266944,G1
