@relation 'gesture-weka.filters.unsupervised.attribute.Remove-V-R1,2,3,4,5,6,7-11,22-weka.filters.unsupervised.attribute.Remove-R12_gesture-weka.filters.unsupervised.attribute.Remove-V-R2,3,4,5,6,7-11,328'

@attribute fingersExtended numeric
@attribute ratio numeric
@attribute Max_X numeric
@attribute Max_Y numeric
@attribute fingersAreas numeric
@attribute newFingerTipDistRefined_f1 numeric
@attribute newFingerTipDistRefined_f2 numeric
@attribute newFingerTipDistRefined_f3 numeric
@attribute newFingerTipDistRefined_f4 numeric
@attribute newFingerTipDistRefined_f5 numeric
@attribute class {G1,G2,G3,G4,G5,G6,G7,G8,G9,G0}

@data
11001,0.010683,0.977304,1.226979,25.939802,1.17992,1.608859,0,0,1.442896,G8
11111,0.009401,0.835729,1.077653,9.527532,1.063504,1.348024,1.453747,1.335135,1.218678,G9
11111,0.009056,0.911842,1.01224,9.668103,1.085752,1.351897,1.465063,1.350076,1.239822,G9
11111,0.00916,1.011594,0.98381,9.613049,1.060902,1.340021,1.454921,1.351085,1.234772,G9
11111,0.009228,0.799858,0.955558,9.570864,1.088503,1.355894,1.467672,1.346907,1.227257,G9
11111,0.00918,0.800566,1.18467,9.555344,1.028739,1.343699,1.45118,1.346142,1.224102,G9
11111,0.009104,0.98364,1.163117,9.51868,1.037378,1.340765,1.449316,1.364342,1.242078,G9
11111,0.009687,0.788263,1.348693,9.576638,0.881227,1.329795,1.382041,1.271313,1.145699,G9
11111,0.009032,0.839511,0.946905,9.988613,1.070383,1.343419,1.438622,1.339336,1.22052,G9
11111,0.009112,0.599558,0.801616,9.809388,1.03408,1.348917,1.455608,1.333432,1.22539,G9
11111,0.009408,0.929799,0.942135,9.195293,1.096098,1.359502,1.471292,1.360793,1.273123,G9
0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,G1
1101,0.010461,0.445864,0.910312,26.168962,0,1.303218,1.226671,0,0.942775,G0
1101,0.010363,0.479034,1.084308,26.312696,0,1.285272,1.220221,0,0.948577,G0
1101,0.010171,0.726965,1.193354,27.028696,0,1.303376,1.23341,0,0.964646,G0
1101,0.015402,0.67259,0.906126,36.385403,0,1.231206,0.910355,0,0,G0
1101,0.010308,0.543432,1.018818,26.946838,0,1.327047,1.234098,0,0.958288,G0
1101,0.010317,0.349437,0.830391,26.449289,0,1.285273,1.221248,0,0.954208,G0
1101,0.010817,0.598121,0.959786,26.165817,0,1.353405,1.255785,0,1.010981,G0
1101,0.010496,0.796306,1.082352,26.78388,0,1.321475,1.255165,0,1.055646,G0
1101,0.010388,0.769418,1.114782,26.587257,0,1.309733,1.247805,0,0.995379,G0
1101,0.010418,0.614263,1.065401,26.258286,0,1.309379,1.236583,0,0.946313,G0
1000,1,-0.012735,0.940489,1,0,1.000006,0,0,0,G2
1000,1,0.005355,0.902595,1,0,0.999997,0,0,0,G2
1000,1,0.202659,0.856856,1,0,1,0,0,0,G2
1000,1,-0.297177,0.799869,1,0,0.999996,0,0,0,G2
1000,1,-0.127664,0.904606,1,0,0.999996,0,0,0,G2
1000,1,-0.005915,0.992813,1,0,0.999999,0,0,0,G2
1000,0,0,0,0,0,0,0,0,0,G2
1000,0,0,0,0,0,0,0,0,0,G2
1000,1,-0.106377,0.805535,1,0,1.000003,0,0,0,G2
1000,1,0.159143,0.808621,1,0,0.999998,0,0,0,G2
1,1,0.382613,0.428554,1,0,0,0,0,1.000001,G3
1,1,0.214919,0.776599,1,0,0,0,0,1.000003,G3
1,1,0.182696,0.594295,1,0,0,0,0,0.999997,G3
1,1,-0.280551,0.586515,1,0,0,0,0,1.000003,G3
1,1,0.305531,0.478185,1,0,0,0,0,1,G3
1,1,0.417575,0.360722,1,0,0,0,0,1.000002,G3
1,1,0.412537,0.407221,1,0,0,0,0,1.000002,G3
1,1,-0.067955,0.629562,1,0,0,0,0,1.000003,G3
1,1,0.042513,0.652679,1,0,0,0,0,0.999998,G3
1,1,0.380809,0.53114,1,0,0,0,0,0.999995,G3
11000,0.011639,-0.909986,0.859095,58.086987,1.403771,1.077859,0,0,0,G4
11000,0.011862,0.087269,1.282806,57.091476,1.046382,1.425747,0,0,0,G4
11000,0.011523,-0.486802,1.160692,56.859406,1.010197,1.387631,0,0,0,G4
11000,0.011721,-0.045499,1.05981,57.191746,1.017092,1.426804,0,0,0,G4
11000,0.012125,0.10864,0.677994,55.289829,1.010686,1.432176,0,0,0,G4
11000,0.011791,-0.06354,1.268584,57.419991,1.064425,1.41397,0,0,0,G4
11000,0.011351,-0.314816,1.308857,55.999855,0.965168,1.369175,0,0,0,G4
11000,0.011431,-0.289388,1.104593,57.919682,1.03537,1.38954,0,0,0,G4
11000,0.011824,0.413275,1.065004,55.645729,0.994258,1.408788,0,0,0,G4
11000,0.011446,-0.778183,0.934078,58.284771,1.065706,1.385733,0,0,0,G4
1100,0.016832,0.168277,0.900112,31.363859,0,1.057805,1.023961,0,0,G5
1100,0.016675,0.433333,0.901322,31.544939,0,1.013185,1.055659,0,0,G5
1100,0.017061,-0.012718,0.709856,30.578329,0,1.028368,1.043869,0,0,G5
1100,1,0.181923,0.829421,1,0,0.999996,0,0,0,G5
1100,0.016956,0.490639,0.932993,30.718582,0,1.021789,1.042627,0,0,G5
1100,0.016701,0.315048,0.945703,31.152681,0,1.039431,1.04055,0,0,G5
1100,0.016971,-0.059789,0.802615,30.603867,0,1.027695,1.039031,0,0,G5
1100,0,0,0,0,0,0,0,0,0,G5
1100,1,0.287377,0.721637,1,0,1.000004,0,0,0,G5
1100,1,0.480632,0.638595,1,0,1.000002,0,0,0,G5
1110,0.012424,0.081234,0.928371,21.632675,0,1.071071,1.157179,0.980482,0,G6
1110,0.012309,0.42676,1.103648,21.888054,0,1.066721,1.160053,0.992422,0,G6
1110,0.012357,0.172185,0.961613,21.601242,0,1.074112,1.138883,0.998003,0,G6
1110,0.012571,0.608557,0.988794,21.487022,0,1.071811,1.160296,1.012179,0,G6
1110,0.012763,0.46298,1.02717,21.360723,0,1.096332,1.18411,1.001411,0,G6
1110,0.012316,0.092397,0.936006,21.818707,0,1.088513,1.162346,0.97149,0,G6
1110,0.012485,0.192309,0.686904,46.536037,0,1.17806,1.035573,0,0,G6
1110,0.012216,0.647684,0.855413,22.232635,0,1.088253,1.164755,1.02189,0,G6
1110,0.012516,0.65487,0.941777,22.062029,0,1.10577,1.195883,1.037228,0,G6
1110,0.012445,0.141944,0.963241,21.714144,0,1.10952,1.172951,0.981334,0,G6
10001,0.010801,0.840307,0.687236,72.915581,1.405632,0,0,0,1.586898,G7
10001,0.011388,0.516876,1.055557,71.795464,1.343488,0,0,0,1.676114,G7
10001,1,0.521569,0.392595,1,0.999995,0,0,0,0,G7
10001,0.0107,0.103685,0.898498,74.483971,1.375523,0,0,0,1.614831,G7
10001,0.011124,0.331051,1.059316,72.88903,1.361859,0,0,0,1.652639,G7
10001,0.011312,0.845901,0.705152,71.345612,1.358044,0,0,0,1.644154,G7
10001,0.011173,0.720649,0.637664,72.90947,1.392347,0,0,0,1.654037,G7
10001,0.010702,0.146131,0.786996,73.319832,1.365423,0,0,0,1.587286,G7
10001,0.010932,0.524327,0.666335,71.310219,1.352644,0,0,0,1.577676,G7
10001,0.010848,0.922788,0.926507,72.125488,1.395535,0,0,0,1.576573,G7
11001,0.008996,0.238445,0.746876,31.338329,1.233086,1.517702,0,0,1.361919,G8
11001,0.009281,0.282635,0.66335,29.624895,1.168471,1.539806,0,0,1.426647,G8
11001,0.011168,1.082419,1.009961,20.945076,1.480942,1.823011,0,0,0.767173,G8
11001,0.010148,0.97525,0.750555,27.066563,1.301037,1.643125,0,0,1.528457,G8
11001,0.010693,0.529585,0.965698,20.89237,1.273307,1.716989,0,0,0.779932,G8
11001,0.009052,0.034141,0.650669,30.838646,1.194585,1.50724,0,0,1.377956,G8
11001,0.008512,0.226677,0.595711,33.216892,1.278336,1.462534,0,0,1.345177,G8
11001,0.011354,0.948481,0.822748,19.724712,1.385692,1.829914,0,0,0.77344,G8
11001,0.010163,0.915602,0.851607,26.856787,1.274838,1.63541,0,0,1.5327,G8
11001,0.009547,0.51753,0.770491,28.943487,1.256732,1.600498,0,0,1.488192,G8
11111,0.008783,0.779635,1.438505,9.225645,1.04522,1.413022,1.555251,1.41744,1.301486,G9
11111,0.008426,0.971793,1.202741,8.554334,1.1132,1.44218,1.553687,1.467115,1.385741,G9
11111,0.008556,1.335971,1.255053,7.527702,1.175203,1.475616,1.580913,1.52406,1.483663,G9
11111,0.008185,1.170982,1.330061,9.265546,1.216934,1.526029,1.469726,1.446932,1.518048,G9
11111,0.007362,0.487906,1.101408,13.013872,1.06558,1.376368,1.395556,1.301326,1.251492,G9
11111,0.008676,0.951539,1.4344,7.865595,1.167193,1.429559,1.591377,1.515261,1.434195,G9
11111,0.008685,1.292913,1.534743,7.158701,1.194579,1.476707,1.589409,1.548754,1.504313,G9
11111,0.008776,1.302239,1.508981,8.319952,1.125199,1.416304,1.612269,1.455944,1.386305,G9
11111,0.008702,1.366719,1.493291,9.097486,1.202069,1.537737,1.620034,1.296048,1.479903,G9
11111,0.008956,1.255683,1.584597,7.326109,1.395627,1.546052,1.643775,1.50005,1.45338,G9
0,1,-0.659883,0.388478,1,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,G1
0,1,-0.536885,0.572105,1,0,0,0,0,0,G1
1101,0.011307,0.607003,0.933986,23.832621,0,1.19084,1.221115,0,0.9991,G0
1101,0.010904,0.621065,1.022727,24.683174,0,1.197044,1.215434,0,1.011723,G0
1101,0.011255,0.710747,1.008663,24.046339,0,1.209893,1.239591,0,1.015398,G0
1101,0.011287,0.714895,0.978851,24.023407,0,1.207392,1.23818,0,1.021106,G0
1101,0.011129,0.627897,1.002556,24.130436,0,1.196595,1.216493,0,0.996668,G0
1101,0.011039,0.637064,1.001954,24.313951,0,1.198102,1.215108,0,0.989863,G0
1101,0.010968,0.565185,0.945057,24.521149,0,1.190695,1.21742,0,0.99819,G0
1101,0.011322,0.76783,0.828897,24.014828,0,1.215419,1.239138,0,1.037843,G0
1101,0.01158,0.718374,0.959079,23.529587,0,1.196238,1.244584,0,1.028053,G0
1101,0.011329,0.639895,0.920995,23.898355,0,1.214795,1.238471,0,1.011251,G0
1000,1,-0.186933,0.752226,1,0,1.000001,0,0,0,G2
1000,0,0,0,0,0,0,0,0,0,G2
1000,0,0,0,0,0,0,0,0,0,G2
1000,1,-0.209282,0.960286,1,0,0.999997,0,0,0,G2
1000,1,-0.284805,0.818337,1,0,0.999997,0,0,0,G2
1000,1,-0.217091,0.841928,1,0,0.999999,0,0,0,G2
1000,1,-0.27134,0.839827,1,0,1.000001,0,0,0,G2
1000,1,-0.238138,0.80107,1,0,1.000007,0,0,0,G2
1000,1,-0.139853,0.819822,1,0,0.999998,0,0,0,G2
1000,1,-0.073909,0.822595,1,0,0.999996,0,0,0,G2
1,0.024133,0.344561,0.891323,8.506701,0,0,0,0,0.677421,G3
1,0.023477,0.398717,1.23157,7.927714,0,0,0,0,0.676001,G3
1,0.021554,0.487774,1.261465,10.126935,0,0,0,0,0.63883,G3
1,1,0.449431,0.793664,1,0,0,0,0,1.000005,G3
1,1,0.213496,0.866528,1,0,0,0,0,1.000011,G3
1,1,0.262937,0.817743,1,0,0,0,0,0.999991,G3
1,1,0.214955,0.722604,1,0,0,0,0,0.999996,G3
1,1,0.449552,0.624235,1,0,0,0,0,0.999998,G3
1,0.039145,1.710599,1.659585,23.497416,0,0,0,0,1.873151,G3
1,0.027346,0.708482,0.886567,5.273829,0,0,0,0,0.513303,G3
11000,0.010905,-0.426197,0.897239,59.469852,1.102458,1.321397,0,0,0,G4
11000,0.011146,-0.069536,1.333772,61.977364,1.111164,1.427663,0,0,0,G4
11000,0.017089,0.022753,1.448977,17.686871,1.353226,1.734763,0,0,0,G4
11000,0.017418,0.059144,1.387689,16.85124,1.332774,1.728884,0,0,0,G4
11000,0.011381,-0.263844,1.098991,59.102325,1.109319,1.380263,0,0,0,G4
11000,0.011122,-0.3073,0.990813,58.927902,1.106926,1.337163,0,0,0,G4
11000,0.013049,-0.275646,0.839786,55.643902,1.206625,1.483582,0,0,0,G4
11000,0.017487,0.023907,1.296489,16.527731,1.319394,1.722002,0,0,0,G4
11000,0.01771,0.069277,1.426154,16.144819,1.358606,1.761272,0,0,0,G4
11000,0.011279,-0.38037,0.949838,58.243668,1.090415,1.347179,0,0,0,G4
1100,0.014206,0.288046,1.042303,11.685607,0,1.398993,1.428231,0,0,G5
1100,0.014545,0.317447,1.290128,12.096399,0,1.368965,1.440696,0,0,G5
1100,0.025436,0.074045,0.889349,20.38121,0,0.985748,1.052272,0,0,G5
1100,0.01414,0.209435,1.17151,13.059745,0,1.381444,1.420506,0,0,G5
1100,0.028021,-0.005151,0.798506,18.398626,0,0.99319,1.039758,0,0,G5
1100,0.02538,-0.069441,0.75933,20.161581,0,1.011551,1.023963,0,0,G5
1100,0.02514,-0.034059,0.773211,20.579874,0,0.995072,1.042732,0,0,G5
1100,0.023528,0.042963,0.708467,21.918484,0,1.011494,1.032752,0,0,G5
1100,0.023566,0.084807,0.779153,21.838837,0,1.013098,1.030199,0,0,G5
1100,0.023388,0.041713,0.75027,22.028656,0,1.014149,1.031285,0,0,G5
1110,0.0158,0.199688,0.861583,16.657824,0,1.07362,1.116843,0.989378,0,G6
1110,0.015035,0.187067,1.073101,17.518053,0,1.046032,1.119525,0.977637,0,G6
1110,0.014336,0.369454,0.975605,18.369394,0,1.046189,1.107841,1.01633,0,G6
1110,0.015322,0.352403,1.028932,17.416874,0,1.095198,1.144728,1.005334,0,G6
1110,0.015003,0.266749,1.011945,17.6022,0,1.042029,1.117519,0.997253,0,G6
1110,0.014944,0.20345,0.903783,17.486063,0,1.052884,1.09585,0.996856,0,G6
1110,0.015104,0.146607,0.877971,17.368622,0,1.053466,1.107623,0.987629,0,G6
1110,0.015812,0.219407,0.940807,16.699467,0,1.060614,1.130924,0.977485,0,G6
1110,0.016373,0.332046,0.945671,16.363829,0,1.111569,1.153283,1.017258,0,G6
1110,0.016061,0.30911,0.927862,16.45619,0,1.09891,1.126585,1.000797,0,G6
10001,0.010642,0.850724,0.700165,70.715561,1.336326,0,0,0,1.517225,G7
10001,0.010463,1.075712,0.807237,75.25396,1.480992,0,0,0,1.577947,G7
10001,0.010477,1.098629,0.825603,74.476662,1.485256,0,0,0,1.56257,G7
10001,0.010356,1.016533,0.719546,74.238731,1.443483,0,0,0,1.540926,G7
10001,0.011348,1.116785,0.772189,38.641808,1.520005,0,0,0,0.951243,G7
10001,0.012521,1.353137,0.826689,38.536831,1.660867,0,0,0,0.971611,G7
10001,0.011754,1.241883,0.764244,38.583569,1.573264,0,0,0,0.966584,G7
10001,0.01052,1.089298,0.669785,74.622139,1.441291,0,0,0,1.576434,G7
10001,0.010421,0.953686,0.689829,73.155258,1.374609,0,0,0,1.533905,G7
10001,0.010648,0.885284,0.725398,71.551888,1.346359,0,0,0,1.537203,G7
11001,0.010382,0.580094,0.971662,26.781996,1.119401,1.506353,0,0,1.333788,G8
11001,0.009778,0.478482,1.205836,28.80545,1.272457,1.511529,0,0,1.30644,G8
11001,0.009836,0.647255,1.012403,28.613096,1.330734,1.525214,0,0,1.324132,G8
11001,0.010311,0.676838,1.103321,27.207085,1.238372,1.540898,0,0,1.320113,G8
11001,0.010131,0.713781,1.024047,27.657455,1.252033,1.536799,0,0,1.359814,G8
11001,0.01019,0.707518,1.030701,27.518652,1.253103,1.530535,0,0,1.352227,G8
11001,0.010273,0.809132,1.039181,27.286549,1.271468,1.551594,0,0,1.356553,G8
11001,0.009943,0.647453,0.751964,28.26943,1.297893,1.53716,0,0,1.349271,G8
11001,0.010788,0.671939,1.084829,22.030617,1.369603,1.661861,0,0,0.829099,G8
11001,0.012367,0.809869,1.015137,19.272738,1.326226,1.798756,0,0,0.840919,G8
11111,0.009987,1.007206,0.887216,8.117502,1.141037,1.426816,1.464755,1.40156,1.285651,G9
11111,0.008943,0.834694,1.041891,10.38061,1.121219,1.335734,1.411441,1.359949,1.180722,G9
11111,0.008941,0.855786,0.848052,10.620007,1.152194,1.352653,1.398616,1.336037,1.189417,G9
11111,0.008798,0.914123,0.988916,10.668647,1.140257,1.334394,1.3984,1.35906,1.214767,G9
11111,0.008872,0.938263,0.92677,10.380974,1.181397,1.366407,1.411318,1.356203,1.22109,G9
11111,0.00901,0.866689,0.953086,10.107798,1.186563,1.388522,1.422032,1.354662,1.225709,G9
11111,0.008726,0.844801,0.804668,10.786802,1.14078,1.349767,1.388204,1.341968,1.203915,G9
11111,0.00866,0.877421,0.774487,10.873189,1.124799,1.341841,1.387015,1.340088,1.208225,G9
11111,0.009008,0.827236,0.766474,10.106714,1.134763,1.372696,1.403017,1.359743,1.193802,G9
11111,0.009706,0.825258,0.71877,8.679494,1.056555,1.403303,1.435419,1.369715,1.223765,G9
0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,G1
1101,0.014926,0.697043,1.084395,38.291283,0,1.263169,0.905441,0,0,G0
1101,0.013496,0.355125,1.095757,18.480722,0,1.174808,1.154556,0,0.851191,G0
1101,0.013251,0.061216,0.664541,19.38308,0,1.235251,1.207741,0,0.85527,G0
1101,0.012943,0.555953,1.11106,20.122631,0,1.203603,1.147921,0,0.873536,G0
1101,0.014201,0.52277,1.072685,16.8874,0,1.191399,1.172425,0,0.805135,G0
1101,0.013723,0.292447,0.928006,17.594244,0,1.229783,1.208255,0,0.789636,G0
1101,0.014019,0.213229,0.836652,17.135557,0,1.240689,1.205644,0,0.776974,G0
1101,0.011053,0.544974,0.757962,24.73082,0,1.248703,1.221396,0,0.980485,G0
1101,0.010994,0.659414,1.107473,24.597374,0,1.231143,1.206665,0,0.959572,G0
1101,0.01129,0.45662,0.937377,23.893164,0,1.282822,1.216554,0,0.908363,G0
1000,0,0,0,0,0,0,0,0,0,G2
1000,1,-0.423096,0.6465,1,0,0.999997,0,0,0,G2
1000,0.00964,0.81831,1.46154,13.236033,0,1.124412,0,0,0,G2
1000,0,0,0,0,0,0,0,0,0,G2
1000,0,0,0,0,0,0,0,0,0,G2
1000,0.018964,-0.144776,1.028209,31.299549,0,0.98697,0,0,0,G2
1000,0,0,0,0,0,0,0,0,0,G2
1000,1,-0.572159,0.750559,1,0,1,0,0,0,G2
1000,1,-0.433531,0.659362,1,0,0.999997,0,0,0,G2
1000,1,-0.089519,0.743639,1,0,1.000006,0,0,0,G2
1,1,0.258719,0.79687,1,0,0,0,0,1.000001,G3
1,1,0.242,0.968297,1,0,0,0,0,0.999998,G3
1,1,0.098345,0.831962,1,0,0,0,0,0.999996,G3
1,1,0.004216,0.816869,1,0,0,0,0,0.999995,G3
1,1,0.38494,0.814868,1,0,0,0,0,1.000006,G3
1,1,0.549606,0.723149,1,0,0,0,0,1.000002,G3
1,1,0.19082,0.791523,1,0,0,0,0,1.000007,G3
1,1,-0.10305,0.707491,1,0,0,0,0,1.000003,G3
1,1,0.435361,0.754073,1,0,0,0,0,1.000001,G3
1,1,0.591228,0.659504,1,0,0,0,0,1.000003,G3
11000,0.010681,-0.412135,0.775308,65.318405,1.127723,1.438707,0,0,0,G4
11000,0.010645,0.03018,1.351838,65.491806,1.20265,1.413028,0,0,0,G4
11000,0.01056,-0.259703,1.228657,65.689003,1.176158,1.41139,0,0,0,G4
11000,0.010659,-0.219504,1.035255,65.159004,1.131922,1.428605,0,0,0,G4
11000,0.01047,0.053486,1.109588,65.979103,1.152086,1.411474,0,0,0,G4
11000,0.010476,-0.247856,0.953179,66.501663,1.137274,1.432004,0,0,0,G4
11000,0.01065,-0.551376,0.839997,64.783302,1.127271,1.418403,0,0,0,G4
11000,0.010661,-0.395145,0.893107,64.950844,1.135166,1.421814,0,0,0,G4
11000,0.017065,0.214681,1.235542,16.796658,1.402959,1.786024,0,0,0,G4
11000,0.016712,0.042194,0.72105,18.161686,1.367277,1.779258,0,0,0,G4
1100,0.016788,0.041601,0.633958,31.326227,0,1.037004,1.052154,0,0,G5
1100,0.016886,0.078482,0.891532,31.055428,0,1.04892,1.039455,0,0,G5
1100,0.017352,0.294631,0.976334,30.137165,0,1.046127,1.034091,0,0,G5
1100,0.01326,0.21038,0.966125,13.325322,0,1.467118,1.407771,0,0,G5
1100,0.016477,0.427865,0.779371,31.824545,0,1.04881,1.042575,0,0,G5
1100,0.016847,0.006204,0.510842,31.048302,0,1.044513,1.046121,0,0,G5
1100,0.016809,-0.143872,0.427131,31.270361,0,1.041604,1.051411,0,0,G5
1100,0.018528,0.101422,0.925309,28.455935,0,1.010867,1.059051,0,0,G5
1100,0.017781,0.569412,0.948335,29.550285,0,1.015758,1.053766,0,0,G5
1100,0.017231,0.213745,0.802045,30.557974,0,1.02888,1.054142,0,0,G5
1110,0.015592,0.224582,0.647937,16.533199,0,1.078599,1.087119,0.970918,0,G6
1110,0.016209,0.13325,0.92864,16.692812,0,1.05309,1.13072,1.001226,0,G6
1110,0.01567,0.241294,0.960474,16.806068,0,1.053491,1.088464,1.009859,0,G6
1110,0.014326,0.11027,0.892352,18.324083,0,1.081533,1.074064,1.015262,0,G6
1110,0.014515,0.106367,0.666474,18.348501,0,1.07571,1.120029,0.999058,0,G6
1110,0.012976,0.621728,0.769496,20.432085,0,1.089879,1.113773,1.021398,0,G6
1110,0.012967,0.52339,0.805041,20.292376,0,1.091211,1.083944,1.026483,0,G6
1110,0.013893,0.442841,0.866414,19.460609,0,1.10358,1.046821,1.026198,0,G6
1110,0.011418,0.556809,0.847177,10.994694,0,1.408338,1.424996,1.268972,0,G6
1110,0.014028,0.5139,0.890985,18.556179,0,1.084698,1.084577,0.997604,0,G6
10001,0.010612,0.730335,0.77272,35.495674,1.581852,0,0,0,1.082564,G7
10001,0.010154,-0.055232,1.160069,35.866348,1.400468,0,0,0,1.028768,G7
10001,0.010363,-0.074309,1.443389,75.422852,1.474611,0,0,0,1.566145,G7
10001,0.010019,0.459548,1.207844,74.180641,1.476698,0,0,0,1.486528,G7
10001,0.010007,0.156306,1.216426,74.219231,1.485398,0,0,0,1.479544,G7
10001,0.010192,-0.011124,1.24968,74.716354,1.466047,0,0,0,1.524135,G7
10001,0.009714,0.05508,1.19882,36.625576,1.434894,0,0,0,1.086611,G7
10001,0.0115,0.818824,0.862795,37.01638,1.715083,0,0,0,1.019161,G7
10001,0.00987,0.268694,0.920606,36.231289,1.48921,0,0,0,1.102805,G7
10001,0.010257,0.520851,0.598301,35.962658,1.532255,0,0,0,1.101625,G7
11001,0.010319,0.443635,0.795187,27.756029,1.268949,1.461206,0,0,1.205943,G8
11001,0.009411,0.09077,1.036468,29.875498,1.190495,1.407987,0,0,1.241253,G8
11001,0.009746,0.468985,1.116939,29.024912,1.285364,1.456353,0,0,1.284125,G8
11001,0.009429,-0.164005,0.880468,29.770184,1.155763,1.388171,0,0,1.214401,G8
11001,0.009713,0.428036,0.991011,29.067978,1.268601,1.431441,0,0,1.281823,G8
11001,0.009941,0.147076,0.77672,28.48715,1.186135,1.420753,0,0,1.211725,G8
11001,0.01037,0.576803,1.029906,27.552652,1.294464,1.461876,0,0,1.214533,G8
11001,0.010276,0.1909,0.726511,27.772738,1.247345,1.437789,0,0,1.184131,G8
11001,0.010529,0.145891,0.612317,27.101961,1.223435,1.438795,0,0,1.172831,G8
11001,0.010406,0.510261,1.02613,27.459078,1.313305,1.46953,0,0,1.196964,G8
11111,0.008084,1.06497,1.232757,10.199184,1.358985,1.468,1.510537,1.474162,1.317961,G9
11111,0.008211,0.895018,1.133635,9.973606,1.25838,1.43771,1.439377,1.458293,1.222226,G9
11111,0.008098,0.595696,1.130398,9.548086,1.384144,1.468371,1.484027,1.478218,1.284123,G9
11111,0.008204,1.069266,1.1406,9.867544,1.274776,1.416999,1.474249,1.473401,1.261477,G9
11111,0.008105,0.8561,0.933275,10.096302,1.278242,1.432227,1.470419,1.458413,1.258567,G9
11111,0.007831,0.490497,0.951265,11.216157,1.277438,1.38925,1.452144,1.423291,1.234741,G9
11111,0.008011,1.025218,0.978465,10.16984,1.292867,1.429027,1.472295,1.473101,1.292767,G9
11111,0.007937,0.925737,1.043397,10.423194,1.299005,1.445554,1.451764,1.466053,1.293662,G9
11111,0.007892,0.775444,0.978916,10.940663,1.270524,1.407146,1.472081,1.439067,1.280406,G9
11111,0.008156,1.016059,1.2131,9.712573,1.318799,1.431288,1.494535,1.513928,1.332446,G9
0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,G1
1101,0.024175,-0.008628,0.908698,21.734158,0,0.981177,1.071872,0,0,G0
1101,0.013,0.509244,0.992541,19.993917,0,1.192112,1.223413,0,0.905172,G0
1101,0.013446,0.594434,0.841796,19.555384,0,1.167835,1.22597,0,0.922289,G0
1101,0.013456,0.44082,0.83607,19.365208,0,1.168781,1.238753,0,0.888573,G0
1101,0.012738,0.351001,0.843869,20.266689,0,1.180257,1.218329,0,0.889215,G0
1101,0.013126,0.321227,0.681571,19.79883,0,1.177014,1.218772,0,0.902208,G0
1101,0.012857,0.324205,0.696714,20.033066,0,1.184648,1.211007,0,0.892205,G0
1101,0.01325,0.545601,0.595058,19.965027,0,1.177797,1.23934,0,0.9321,G0
1101,0.013314,0.559776,0.942227,19.920025,0,1.178413,1.256731,0,0.925308,G0
1101,0.013604,0.567607,1.02037,19.343338,0,1.174436,1.23618,0,0.91835,G0
1000,0,0,0,0,0,0,0,0,0,G2
1000,0,0,0,0,0,0,0,0,0,G2
1000,0,0,0,0,0,0,0,0,0,G2
1000,1,-0.248304,0.904027,1,0,1.000002,0,0,0,G2
1000,1,-0.362474,0.860532,1,0,0.999996,0,0,0,G2
1000,0,0,0,0,0,0,0,0,0,G2
1000,1,-0.351167,0.845578,1,0,0.999998,0,0,0,G2
1000,0.017633,-0.078576,1.280742,28.548655,0,1.492909,0,0,0,G2
1000,1,-0.133472,0.840209,1,0,1.000005,0,0,0,G2
1000,1,-0.251653,0.919942,1,0,0.999995,0,0,0,G2
1,1,0.190275,0.808455,1,0,0,0,0,1.000001,G3
1,1,0.187176,0.947213,1,0,0,0,0,0.999999,G3
1,0.017241,0.325798,0.888754,34.765259,0,0,0,0,0.909909,G3
1,0.017467,0.436097,0.73193,34.224747,0,0,0,0,0.90564,G3
