@relation 'gesture-weka.filters.unsupervised.attribute.Remove-V-R1,2,3,4,5,6,7-11,22-weka.filters.unsupervised.attribute.Remove-R12_gesture-weka.filters.unsupervised.attribute.Remove-V-R2,5,6,7-11,12-43,328'

@attribute fingersExtended numeric
@attribute Max_Y numeric
@attribute fingersAreas numeric
@attribute newFingerTipDistRefined_f1 numeric
@attribute newFingerTipDistRefined_f2 numeric
@attribute newFingerTipDistRefined_f3 numeric
@attribute newFingerTipDistRefined_f4 numeric
@attribute newFingerTipDistRefined_f5 numeric
@attribute silhouette1 numeric
@attribute silhouette2 numeric
@attribute silhouette3 numeric
@attribute silhouette4 numeric
@attribute silhouette5 numeric
@attribute silhouette6 numeric
@attribute silhouette7 numeric
@attribute silhouette8 numeric
@attribute silhouette9 numeric
@attribute silhouette10 numeric
@attribute silhouette11 numeric
@attribute silhouette12 numeric
@attribute silhouette13 numeric
@attribute silhouette14 numeric
@attribute silhouette15 numeric
@attribute silhouette16 numeric
@attribute silhouette17 numeric
@attribute silhouette18 numeric
@attribute silhouette19 numeric
@attribute silhouette20 numeric
@attribute silhouette21 numeric
@attribute silhouette22 numeric
@attribute silhouette23 numeric
@attribute silhouette24 numeric
@attribute silhouette25 numeric
@attribute silhouette26 numeric
@attribute silhouette27 numeric
@attribute silhouette28 numeric
@attribute silhouette29 numeric
@attribute silhouette30 numeric
@attribute silhouette31 numeric
@attribute silhouette32 numeric
@attribute class {G1,G2,G3,G4,G5,G6,G7,G8,G9,G0}

@data
1101,0.945057,24.521149,0,1.190695,1.21742,0,0.99819,122.001602,104.977112,133.615005,151.129761,145.69194,48.456512,37.983486,49.104897,94.524811,196.819992,151.55899,169.591293,161.034805,145.863739,112.512917,90.882172,89.669937,89.002945,91.794571,114.183487,153.388809,172.272766,182.953506,186.633224,207.55278,229.386642,249.410431,224.612427,158.2966,140.531952,130.347702,120.343994,G0
1101,0.828897,24.014828,0,1.215419,1.239138,0,1.037843,165.115753,186.53447,205.040955,0,0,0,0,0,161.37706,131.505768,149.053619,178.266983,179.155182,160.720047,134.219849,144.241287,158.539764,166.842972,173.160339,200.270111,249.313934,240.94931,220.262878,215.598587,211.159393,203.331192,165.05484,123.645554,137.515854,126.979012,109.368645,132.491409,G0
1101,0.959079,23.529587,0,1.196238,1.244584,0,1.028053,166.405518,192.08757,201.504532,0,0,0,0,0,183.049561,137.526932,181.336655,142.426315,194.744843,175.557205,134.423782,130.21431,162.421906,158.446655,180.596283,202.621826,245.848129,221.587448,206.736145,197.2742,173.690491,192.150665,212.863312,181.953384,141.184204,115.825706,107.823952,152.881363,G0
1101,0.920995,23.898355,0,1.214795,1.238471,0,1.011251,113.457367,121.862785,137.259399,137.032166,39.889359,13.431529,15.544208,15.083021,111.987167,205.262253,162.940353,152.491013,149.234833,125.997131,133.778061,116.36898,106.833786,106.298294,113.335594,120.361084,159.999405,190.408737,215.004578,220.448059,220.415222,229.386642,219.292526,178.220795,150.652634,119.829536,90.049538,93.630844,G0
1000,0.752226,1,0,1.000001,0,0,0,126.118507,127.579605,108.285561,88.809341,83.448822,76.691689,63.410557,50.374855,163.739029,127.57579,143.262329,114.754501,97.133202,87.618744,82.693741,87.508148,88.560158,97.628723,113.626732,157.294388,191.309204,215.810349,228.528397,220.448059,220.415222,223.440781,204.632614,188.698166,175.363373,153.486984,141.227554,139.964035,G2
1000,0,0,0,0,0,0,0,114.348373,102.482887,110.417282,101.953835,88.526176,87.733109,94.096046,147.175125,142.087128,165.653854,117.022751,92.206894,80.036407,70.588364,66.86731,69.606796,75.381958,87.698395,125.933319,157.674072,181.333649,202.809875,223.912628,220.448059,220.415222,227.5625,203.272171,172.705093,156.057358,140.061737,122.798691,112.282028,G2
1000,0,0,0,0,0,0,0,129.241577,122.329468,107.215523,96.755936,101.129929,84.951065,63.366009,163.809875,129.745972,152.435165,113.773155,92.485954,72.609306,70.574326,72.794884,73.49369,74.639511,84.984879,128.00975,171.287842,192.78186,225.65004,229.386642,220.448059,220.415222,219.943268,194.988647,171.920212,158.779617,148.408112,131.233932,126.062294,G2
1000,0.960286,1,0,0.999997,0,0,0,112.004135,110.204185,107.033554,107.324966,112.271484,99.431114,99.304939,100.564285,90.696671,166.648514,192.223892,142.432755,106.376747,90.264778,81.743027,81.138245,79.67952,91.907463,131.682816,163.773819,185.60257,198.69928,218.294022,220.448059,220.415222,229.386642,224.07724,188.296997,163.567734,145.740051,131.44577,122.831764,G2
1000,0.818337,1,0,0.999997,0,0,0,98.735313,93.219826,93.566101,98.213013,97.195694,82.610703,73.935211,71.890793,76.557228,152.92543,155.168915,154.745499,115.649254,99.708481,94.311539,87.599846,87.566521,91.243431,108.320763,156.000168,189.904404,203.513809,212.508789,219.160782,220.415222,229.386642,221.153595,178.982544,158.236618,141.724014,122.017563,106.252411,G2
1000,0.841928,1,0,0.999999,0,0,0,110.474396,92.676338,100.478371,101.711166,94.387856,81.030899,74.458717,72.86515,140.24884,155.007065,153.50354,139.00528,113.564835,97.822426,92.197701,87.088814,88.048828,94.832527,116.029686,165.235016,196.585587,209.804626,217.883423,220.448059,220.415222,228.876556,205.14534,181.665558,159.944916,145.298508,117.615761,114.078224,G2
1000,0.839827,1,0,1.000001,0,0,0,108.905022,98.874886,96.070526,99.392731,100.892082,89.608963,78.587112,76.929543,77.151825,166.194077,202.860352,151.008392,110.609497,89.021523,82.719772,84.744041,86.525993,86.114929,114.677193,169.802551,196.082184,198.585434,211.428101,218.084808,220.415222,229.386642,234.678268,194.764084,173.633072,153.828339,134.420731,111.342865,G2
1000,0.80107,1,0,1.000007,0,0,0,95.581696,89.117317,97.664894,98.799484,87.66819,70.993454,68.066711,69.453941,66.970818,159.303452,163.53775,126.328835,117.506348,95.817879,91.856331,89.884705,90.230911,90.77607,114.357986,145.18869,187.753937,204.859222,219.434845,219.760544,220.415222,229.386642,223.930557,184.066925,167.361023,147.649841,118.334793,103.018356,G2
1000,0.819822,1,0,0.999998,0,0,0,103.961601,109.442741,103.601723,86.224182,72.933456,71.816811,67.236809,58.596092,144.848236,143.903763,123.447914,90.419426,92.186745,81.605209,79.679863,79.051926,81.114769,90.340324,103.165756,151.694366,198.591843,210.01622,225.486908,220.448059,220.415222,223.379211,210.197937,190.021957,172.968506,146.450562,131.159988,116.570274,G2
1000,0.822595,1,0,0.999996,0,0,0,115.22715,122.939087,114.06324,95.180061,88.282082,51.053848,53.462944,184.418716,144.418106,118.618637,140.015747,117.032967,97.004288,84.745377,86.537697,86.606735,88.431076,103.070053,118.389458,161.052277,203.701981,231.687729,229.386642,220.448059,220.415222,213.832535,188.299927,168.771179,158.033096,132.848358,138.697632,139.036148,G2
1,0.891323,8.506701,0,0,0,0,0.677421,159.71698,155.90329,165.977264,181.127151,158.37149,188.885635,162.780731,61.825756,68.186516,71.934639,73.458221,77.159485,102.160263,133.362946,150.958817,173.783051,202.490417,199.002991,202.954147,199.162109,196.541443,196.862488,209.237457,212.430389,220.288513,229.386642,249.410431,269.371246,224.704742,193.972412,175.76416,161.730392,G3
1,1.23157,7.927714,0,0,0,0,0.676001,140.887833,144.906128,155.051987,182.128983,175.487503,200.37912,87.786217,72.775032,62.174587,59.886806,57.133648,57.341019,77.910355,97.375099,117.691963,137.549164,162.216125,176.778748,179.30603,186.35791,191.97168,188.493912,192.602661,205.626938,220.415222,229.386642,249.410431,257.57373,210.745651,182.053894,152.703262,142.948517,G3
1,1.261465,10.126935,0,0,0,0,0.63883,147.813797,147.67923,161.674271,189.362823,180.352219,198.627472,92.674507,70.92128,61.060593,59.726135,57.056595,68.203094,86.192169,105.999123,117.487984,137.436661,165.780212,178.814545,178.263931,190.263474,192.67012,191.875854,193.399277,213.465668,220.415222,229.386642,249.410431,262.89917,221.599777,188.611801,167.214676,152.356567,G3
1,0.793664,1,0,0,0,0,1.000005,166.053314,170.573334,195.485611,183.609253,214.548798,99.423271,68.41729,67.467339,67.210014,64.569061,74.281364,95.517281,109.447853,127.346046,136.730148,168.063339,183.484497,189.26799,201.623062,207.723572,203.191757,210.088837,221.166534,220.448059,220.415222,229.386642,249.410431,247.139877,221.672012,201.622208,178.653442,169.834564,G3
1,0.866528,1,0,0,0,0,1.000011,146.742905,144.343246,131.741028,123.022827,143.572205,174.969727,179.04126,54.3545,54.322266,54.709751,54.56963,62.921989,83.875343,99.699905,118.369591,136.58078,166.599777,179.12973,183.069656,192.575882,198.419189,194.591293,204.886673,218.300064,220.415222,229.386642,249.410431,256.186249,221.892166,185.780121,171.777313,157.781403,G3
1,0.817743,1,0,0,0,0,0.999991,149.528809,151.324875,163.231476,160.679306,161.23526,179.571457,177.355469,56.372185,52.334522,51.137527,51.83075,56.86924,69.93573,96.156822,128.336624,143.449554,164.189484,189.750336,187.885468,202.93219,204.994659,203.308014,213.126404,220.448059,220.415222,229.386642,249.410431,263.249176,232.308563,200.727554,175.200974,162.143829,G3
1,0.722604,1,0,0,0,0,0.999996,147.907974,146.60228,150.446945,164.067032,150.170227,166.735245,189.098267,66.716057,53.294094,49.829933,58.793423,62.785679,74.387421,104.267906,129.093369,158.981842,185.718842,187.710434,189.19519,190.88974,194.195374,193.249054,197.207184,207.331406,218.07518,229.386642,249.410431,274.935242,233.486404,193.495026,170.721985,156.458939,G3
1,0.624235,1,0,0,0,0,0.999998,187.615158,191.297104,211.613266,198.224213,221.434601,107.241371,107.732292,105.679482,100.810913,93.10791,95.556297,93.390579,103.763657,120.629143,146.128754,179.066254,195.935226,194.345779,200.809494,199.416534,196.247528,193.628738,203.867249,217.460876,219.646469,229.386642,249.410431,271.805237,249.797958,220.637634,201.390274,194.72139,G3
1,1.659585,23.497416,0,0,0,0,1.873151,218.62822,216.908249,204.930283,220.956299,230.911697,136.678177,140.669617,133.563263,130.786865,128.902451,139.246231,132.710754,126.792641,143.735474,172.322479,209.41806,217.823044,209.510712,209.285156,208.399429,200.117523,205.702652,215.148773,217.401993,217.369431,226.230576,246.048874,277.926025,268.131714,244.78862,227.001694,218.714661,G3
1,0.886567,5.273829,0,0,0,0,0.513303,182.515747,189.689453,203.477112,204.452225,194.138458,203.276016,115.41893,112.777306,95.527992,82.353149,77.644516,74.029495,95.044701,118.798607,149.275665,187.144852,201.24292,200.409821,208.463058,208.105164,202.189621,203.079575,208.487961,212.576004,220.415222,229.386642,249.410431,265.558594,243.664291,216.66629,205.143417,190.137955,G3
11000,0.897239,59.469852,1.102458,1.321397,0,0,0,155.026688,109.124786,85.570129,62.360924,42.141277,34.055763,30.564459,33.63871,93.379845,154.121033,169.25882,116.527466,84.461609,66.636215,60.116013,56.830097,86.106331,176.489014,162.640823,140.384735,129.236679,189.257706,194.023331,194.289001,194.255966,202.133698,219.590866,251.750397,267.4198,243.060669,221.036102,198.250366,G4
11000,1.333772,61.977364,1.111164,1.427663,0,0,0,104.69165,94.980453,60.853687,45.398319,56.032555,82.346619,164.43309,202.020477,153.448624,79.54821,42.652416,34.98024,35.203903,37.30864,36.484406,32.063381,147.975067,173.36441,151.00502,125.347641,123.683044,163.20546,210.989304,220.504166,220.415222,229.386642,249.410431,273.852753,245.903122,212.465485,183.151825,132.994553,G4
11000,1.448977,17.686871,1.353226,1.734763,0,0,0,103.860138,52.13298,38.967163,46.309242,49.57399,59.803356,77.096939,158.065216,207.80452,151.628815,90.142342,59.512741,46.551758,41.102444,38.807697,37.268646,37.235065,188.744446,182.619202,154.239594,142.057678,145.375015,222.161606,216.408463,216.375687,225.275696,244.918808,279.119568,275.819763,243.66481,215.153519,147.697525,G4
11000,1.387689,16.85124,1.332774,1.728884,0,0,0,95.794456,84.004662,54.585243,49.102123,53.732204,68.410156,137.147537,215.062408,163.327881,101.032745,73.033134,52.644421,35.79668,29.428009,33.394043,31.095867,157.928391,152.781982,123.40992,127.928947,122.280647,146.856781,192.95401,211.720535,220.415222,229.386642,249.410431,271.453339,246.575378,223.145828,205.649307,157.709061,G4
11000,1.098991,59.102325,1.109319,1.380263,0,0,0,88.490479,63.304703,48.298405,40.23756,40.010597,43.103683,58.745583,154.400253,210.157471,146.771729,92.738251,69.75148,56.3647,51.326908,47.061852,43.712254,166.583313,167.418594,144.409241,128.599945,131.559753,196.437302,206.515381,219.227936,220.415222,229.386642,249.410431,273.242401,256.81958,228.925964,182.704178,123.51931,G4
11000,0.990813,58.927902,1.106926,1.337163,0,0,0,129.217209,82.00441,51.456306,46.852306,41.649551,45.5751,62.691967,147.232437,217.377228,175.343109,117.088516,79.022789,59.1451,47.308403,43.833317,44.383553,165.87294,171.618103,153.920166,131.779434,134.443192,200.059433,208.082382,219.91481,220.415222,229.386642,249.410431,281.901886,270.297943,243.327164,180.88649,157.215622,G4
11000,0.839786,55.643902,1.206625,1.483582,0,0,0,165.080185,113.777847,86.893852,66.177307,51.379414,59.563126,76.219757,135.085678,164.868408,126.966103,87.546776,51.803223,38.924812,42.290318,38.47007,39.303024,172.118408,167.075607,156.388092,132.512161,112.321846,152.170517,177.480179,171.110245,171.077576,178.068069,193.605896,221.864761,258.916718,246.445923,229.617859,213.22522,G4
11000,1.296489,16.527731,1.319394,1.722002,0,0,0,136.698364,80.869225,39.288006,36.290394,40.142849,43.976505,52.404133,135.367157,201.004715,154.962296,108.591621,78.7528,61.401764,54.452274,47.307999,47.718563,49.289207,180.329269,162.33461,144.557007,128.570175,168.17894,208.808548,208.395035,208.361847,216.86084,235.741837,268.743164,266.740997,235.904144,213.992004,207.983826,G4
11000,1.426154,16.144819,1.358606,1.761272,0,0,0,128.713959,64.868996,53.107479,46.423428,50.320229,59.124302,123.805382,184.27243,166.03862,103.417488,69.918159,57.622707,50.906078,43.25098,38.239311,31.606401,161.401794,170.512405,147.531113,132.694962,140.425339,142.454834,213.007996,220.152542,220.415222,229.386642,249.410431,276.536865,261.666962,236.505417,186.68634,153.077744,G4
11000,0.949838,58.243668,1.090415,1.347179,0,0,0,128.970718,92.95488,69.142403,35.995708,28.896177,34.117004,38.560078,76.06675,155.736313,179.065063,125.171585,92.249611,70.093956,56.601551,50.217621,46.862389,147.913071,179.215775,149.45549,135.171463,130.517303,191.447556,195.517624,201.309067,201.276398,209.432281,227.66629,260.979095,272.541992,247.184494,223.384735,154.447815,G4
1100,1.042303,11.685607,0,1.398993,1.428231,0,0,49.889412,45.282787,46.423733,43.75872,46.281219,70.742882,137.576706,207.460327,160.595459,139.933304,158.931793,164.767426,142.791748,115.100204,102.091148,94.881104,86.780983,91.49054,102.766655,117.307449,137.463013,178.209152,208.812042,220.448059,220.415222,224.157333,200.910553,166.025909,134.934723,133.44101,108.352974,61.643089,G5
1100,1.290128,12.096399,0,1.368965,1.440696,0,0,78.406258,64.604195,59.234623,64.761398,61.526657,72.569229,134.882339,208.150696,135.921951,148.667664,136.87059,162.435928,126.578659,98.312012,79.186623,73.606895,76.506744,79.672096,91.226936,107.451019,126.292351,159.762299,204.041718,220.448059,220.415222,222.308426,185.782349,144.172241,124.635178,96.828964,82.055634,84.553375,G5
1100,0.889349,20.38121,0,0.985748,1.052272,0,0,40.112335,41.010944,46.613014,54.680748,66.651367,90.981674,160.672058,213.949753,142.319931,145.449814,147.549667,134.503555,105.283318,114.626541,102.126511,96.827324,92.599663,94.737511,102.821579,126.274452,146.150269,189.086609,226.161713,220.448059,220.415222,225.921036,197.261765,167.35994,135.125931,87.373085,82.053497,63.631748,G5
1100,1.17151,13.059745,0,1.381444,1.420506,0,0,33.195854,33.909439,35.984459,40.595592,40.48875,62.052551,110.221527,191.996841,176.684357,147.778397,151.160172,129.785736,134.760895,107.170105,94.322952,88.077522,89.463234,91.988136,100.157127,133.702164,169.636688,205.195496,226.615402,220.448059,220.415222,215.069901,192.707535,168.351456,143.304718,106.066345,92.162857,48.162579,G5
1100,0.798506,18.398626,0,0.99319,1.039758,0,0,38.590652,25.566805,23.85618,32.145245,47.005623,62.783508,103.361855,182.625793,170.697739,144.514084,156.897324,117.596512,126.961349,112.779297,95.225937,93.626236,94.169319,102.341194,112.902626,128.322479,164.231598,208.9366,224.529205,220.448059,220.402756,214.19957,188.857956,164.968842,136.908279,105.703308,70.945549,50.041401,G5
1100,0.75933,20.161581,0,1.011551,1.023963,0,0,66.657417,57.296318,47.481403,41.983082,37.320446,49.734577,78.434059,155.630264,215.945786,147.77774,166.118011,152.313629,156.398636,125.629601,103.502663,89.54557,85.676132,91.585495,102.64003,131.801254,171.772263,189.708023,209.388565,218.137024,220.415222,229.386642,220.178284,189.144196,161.833115,148.477478,124.060776,85.54908,G5
1100,0.773211,20.579874,0,0.995072,1.042732,0,0,64.954109,59.916626,54.132256,49.897472,48.313988,67.547127,107.25415,183.926147,196.321732,115.72699,174.945572,167.024445,160.481903,122.99482,96.785713,88.34404,84.858459,90.522568,102.821579,135.116028,170.190567,186.657837,206.286621,217.219025,220.415222,229.386642,225.009125,193.520355,170.188171,148.924011,91.583565,77.951538,G5
1100,0.708467,21.918484,0,1.011494,1.032752,0,0,86.556427,69.362076,51.573025,50.075745,55.470455,82.681412,140.897842,204.801437,160.627319,83.65052,179.142914,167.388275,150.314865,117.540375,100.596085,100.868835,98.632324,103.768997,113.821236,130.500778,174.847687,190.3302,203.796768,220.4879,220.415222,229.386642,226.089218,184.357315,152.142288,139.539902,106.571999,100.642792,G5
1100,0.779153,21.838837,0,1.013098,1.030199,0,0,44.256165,43.806839,41.334377,41.623661,46.767029,83.279655,164.917206,220.425125,157.293381,160.465866,152.961166,177.34726,141.36496,115.650711,102.786621,97.545341,102.562935,109.895668,119.005714,138.205444,169.216522,200.026947,221.813431,220.448059,220.415222,218.491913,193.830353,173.873138,139.86615,98.390915,89.115227,44.288185,G5
1100,0.75027,22.028656,0,1.014149,1.031285,0,0,38.776356,36.573574,34.494625,35.376583,41.299068,71.603607,150.900696,217.767624,166.109619,122.421516,166.480423,149.802109,150.912308,127.631821,107.469986,95.08432,92.599663,94.379532,107.444122,127.782112,164.429718,197.392273,217.897964,220.448059,220.415222,221.070618,183.492294,157.177628,136.634216,112.894051,97.760185,48.015049,G5
1110,0.861583,16.657824,0,1.07362,1.116843,0.989378,0,83.214729,101.403244,116.309677,89.612892,116.838158,112.226875,121.754639,167.440399,202.691238,118.149513,142.713974,126.997581,145.501404,120.553337,102.4636,84.532425,78.433922,76.374153,78.715446,92.727539,112.946991,151.838516,183.451538,208.388885,220.415222,229.386642,227.900772,183.644699,168.179184,139.789658,113.16243,81.147453,G6
1110,1.073101,17.518053,0,1.046032,1.119525,0.977637,0,80.620872,83.201233,99.463905,116.736809,137.994339,159.616852,136.428314,174.902039,185.948013,100.675011,137.754288,149.287704,137.753204,108.219238,87.478668,80.572342,76.559929,73.671486,77.534103,90.416527,120.422905,158.519547,188.511566,216.090454,220.415222,229.386642,218.475281,177.850723,152.691391,121.751595,82.042191,79.949936,G6
1110,0.975605,18.369394,0,1.046189,1.107841,1.01633,0,75.655121,93.614624,113.065239,96.977859,129.018295,141.526291,93.022598,177.071869,181.32283,103.727882,151.870056,136.575531,113.674988,119.925507,100.97654,89.617943,87.092613,92.197701,105.149193,117.276382,144.17511,183.71199,224.704529,220.448059,220.219788,203.217575,161.246277,136.19278,119.423866,93.357651,71.115013,71.294044,G6
1110,1.028932,17.416874,0,1.095198,1.144728,1.005334,0,84.159454,96.277802,89.080872,105.370346,121.53138,127.668671,105.399414,181.292236,169.30275,75.727333,153.781693,126.928505,136.933563,111.65387,93.466026,82.421387,77.324654,79.443916,91.191895,106.010262,125.121994,154.422867,199.718903,220.448059,220.415222,223.544098,168.187561,145.285522,133.571274,108.501015,91.517044,85.065559,G6
1110,1.011945,17.6022,0,1.042029,1.117519,0.997253,0,78.141594,91.735664,94.642021,98.081024,116.340508,129.316589,131.570236,171.463516,184.257782,94.092003,154.252411,135.976593,126.895866,114.192673,96.264595,86.186508,78.582596,81.743019,88.236435,100.37812,123.925545,163.602249,209.359802,220.448059,220.415222,220.104691,167.287018,145.94635,132.880112,114.754822,85.166214,75.723175,G6
1110,0.903783,17.486063,0,1.052884,1.09585,0.996856,0,74.507553,73.890694,81.299553,98.275749,123.466476,127.015121,112.574059,164.313919,184.393417,96.248177,151.432922,139.426727,106.800301,117.925293,101.825287,88.469971,78.903664,81.156265,86.025085,93.717308,116.779198,152.2966,194.099167,216.073013,220.415222,224.978516,201.566086,181.210434,120.573402,105.354401,86.487411,77.191109,G6
1110,0.877971,17.368622,0,1.053466,1.107623,0.987629,0,90.364349,100.416512,108.059181,122.225792,111.975258,117.046051,123.306358,165.00679,218.22789,137.002396,134.348877,129.054352,122.570175,119.779602,99.222656,85.839607,78.231819,76.238976,81.728905,87.615196,103.690697,138.784119,180.495041,206.056198,220.415222,229.386642,235.64476,198.044968,165.527908,127.34446,102.33905,92.639816,G6
1110,0.940807,16.699467,0,1.060614,1.130924,0.977485,0,74.662224,83.814423,104.049988,110.189377,106.656639,122.215668,121.827835,166.928879,211.21196,122.889847,149.317688,124.933029,157.565872,118.655281,96.961159,81.907944,76.899025,84.480797,82.540092,83.949081,99.45179,130.800293,173.542297,206.494339,220.415222,229.386642,228.742691,187.476776,161.282242,124.129578,92.572548,77.862679,G6
1110,0.945671,16.363829,0,1.111569,1.153283,1.017258,0,91.077019,98.896889,115.582146,97.376312,115.5103,108.567154,103.471283,156.465164,217.030701,148.351395,120.428482,150.854523,121.405777,142.5979,113.488968,94.547882,87.910088,84.000076,88.971436,104.052414,117.388138,153.537399,197.829834,218.976852,220.415222,229.386642,232.464203,198.55983,176.363327,140.656433,101.039124,84.085892,G6
1110,0.927862,16.45619,0,1.09891,1.126585,1.000797,0,85.578384,100.623009,116.714783,101.742363,117.501038,118.355453,118.860413,186.779434,185.499847,98.243484,143.511642,137.779785,147.519104,124.50135,97.330734,86.106972,86.573029,86.790993,93.84832,108.335136,121.418732,151.075134,199.316223,219.635132,220.415222,226.53656,217.885956,186.499893,150.110458,123.686882,103.177162,83.668236,G6
10001,0.700165,70.715561,1.336326,0,0,0,1.517225,140.898895,151.184189,204.380783,184.966507,46.219925,46.835594,45.718445,36.407665,37.5284,51.605835,68.397369,78.690613,74.716927,171.307022,168.99115,144.062256,127.849182,152.60463,157.714294,153.782013,158.968887,155.96167,143.516464,137.931183,137.897919,143.516464,155.96167,177.910477,179.660583,171.996124,142.057846,141.101028,G7
10001,0.807237,75.25396,1.480992,0,0,0,1.577947,129.305786,153.797806,171.680801,201.580032,59.159481,61.948936,64.498749,72.158722,77.560532,81.210762,87.059219,81.677315,96.884239,178.918823,168.580597,151.429794,165.062897,168.551361,160.946442,164.245056,170.248276,164.037262,150.814987,144.951035,144.918259,150.814987,162.549362,156.146927,146.924835,142.49469,130.241196,119.492088,G7
10001,0.825603,74.476662,1.485256,0,0,0,1.56257,139.733841,169.39566,181.138855,73.364265,53.959263,51.806103,59.886612,66.691124,76.448097,78.256767,80.607483,82.106941,72.265572,171.777176,163.307556,174.852081,168.345825,171.491364,165.422073,171.460968,167.50383,147.007172,135.132889,129.851639,129.818878,135.132919,147.007217,154.221985,139.715652,140.289551,136.846741,135.17337,G7
10001,0.719546,74.238731,1.443483,0,0,0,1.540926,152.374313,165.438263,192.829605,56.69846,54.516613,50.196762,44.941921,45.707886,61.602798,71.090599,69.346687,73.121178,71.741982,177.986771,159.262482,173.066238,162.552292,160.451279,158.600037,158.531799,157.634766,140.061737,128.789413,123.825081,123.792061,128.789413,140.061752,157.949951,155.438248,153.907425,150.982895,152.962051,G7
10001,0.772189,38.641808,1.520005,0,0,0,0.951243,150.534714,161.289047,195.707184,73.299805,71.294708,73.752876,91.78717,89.586517,91.154793,97.834061,108.231956,89.064896,168.972626,181.769318,163.481903,173.229782,163.831894,159.981888,152.835236,153.137985,155.186813,145.877182,134.178329,128.858215,128.825211,134.178329,145.877182,152.6064,148.012512,143.376251,145.079163,149.080872,G7
10001,0.826689,38.536831,1.660867,0,0,0,0.971611,160.824356,162.459595,149.264999,56.757084,53.004494,74.571632,96.072388,97.690414,86.092598,74.044075,72.974464,84.815849,146.023224,191.690857,162.72937,149.642075,169.704147,165.828125,159.394775,159.767517,155.510208,140.061737,128.789413,123.825081,123.792061,128.789413,140.061752,145.723648,142.2267,136.841553,144.612747,144.212051,G7
10001,0.764244,38.583569,1.573264,0,0,0,0.966584,152.709641,140.988464,175.984818,44.517235,56.302269,82.284103,101.60656,96.242943,69.306839,64.574203,76.070702,81.041092,159.809189,172.829346,171.442337,165.705078,163.640259,156.913849,153.648804,155.603287,154.793594,137.801468,126.880127,121.838562,121.805023,126.880119,137.801468,147.61377,143.612228,140.841705,140.019485,144.740158,G7
10001,0.669785,74.622139,1.441291,0,0,0,1.576434,126.033882,146.292816,164.728073,65.690369,70.479271,69.048233,77.168533,97.237724,73.304375,63.428299,68.897652,82.218063,90.061409,179.465225,169.794769,146.414398,163.906174,161.758865,157.157898,153.521576,148.193298,129.977203,119.450905,114.752228,114.719536,119.450905,112.922722,111.655182,108.767014,106.753113,106.139351,113.33065,G7
10001,0.689829,73.155258,1.374609,0,0,0,1.533905,127.830696,159.592163,172.725815,101.544708,58.582195,68.988747,66.148087,52.604332,53.676678,73.779312,88.290169,92.793282,89.769623,176.332123,163.273666,151.903778,161.225281,157.977722,147.865341,149.091888,153.023712,149.12941,137.334625,131.9048,131.871277,137.334641,149.238556,157.403152,151.394562,147.795761,146.736633,148.938019,G7
10001,0.725398,71.551888,1.346359,0,0,0,1.537203,138.965988,166.064377,177.11412,201.121994,63.230137,62.234375,58.40028,55.033058,50.939976,63.566391,79.678925,82.282394,85.760796,176.488266,170.81105,130.024536,141.819382,155.194107,151.317642,152.854034,159.588989,160.067947,147.7892,141.971054,141.937592,147.7892,160.675812,175.917206,176.415222,168.540909,166.108597,159.853271,G7
11001,0.971662,26.781996,1.119401,1.506353,0,0,1.333788,164.021332,169.244583,175.700638,214.316223,57.89093,55.261536,54.529823,55.633949,62.64043,142.194901,215.62706,190.095535,112.595276,72.968033,60.833946,156.349152,161.584717,150.507751,124.778625,121.203262,119.173729,182.371002,199.957687,217.852448,220.415222,229.386642,249.410431,282.787628,261.801239,235.500183,223.200424,206.979645,G8
11001,1.205836,28.80545,1.272457,1.511529,0,0,1.30644,192.375946,185.430435,153.926773,181.835709,199.277695,72.26799,60.765316,54.3545,55.867901,154.730377,217.510437,153.328293,106.56942,77.762703,61.928371,55.91629,149.300247,175.861267,159.382141,139.079498,136.435715,157.898376,208.018204,218.492035,220.415222,229.386642,249.410431,281.340118,266.036865,236.490952,222.924622,209.019684,G8
11001,1.012403,28.613096,1.330734,1.525214,0,0,1.324132,150.811417,179.576736,162.374557,140.891571,29.910059,29.198059,34.742382,42.807362,92.000168,182.43959,186.888824,129.584503,78.767326,54.601196,45.255039,41.687996,173.323059,144.493057,141.130524,134.096558,114.90844,177.622681,196.467514,207.138275,207.303192,215.775848,234.61171,268.433105,258.998016,234.824921,219.551453,182.801392,G8
11001,1.103321,27.207085,1.238372,1.540898,0,0,1.320113,167.815536,155.799835,190.792282,195.050217,45.850216,37.173355,33.685242,37.36948,66.568268,173.023346,193.803955,133.337311,90.012184,69.703812,56.196636,48.327961,165.447861,149.452957,131.228394,128.709106,125.733452,191.589401,205.743805,218.271484,220.415222,229.386642,249.410431,270.195618,245.060577,229.922821,206.513,169.513565,G8
11001,1.024047,27.657455,1.252033,1.536799,0,0,1.359814,150.060516,178.148071,200.600815,193.465775,32.719234,22.196835,17.105103,21.428335,54.254787,166.687515,201.9198,137.889847,104.438766,79.222366,66.352898,57.401089,171.789001,172.210098,131.278015,132.731293,145.709885,204.776779,218.186005,218.461304,218.428116,227.315521,246.928024,268.339264,251.136276,222.554245,212.213043,173.680984,G8
