@relation 'gesture-weka.filters.unsupervised.attribute.Remove-V-R2,7-11,12'

@attribute fingersExtended numeric
@attribute newFingerTipDistRefined_f1 numeric
@attribute newFingerTipDistRefined_f2 numeric
@attribute newFingerTipDistRefined_f3 numeric
@attribute newFingerTipDistRefined_f4 numeric
@attribute newFingerTipDistRefined_f5 numeric
@attribute class {G1,G2,G3,G4,G5,G6,G7,G8,G9,G0}

@data
1,89.645699,0,0,0,0,G3
1,83.680298,0,0,0,0,G3
1,95.0289,0,0,0,0,G3
1,96.697197,0,0,0,0,G3
1,72.028099,103.297997,0,0,0,G3
1,63.8465,100.148003,0,0,0,G3
1,84.217201,0,0,0,0,G3
1,90.786102,0,0,0,0,G3
11000,87.713203,99.113899,0,0,0,G4
11000,91.621902,110.656998,0,0,0,G4
11000,88.736198,108.242996,0,0,0,G4
11000,84.625099,112.365997,0,0,0,G4
11000,85.145401,102.482002,0,0,0,G4
11000,87.410797,113.761002,47.136501,0,0,G4
11000,83.166801,100.193001,0,0,0,G4
11000,89.411903,112.473,0,0,0,G4
11000,87.034599,110.767998,47.0121,0,0,G4
11000,83.606003,100.980003,0,0,0,G4
1100,105.438004,111.717003,0,0,0,G5
1100,106.474998,106.351997,0,0,0,G5
1100,105.379997,109.960999,0,0,0,G5
1100,103.771004,104.301003,43.739201,0,0,G5
1100,81.440002,78.790199,0,0,0,G5
1100,84.987602,84.797997,0,0,0,G5
1100,105.255997,113.612999,0,0,0,G5
1100,106.581001,45.961399,106.135002,0,0,G5
1100,85.9515,34.241402,84.618599,0,0,G5
1100,89.928703,87.357903,37.341999,0,0,G5
1110,73.915703,74.025299,62.303902,0,0,G6
1110,94.561897,94.005302,86.168297,0,0,G6
1110,96.014099,98.556099,89.772003,0,0,G6
1110,96.916702,100.954002,93.3722,0,0,G6
1110,85.086502,83.8759,71.716797,0,0,G6
1110,81.102501,82.6007,73.464996,0,0,G6
1110,98.022697,99.5979,89.582603,0,0,G6
1110,98.058998,102.410004,90.422401,0,0,G6
1110,90.764,89.682198,76.167999,0,0,G6
1110,73.651703,68.552597,59.684399,0,0,G6
10001,87.311699,55.671101,89.742302,0,0,G7
10001,90.513603,99.550903,0,0,0,G7
10001,93.871902,98.540604,0,0,0,G7
10001,90.162498,53.1852,96.831398,0,0,G7
10001,93.465103,59.748199,93.593697,0,0,G7
10001,92.897499,60.790501,90.584801,0,0,G7
10001,92.386299,93.040199,0,0,0,G7
10001,103.25,96.554703,0,0,0,G7
10001,100.332001,96.245796,0,0,0,G7
10001,95.124001,61.6106,92.5653,0,0,G7
11001,76.214897,105.279999,83.772301,0,0,G8
11001,81.255302,105.161003,82.6157,0,0,G8
11001,82.821297,101.073997,81.553299,0,0,G8
11001,86.921997,105.315002,79.911499,0,0,G8
11001,90.320198,108.950996,84.610298,0,0,G8
11001,84.997704,108.814003,86.406197,0,0,G8
11001,79.891296,104.422997,85.627602,0,0,G8
11001,83.690598,107.772003,85.786903,0,0,G8
11001,83.334198,106.677002,83.193199,0,0,G8
11001,107.856003,83.379601,0,0,0,G8
11111,74.270599,105.475998,107.397003,91.644798,79.404099,G9
11111,80.380402,104.681999,109.574997,97.927597,86.081398,G9
11111,77.417297,105.030998,106.167,96.358398,83.079597,G9
11111,71.629204,93.903397,97.181602,87.110497,77.424698,G9
11111,79.474197,102.875999,106.098999,94.649101,82.993401,G9
11111,80.925697,102.261002,107.327003,99.883003,90.161797,G9
11111,87.155197,104.706001,108.734001,101.472,88.862602,G9
11111,79.509102,106.921997,107.335999,96.745697,81.879402,G9
11111,74.032898,98.753197,101.250999,89.664497,79.632401,G9
11111,78.919701,101.383003,104.801003,92.736,82.108002,G9
0,53.462898,61.0965,0,0,0,G1
0,0,0,0,0,0,G1
0,55.051701,0,0,0,0,G1
0,0,0,0,0,0,G1
0,0,0,0,0,0,G1
0,0,0,0,0,0,G1
0,0,0,0,0,0,G1
0,0,0,0,0,0,G1
0,0,0,0,0,0,G1
0,0,0,0,0,0,G1
1101,109.711998,106.834999,82.3834,0,0,G0
1101,99.837799,101.255997,76.4916,0,0,G0
1101,101.750999,103.600998,78.732597,0,0,G0
1101,114.867996,94.908203,0,0,0,G0
1101,111.969002,110.970001,86.015198,0,0,G0
1101,98.3965,100.823997,82.656502,0,0,G0
1101,101.060997,102.746002,81.896202,0,0,G0
1101,104.777,82.817101,0,0,0,G0
1101,114.601997,90.342796,0,0,0,G0
1101,107.68,106.375,83.668503,0,0,G0
1000,104.833,78.9823,0,0,0,G2
1000,0,0,0,0,0,G2
1000,0,0,0,0,0,G2
1000,45.763599,0,0,0,0,G2
1000,0,0,0,0,0,G2
1000,76.807602,0,0,0,0,G2
1000,105.139,0,0,0,0,G2
1000,118.639,0,0,0,0,G2
1000,120.515999,0,0,0,0,G2
1000,105.022003,0,0,0,0,G2
1,103.890999,0,0,0,0,G3
1,62.295799,96.502403,0,0,0,G3
1,0,0,0,0,0,G3
1,104.352997,0,0,0,0,G3
1,102.573997,0,0,0,0,G3
1,97.004997,0,0,0,0,G3
1,101.610001,0,0,0,0,G3
1,103.277,0,0,0,0,G3
1,102.825996,0,0,0,0,G3
1,103.966003,0,0,0,0,G3
11000,71.8741,108.699997,38.158501,0,0,G4
11000,77.4067,115.834999,0,0,0,G4
11000,77.6838,110.803001,39.462799,0,0,G4
11000,78.214699,111.580002,0,0,0,G4
11000,86.333,112.767998,0,0,0,G4
11000,90.169296,124.128998,0,0,0,G4
11000,80.5476,113.093002,0,0,0,G4
11000,75.602997,109.719002,110,0,0,G4
11000,75.811699,111.511002,0,0,0,G4
11000,69.948097,112.382004,112.388,0,0,G4
1100,93.712097,99.812599,0,0,0,G5
1100,106.292,114.782997,0,0,0,G5
1100,112.697998,117.453003,0,0,0,G5
1100,104.557999,112.050003,0,0,0,G5
1100,99.494797,105.388,0,0,0,G5
1100,107.681,111.550003,0,0,0,G5
1100,113.223,114.853996,0,0,0,G5
1100,108.204002,111.656998,133.899002,0,0,G5
1100,94.489601,95.786102,0,0,0,G5
1100,81.321602,85.050598,0,0,0,G5
1110,110.276001,112.151001,133.787994,101.079002,0,G6
1110,99.987198,101.143997,90.416,0,0,G6
1110,104.864998,105.153999,93.888,0,0,G6
1110,111.657997,111.762001,98.866898,0,0,G6
1110,102.613998,103.135002,143.233002,92.646301,0,G6
1110,97.227798,95.570297,85.790298,0,0,G6
1110,74.304199,72.798798,62.142601,0,0,G6
1110,98.743896,96.272202,86.654999,0,0,G6
1110,96.7882,85.6119,0,0,0,G6
1110,107.889,112.704002,99.2967,0,0,G6
10001,83.5765,56.6735,98.737503,0,0,G7
10001,89.022697,100.204002,0,0,0,G7
10001,85.449699,60.973301,94.911301,0,0,G7
10001,87.669197,99.060699,0,0,0,G7
10001,85.600197,97.849297,0,0,0,G7
10001,87.292198,62.425999,97.3582,0,0,G7
10001,84.991699,100.848999,0,0,0,G7
10001,88.2453,101.699997,0,0,0,G7
10001,84.643097,108.524002,102.183998,0,0,G7
10001,82.222397,106.578003,101.601997,0,0,G7
11001,67.183197,97.225197,85.956902,0,0,G8
11001,76.280098,111.899002,94.725502,0,0,G8
11001,74.870697,110.305,90.574097,0,0,G8
11001,67.486801,102.708,89.631302,0,0,G8
11001,65.339897,97.683197,86.039902,0,0,G8
11001,70.171799,109.325996,92.725502,0,0,G8
11001,74.625999,115.040001,95.813499,0,0,G8
11001,72.764702,111.115997,95.091301,0,0,G8
11001,68.945602,107.705002,92.108299,0,0,G8
11001,65.132698,95.125801,84.305801,0,0,G8
11111,77.4832,103.802002,107.195999,99.429001,91.035202,G9
11111,78.309097,105.709999,111.586998,103.296997,91.910301,G9
11111,77.692001,107.112999,113.377998,104.223999,93.264397,G9
11111,77.764198,104.683998,107.652,99.3237,90.384399,G9
11111,76.408203,103.983002,105.446999,97.832199,90.297501,G9
11111,79.154602,106.071999,113.031998,102.887001,92.374901,G9
11111,78.338501,109.32,111.955002,101.476997,90.888,G9
11111,76.115303,111.453003,115.672997,104.803001,94.264,G9
11111,75.726997,105.944,111.827003,104.302002,94.119202,G9
11111,76.127701,102.313004,106.040001,99.302803,90.742401,G9
